gene,mptp10d_logFC,mptp10d_fdr,mptp10d_perturb,mptp10d_norm,pq_log2FC,pq_perturb,pq_norm,mptp2d_logFC,mptp2d_fdr,mptp2d_perturb,mptp2d_norm,reactivity,shared_loose,same_direction_10d,same_direction_2d,mptp10d_sig_fdr05,mptp2d_sig_fdr05,inferred_celltype
NKX2-1,-0.277336199,0.712937874507735,0.0407540865693421,0.0244522583151561,-3.32192809488736,3.32192809488736,0.534979151832456,0.040271443,0.957399339289733,0.000761407201881896,0.000503999282016391,0.198031402111038,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
COCH,1.06048692,0.640686388296367,0.205049921051514,0.12302897848199,2.11547721741994,2.11547721741994,0.340686545635352,0.95687371,0.564927394019844,0.237311727725472,0.157084071057398,0.197032551314133,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
DYDC1,0.0286069716666667,0.973756751672125,0.000330396736200985,0.000198236456647748,-3.58496250072116,3.58496250072116,0.577339467684051,-0.0769999416666667,0.884699041227707,0.00409673903704997,0.00271175996899991,0.196426255073965,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
IRX2,1.67203976066667,0.61145754699477,0.357204024394954,0.214320717647474,-1,1,0.161044771756444,-0.181143682,0.953470799415593,0.00374833428478081,0.00248113994279813,0.196206896044524,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
GAL,-0.46872759,0.841435536825666,0.0351447963387121,0.0210867108249099,-3.32192809488736,3.32192809488736,0.534979151832456,0.155137779,0.943988544238734,0.00388360684675377,0.00257068109165848,0.195810140767475,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
GPR182,-0.73746483,0.840727276840047,0.0555641858146661,0.0333382475038093,3.16992500144231,3.16992500144231,0.510499848342324,-1.00979289666667,0.697119219996023,0.158227421140962,0.104735689647896,0.195573191788904,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
BARHL2,0.607244081666667,0.811222818615943,0.055174101142225,0.0331041985535253,-3.16992500144231,3.16992500144231,0.510499848342324,0.923446571666667,0.6293266162713,0.185727176061423,0.122938639403873,0.195418719481717,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
TTC25,0.400527793333333,0.841435536825666,0.0300312335458934,0.0180185974422914,-3.32192809488736,3.32192809488736,0.534979151832456,-0.17764362,0.916165377459907,0.0067550984190374,0.00447141136966179,0.193785185934947,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
FAM216B,0.824950613333333,0.735084274067702,0.110265265080858,0.0661586351943589,-2.73696559416621,2.73696559416621,0.440773999417738,1.03722682,0.592689842323547,0.235629426104598,0.155970502883146,0.193527859030308,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SRPX2,-1.00105175333333,0.446996175596864,0.350063986718548,0.210036728961905,1,1,0.161044771756444,-1.32966169666667,0.163774578266174,1.04478634558852,0.691576830745653,0.193379463512048,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
DYNLRB2,0.948658025333333,0.746153951714469,0.120642317762393,0.0723848175048737,-2.63558857379112,2.63558857379112,0.424447760310085,0.191306386666667,0.948834510044534,0.00436360837847225,0.00288840915105156,0.192086218058645,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SERPINB1B,0.678552300666667,0.793057367469226,0.0683270925837956,0.0409959309323713,-3,3,0.483134315269333,0.130945922,0.959778067306616,0.00233465824567404,0.00154538346113063,0.191322981606938,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
CAPSL,0.731087373333333,0.687196350307689,0.119108137609277,0.071464316701455,-2.62243720613982,2.62243720613982,0.422329801308395,0.963587123333333,0.538297374870234,0.259183484911051,0.171561672704233,0.190758581467815,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
1110017D15RIK,0.589790666333333,0.659522848883831,0.106616549529234,0.0639694231973875,-2.71149490665009,2.71149490665009,0.436672078360225,0.372918453333333,0.705476906140187,0.0565035592628014,0.0374014769573535,0.190688325952752,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
ADGB,0.414959518666667,0.895346400369049,0.019921753387388,0.0119529573744339,-3.32192809488736,3.32192809488736,0.534979151832456,0.327873243333333,0.889390779561833,0.0166911668902455,0.0110484065347633,0.189781863490161,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SCN7A,0.290915569,0.811645718740813,0.0263666955879116,0.0158198920766729,-3.27301849440642,3.27301849440642,0.527102516386303,0.325494373333333,0.724158661347501,0.0456233323935442,0.0301995137541338,0.189655984341947,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
LRRC34,-0.259679161,0.702665254148051,0.0397962264497799,0.0238775467939379,-3.16992500144231,3.16992500144231,0.510499848342324,0.0570693823333334,0.930184796725735,0.00179373423246873,0.00118732890163884,0.189329129320389,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
DNAH1,0.251138101666667,0.85288974760136,0.0173554274417087,0.0104131739989061,-3.32192809488736,3.32192809488736,0.534979151832456,0.148782236666667,0.89037610265741,0.0075025681727839,0.00496618502895126,0.188765606462313,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
1700010I14RIK,0.518662926666667,0.766918923285213,0.059776185555999,0.0358654273386043,-3,3,0.483134315269333,0.412645503333333,0.763406789959204,0.0483802018124788,0.0320243720360277,0.187936849235052,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
F2R,-0.783907491833334,0.61145754699477,0.167469050332018,0.100480634586249,-2.1926450779424,2.1926450779424,0.353114026120124,-1.24204174483333,0.283343263937011,0.680250250749386,0.450278963263217,0.186375987707767,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
ZFAND4,0.468499351333333,0.854986751374684,0.0318769839544833,0.0191260389188136,-3.16992500144231,3.16992500144231,0.510499848342324,0.627633903333333,0.734750376991544,0.0840151887957118,0.0556122868915182,0.186193134122807,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
NAIP5,0.290485066,0.778084872561296,0.0316550372619259,0.0189928719576844,-3.16992500144231,3.16992500144231,0.510499848342324,0.159856266,0.854540327451805,0.0109129776069313,0.00722364193199101,0.186105243928462,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
NME8,-0.054223935,0.962324463382148,0.000904372479554372,0.000542619175865363,-3.39231742277876,3.39231742277876,0.546314985076815,-0.263201396666667,0.667334974720972,0.0462329343739925,0.0306030284128404,0.186105223582188,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
EVC2,1.10241795,0.446996175596864,0.385511359749434,0.231304984380117,-0.584962500721156,0.584962500721156,0.0942051524147176,0.73376385,0.445443269897567,0.257703439505007,0.170581984258256,0.184691041511881,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
HCRTR1,-1.15039228133333,0.611450887269081,0.245767989901251,0.147459626351946,1.58496250072116,1.58496250072116,0.255249924171162,-1.19360755066667,0.458880105137287,0.403798354475754,0.267286787792253,0.184108327610479,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
NGF,0.408590556666667,0.659522848883831,0.0738609778158285,0.0443162357816867,2.8073549220576,2.8073549220576,0.452109832662098,0.526693901,0.469023510783615,0.173179791854461,0.114633132502125,0.182966058721027,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
ENO4,-0.448051684666666,0.935928061120297,0.0128848604145134,0.00773085502097281,-3.24792751344359,3.24792751344359,0.523061745083998,-0.589564396666666,0.869408553605419,0.0358314196304002,0.0237179397707307,0.182943357642402,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
HOXB5,2.41107816333333,0.643428417936403,0.461720893895547,0.277030342818108,0,0,0,0.09639764,0.985966217504498,0.000591685358068231,0.000391655073700074,0.182840026259951,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
MEIG1,0.731070678666667,0.61145754699477,0.156181326951676,0.0937080541827864,-2.20163386116965,2.20163386116965,0.354561622663326,0.554264708666667,0.584417291194289,0.129297176876688,0.0855858541568564,0.18239826746617,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
DDIT4L,1.22943232933333,0.474733063509917,0.397783469614542,0.238668191997901,-0.453172628165615,0.453172628165615,0.0729810824691995,0.698975956,0.565370976094442,0.17311292177908,0.114588869103202,0.182334574758143,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
FOLR1,0.283725887333333,0.838378194900553,0.0217220612072984,0.0130331335136331,-3.16992500144231,3.16992500144231,0.510499848342324,0.0752764516666667,0.953824498484472,0.001545540509778,0.001023041697009,0.182171816555388,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
PBLD2,0.992956953333333,0.474733063509917,0.321271738712939,0.192761516942266,-1,1,0.161044771756444,1.01785658666667,0.324800774663227,0.497103795978659,0.32904858416277,0.181977823579087,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
ENKUR,0.791781243333333,0.728975382617017,0.108701380415607,0.0652203118247767,-2.53397857200235,2.53397857200235,0.40808400076384,0.650508063333333,0.719057470927841,0.0931764312677192,0.0616764004409883,0.181793966064058,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
ZFP874A,1.951990482,0.611450887269081,0.417020163340706,0.250210116845576,-0.289506617194985,0.289506617194985,0.0466235270881467,1.30953822966667,0.619906853811686,0.271956468699883,0.180016511040593,0.18099067632805,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
TTLL11,0.1933968325,0.807711482790717,0.0179363461204462,0.0107617224463703,3.16992500144231,3.16992500144231,0.510499848342324,0.1908759615,0.751732767222802,0.0236565022122815,0.0156589803114124,0.180672685250995,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
FOXB1,-0.26401448,0.919018883967582,0.00968288013097012,0.00580968206253841,-3.22239242133645,3.22239242133645,0.518949452003825,0.124782412333333,0.94997091447851,0.00278136146574403,0.00184107032431489,0.180277203842576,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
GREM1,1.37933380533333,0.676011121709988,0.234550415579684,0.140729135050489,-1.58496250072116,1.58496250072116,0.255249924171162,1.231376644,0.630116196575384,0.246988735587575,0.163489585885132,0.179666203351518,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
PLAGL1,0.733528608,0.659522848883831,0.132600079367384,0.0795594176599666,-2.32192809488736,2.32192809488736,0.373934380076011,0.6382629,0.605930985502026,0.138871223857727,0.0919232159501268,0.179646904881422,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
FAM221A,0.53017442,0.709142061654957,0.0791374149191022,0.047482072976809,-2.70043971814109,2.70043971814109,0.434891698050069,0.511853060666667,0.656615215686304,0.0935099532943673,0.0618971691246055,0.179201345501718,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
CDH26,-0.675676503333334,0.640686388296367,0.130645094297686,0.0783864359057223,-2.32192809488736,2.32192809488736,0.373934380076011,-0.508812906666667,0.630116196575384,0.102057365697638,0.0675549693112027,0.178872736923621,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
H2-AA,-0.0870075329999997,0.97417796770033,0.000988553208113717,0.000593127213082431,3.23266075679028,3.23266075679028,0.520603113743305,-0.683300724666666,0.654620357512135,0.125734503242635,0.0832276088072094,0.177396522633358,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
CD74,-0.132341855333333,0.98008461588654,0.00115619505743801,0.00069371152625858,3.23095443483987,3.23095443483987,0.520328319514259,-0.806514585333333,0.775237598400944,0.0891724242615566,0.0590260226988386,0.177369478242179,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
CCDC153,0.964466263333333,0.745673424819053,0.122922512368904,0.0737529234362284,-2.34867639371297,2.34867639371297,0.378242053755254,1.00181103,0.671430115407396,0.173312490111997,0.114720969638187,0.177279227744697,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
DLK1,-0.671828113333333,0.751427695321219,0.0833824697522459,0.0500290857096551,-2.61890983264449,2.61890983264449,0.421761736248941,-1.18105181916667,0.510513416793317,0.344858674561091,0.228272766204675,0.176418186893012,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
FOXA1,-0.787257696666667,0.611450887269081,0.168188490816197,0.100912295458901,-2,2,0.322089543512889,-1.1037396,0.324800774663227,0.539047594837297,0.356812499346993,0.176112559797257,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
GM7173,0.238909602666667,0.751427695321219,0.0296517402629004,0.0177909032753595,-3,3,0.483134315269333,0.100689089666667,0.88267007041084,0.00545750968458382,0.00361249671367675,0.176007663353311,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SEC14L3,1.17507488,0.549658785240929,0.305409982696403,0.183244538687006,-1,1,0.161044771756444,0.587163366666667,0.648222955046161,0.11054853144522,0.0731755380733593,0.175696617930615,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SLC39A4,-0.333607040666667,0.820198890913614,0.0287171683884101,0.0172301645905487,-3,3,0.483134315269333,-0.749751405666667,0.521842269288308,0.211775341287407,0.140180736441298,0.175637575821336,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
GM9925,0.964488493333334,0.62045024998387,0.199931748087062,0.119958099018294,-1.73696559416621,1.73696559416621,0.279729227661294,0.619184654333334,0.671430115407396,0.107118439574024,0.0709050527482951,0.174280282756914,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
CABP7,0.726047430666667,0.770524962046364,0.0821982163224013,0.0493185392777973,2.58496250072116,2.58496250072116,0.416294695927606,0.631210880166667,0.746363921810307,0.0801949395766235,0.0530835441884828,0.174090432538732,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
ZC3H12C,0.08139801,0.967433933712332,0.0011703962125179,0.000702232151840892,-3.16992500144231,3.16992500144231,0.510499848342324,-0.0813935606666666,0.953824498484472,0.00167113409917953,0.00110617603053893,0.174033421656605,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
AI429214,-0.0736443153333334,0.965080534371442,0.00113680634875922,0.00068207839316151,-3.16992500144231,3.16992500144231,0.510499848342324,-0.390374021,0.662970252325165,0.0696840886290106,0.0461260824858113,0.174020120175877,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
GABRQ,-0.0563455293333333,0.970756592328032,0.000726274237470549,0.000435761076708824,-3.16992500144231,3.16992500144231,0.510499848342324,0.0581697613333334,0.956897090240138,0.00111306477318743,0.000736772451097284,0.173857550747018,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
SLC26A3,0.0245070465,0.985497139319709,0.000155488192516964,9.32921613777463e-05,-3.16992500144231,3.16992500144231,0.510499848342324,-0.038785697,0.965548272724009,0.00059055136100713,0.000390904445500429,0.1736315212629,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
AI854703,-0.00958911766666664,0.993677386764571,2.64141198436127e-05,1.58483309676987e-05,-3.16992500144231,3.16992500144231,0.510499848342324,-0.0831604035,0.889620686082458,0.00422414326759343,0.00279609282265585,0.173580408334829,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
JUNOS,-0.321227393,0.703092822733257,0.0491437229057802,0.0294860002602588,-2.8073549220576,2.8073549220576,0.452109832662098,-0.431731624,0.545107795438121,0.113768884509391,0.0753071907078337,0.173178103276884,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
CDHR3,0.0144645383333334,0.99210761318418,4.97756251509288e-05,2.98651231682654e-05,-3.14974711950468,3.14974711950468,0.50725030595115,0.099690596,0.882682788293437,0.00540276592181828,0.00357626010117034,0.172484815004682,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
FSTL3,0.452301181333333,0.674361983062864,0.0773918624588169,0.0464347497932578,2.58496250072116,2.58496250072116,0.416294695927606,0.038050492,0.972968661767049,0.000452844523301125,0.000299751973230509,0.172187131478936,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
SLC14A2,0.11363431,0.91927478879328,0.00415386246314536,0.00249229772862343,-3.10433665981474,3.10433665981474,0.499937188835027,-0.0155316188333333,0.987383234836792,8.56452463680322e-05,5.66912620431908e-05,0.171623560704801,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
DNAH6,0.0593169533333334,0.980146516374691,0.000516591305692903,0.00030995231378581,-3.12101540096137,3.12101540096137,0.502623212896171,-0.170365173333333,0.909114207807851,0.00704997578121679,0.00466659993855819,0.171096460911797,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
SERAC1,-0.572122252,0.643428417936403,0.109561274963301,0.0657362444682799,-2.32192809488736,2.32192809488736,0.373934380076011,-0.113411186166667,0.917646207316618,0.00423304145086103,0.00280198280907239,0.170523610574909,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
STEAP1,0.266237938833333,0.87276535222538,0.0157353285961602,0.00944112238820274,-3,3,0.483134315269333,-0.197123350166667,0.880186392047685,0.0109256306855087,0.00723201740130951,0.170496807967787,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
IRX5,0.594412021,0.712244751786029,0.08759894070682,0.0525589482511534,-2.47804729680464,2.47804729680464,0.399076561315578,0.052340031,0.975435102309176,0.000565357115587133,0.000374227584748526,0.170374936693058,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SPAG5,0.78454773,0.465767613554114,0.260337032440787,0.156200982662318,1.22239242133645,1.22239242133645,0.196859908490936,0.49412028,0.505676685089559,0.14632239056751,0.09685537675061,0.170025017444048,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
SYT10,-0.0239036766666667,0.994767488683429,5.44625414758405e-05,3.2677250697015e-05,-3.10433665981474,3.10433665981474,0.499937188835027,0.439439463333333,0.772990671688301,0.0491406462649447,0.0325277340550889,0.170000211189369,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
CHST5,-0.4570411,0.816759934504557,0.0401764604024654,0.0241056853591666,-2.8073549220576,2.8073549220576,0.452109832662098,-0.187062337666667,0.913809396691468,0.00732243930642178,0.00484695208620415,0.169627095442163,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
PITX2,0.795957943333333,0.853496020932003,0.0547607119760392,0.0328561670177074,-2.70043971814109,2.70043971814109,0.434891698050069,1.25456555066667,0.683526648999244,0.207310118243784,0.137225065347232,0.16954824756871,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
HTRA4,0.464227656666667,0.705353640807183,0.0703737038361721,0.0422238879609331,2.58496250072116,2.58496250072116,0.416294695927606,0.0817572716666667,0.948818360397683,0.00186544912305534,0.00123479923560651,0.169407962669602,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
KCNU1,0.385280137333334,0.79124478087614,0.0391788064454908,0.0235070977245501,2.8073549220576,2.8073549220576,0.452109832662098,0.0183728510000001,0.990556513642642,7.57097763684952e-05,5.01146630252473e-05,0.169232027603316,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
WFDC17,0.2487201,0.892248504845299,0.0123151695938043,0.00738904323498536,3,3,0.483134315269333,-0.0379345366666667,0.981577385472177,0.000306338676478629,0.000202775161023265,0.169142435726664,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
FAM183B,0.431183493333334,0.775722818353235,0.0475567078769146,0.0285337987823935,-2.74495838491974,2.74495838491974,0.442061196580337,0.0604898096666667,0.970175507281091,0.000795422464336826,0.000526515050436668,0.169133114033694,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
MUSK,-0.229814612666667,0.891766458975668,0.0114330164431706,0.00685975553546215,-3,3,0.483134315269333,-0.152315618,0.90573439834142,0.00654944029855549,0.00433527981340361,0.168793105844978,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
LRRC23,0.427552536666667,0.719967937517457,0.0610061219579185,0.0366033833366803,-2.63941028474353,2.63941028474353,0.425063226878134,0.233160653333333,0.810216014773553,0.0213106917720093,0.0141062148520537,0.168679730140775,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SPATA33,-0.00120306199999989,0.999837661261108,8.48261473016033e-08,5.08798328477856e-08,-3.0703893278914,3.0703893278914,0.494470148513693,-0.17662271,0.894572892452849,0.00854576019149227,0.00565670652477215,0.168119884075345,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
TSHR,-0.140966931666667,0.858881804608297,0.00931320556062123,0.00558787907654711,-3,3,0.483134315269333,-0.093631228,0.882682788293437,0.00507437640212721,0.00335888878478532,0.167953667382094,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
TMEM132C,0.244770089166666,0.917704250170616,0.00912925290680035,0.00547750835816097,3,3,0.483134315269333,0.200221224,0.90249277144257,0.00892111049781902,0.00590516265780746,0.16788082270796,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
GRB7,0.461636861666667,0.659522848883831,0.0834501665351681,0.0500697034578004,2.4594316186373,2.4594316186373,0.396078603674026,0.427457333333333,0.587675520210453,0.0986838256862553,0.065321917434755,0.167712729531317,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
TNFRSF13C,0.889265856333334,0.683711731216986,0.146841774916553,0.08810436733125,2,2,0.322089543512889,-0.185389373333333,0.930913487634889,0.00576388118685655,0.00381529361418238,0.167659327233007,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
DNAH5,0.0208394506666666,0.990689062722962,8.46630112771683e-05,5.07973891040265e-05,-3.05889368905357,3.05889368905357,0.49261883598086,0.0787939213333333,0.934531805253,0.00231700723782783,0.00153369970577003,0.167523930510301,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
CHDH,0.303368092333333,0.768647693865591,0.0346666823502823,0.0207998447032347,2.8073549220576,2.8073549220576,0.452109832662098,0.354233742333333,0.663749072147389,0.0630522150625643,0.0417362374974767,0.167445240609248,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
9230110C19RIK,-0.375818571,0.671450502009639,0.0650113502471675,0.0390065012825369,-2.58496250072116,2.58496250072116,0.416294695927606,0.144081432333333,0.844498326318713,0.0105757510114529,0.007000421078146,0.167284487461861,FALSE,TRUE,FALSE,FALSE,FALSE,Unknown
FMOD,-0.3242576655,0.960521704661631,0.00567218001992035,0.00340328104959644,3,3,0.483134315269333,-0.877124058333333,0.794120349346081,0.0878121129401946,0.0581255899965525,0.166511832684307,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
ZBBX,0.179467994666667,0.930426734118921,0.00562054625200774,0.00337230103414612,-3,3,0.483134315269333,0.330925623333333,0.788660345808302,0.0341217394149366,0.0225862488465431,0.16649138587411,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
PIH1D2,-0.056439835,0.973869674001888,0.000649010566081712,0.000389403240933103,-3.03242147769238,3.03242147769238,0.488355624744309,-0.0788395,0.948818360397683,0.00179887456050083,0.0011907314458858,0.166297918552081,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
CCL8,-0.354906483333334,0.817757759360502,0.0310100698032725,0.0186058945465481,2.8073549220576,2.8073549220576,0.452109832662098,-0.208168274,0.870144830228433,0.0125751239649281,0.00832386870598249,0.165997233505835,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
STYXL1,0.182299533666667,0.85288974760136,0.0125981932180429,0.00755885606496433,-2.93859945533586,2.93859945533586,0.473246078568175,-0.0338702226666667,0.971676828753787,0.000422637841550926,0.000279757223757867,0.165892511716056,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
TCTE1,0.213839689333333,0.846973492508356,0.0154242955926316,0.00925450406371433,-2.90689059560852,2.90689059560852,0.468139532490729,0.379052001333333,0.630116196575384,0.0760300067306293,0.0503266445887616,0.165275413728899,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
9030612E09RIK,-0.142813903333333,0.961623079618397,0.00242713968882195,0.00145627226719489,-3,3,0.483134315269333,-0.370335883333333,0.815585591547273,0.0327860043437999,0.0217020839346184,0.165226806887922,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
EMILIN2,-1.19968391666667,0.532228396684808,0.328595773371241,0.197155902942856,0.637429920615292,0.637429920615292,0.102654756076218,-1.07301443,0.428558762560541,0.394858173030953,0.261369001465803,0.165025513008199,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
EFCAB11,0.054200891,0.962383200424268,0.000902551434392233,0.000541526557419344,-3,3,0.483134315269333,-0.012379203,0.988299906263336,6.32731496672248e-05,4.18824699881876e-05,0.16462307471947,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
HCRT,0.0440440173333333,0.966617476368525,0.000649444764395407,0.000389663757858568,-3,3,0.483134315269333,-0.158308349,0.771877028280324,0.0178020720746145,0.0117837494973902,0.16452284527176,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
SAA2,-0.0406734166666667,0.975667253523318,0.000435135236471578,0.000261079059227477,3,3,0.483134315269333,-0.0633149133333333,0.945897551959311,0.00152942862075372,0.00101237673264,0.164437979370664,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SLC26A4,1.079655792,0.553937116459371,0.276974393817022,0.166183320448718,-1,1,0.161044771756444,0.797309235333334,0.530074028562997,0.219789033574421,0.145485250553597,0.164436213893345,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SKA3,-0.564067835333334,0.568027754210696,0.138552232757675,0.0831306814171646,2,2,0.322089543512889,-0.393509307,0.55952108569604,0.0992365709782852,0.0656877968692363,0.164376694529711,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
PLA2G3,0.0170970723333334,0.994929702040835,3.77435613587849e-05,2.26459420538692e-05,3,3,0.483134315269333,0.662786177,0.562571600669454,0.165578697789594,0.10960173008587,0.164280613513329,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
C1QTNF3,0.0114197773333333,0.995017165294931,2.47743740204762e-05,1.48644912637796e-05,-3,3,0.483134315269333,0.041952335,0.969102188867569,0.000571828177070065,0.000378510983178161,0.164275477755807,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
WNT8B,0.00830169533333335,0.994767488683429,1.89147231497634e-05,1.13487285788756e-05,-3,3,0.483134315269333,0.041813133,0.949701549561803,0.000937151619602913,0.000620330020778317,0.164273157352435,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
OXTR,0.714109263333333,0.473404990429052,0.231919243266495,0.139150444162522,-1.32192809488736,1.32192809488736,0.212889608319567,0.938016495666667,0.163774578266174,0.737049754133821,0.487876334922048,0.164221759975918,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
WDR66,0.350513142,0.670865365799454,0.0607665806473392,0.0364596596883249,-2.55799545312089,2.55799545312089,0.411951793901876,0.263771816,0.676514582963947,0.0447681010122411,0.0296334092957987,0.164126985320932,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SOSTDC1,1.29220760166667,0.662094537163094,0.231408531360654,0.138844019445264,-1.32192809488736,1.32192809488736,0.212889608319567,0.350808101833333,0.888659297025099,0.0179840760362789,0.0119042236244923,0.164019519662527,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
ARHGEF33,-0.220444681,0.763896452019837,0.0257844238971856,0.0154705318284434,-2.8073549220576,2.8073549220576,0.452109832662098,-0.145654635666667,0.804603301996603,0.0137524469872696,0.00910317571741673,0.163927894111886,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
DSP,-1.62947815133333,0.678391850690714,0.274598644142546,0.16475788193054,1,1,0.161044771756444,-0.921373926666667,0.770102814103822,0.104531060193746,0.0691923852356181,0.163495424471347,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
DLX2,0.801293674,0.794375579023715,0.0801086263481258,0.0480647952202758,2.39231742277876,2.39231742277876,0.385270213320371,1.09740097,0.648222955046161,0.206613819129714,0.136764163138277,0.162714637374308,FALSE,TRUE,TRUE,FALSE,FALSE,Unknown
SLC22A6,-0.257551868333334,0.966888576233398,0.00376632801141603,0.00225977889865106,2.93859945533586,2.93859945533586,0.473246078568175,-0.6157449,0.859543148696431,0.0404743389785424,0.0267912336186117,0.162395120786289,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
