logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,perturb,perturb_norm
-0.02636957,-0.0117257433333333,-0.198210199583782,0.846929261226813,0.980146516374691,-5.5427878890864,CCT7,0.000229652566953491,0.000137790433705954
0.157756528666667,0.00920433516666666,1.08981270817988,0.301850963033896,0.85852395809445,-5.03749640881036,ANXA6,0.0104509883872988,0.00627054336727319
0.0606120433333334,0.0264794044444444,0.382690141079006,0.710113300201007,0.962383200424268,-5.49283421684286,PPP2R1A,0.00100930972983349,0.000605581027506001
-0.133121730333333,-0.0231134102222222,-0.907434675386212,0.385933319307582,0.890740214401927,-5.19090717374321,NONO,0.00668922585005029,0.00401350371598086
-0.0615280858333333,-0.0760685064444445,-0.404443683793603,0.694566737201446,0.961623079618397,-5.48490966544218,NPTN,0.00104567731584766,0.000627401406342514
-0.0122305546666667,-0.0523328773333333,-0.0665378777091215,0.948286600569863,0.994929702040835,-5.55917193939106,SCD2,2.70002186054568e-05,1.61999874404177e-05
-0.000896452333333339,0.00896830088888889,-0.00740549059086611,0.994239813070131,0.999608487448201,-5.56123167540079,CSNK1D,1.52455196828044e-07,9.14569412773994e-08
0.209915678333333,0.00695489477777779,1.29845468934147,0.223835381680518,0.82644966253685,-4.83692548459998,ATP6V1H,0.0173775741488556,0.0104264619179815
0.291529734166667,0.0511434862222222,1.54015492907522,0.15514506472023,0.781075162333019,-4.57677119556007,SERP1,0.0312832313997485,0.0187697902067211
-0.323972224,0.0639378771111111,-1.45291189506436,0.177485962198634,0.796310163749424,-4.67371520094802,LBR,0.0320466005760567,0.0192278080859577
0.081578096,0.055286884,0.368206311302584,0.720543112586714,0.965080534371442,-5.49787571809295,ORC5,0.00125927570964209,0.000755559427874364
-0.161673190333333,-0.0495779382777778,-1.34360049827594,0.209340627292102,0.819917269297511,-4.79041392373433,PSMD2,0.0139410737500213,0.00836457800451044
0.0969192966666666,0.0552860096666667,0.620922399383909,0.548810016880784,0.933220868209081,-5.38357329081432,AGTR2,0.00290908679929972,0.00174543824388882
0.278308554,0.0524083228888889,1.86615979313815,0.0921699298174846,0.735616500132234,-4.19021209700596,RPS29,0.0371120387747231,0.022267046940711
0.281678841333333,-0.0114304282222222,0.986057831738936,0.347808697361584,0.874230525745241,-5.12748314758183,DUSP6,0.0164427300365653,0.00986555989178408
0.108790081333333,0.00240976266666667,0.631038159491459,0.542442895885908,0.932570870340538,-5.3778681527712,PRL3B1,0.00329831446501974,0.00197897299421164
-0.10680294,-0.0109331386666667,-0.523518478809673,0.612238362701301,0.946944973889537,-5.43414401253244,ALDH18A1,0.00252858702300866,0.00151714018575968
-0.153647264166667,-0.0571002028333333,-1.13716199085745,0.282493744299209,0.85288974760136,-4.99418311443966,KLK1,0.0106181177892354,0.00637082021445124
-0.012709617,0.0241299735555556,-0.094843350212226,0.926349249013169,0.99256620031182,-5.55702121979233,SERINC1,4.11857406675016e-05,2.47112332862908e-05
0.0332653305,-0.0321164848333333,0.26234236589832,0.798486115487504,0.973500427276619,-5.52895789305297,NPM1,0.000388001942539499,0.000232799306785014
0.0133738511666667,-0.00308259305555556,0.0976626813155689,0.924167437928427,0.992452448340221,-5.55676576072795,ELOVL5,4.40038827630096e-05,2.64021051554094e-05
-0.041563983,-0.0790840778888889,-0.303609987541658,0.767768830700872,0.969568940775462,-5.51805546031259,DYNC1I2,0.000557842899847835,0.000334703074304256
-0.00805337966666666,-0.0139984822777778,-0.0710432473970994,0.944791295700393,0.994767488683429,-5.55888002891322,MLST8,1.83489565322039e-05,1.10092712961351e-05
0.0106776571666667,-0.0126288997222222,0.0720905516115679,0.94397896164453,0.994730028416357,-5.55880943683972,SYT4,2.45027843579435e-05,1.47015387565048e-05
-0.105452000166667,0.000547620111111111,-0.691441723689879,0.505327307080417,0.926238245409577,-5.34206922390336,LDHC,0.00350915684004607,0.00210547741757568
-0.201251431333333,-0.001011516,-1.4633777502646,0.174666433501425,0.793057367469226,-4.66225606723085,PRL3D1,0.0202650925622446,0.0121589592482417
-0.04722525,0.0152944162222222,-0.332549932106432,0.746473506966324,0.967433933712332,-5.50948216272122,STMN1,0.000679036916691341,0.000407418908652286
0.150990484666667,-0.0401349604444444,0.68301842956478,0.510408808360949,0.926490943118165,-5.34723775306389,RASA3,0.00500666656788394,0.00300397614003845
-0.0853425655,-0.00523657377777778,-0.52385161881504,0.612015113366703,0.946944973889537,-5.43398472083135,GM15210 /// IMPDH2,0.00202050714740219,0.00121229467413781
