mean_expression	contrast	logFC	t	p_value	FDR	residual_df	gene_symbol	probe
7.115440395366481	A53T_vehicle	1.1300909470465086	6.55028363111629	0.00017842136048089368	0.0023789514730785826	8	WLS	ILMN_1753913
6.768943235823337	A53T_vehicle	0.1658883346408269	0.49146038474268794	0.636299889909629	0.6697893577996096	8	CLTC	ILMN_1756779
13.806192218357912	A53T_vehicle	-0.4287325947724912	-2.372482455623978	0.04507143633693504	0.18028574534774017	8	UBB	ILMN_1762436
6.049461319700229	A53T_vehicle	0.4562634960965501	1.6706344557852675	0.1333402982680363	0.31374187827773253	8	VPS26A	ILMN_1781039
15.598066086950743	A53T_vehicle	-0.1136402860354891	-0.7996509032011375	0.4470043217274579	0.5813066945065225	8	UBA52	ILMN_1782977
1.8958149243355287	A53T_vehicle	0.8202501718558937	0.7350918604215158	0.4832733620009969	0.5857858933345418	8	RHOT1	ILMN_1785762
8.872434353599237	A53T_vehicle	0.6014558586766957	2.028370800962577	0.07705172996221207	0.25683909987404024	8	SNCAIP	ILMN_1807969
5.458342878477733	A53T_vehicle	0.18851110485535402	0.4498330946223358	0.664769415901344	0.68181478553984	8	ITSN1	ILMN_1861392
15.767957203834387	A53T_vehicle	-0.05953665519133781	-0.8755363673149507	0.40680056283084876	0.5813066945065225	8	UBC	ILMN_2038773
14.858407190023891	A53T_vehicle	-0.29729414202488896	-2.3795236881248143	0.04457880512679334	0.18028574534774017	8	UBB	ILMN_2191428
5.754867659234061	A53T_vehicle	-0.95200358534261	-1.6786496799161492	0.13173698709068668	0.31374187827773253	8	UBC	ILMN_2252160
9.564290466215473	A53T_vehicle	1.0540114057900078	5.780564697584015	0.000414249739397677	0.00414249739397677	8	WLS	ILMN_2283325
15.69852886414076	A53T_vehicle	0.08172159619564923	1.1634182357098222	0.2781839133815021	0.48379811022869934	8	UBC	ILMN_2331501
9.585479919220885	A53T_vehicle	0.3236061271911845	1.1810454062129774	0.2715034731877252	0.48379811022869934	8	RHOT1	ILMN_2338480
10.524361341339903	A53T_vehicle	0.9189698366878207	4.191243973531093	0.0030325957182778447	0.024260765746222757	8	VPS26A	ILMN_2344850
6.632860925907438	A53T_vehicle	0.2971286405771617	1.2190993639273995	0.2575296630135607	0.48379811022869934	8	SNX1	ILMN_2365479
6.697296667977985	A53T_vehicle	0.6809039332793329	2.4517841574498385	0.0398257594803286	0.18028574534774017	8	SNX1	ILMN_2365484
12.077909738352647	A53T_vehicle	-0.11340513833615748	-0.6225862722395619	0.5508859820365376	0.6120955355961529	8	UBA52	ILMN_2368576
7.724938091762254	A53T_vehicle	1.2578689036426347	8.362057209797035	3.1710003076628856e-05	0.0012684001230651542	8	WLS	ILMN_2399769
13.719085219295621	A53T_vehicle	-0.16905356925649156	-1.1220305632532204	0.2943945319781586	0.49065755329693106	8	HSPA8	ILMN_2413084
14.022333687189773	A53T_vehicle	0.1313900657200303	0.6758049977450052	0.518219244096524	0.5922505646817416	8	TOMM20	ILMN_3251472
