Contrast	Pathway	NGenes	Correlation	Direction	PValue	FDR
Ziram	Translation of Structural Proteins_9694635	59	0.0178599480091065	Down	0.0374053860099356	0.400104839021503
Ziram	Interferon Signaling	276	0.0166085907334893	Down	0.0379817388827645	0.400104839021503
Ziram	Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models	20	0.0463893465036984	Down	0.0383358585027484	0.400104839021503
Ziram	Neurodegenerative Diseases	20	0.0463893465036984	Down	0.0383358585027484	0.400104839021503
Ziram	Regulated Necrosis	42	-0.00458903834888574	Down	0.0385146357515273	0.400104839021503
Ziram	Activation of NMDA receptors and postsynaptic events	82	0.0195880877468934	Down	0.0387075315976191	0.400104839021503
Ziram	Inflammasomes	17	-0.0161204185601199	Up	0.0391192715158462	0.400104839021503
Ziram	Neurotoxicity of clostridium toxins	10	0.0274541773499251	Up	0.0392808154936033	0.400104839021503
Ziram	Synthesis of pyrophosphates in the cytosol	10	-0.0410858455405358	Down	0.0393753968560844	0.400104839021503
Ziram	Cargo trafficking to the periciliary membrane	64	-0.00584352468829708	Down	0.0400140604296149	0.403988110106689
Ziram	Late SARS-CoV-2 Infection Events	70	0.0136777446192465	Down	0.0403828333932589	0.40511441142919
Ziram	SARS-CoV-2 Infection	264	0.00827056006497643	Down	0.0406437106459735	0.405150913084863
Ziram	Defective B3GALTL causes PpS	31	-0.0148962745825731	Up	0.0410482515151982	0.406610038593944
Ziram	Adenylate cyclase inhibitory pathway	13	-0.00793495075291837	Up	0.0417073124576576	0.409042067540613
Ziram	Constitutive Signaling by Aberrant PI3K in Cancer	57	-0.000687463711063842	Up	0.0418131891263738	0.409042067540613
Ziram	DAP12 interactions	22	-0.0336842694738622	Down	0.0423476151346418	0.410445808070771
Ziram	RMTs methylate histone arginines	30	0.00312893525791274	Down	0.0425863636590885	0.410445808070771
Ziram	Regulation of innate immune responses to cytosolic DNA	10	0.00458692924857577	Down	0.0436353437596103	0.410445808070771
Ziram	Gap junction assembly	20	0.0746677290454642	Down	0.0437905894265664	0.410445808070771
Ziram	MECP2 regulates neuronal receptors and channels	14	-0.00750410363711675	Up	0.0438562186993906	0.410445808070771
Ziram	MET activates PTK2 signaling	27	0.0316995335509264	Up	0.0443922027412681	0.410445808070771
Ziram	Sialic acid metabolism	30	-0.0094436216675191	Down	0.0445989176207314	0.410445808070771
Ziram	Aerobic respiration and respiratory electron transport	222	0.0638105014820142	Down	0.0447001899503214	0.410445808070771
Ziram	Kidney development	28	0.0359258128869781	Up	0.0451502453220768	0.410445808070771
Ziram	Cleavage of the damaged pyrimidine	15	0.0265985499493033	Down	0.0460002228708339	0.410445808070771
Ziram	Depyrimidination	15	0.0265985499493033	Down	0.0460002228708339	0.410445808070771
Ziram	Recognition and association of DNA glycosylase with site containing an affected pyrimidine	15	0.0265985499493033	Down	0.0460002228708339	0.410445808070771
Ziram	DAP12 signaling	18	-0.0388767033079114	Down	0.0460891513465005	0.410445808070771
Ziram	MITF-M-dependent gene expression	98	0.00230016748429285	Down	0.0461775511964477	0.410445808070771
Ziram	Cell surface interactions at the vascular wall	87	0.0065030277234165	Up	0.0462561677595294	0.410445808070771
Ziram	Phospholipid metabolism	178	0.00335684423933735	Down	0.0464100429126143	0.410445808070771
Ziram	Amyloid fiber formation	36	0.0116056066235541	Down	0.0465893721295687	0.410445808070771
Ziram	Insulin receptor recycling	26	0.0189736890577161	Down	0.0466474918378845	0.410445808070771
Ziram	O-glycosylation of TSR domain-containing proteins	32	-0.0126238231936081	Up	0.0474238174071124	0.414958402312233
Ziram	Cell junction organization	226	0.0010829211965966	Down	0.0479084940486131	0.416883304566661
Ziram	Gastrulation	92	-0.0012211241902453	Up	0.0482044179507741	0.417153616881699
Ziram	Disassembly of the destruction complex and recruitment of AXIN to the membrane	26	0.010876243424876	Down	0.0488195405604842	0.420168176954987
Ziram	SARS-CoV-2 targets host intracellular signalling and regulatory pathways	10	0.0237065229239158	Down	0.0492609366063382	0.421662908450993
Ziram	Glyoxylate metabolism and glycine degradation	13	-0.0018305595875421	Down	0.0497386856931537	0.423450972793065
Ziram	Josephin domain DUBs	10	0.086330233327312	Down	0.0515154705830867	0.436219710582589
Ziram	PINK1-PRKN Mediated Mitophagy	30	0.0449322467857404	Down	0.0525623014540636	0.442703875883156
Ziram	SLC-mediated transport of neurotransmitters	15	0.0285977095454219	Up	0.0533349831841814	0.445966965647568
Ziram	Plasma lipoprotein assembly	11	-0.0370765098488773	Up	0.0537564135538514	0.445966965647568
Ziram	Developmental Cell Lineages of the Exocrine Pancreas	22	0.0269726632876509	Up	0.0555867371734116	0.445966965647568
Ziram	Activation of RAC1	13	0.157072692834142	Down	0.0561752520448964	0.445966965647568
Ziram	RAF activation	33	0.00373391240320577	Down	0.0564024096512683	0.445966965647568
Ziram	Formation of the ureteric bud	14	0.0538144263550487	Up	0.056524913657288	0.445966965647568
Ziram	Signaling by FGFR2 IIIa TM	19	-0.0127951331425568	Down	0.0565346697293553	0.445966965647568
Ziram	TP53 Regulates Metabolic Genes	76	0.0126981287638399	Down	0.0565672263796596	0.445966965647568
Ziram	Glutamate and glutamine metabolism	13	-0.0091880889805714	Down	0.0566954469979198	0.445966965647568
Ziram	Listeria monocytogenes entry into host cells	17	-0.0191092739919171	Down	0.0568022790442326	0.445966965647568
Ziram	Interleukin-2 signaling	10	-0.0161804094842693	Up	0.0570929951747034	0.445966965647568
Ziram	RHOV GTPase cycle	37	0.05507781811486	Down	0.0574750402845185	0.445966965647568
Ziram	Adherens junctions interactions	182	-0.00161912934756875	Down	0.0575524107683407	0.445966965647568
Ziram	Developmental Lineage of Pancreatic Ductal Cells	21	0.0341998492279174	Up	0.0580438902910558	0.445966965647568
Ziram	Developmental Lineage of Pancreatic Endocrine Mid Progenitor Cells	21	0.0341998492279174	Up	0.0580438902910558	0.445966965647568
Ziram	Recycling pathway of L1	42	0.0757432327547116	Down	0.0581954555832781	0.445966965647568
Ziram	Affinity selection of immunoglobulins	248	0.00175215803039123	Down	0.0583745318356802	0.445966965647568
Ziram	Immunoglobulin maturation	248	0.00175215803039123	Down	0.0583745318356802	0.445966965647568
Ziram	Signaling by WNT in cancer	31	0.000240224195354877	Down	0.0586247427958545	0.445966965647568
Ziram	trans-Golgi Network Vesicle Budding	69	-0.00150163803116933	Down	0.0589040269848322	0.445966965647568
Ziram	Host Interactions of HIV factors	111	0.00957992188141506	Down	0.0602430359604779	0.445966965647568
Ziram	Heme biosynthesis	11	0.0566101476222658	Down	0.0603123063043643	0.445966965647568
Ziram	Late Phase of HIV Life Cycle	131	0.0128657259671305	Down	0.0604974676493867	0.445966965647568
Ziram	G-protein beta:gamma signalling	26	0.0239516401373896	Down	0.0605308608544356	0.445966965647568
Ziram	RHO GTPases activate KTN1	10	0.0111810006760541	Down	0.0606244675713006	0.445966965647568
Ziram	RHO GTPases activate PAKs	19	0.00234674557515473	Down	0.0606780361004302	0.445966965647568
Ziram	Attachment of bacteria to epithelial cells	20	0.0574357539482218	Up	0.061130434956738	0.445966965647568
Ziram	Biofilm formation	20	0.0574357539482218	Up	0.061130434956738	0.445966965647568
Ziram	Protein lipoylation	10	0.0315035372900845	Down	0.0611611838602378	0.445966965647568
Ziram	Collagen degradation	48	0.0688464692232001	Up	0.0618508976688081	0.448917805660704
Ziram	Translation initiation complex formation	57	0.225780424611785	Down	0.0624156656852883	0.449369488183532
Ziram	Protein ubiquitination	63	0.023242398433869	Down	0.0627908476780733	0.449369488183532
Ziram	PRC2 methylates histones and DNA	15	-0.0217937509061986	Up	0.063366730776611	0.449369488183532
Ziram	mRNA decay by 3' to 5' exoribonuclease	13	-0.0267166166680559	Down	0.0633917084017984	0.449369488183532
Ziram	Maturation of DENV proteins	47	0.0592608649173537	Down	0.0635017578365478	0.449369488183532
Ziram	SRC activates STAT3 in a quantitative manner, through Cadherin-11 (CDH11), RAC1 and gp130 (IL6ST)	20	0.00360177027186934	Down	0.0639549157169465	0.449369488183532
Ziram	Assembly of collagen fibrils and other multimeric structures	50	0.0680831988787429	Up	0.0640354569556993	0.449369488183532
Ziram	SARS-CoV-2-host interactions	170	0.00947526675770458	Down	0.0644186363424552	0.449369488183532
Ziram	rRNA processing	217	0.109490722253419	Down	0.0644809551298275	0.449369488183532
Ziram	TICAM1-dependent activation of IRF3/IRF7	11	-0.03117469094131	Down	0.0655062718879499	0.453861811120438
Ziram	Gap junction trafficking	31	0.0940584727354539	Down	0.0657714286517059	0.453861811120438
Ziram	Repression of WNT target genes	12	0.0188116824872729	Up	0.0659900665057653	0.453861811120438
Ziram	Collagen formation	76	0.0919038015303232	Up	0.0669885663927845	0.458726052472329
Ziram	Defective Intrinsic Pathway for Apoptosis	22	0.0545236542858345	Down	0.0674698249466096	0.459053263826963
Ziram	Activation of BAD and translocation to mitochondria	14	0.0597844993977347	Down	0.0680750214921045	0.459053263826963
Ziram	TNF signaling	54	-0.00968129791601129	Down	0.068343539629412	0.459053263826963
Ziram	Regulation of PLK1 Activity at G2/M Transition	83	0.0193149332818144	Down	0.0687850711210686	0.459053263826963
Ziram	IFIT antiviral response	55	0.230879113830868	Down	0.0693544425670315	0.459053263826963
Ziram	Downregulation of ERBB2:ERBB3 signaling	12	0.0111435804850613	Down	0.0694765331331722	0.459053263826963
Ziram	Translation	346	0.118758270785015	Down	0.0697167649371918	0.459053263826963
Ziram	Formation of the embryonic stem cell BAF (esBAF) complex	19	-0.00147539930467108	Down	0.0697694223998843	0.459053263826963
Ziram	Anchoring fibril formation	14	-0.00242677589892959	Up	0.0698473053588052	0.459053263826963
Ziram	Signaling by ROBO receptors	198	0.088164547272016	Down	0.0699509735355372	0.459053263826963
Ziram	Intrinsic Pathway for Apoptosis	49	0.00883804184553117	Down	0.0702641828251564	0.459195385683076
Ziram	VxPx cargo-targeting to cilium	19	-0.0146780387938849	Down	0.0707158811649613	0.460237656342207
Ziram	mRNA Splicing - Minor Pathway	50	0.0217854036927569	Down	0.0712377755564636	0.461726323051153
Ziram	Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S	58	0.223860422690713	Down	0.0716799758864788	0.462688368939361
Ziram	EPH-Ephrin signaling	86	0.0261388077286566	Down	0.0730973400493644	0.463959170292897
Ziram	Regulation of TNFR1 signaling	45	-0.00795424287460985	Down	0.0732702664567627	0.463959170292897
Ziram	Ribosomal scanning and start codon recognition	57	0.232766758326567	Down	0.0734155368988531	0.463959170292897
Ziram	Telomere C-strand synthesis initiation	12	-0.00620572435976812	Down	0.0735802981268073	0.463959170292897
