Contrast	Pathway	NGenes	Correlation	Direction	PValue	FDR
Paraquat	Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects	17	0.0425348210094228	Down	0.233594183889063	0.99974376603714
Paraquat	Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)	17	0.0425348210094228	Down	0.233594183889063	0.99974376603714
Paraquat	SUMOylation	161	0.0167758179394029	Down	0.234229888527716	0.99974376603714
Paraquat	Phosphorylation and nuclear translocation of the CRY:PER:kinase complex	14	-0.0285481839629405	Down	0.234516285451125	0.99974376603714
Paraquat	Mitotic Anaphase	213	0.0308092284279037	Down	0.234838745813591	0.99974376603714
Paraquat	NuRD complex assembly	32	0.0168506971713872	Down	0.235300477937477	0.99974376603714
Paraquat	CHD3, CHD4, CHD5 subfamily	36	0.0150651173455336	Down	0.235317399702813	0.99974376603714
Paraquat	Glucose metabolism	73	0.0199263730046494	Down	0.235742876697387	0.99974376603714
Paraquat	Nuclear events mediated by NFE2L2	78	0.0209349162940345	Up	0.235907141361724	0.99974376603714
Paraquat	Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants	57	-0.00114970871879739	Down	0.236404789870451	0.99974376603714
Paraquat	Constitutive Signaling by NOTCH1 PEST Domain Mutants	57	-0.00114970871879739	Down	0.236404789870451	0.99974376603714
Paraquat	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	57	-0.00114970871879739	Down	0.236404789870451	0.99974376603714
Paraquat	Signaling by NOTCH1 in Cancer	57	-0.00114970871879739	Down	0.236404789870451	0.99974376603714
Paraquat	Signaling by NOTCH1 PEST Domain Mutants in Cancer	57	-0.00114970871879739	Down	0.236404789870451	0.99974376603714
Paraquat	Early SARS-CoV-2 Infection Events	33	-0.000253596330834282	Down	0.239782228261102	0.99974376603714
Paraquat	Mitotic Metaphase and Anaphase	214	0.0313915231072069	Down	0.240121440573028	0.99974376603714
Paraquat	SHC1 events in ERBB2 signaling	19	-0.0162216589583316	Up	0.240275418597694	0.99974376603714
Paraquat	Glycerophospholipid biosynthesis	104	0.00266796987546741	Down	0.240556256698328	0.99974376603714
Paraquat	RNA Polymerase III Transcription Initiation	36	0.0105590694792539	Up	0.241197256956957	0.99974376603714
Paraquat	Regulation of KIT signaling	15	0.00126296996611161	Down	0.241665469220209	0.99974376603714
Paraquat	Condensation of Prophase Chromosomes	13	0.0689956024640927	Down	0.242090067035709	0.99974376603714
Paraquat	Tryptophan catabolism	10	-0.0435004391160811	Down	0.242146584212669	0.99974376603714
Paraquat	Deactivation of the beta-catenin transactivating complex	39	0.00499779579120784	Down	0.242181575471111	0.99974376603714
Paraquat	Dengue virus modulates apoptosis	16	-0.0229868744833536	Down	0.242671375127394	0.99974376603714
Paraquat	E2F mediated regulation of DNA replication	22	0.108963128203057	Down	0.244459899988508	0.99974376603714
Paraquat	TRAF6 mediated NF-kB activation	21	-0.0204277711959154	Up	0.244824309590461	0.99974376603714
Paraquat	HCMV Early Events	72	0.0154713488272544	Down	0.245001182067502	0.99974376603714
Paraquat	Resolution of Sister Chromatid Cohesion	119	0.0560458442278778	Down	0.24510891358795	0.99974376603714
Paraquat	RORA,B,C and NR1D1 (REV-ERBA) regulate gene expression	24	0.0345195437928854	Down	0.245511402873943	0.99974376603714
Paraquat	ESR-mediated signaling	141	0.0114427004727789	Down	0.248225823214393	0.99974376603714
Paraquat	Receptor Mediated Mitophagy	11	0.00942496252130127	Down	0.248239698991009	0.99974376603714
Paraquat	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	75	0.00234515809378705	Down	0.251855257456967	0.99974376603714
Paraquat	RUNX3 regulates NOTCH signaling	13	0.0723229432557322	Down	0.252227745320129	0.99974376603714
Paraquat	TAK1-dependent IKK and NF-kappa-B activation	40	-0.011513806558757	Up	0.252589446640344	0.99974376603714
Paraquat	RAS processing	22	0.000575638443766471	Up	0.252891753828068	0.99974376603714
Paraquat	Acyl chain remodelling of PG	10	-0.0226046576529306	Down	0.252938211496733	0.99974376603714
Paraquat	EML4 and NUDC in mitotic spindle formation	110	0.0401768589399857	Down	0.253090498894007	0.99974376603714
Paraquat	Cristae formation	13	-0.00207992013952819	Down	0.253637378340206	0.99974376603714
Paraquat	RHOD GTPase cycle	49	0.0372337058542898	Down	0.254288454623008	0.99974376603714
Paraquat	Transcriptional and post-translational regulation of MITF-M expression and activity	42	0.0217213768288645	Down	0.254377669561697	0.99974376603714
Paraquat	SUMOylation of DNA methylation proteins	16	0.0478017265157416	Down	0.255694517813624	0.99974376603714
Paraquat	TBC/RABGAPs	43	0.00259671134958634	Up	0.257878044027329	0.99974376603714
Paraquat	Synthesis of substrates in N-glycan biosythesis	60	0.0161312739396747	Down	0.259297959161886	0.99974376603714
Paraquat	Sensory processing of sound	67	0.0279062215347328	Up	0.261884077829094	0.99974376603714
Paraquat	Expression of BMAL (ARNTL), CLOCK, and NPAS2	32	0.0853372667060432	Down	0.262638441028139	0.99974376603714
Paraquat	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	42	-0.00499842294992678	Down	0.263444470490404	0.99974376603714
Paraquat	Initiation of coagulation cascade	19	0.0494674850173875	Up	0.263939319073972	0.99974376603714
Paraquat	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	19	-0.00911133692284546	Down	0.263957399766091	0.99974376603714
Paraquat	Arachidonate metabolism	33	0.0164214695720033	Up	0.264248642545186	0.99974376603714
Paraquat	COPI-independent Golgi-to-ER retrograde traffic	46	0.0180663977532803	Down	0.26440466402867	0.99974376603714
Paraquat	SUMOylation of DNA replication proteins	45	0.0421215726067967	Down	0.264723098679547	0.99974376603714
Paraquat	EPH-Ephrin signaling	86	0.0261199638664133	Down	0.266538586479525	0.99974376603714
Paraquat	tRNA modification in the nucleus and cytosol	41	0.027849094624333	Up	0.266841396642532	0.99974376603714
Paraquat	cGMP effects	14	-0.00292284635678734	Up	0.26747288946347	0.99974376603714
Paraquat	Complex IV assembly	44	0.113273205311899	Up	0.267504589257708	0.99974376603714
Paraquat	Glutamate Neurotransmitter Release Cycle	21	0.0262012965769827	Down	0.26761004581375	0.99974376603714
Paraquat	IL-6-type cytokine receptor ligand interactions	13	0.0111476398774974	Up	0.267946413233642	0.99974376603714
Paraquat	Vitamin B5 (pantothenate) metabolism	16	-0.0409633717919193	Up	0.270774578776893	0.99974376603714
Paraquat	Meiosis	51	0.0196457212813624	Down	0.271122138725386	0.99974376603714
Paraquat	Cell Cycle, Mitotic	474	0.0285649277439777	Down	0.271318542418965	0.99974376603714
Paraquat	TNFR1-induced proapoptotic signaling	23	0.0148468171047164	Up	0.273066351235988	0.99974376603714
Paraquat	Gap junction assembly	20	0.0746160606404164	Down	0.27335725622431	0.99974376603714
Paraquat	ERBB2 Activates PTK6 Signaling	10	-0.0336959407655828	Up	0.275342739702515	0.99974376603714
Paraquat	EPH-ephrin mediated repulsion of cells	48	0.0796917795150638	Down	0.2755312087224	0.99974376603714
Paraquat	SLC-mediated transmembrane transport	178	0.0192734245764102	Down	0.276591388903368	0.99974376603714
Paraquat	Regulation of MITF-M-dependent genes involved in pigmentation	39	-0.011291712618058	Down	0.277417813807803	0.99974376603714
Paraquat	Removal of the Flap Intermediate from the C-strand	17	-0.00209609511886866	Up	0.278301450272019	0.99974376603714
Paraquat	Generation of second messenger molecules	14	-0.00868311387445057	Down	0.279208338335073	0.99974376603714
Paraquat	Glutathione conjugation	26	0.04697996783677	Up	0.27997800928271	0.99974376603714
Paraquat	EPHB-mediated forward signaling	40	-0.00248085688278259	Down	0.280165363782278	0.99974376603714
Paraquat	Cardiogenesis	19	-0.00155963497673532	Down	0.281870473171068	0.99974376603714
Paraquat	Beta-oxidation of very long chain fatty acids	10	0.0347440772294411	Down	0.282075148380952	0.99974376603714
Paraquat	Phase 0 - rapid depolarisation	30	0.0326457602918831	Down	0.282534799528799	0.99974376603714
Paraquat	Regulation of gene expression by Hypoxia-inducible Factor	10	0.0613545782979624	Down	0.2828377308561	0.99974376603714
Paraquat	Activated NTRK2 signals through FRS2 and FRS3	10	0.0126480587813484	Up	0.282997428919898	0.99974376603714
Paraquat	RNA Polymerase I Transcription	48	-0.00803282675998682	Up	0.283267437769038	0.99974376603714
Paraquat	Synthesis of glycosylphosphatidylinositol (GPI)	17	-0.0382956872374608	Up	0.284688239954247	0.99974376603714
Paraquat	SARS-CoV-2 modulates autophagy	11	-0.0100368225795632	Down	0.287712219298398	0.99974376603714
Paraquat	Programmed Cell Death	163	-6.76256939458142e-05	Down	0.288688131234406	0.99974376603714
Paraquat	Signaling by FGFR1	43	0.00984894907691413	Up	0.288738907674265	0.99974376603714
Paraquat	Signaling by NTRK2 (TRKB)	23	0.0207174197474157	Up	0.291052880653871	0.99974376603714
Paraquat	Prolactin receptor signaling	10	0.0601061747668492	Up	0.292427867901192	0.99974376603714
Paraquat	Metabolism of steroids	120	0.00368941093034204	Down	0.29364453899639	0.99974376603714
Paraquat	Activation of RAC1	13	0.156730657491641	Down	0.294870430988066	0.99974376603714
Paraquat	Free fatty acids regulate insulin secretion	10	-0.0204290656402871	Up	0.295129037018715	0.99974376603714
Paraquat	SLC transporter disorders	67	0.0111386346757796	Down	0.295692245121845	0.99974376603714
Paraquat	Nuclear Envelope Breakdown	52	0.0463645401652196	Down	0.295755489100448	0.99974376603714
Paraquat	Activation of anterior HOX genes in hindbrain development during early embryogenesis	49	0.00901751331722831	Down	0.297657396410058	0.99974376603714
Paraquat	Activation of HOX genes during differentiation	49	0.00901751331722831	Down	0.297657396410058	0.99974376603714
