logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	contrast
-0.189039349	-0.0213938819722222	-1.64360717263531	0.119927388628609	0.935299934979248	-4.28917006281274	1110008F13RIK	SN_MPTP10_vs_control
-0.364717647333333	0.0650316633888889	-1.03657533161132	0.315478021193406	0.98213957107131	-4.80588767902179	1110008L16RIK	SN_MPTP10_vs_control
-0.388890259333333	0.0356265289444445	-1.64561256029312	0.119509745601433	0.935299934979248	-4.28719942139352	1110008P14RIK	SN_MPTP10_vs_control
-0.203726606	0.00101688116666667	-0.598269015771871	0.558106792173422	0.994080275003971	-5.05481455305846	1110012L19RIK	SN_MPTP10_vs_control
-0.250402859333333	0.0829414428888889	-0.664946915663824	0.515636150925712	0.99041613627736	-5.02481058531051	1110014L15RIK	SN_MPTP10_vs_control
0.038308935	0.0539100698333333	0.173879141845714	0.864160061799629	0.996000964650736	-5.17351827245856	1110015O18RIK	SN_MPTP10_vs_control
0.589790666333333	-0.0135147465555556	1.97868542528541	0.0654839043201834	0.916052262526185	-3.94166279529898	1110017D15RIK	SN_MPTP10_vs_control
-0.0828060283333333	0.0242472891666667	-0.585295257114969	0.566583030414622	0.994127383651964	-5.06030646420292	1110018N20RIK	SN_MPTP10_vs_control
0.126705486666667	0.0272752118888889	0.899637434358699	0.381767524288134	0.988454252214096	-4.89635006142165	1110019B22RIK	SN_MPTP10_vs_control
-0.198946474666667	-0.162216851777778	-0.571644032942166	0.575574462677392	0.994512472529464	-5.0659622855879	1110019D14RIK	SN_MPTP10_vs_control
0.0836389066666667	0.0799753776666667	0.321797610118426	0.751807653513479	0.995548550606111	-5.14668204011569	1110020A21RIK	SN_MPTP10_vs_control
0.0581242286666667	-0.0215074233888889	0.340197955547104	0.738170710778979	0.995548550606111	-5.14223923490195	1110020C17RIK	SN_MPTP10_vs_control
-0.198646251166667	0.00265910475	-1.7509972342543	0.0992562974497763	0.929869715610594	-4.18164893607768	1110028F11RIK	SN_MPTP10_vs_control
-0.295686406666667	0.0455224650555556	-2.00354637435664	0.0625069602268087	0.912934983645677	-3.91459315277063	1110028F18RIK	SN_MPTP10_vs_control
0.298368554	0.0244166386666667	2.1148488617555	0.0506297036553552	0.906059736516783	-3.79160534313764	1110032A03RIK	SN_MPTP10_vs_control
-0.2791351465	0.0139790875277778	-0.858311771482804	0.403503530342491	0.988454252214096	-4.92146843461584	1110032F04RIK	SN_MPTP10_vs_control
-0.332604289333333	-0.0502182244722222	-1.24837667428246	0.23000503215389	0.968205572933786	-4.64550202833482	1110034G24RIK	SN_MPTP10_vs_control
0.0628043790000001	0.0795639094444444	0.264691040515226	0.794655950052151	0.995548550606111	-5.15892074358711	1110035E04RIK	SN_MPTP10_vs_control
0.273681796666667	-0.0341673711111111	0.788195902972506	0.442202295720778	0.989203133655289	-4.96168362073649	1110035H17RIK	SN_MPTP10_vs_control
-0.422146800166667	-0.0352128341388889	-2.38489993127007	0.0299192577613944	0.906059736516783	-3.48311031579072	1110037F02RIK	SN_MPTP10_vs_control
0.615762224666667	-0.0826187122222222	2.1908718913552	0.0437477085930494	0.906059736516783	-3.70606794942145	1110038B12RIK	SN_MPTP10_vs_control
0.110499056666667	-0.00956238316666667	0.311256222715487	0.759658949668774	0.995548550606111	-5.14911788840806	1110038F14RIK	SN_MPTP10_vs_control
-0.475304122666667	-0.121546387388889	-1.37342627963809	0.188721332572745	0.959036646975103	-4.5401708762539	1110046J04RIK	SN_MPTP10_vs_control
-0.4395473	0.016131415	-1.94419172087374	0.0698264397121138	0.921899796767281	-3.97895988399966	1110050P16RIK	SN_MPTP10_vs_control
-0.118733722333333	0.0346284976111111	-0.867517909281224	0.398592147335974	0.988454252214096	-4.91596267973752	1110051M20RIK	SN_MPTP10_vs_control
-0.00841108899999999	0.0196796503333333	-0.0409669155893952	0.967833470892375	0.998880421415518	-5.18401397575432	1110059E24RIK	SN_MPTP10_vs_control
0.0168080306666667	-0.0170804637777778	0.0787225895131253	0.938237788486557	0.998880421415518	-5.18235137726504	1110059G10RIK	SN_MPTP10_vs_control
-0.330659702666667	0.123265769222222	-1.18025275489394	0.255296302744062	0.972248985763761	-4.69966108714313	1110064A23RIK	SN_MPTP10_vs_control
0.00151570199999998	0.02144681	0.00510614594025495	0.995989566968214	0.99988981669977	-5.18462200743072	1110065P20RIK	SN_MPTP10_vs_control
-0.069835983	-0.0436285605555556	-0.43286152599403	0.670943124639535	0.995548550606111	-5.11620114325086	1190002N15RIK	SN_MPTP10_vs_control
0.132998509	0.0402951492222222	0.600102689520994	0.556914259366157	0.994080275003971	-5.05402918906953	1190003K10RIK	SN_MPTP10_vs_control
-0.0890890703333334	0.1009502955	-0.340582405083392	0.737886728892031	0.995548550606111	-5.14214382330923	1190005I06RIK	SN_MPTP10_vs_control
0.0623914403333334	0.128990850833333	0.309525953203884	0.760950292764255	0.995548550606111	-5.14951008405083	1200003I10RIK	SN_MPTP10_vs_control
-0.319922282666667	0.0779691526111111	-1.58626722187656	0.132409221290864	0.940779237952412	-4.34488626266556	1200007C13RIK	SN_MPTP10_vs_control
0.446367897	0.000470200666666666	1.83252957242355	0.0857113463745892	0.921899796767281	-4.09746647641452	1300002E11RIK	SN_MPTP10_vs_control
-0.379869698	0.0358407166666667	-1.9317701966753	0.0714526183409163	0.921899796767281	-3.99231439130896	1300014J16RIK	SN_MPTP10_vs_control
0.283595318	-0.0549163533333333	1.57615002679698	0.134722494848338	0.940779237952412	-4.35458789568376	1300017J02RIK	SN_MPTP10_vs_control
0.253553273333333	0.0356333045	1.02788439131612	0.319423679775864	0.98230556135664	-4.81195012949345	130004C03	SN_MPTP10_vs_control
-0.263933342333333	0.125831631777778	-1.22491605857034	0.238485613961628	0.969587706363366	-4.66441841737701	1500002C15RIK	SN_MPTP10_vs_control
-0.400076357166667	0.0537975921111111	-1.85623581839661	0.0820926619230322	0.921899796767281	-4.07260589761999	1500002F19RIK	SN_MPTP10_vs_control
-0.0981766353333333	0.0291071472777778	-0.389348602032273	0.70219548172432	0.995548550606111	-5.12918641630508	1500002I01RIK	SN_MPTP10_vs_control
-0.0354865366666667	0.0486826096666667	-0.197138846144958	0.846222682974887	0.996000964650736	-5.17035123270479	1500002K03RIK	SN_MPTP10_vs_control
0.160318054666667	-0.00256438966666667	0.611274526104168	0.549678178942986	0.9931417093131	-5.04919542902958	1500004A13RIK	SN_MPTP10_vs_control
-0.172378383333333	-0.0183948526111111	-0.759303513602089	0.458806715549145	0.989203133655289	-4.97735818364584	1500004F05RIK	SN_MPTP10_vs_control
0.0415005256666667	-0.0022407735	0.30294678493146	0.76586713256318	0.995548550606111	-5.15098171335663	1500005C15RIK	SN_MPTP10_vs_control
-0.141304672333333	-0.1889310015	-0.218377129298474	0.829919924128723	0.996000964650736	-5.16711492576952	1500009C09RIK	SN_MPTP10_vs_control
-0.145529033166667	0.0161265943055556	-0.901980081227617	0.380559357507782	0.988454252214096	-4.8948952294449	1500009L16RIK	SN_MPTP10_vs_control
0.227538584833333	-0.105660332444444	1.19260901071661	0.250557422067652	0.972248985763761	-4.69001323199941	1500011B03RIK	SN_MPTP10_vs_control
-0.55286694	0.0160831885555556	-1.70118775903364	0.108423367265267	0.929869715610594	-4.23201505549555	1500011K16RIK	SN_MPTP10_vs_control
0.186663621	-0.0432827493888889	0.558319094286736	0.584421764167616	0.994836461377509	-5.07136094415123	1500015A07RIK	SN_MPTP10_vs_control
0.671629943333333	0.162990328111111	0.921041933978189	0.370824538986877	0.988454252214096	-4.88293520876358	1500015O10RIK	SN_MPTP10_vs_control
-0.261193474333333	0.0236194609444444	-1.69320918511086	0.109958122275273	0.929869715610594	-4.24000435679159	1500017E21RIK	SN_MPTP10_vs_control
-0.0929914316666667	0.0557287508333333	-0.273820336514981	0.787756115224735	0.995548550606111	-5.15712215829429	1500035N22RIK	SN_MPTP10_vs_control
-0.201832132333333	-0.0583486556388889	-1.19377688195299	0.250113023845404	0.972248985763761	-4.68909728180342	1520401O13RIK	SN_MPTP10_vs_control
0.783607896666667	-0.0371539747222222	2.4991218971848	0.0238235236613707	0.906059736516783	-3.34937524838388	1600002H07RIK	SN_MPTP10_vs_control
0.229115006	0.0289396718333333	1.1139978735619	0.281875315725799	0.976053982123081	-4.75003013714896	1600002K03RIK	SN_MPTP10_vs_control
-0.00816965333333328	0.0384288500555556	-0.0443431566351807	0.965184279674774	0.998880421415518	-5.18390798730099	1600010M07RIK	SN_MPTP10_vs_control
0.280579242333333	-0.0879090363055555	1.09611348962614	0.289391790327328	0.977369142421984	-4.7632249769982	1600012H06RIK	SN_MPTP10_vs_control
0.02653225	0.0398364453888889	0.137179059242258	0.892615314820659	0.996628370962275	-5.17771123823134	1600012P17RIK	SN_MPTP10_vs_control
-0.15080162	0.01765011825	-1.00232331945529	0.331233015896545	0.983907808439945	-4.829532600831	1600014C10RIK	SN_MPTP10_vs_control
0.205899713333333	0.003355371	1.27293873033529	0.221380228481035	0.964206783578825	-4.62540508685026	1600014C23RIK	SN_MPTP10_vs_control
0.00881520666666668	0.00467422261111111	0.0580283143715549	0.954450775445031	0.998880421415518	-5.18339249364767	1600015I10RIK	SN_MPTP10_vs_control
0.322306643333333	-0.0445060231111111	0.816668346775569	0.426213218358128	0.989203133655289	-4.94572198013798	1600020E01RIK	SN_MPTP10_vs_control
-0.148641185333333	-0.0197334746666667	-0.867041120617161	0.398845536370406	0.988454252214096	-4.91624909557836	1600022D10RIK	SN_MPTP10_vs_control
0.96091033	-0.0112104968333333	4.50382055808366	0.000368044933120232	0.506000730014907	-1.03690095348486	1600023N17RIK	SN_MPTP10_vs_control
0.0722359093333333	0.0626674235	0.318121890369791	0.754542207211859	0.995548550606111	-5.14754046562275	1600025M17RIK	SN_MPTP10_vs_control
-0.244313478333333	0.00528894633333333	-1.07146612520124	0.299991707143708	0.979289929070027	-4.78112391703978	1600029O15RIK	SN_MPTP10_vs_control
0.176370542833333	-0.00134809961111111	0.937018371121835	0.362797100361498	0.988454252214096	-4.87274436080667	1700001C02RIK	SN_MPTP10_vs_control
-0.2086377195	0.0477396045	-0.779258572060441	0.447297920635925	0.989203133655289	-4.96658876008169	1700001C19RIK	SN_MPTP10_vs_control
-0.39788485	0.0455485055555556	-1.31419954118974	0.207466518261065	0.960217597116029	-4.59098478725847	1700001D01RIK	SN_MPTP10_vs_control
-0.408045296666667	0.0172173711666667	-2.42374303734716	0.027697526191643	0.906059736516783	-3.43780675155894	1700001G11RIK	SN_MPTP10_vs_control
-0.526569291333333	0.0733050117222222	-2.78938866808213	0.0132059232327162	0.87686361163949	-3.00431008617843	1700001G17RIK	SN_MPTP10_vs_control
0.17742704	-0.0176752398333333	0.899087095767367	0.382051722874534	0.988454252214096	-4.89669135451252	1700001K19RIK	SN_MPTP10_vs_control
-0.0442167953333334	-0.0266606543333333	-0.160526776719124	0.87449260359904	0.996000964650736	-5.17515780676889	1700001L05RIK	SN_MPTP10_vs_control
-0.116445230666667	-0.003198519	-0.469688737370578	0.644969123739699	0.995548550606111	-5.10417110812971	1700001L19RIK	SN_MPTP10_vs_control
-0.0714499136666667	-0.0190134442222222	-0.512295613428283	0.615502850621223	0.995548550606111	-5.08907438164369	1700001O22RIK	SN_MPTP10_vs_control
-0.296232084666667	-0.0423931046388889	-2.25658008426949	0.0385076285106756	0.906059736516783	-3.63125241880552	1700001P01RIK	SN_MPTP10_vs_control
-0.239379406666667	0.0287712270555556	-1.35373795351597	0.194795063122446	0.959036646975103	-4.55724305748121	1700003D09RIK	SN_MPTP10_vs_control
-0.00937262833333333	-0.00772413972222222	-0.0340278181312399	0.973279469932143	0.998880421415518	-5.18420547762616	1700003E16RIK	SN_MPTP10_vs_control
-0.1826156575	-0.0104030300277778	-1.16798213652109	0.260069651441614	0.972248985763761	-4.70916383728736	1700003F12RIK	SN_MPTP10_vs_control
0.211670796666667	0.0250990191666667	1.11325952692401	0.282182729936698	0.976053982123081	-4.75057829974952	1700003G18RIK	SN_MPTP10_vs_control
-0.025036574	0.0193693869166667	-0.210070205706686	0.836287304905545	0.996000964650736	-5.16841985267759	1700003H04RIK	SN_MPTP10_vs_control
0.0170073906666667	0.0168855055	0.105330137893301	0.917434258113413	0.998850116055579	-5.18055031920248	1700003I16RIK	SN_MPTP10_vs_control
-0.0934942566666667	-0.008480456	-0.626857435087464	0.539670543146744	0.992385342480469	-5.04231333807123	1700003P14RIK	SN_MPTP10_vs_control
0.11927565	0.0485866660555556	0.869425613465466	0.397579363245913	0.988454252214096	-4.91481529923449	1700006A11RIK	SN_MPTP10_vs_control
0.042587631	0.000359157277777778	0.367611090172955	0.718021956893488	0.995548550606111	-5.13517135420938	1700006E09RIK	SN_MPTP10_vs_control
-0.113852183666667	-0.0424601762222222	-0.812797051151042	0.42836525100228	0.989203133655289	-4.94792203749421	1700006F04RIK	SN_MPTP10_vs_control
-0.0937879106666667	0.0268407600555556	-0.593596101566746	0.561151976743062	0.994127383651964	-5.05680572493607	1700006J14RIK	SN_MPTP10_vs_control
-0.125455973333333	0.00850743155555555	-0.576293776786103	0.572503596025784	0.994512472529464	-5.06405003499638	1700007B14RIK	SN_MPTP10_vs_control
0.038019891	-0.0161096660555556	0.191683264378374	0.850422461061274	0.996000964650736	-5.17112950234777	1700007E05RIK	SN_MPTP10_vs_control
0.232070046333333	-0.0531929595555556	1.52062049430952	0.148036404981185	0.944597746546194	-4.40712201618763	1700007F19RIK	SN_MPTP10_vs_control
0.166143573333333	0.0884330922777778	0.638071686754705	0.532530892655383	0.992385342480469	-5.03726028051395	1700007G11RIK	SN_MPTP10_vs_control
0.030544203	-0.0150865446111111	0.160468033648684	0.874538114486987	0.996000964650736	-5.17516473182268	1700007J10RIK	SN_MPTP10_vs_control
0.124812884	0.101221155666667	0.321692565164976	0.75188575453775	0.995548550606111	-5.14670670683079	1700007J24RIK	SN_MPTP10_vs_control
0.0800881366666667	0.00481981766666666	0.434511795883789	0.669769595915893	0.995548550606111	-5.11568240175568	1700007K09RIK	SN_MPTP10_vs_control
0.783178479333333	-0.0542645557222222	1.53723114968364	0.143942603124039	0.942332801996373	-4.39153588308506	1700007K13RIK	SN_MPTP10_vs_control
0.392359263333333	-0.0460090072222222	1.00489219490721	0.330032351890659	0.983907808439945	-4.82778238698562	1700007L15RIK	SN_MPTP10_vs_control
0.01570773	0.0433403897777778	0.0573886442020559	0.954952294543029	0.998880421415518	-5.18341965782416	1700008F19RIK	SN_MPTP10_vs_control
0.0999805733333333	0.0284442615	0.470223104290513	0.644595607839733	0.995548550606111	-5.10398957500765	1700008H02RIK	SN_MPTP10_vs_control
0.189733982333333	-0.104077917305556	0.805057398603321	0.43268842645355	0.989203133655289	-4.95229241768405	1700008J07RIK	SN_MPTP10_vs_control
-0.224761808666667	-0.0970273947222222	-0.761866352902312	0.457318512046903	0.989203133655289	-4.97598922984556	1700008K24RIK	SN_MPTP10_vs_control
0.11016047	-0.0152891745	0.856360731852092	0.404549476134789	0.988608483075534	-4.92262860050324	1700008N17RIK	SN_MPTP10_vs_control
-0.40570005	0.006691456	-2.65102867737774	0.0175255514965457	0.906059736516783	-3.16949362001473	1700008O03RIK	SN_MPTP10_vs_control
-0.083392859	-0.0601001705555556	-0.55788677146275	0.584709971077888	0.994930212867736	-5.07153407816308	1700008P02RIK	SN_MPTP10_vs_control
-0.000404845333333351	-0.0519039638888889	-0.00225228509320607	0.99823101958942	0.999969998213834	-5.18462973614928	1700009J07RIK	SN_MPTP10_vs_control
-0.260676302666667	-0.0221777553333333	-1.40366560453966	0.179691894654799	0.958947279380597	-4.51360713470408	1700009N14RIK	SN_MPTP10_vs_control
-0.0401608939999999	0.0542437372777778	-0.242841010860727	0.811240684262853	0.995548550606111	-5.16298049886598	1700010B08RIK	SN_MPTP10_vs_control
-0.1655341	0.00593621194444445	-0.78667950004948	0.443064299818127	0.989203133655289	-4.96251943135185	1700010B09RIK	SN_MPTP10_vs_control
0.0464660333333333	-0.0110389523888889	0.332991635153169	0.743501025731821	0.995548550606111	-5.14400810817034	1700010B13RIK	SN_MPTP10_vs_control
-0.075357593	0.00555751116666666	-0.490978379912201	0.630164849276779	0.995548550606111	-5.09678496579688	1700010H22RIK	SN_MPTP10_vs_control
0.518662926666667	0.0126677780555556	1.82930370366009	0.0862145381326203	0.923085634019911	-4.10083643149354	1700010I14RIK	SN_MPTP10_vs_control
0.103005884333333	-0.0035809285	0.669630585140323	0.512723309790563	0.989909901073173	-5.02259206420125	1700010L04RIK	SN_MPTP10_vs_control
-0.0282238746666667	-0.0132047405	-0.160792629052357	0.874286641585646	0.996000964650736	-5.17512643463464	1700010N08RIK	SN_MPTP10_vs_control
-0.146930138333333	0.00505618172222222	-1.01172510992822	0.326853778229678	0.983126899905713	-4.82310867721522	1700011B04RIK	SN_MPTP10_vs_control
-0.319192809666667	0.0380487183333333	-2.27160366796055	0.0373945084897938	0.906059736516783	-3.61404074230123	1700011E24RIK	SN_MPTP10_vs_control
0.028749666	0.0110239793888889	0.168481267284583	0.86833417691027	0.996000964650736	-5.1741967694118	1700011H14RIK	SN_MPTP10_vs_control
-0.284784480666667	0.0359953001111111	-1.1757119013055	0.257054885858456	0.972248985763761	-4.70318678490319	1700011I03RIK	SN_MPTP10_vs_control
-0.357389056333333	-0.009916291	-1.92734583191232	0.0720400049299993	0.921899796767281	-3.99706107698352	1700011L22RIK	SN_MPTP10_vs_control
0.0905526526666667	0.003015532	0.544445409593185	0.593706598854831	0.995548550606111	-5.07685338711627	1700011M02RIK	SN_MPTP10_vs_control
-0.151899379666667	-0.000831490999999999	-0.794173723113878	0.438814450756345	0.989203133655289	-4.95837465300891	1700012A03RIK	SN_MPTP10_vs_control
-0.390348515	-0.0323538512777778	-2.33146137532983	0.0332510052597149	0.906059736516783	-3.54510446886382	1700012B07RIK	SN_MPTP10_vs_control
0.0281002483333334	-0.00258939605555555	0.123609605806927	0.903177072661692	0.998354858562693	-5.17901180019697	1700012B09RIK	SN_MPTP10_vs_control
0.5606273585	-0.00197345875	2.23085049453616	0.0404858897870886	0.906059736516783	-3.66063994835071	1700012D14RIK	SN_MPTP10_vs_control
-0.101092736	-0.0116049453333333	-0.553051555411453	0.587938285824954	0.995111204455515	-5.073461775607	1700012E03RIK	SN_MPTP10_vs_control
0.11519472	0.0218533610555556	0.775898425529467	0.449223149041033	0.989203133655289	-4.96841987077044	1700012I11RIK	SN_MPTP10_vs_control
-0.0255233436666667	0.0360319081666667	-0.134461553191594	0.894728875076313	0.996628370962275	-5.1779825040787	1700012O15RIK	SN_MPTP10_vs_control
-0.0813161158333333	0.0167741118333333	-0.68735105737367	0.501788281623283	0.989586732123899	-5.01406787240328	1700012P22RIK	SN_MPTP10_vs_control
-0.231778462333333	0.0723741575555556	-1.23935819651409	0.233236835030505	0.968231742561326	-4.65280619253637	1700013D24RIK	SN_MPTP10_vs_control
0.155170084833333	0.0397852951388889	0.806704804498724	0.431765912551029	0.989203133655289	-4.95136530907247	1700013F07RIK	SN_MPTP10_vs_control
-0.238234916666667	0.0920280618333333	-1.06974531997936	0.300742240693625	0.97936367116621	-4.78236110642643	1700013G24RIK	SN_MPTP10_vs_control
-0.0872517433333333	-0.0129701694444444	-0.667761863624227	0.513884365697944	0.99041613627736	-5.02347895748018	1700013H16RIK	SN_MPTP10_vs_control
0.039351863	0.0528162778333333	0.268686006980275	0.791634385411507	0.995548550606111	-5.15814110021226	1700015C15RIK	SN_MPTP10_vs_control
-0.308092196666667	-0.00810484055555555	-1.71360679044098	0.106071422261946	0.929869715610594	-4.21953570412032	1700015E13RIK	SN_MPTP10_vs_control
-0.174819873333333	0.0528609094444444	-0.67544713221129	0.509119045565368	0.989586732123899	-5.01981682741693	1700015F17RIK	SN_MPTP10_vs_control
-0.242782393333333	0.0258434156111111	-1.51366491669898	0.149779399488239	0.944597746546194	-4.41361542639194	1700015G11RIK	SN_MPTP10_vs_control
0.249529361333333	0.0439903864444444	1.13025716845912	0.275168732979104	0.974606708966726	-4.73788472731911	1700016A09RIK	SN_MPTP10_vs_control
0.0434632713333334	0.0227212118888889	0.277670297407646	0.784851782989554	0.995548550606111	-5.15634561117899	1700016C15RIK	SN_MPTP10_vs_control
0.205316019	0.0316781913888889	1.19339170137648	0.25025952595119	0.972248985763761	-4.68939945266479	1700016D06RIK	SN_MPTP10_vs_control
-0.269569519	0.0122368077777778	-1.71547192693743	0.105722054619535	0.929869715610594	-4.21765695378538	1700016D18RIK	SN_MPTP10_vs_control
-0.114693638666667	0.0296482383888889	-0.648258913154824	0.526090821013733	0.990785247935943	-5.03259746659827	1700016G14RIK	SN_MPTP10_vs_control
-0.0357434733333333	0.00472223783333334	-0.160003711192722	0.874897861901793	0.996000964650736	-5.17521938066009	1700016H13RIK	SN_MPTP10_vs_control
0.464447274666667	-0.305149155888889	0.547694015383809	0.591525866594489	0.995471631712989	-5.07557908303354	1700016K19RIK	SN_MPTP10_vs_control
-0.086436116	0.00653425166666667	-0.639414016214765	0.531679812485645	0.992385342480469	-5.03664982473277	1700016P04RIK	SN_MPTP10_vs_control
0.114883500333333	0.0315092926666667	0.634794199278077	0.534612099519292	0.992385342480469	-5.03874575737656	1700017B05RIK	SN_MPTP10_vs_control
-0.295522612333333	0.0387854708333333	-1.47869414730686	0.158804467403313	0.948421876384959	-4.44596114521639	1700017D01RIK	SN_MPTP10_vs_control
0.00669630433333333	0.0178927175	0.028333560104829	0.977749517563305	0.999049300498282	-5.18433615722308	1700017G19RIK	SN_MPTP10_vs_control
0.0636515775	0.0468298459722222	0.377623538185957	0.710715143402301	0.995548550606111	-5.13245635255334	1700017H01RIK	SN_MPTP10_vs_control
-0.082740386	0.0498898434444444	-0.469351832909607	0.645204666342923	0.995548550606111	-5.10428545776727	1700017L05RIK	SN_MPTP10_vs_control
-0.285876354333333	-0.0204985148888889	-1.55640384568346	0.139336104241709	0.940779237952412	-4.37340860231769	1700017N19RIK	SN_MPTP10_vs_control
0.135813075333333	0.0321664942222222	0.629949498176151	0.53769671528701	0.992385342480469	-5.04092844830792	1700018A04RIK	SN_MPTP10_vs_control
-0.278722765	0.0138193498333333	-2.03822352424416	0.0585593718811769	0.907162892230009	-3.87658216608958	1700018A14RIK	SN_MPTP10_vs_control
-0.0423622116666667	0.00843126238888889	-0.262064567291685	0.796644310870877	0.995548550606111	-5.15942702659207	1700018B08RIK	SN_MPTP10_vs_control
-0.289625007	0.0550954366666667	-1.38152377651543	0.186268136254642	0.959036646975103	-4.53309803255716	1700018B24RIK	SN_MPTP10_vs_control
-0.055892466	-0.0127075512222222	-0.246578229658184	0.808397197370414	0.995548550606111	-5.16231064648288	1700018C11RIK	SN_MPTP10_vs_control
-0.160379964666667	0.0204830573888889	-1.0893422570959	0.292275941484569	0.977781559790243	-4.76817537402434	1700018F24RIK	SN_MPTP10_vs_control
-0.452223064666667	0.117813481888889	-2.6407586014143	0.0178954463322754	0.906059736516783	-3.18171223069995	1700018G05RIK	SN_MPTP10_vs_control
-0.181246204333333	-0.0333662422222222	-0.920103910820289	0.371299586312053	0.988454252214096	-4.88352883116201	1700018L02RIK	SN_MPTP10_vs_control
-0.00329319566666661	-0.0459092723333333	-0.0193834324578	0.984776944595138	0.99971158741406	-5.18449332779437	1700018M17RIK	SN_MPTP10_vs_control
0.0856484975	0.020958424	0.611059074410528	0.549817246673399	0.9931417093131	-5.04928944199555	1700018P08RIK	SN_MPTP10_vs_control
-0.133582355	0.0215967886666667	-0.969837516974281	0.346683820742023	0.985827928738414	-4.85133823130244	1700019A02RIK	SN_MPTP10_vs_control
-0.097022459	0.0339023021111111	-0.595808739344531	0.559708974427745	0.994080275003971	-5.05586473392566	1700019B03RIK	SN_MPTP10_vs_control
-0.237187465333333	-0.0212011992777778	-1.16300336955585	0.262025635741846	0.972248985763761	-4.71299718069436	1700019D03RIK	SN_MPTP10_vs_control
-0.229291600666667	0.0211498856666667	-1.56967983888759	0.13621977214426	0.940779237952412	-4.36077158026129	1700019L13RIK	SN_MPTP10_vs_control
-0.0855545206666667	-0.0231118601111111	-0.536437191572132	0.599099549056666	0.995548550606111	-5.07996386774754	1700019M22RIK	SN_MPTP10_vs_control
-0.258715315333333	0.00593744377777778	-1.74849234047749	0.0997006079393476	0.929869715610594	-4.18420161681003	1700019N19RIK	SN_MPTP10_vs_control
-0.25273236	0.0133203537777778	-2.18180175033936	0.0445208313519889	0.906059736516783	-3.7163331128179	1700019O17RIK	SN_MPTP10_vs_control
-0.242362336333333	-0.003328045	-1.45294893526087	0.165733356352964	0.949806378786501	-4.46944655879379	1700019P21RIK	SN_MPTP10_vs_control
-0.322838186666667	0.0160279205	-1.84868121324512	0.0832308414535741	0.921899796767281	-4.08054647755801	1700020A23RIK	SN_MPTP10_vs_control
0.03191066	-0.0105631412222222	0.21830734824299	0.829973362025149	0.996000964650736	-5.16712609673749	1700020D05RIK	SN_MPTP10_vs_control
-0.259102816666667	0.0322990289444444	-1.73335316506933	0.102423122103627	0.929869715610594	-4.19958546607788	1700020G03RIK	SN_MPTP10_vs_control
0.120148977333333	-0.0162373637222222	0.654456961858402	0.522194047005603	0.99041613627736	-5.02972686257085	1700020I14RIK	SN_MPTP10_vs_control
-0.00298727666666664	0.0115641281111111	-0.013780167994021	0.989177192038867	0.99988981669977	-5.18456171623545	1700020L24RIK	SN_MPTP10_vs_control
0.0182960816666667	-0.0234751835	0.153892222623684	0.879635530260898	0.996000964650736	-5.17592397823035	1700020M10RIK	SN_MPTP10_vs_control
-0.0833614656666667	0.0204444775	-0.505471660130128	0.620178481551818	0.995548550606111	-5.09157683655848	1700020N01RIK	SN_MPTP10_vs_control
-0.0823289536666667	-0.0122004093888889	-0.348873314738176	0.731772081906124	0.995548550606111	-5.1400604983848	1700021A07RIK	SN_MPTP10_vs_control
-0.1723903	0.00224526733333333	-1.29768554198274	0.212949635454431	0.962427977435106	-4.60485923192485	1700021F05RIK	SN_MPTP10_vs_control
0.017387071	0.013262218	0.0983391851125965	0.922894884122656	0.998850116055579	-5.18107389605736	1700021F07RIK	SN_MPTP10_vs_control
-0.116713641333333	-0.0322455105555556	-0.607484009123691	0.552127619055525	0.993714202322163	-5.05084488485792	1700021N20RIK	SN_MPTP10_vs_control
0.024112224	0.0305369954444444	0.199131306549465	0.844690047703571	0.996000964650736	-5.17006158697306	1700021P04RIK	SN_MPTP10_vs_control
0.06359935	-0.00119565583333333	0.292452596085968	0.773731179326056	0.995548550606111	-5.15326458248987	1700022A21RIK	SN_MPTP10_vs_control
-0.0247151046666666	-0.0232356786666667	-0.136758887095432	0.892942052531979	0.996628370962275	-5.1777535341256	1700022A22RIK	SN_MPTP10_vs_control
-0.148054698666667	0.0371171785	-0.703607954777458	0.491876530768403	0.989586732123899	-5.00606693262602	1700023A20RIK	SN_MPTP10_vs_control
-0.326034270833333	-0.0313395491111111	-2.18265175466528	0.044447845643913	0.906059736516783	-3.71537178288732	1700023B13RIK	SN_MPTP10_vs_control
0.0155317786666667	-0.0551491771111111	0.10717535399267	0.915993662496597	0.998850116055579	-5.18040613975458	1700023F02RIK	SN_MPTP10_vs_control
0.0361977433333333	-0.0303122356666667	0.184671171639608	0.855827288617767	0.996000964650736	-5.17209793138277	1700023F06RIK	SN_MPTP10_vs_control
-0.26363397	0.00809382672222222	-1.80023311305325	0.0908683253068229	0.926368517479891	-4.13106221056331	1700023G09RIK	SN_MPTP10_vs_control
-0.0756059838333334	0.181910582611111	-0.231958241772754	0.819536341464061	0.995548550606111	-5.16487338214442	1700023H06RIK	SN_MPTP10_vs_control
-0.123560472666667	0.0434084269444444	-0.785416755449755	0.443782914364656	0.989203133655289	-4.96321432371021	1700024J04RIK	SN_MPTP10_vs_control
