probe	gene	AveExpr
A_24_P337397	ANKRA2	9.23083458183333
A_23_P161218	ANKRD1	3.83849509529167
A_23_P205046	ANKRD10	8.335366230125
A_21_P0014288	ANKRD10-IT1	7.24790763529167
A_33_P3280044	ANKRD11	10.1900299199583
A_33_P3294524	ANKRD12	6.3549429485
A_24_P307572	ANKRD13A	9.24512190633333
A_23_P380881	ANKRD13B	8.76573229629167
A_33_P3261700	ANKRD13C	7.23310117804167
A_33_P3228285	ANKRD13D	11.77799146875
A_33_P3267502	ANKRD16	9.24415921375
A_24_P220771	ANKRD17	7.04710955275
A_33_P3238941	ANKRD18A	4.49023377675
A_21_P0013674	ANKRD18B	4.81877926025
A_23_P312565	ANKRD19P	4.64404159529167
A_33_P3278362	ANKRD2	4.75515378229167
A_33_P3313532	ANKRD20A1	5.86944636070833
A_33_P3420266	ANKRD20A2	5.98715062504167
A_21_P0010647	ANKRD20A3	5.22246372025
A_32_P150086	ANKRD20A5P	4.58871006416667
A_33_P3283599	ANKRD20A8P	5.24045257008333
A_33_P3282359	ANKRD20A9P	4.89951719958333
A_33_P3277752	ANKRD23	6.042096628
A_32_P191786	ANKRD24	5.26942655054167
A_23_P115597	ANKRD26	6.05720677279167
A_33_P3291821	ANKRD26P1	4.27220415566667
A_21_P0011131	ANKRD26P3	5.21049876554167
A_23_P153640	ANKRD27	7.07998206220833
A_24_P217365	ANKRD28	11.19942349875
A_23_P412577	ANKRD29	4.25122085579167
A_33_P3368985	ANKRD30A	3.80872925683333
A_33_P3277659	ANKRD30B	3.76222710016667
A_33_P3301469	ANKRD30BL	4.65340290325
A_23_P321496	ANKRD30BP2	4.67421533229167
A_21_P0012913	ANKRD31	4.45342619116667
A_23_P144684	ANKRD32	7.87727997441667
A_32_P516342	ANKRD33	6.95279568820833
A_33_P3213468	ANKRD33B	4.92408145504167
A_24_P212811	ANKRD34A	6.11105608016667
A_23_P325690	ANKRD35	6.103721747125
A_33_P3215788	ANKRD36	8.43635605445833
A_23_P97123	ANKRD36BP1	4.897819429875
A_21_P0012011	ANKRD36BP2	6.85156002179167
A_24_P237586	ANKRD37	7.001285238625
A_33_P3294053	ANKRD39	10.14408518875
A_33_P3386581	ANKRD40	10.2401431302917
A_32_P69166	ANKRD42	7.12470415075
A_33_P3407549	ANKRD43	5.53494428291667
A_23_P209347	ANKRD44	4.938758005
A_33_P3219697	ANKRD45	11.6526635425
A_33_P3315325	ANKRD46	7.97032781854167
A_23_P24365	ANKRD49	9.49528638083333
A_23_P365086	ANKRD5	5.94451154270833
A_33_P3231140	ANKRD50	9.20262322220833
A_33_P3267305	ANKRD52	10.48562943875
A_24_P162979	ANKRD53	6.57399225779167
A_23_P120921	ANKRD54	7.649611600875
A_33_P3291279	ANKRD56	3.93278714879167
A_33_P3219785	ANKRD57	9.71792944745833
A_32_P123255	ANKRD58	5.830188106125
A_33_P3278455	ANKRD6	6.22918108479167
A_23_P131875	ANKRD60	3.60993409608333
A_21_P0014906	ANKRD62	4.16063809729167
A_21_P0012334	ANKRD62P1-PARP4P3	3.619602643
A_33_P3346628	ANKRD63	5.17743445291667
A_23_P86079	ANKRD65	6.41958822170833
A_23_P250231	ANKRD7	4.20425135275
A_33_P3263666	ANKRD9	9.35205195875
A_33_P3315510	ANKS1A	8.906753840625
A_23_P356717	ANKS1B	5.30879360095833
A_33_P3211153	ANKS3	10.4871016908333
A_23_P362183	ANKS6	10.5601431525
A_23_P119907	ANKZF1	8.60100117383333
A_23_P356684	ANLN	5.19624938620833
A_24_P110831	ANO1	3.86480367604167
A_21_P0014645	ANO1-AS2	3.9395274215
A_33_P3371224	ANO10	9.315430203
A_32_P141238	ANO2	6.31873499525
A_23_P35725	ANO3	4.25379116291667
A_23_P409093	ANO4	7.22921262333333
A_24_P100996	ANO5	8.464408268375
A_23_P389118	ANO6	8.37854409945833
A_33_P3319281	ANO7	5.23778220975
A_32_P73452	ANO8	3.88515870916667
A_24_P8109	ANO9	5.42532100425
A_32_P186027	ANP32A	6.00444943458333
A_23_P14649	ANP32A-IT1	11.2795100941667
A_23_P20615	ANP32B	10.78029779625
A_23_P92520	ANP32C	4.02353299558333
A_23_P87580	ANP32D	5.72179023083333
A_33_P3407299	ANP32E	6.65401832529167
A_23_P88626	ANPEP	4.96017066729167
A_23_P84576	ANTXR1	6.068852936125
A_23_P170733	ANTXR2	6.69177192541667
A_23_P94501	ANXA1	4.27986619470833
A_23_P58328	ANXA10	4.42315862225
A_23_P35399	ANXA11	6.75529958616667
A_23_P60009	ANXA13	4.156778423875
A_23_P146644	ANXA2	8.16873080008333
A_24_P204244	ANXA2P1	8.633991572625
A_24_P323114	ANXA2P3	3.67609799079167
A_23_P121716	ANXA3	5.412483784
A_23_P16976	ANXA4	5.34491100475
A_23_P69720	ANXA5	10.9519693933333
A_23_P357104	ANXA6	10.5668350116667
A_33_P3329949	ANXA7	8.26368164345833
A_32_P105549	ANXA8L2	4.80383319495833
A_23_P103617	ANXA9	4.27484428158333
A_23_P4133	AOC2	4.34334564083333
A_23_P426305	AOC3	5.27385982241667
A_24_P781615	AOC4	4.73520820175
A_33_P3354414	AOX1	4.58559861591667
A_21_P0012040	AOX2P	4.258429219
A_23_P69791	AP1AR	8.96711625966667
A_33_P3317593	AP1B1	10.9606213016667
A_21_P0012322	AP1B1P1	6.33073216966667
A_24_P381962	AP1G1	10.0277454481667
A_23_P2967	AP1G2	8.25416909925
A_23_P55802	AP1M1	10.99587619875
A_23_P78543	AP1M2	4.11712952179167
A_23_P157404	AP1S1	8.75865601066667
A_33_P3258782	AP1S2	8.206574323875
A_33_P3275707	AP1S3	5.687889136375
A_23_P4885	AP2A1	8.67860445704167
A_33_P3311863	AP2A2	10.7892008925
A_24_P253827	AP2B1	9.92275456091667
A_33_P3378800	AP2M1	13.755107445
A_33_P3346663	AP2S1	14.62930747
A_23_P136635	AP3B1	9.575713065125
A_23_P77304	AP3B2	10.1684431452917
A_33_P3571120	AP3D1	10.9830524825
A_23_P158938	AP3M1	8.1880334915
A_24_P64039	AP3M2	9.29114853825
A_33_P3429576	AP3S1	10.8870242029167
A_24_P287691	AP3S2	10.5564663541667
A_33_P3261973	AP4B1	7.55812093583333
A_24_P929369	AP4E1	9.16340894816667
A_33_P3237944	AP4M1	8.29649894325
A_24_P401645	AP4S1	5.37587030558333
A_23_P36611	APAF1	5.927432750875
A_33_P3295655	APBA1	9.09192097745833
A_23_P146849	APBA2	10.3792485591667
A_33_P3295640	APBA3	6.77095186329167
A_23_P1998	APBB1	11.35784160875
A_24_P232365	APBB1IP	4.06448516220833
A_33_P3251901	APBB2	8.35836758808333
A_33_P3356926	APBB3	10.8223675929167
A_33_P3408983	APC	8.91131738729167
A_23_P101905	APC2	15.2397671145833
A_23_P337262	APCDD1	7.98367039658333
A_23_P96827	APCS	5.01199900483333
A_23_P41143	APEH	9.989598734
A_23_P151653	APEX1	9.39543266695833
A_23_P256682	APEX2	8.60590116345833
A_23_P12329	APH1A	7.28690704958333
A_23_P205997	APH1B	7.566097968
A_24_P312692	API5	8.307153928375
A_23_P2066	APIP	6.591982624
A_33_P3300395	APITD1	8.73669784479167
A_23_P334246	APLF	4.04541393066667
A_23_P113393	APLN	4.520260869625
A_23_P318860	APLNR	7.1372301965
A_23_P27983	APLP1	12.2124539883333
A_23_P202939	APLP2	12.7250559883333
A_23_P203191	APOA1	4.797698662625
A_33_P3257708	APOA1BP	10.8857279866667
A_23_P87036	APOA4	3.64672114970833
A_23_P75630	APOA5	4.440323951125
A_23_P79591	APOB	3.89701525575
A_23_P14019	APOBEC1	3.61058741941667
A_23_P70387	APOBEC2	7.37919810183333
A_24_P66027	APOBEC3B	4.87122586608333
A_23_P120931	APOBEC3C	3.97411664291667
A_23_P132316	APOBEC3D	4.352419096125
A_33_P3262181	APOBEC3F	6.365957419
A_23_P143713	APOBEC3G	3.62707833054167
A_32_P347617	APOBEC3H	3.88911758079167
A_33_P3332150	APOBEC4	3.82428693083333
A_23_P54770	APOBR	3.88295080383333
A_24_P109214	APOC1	4.9261599285
A_23_P208302	APOC2	3.77421899879167
A_33_P3209162	APOC4	6.044530528875
A_23_P136777	APOD	4.245651575125
A_33_P3223592	APOE	10.91961163875
A_23_P87491	APOF	4.008072908625
A_24_P87931	APOL1	6.49563227129167
A_24_P48898	APOL2	8.454200117375
A_24_P416997	APOL3	4.105374875
A_33_P3276615	APOL4	4.327360198125
A_23_P166438	APOL5	4.04615315058333
A_24_P941167	APOL6	5.14502812925
A_23_P48217	APOLD1	6.18324020320833
A_24_P89426	APOM	7.15630253345833
A_23_P61127	APOO	11.68307539875
A_23_P136986	APOOL	8.18953969795833
A_23_P162879	APOPT1	11.2076247545833
A_33_P3508822	APP	11.434242905
A_23_P207280	APPBP2	10.4468448654167
A_23_P166663	APPL1	10.281617971
A_23_P105747	APPL2	8.237963375
A_33_P3360097	APRT	10.72179606875
A_33_P3344308	APTX	8.1409513405
A_33_P3253723	AQP1	5.71851850379167
A_23_P126613	AQP10	4.705562652375
A_23_P417974	AQP11	7.54180726579167
A_33_P3304065	AQP2	3.80924687566667
A_23_P112482	AQP3	4.32308721070833
A_33_P3420757	AQP4	4.731219719875
A_23_P366812	AQP5	6.99286634504167
A_33_P3422247	AQP6	4.29625450633333
A_21_P0013571	AQP7	4.75730181479167
A_33_P3217786	AQP7P1	4.844617955625
A_21_P0013643	AQP7P3	5.64155507841667
A_23_P26522	AQP8	5.23569344658333
A_23_P106362	AQP9	3.79275259479167
A_33_P3251522	AQPEP	4.17937960329167
A_24_P280378	AQR	8.41228158495833
A_23_P113111	AR	4.89030727745833
A_23_P73511	ARAF	7.12046432670833
A_33_P3224020	ARAF2P	11.39771234875
A_24_P398432	ARAP1	6.58942684616667
A_32_P83784	ARAP2	5.79813962825
A_23_P167389	ARAP3	7.09470526429167
A_23_P365738	ARC	6.88298089975
A_24_P201531	ARCN1	9.37405524741667
A_33_P3419190	AREG	4.068507076625
A_23_P201086	ARF1	10.423295216375
A_33_P3281358	ARF3	9.16826539741667
A_23_P431789	ARF4	11.4995394470833
A_33_P3260777	ARF5	13.6027208279167
A_24_P472455	ARF6	8.08844759025
A_23_P210379	ARFGAP1	11.34939757125
A_33_P3272483	ARFGAP2	10.6812866883333
A_23_P68970	ARFGAP3	9.728244185625
A_33_P3356995	ARFGEF1	7.54203271508333
A_33_P3271925	ARFGEF2	8.222396929625
A_24_P166094	ARFIP1	7.31161142483333
A_23_P139228	ARFIP2	10.0312867074583
A_33_P3242743	ARFRP1	7.63220298358333
A_33_P3352382	ARG1	4.02567173420833
A_23_P128728	ARG2	9.674046367
A_33_P3209706	ARGFX	5.50216084470833
A_33_P3349289	ARGFXP2	4.38214231679167
A_33_P3343101	ARGLU1	8.14395442541667
A_23_P314070	ARHGAP1	11.883929095
A_23_P21548	ARHGAP10	5.01924270108333
A_33_P3339361	ARHGAP11A	4.05140735483333
A_33_P3339375	ARHGAP11B	4.33565095566667
A_23_P149775	ARHGAP12	10.1729659575417
A_23_P84154	ARHGAP15	3.80218130366667
A_24_P401739	ARHGAP17	7.29835523041667
A_32_P162250	ARHGAP18	6.137415299
A_33_P3411025	ARHGAP19	5.960551217875
A_33_P3319406	ARHGAP21	7.10827266158333
A_23_P75310	ARHGAP22	11.14113562875
A_33_P3358914	ARHGAP23	6.25850013654167
A_33_P3236030	ARHGAP24	4.43461116541667
A_23_P142974	ARHGAP25	6.63099819933333
A_33_P3228305	ARHGAP26	7.87246818841667
A_33_P3334102	ARHGAP27	5.41500545404167
A_23_P130359	ARHGAP28	7.013766423375
A_24_P333571	ARHGAP29	4.06410626091667
A_23_P35045	ARHGAP30	4.5672529505
A_24_P349039	ARHGAP31	4.07316276783333
A_23_P161686	ARHGAP32	7.61038465854167
A_23_P404730	ARHGAP33	8.06395159658333
A_24_P36299	ARHGAP35	8.49761702629167
A_23_P424878	ARHGAP39	8.22494840791667
A_33_P3282181	ARHGAP4	10.46397726375
A_21_P0012120	ARHGAP40	4.77911988079167
A_33_P3711933	ARHGAP42	5.49677641220833
A_23_P26854	ARHGAP44	7.8039821595
A_23_P48535	ARHGAP5	7.31903445854167
A_24_P41864	ARHGAP6	4.32625378279167
A_33_P3489675	ARHGAP8	4.42446647170833
A_23_P64661	ARHGAP9	5.49764905620833
A_23_P207766	ARHGDIA	10.5523960508333
A_23_P151075	ARHGDIB	4.106989394875
A_24_P215882	ARHGDIG	9.697136524875
A_24_P202581	ARHGEF1	6.16855802770833
A_33_P3351351	ARHGEF10	6.80092573041667
A_33_P3799936	ARHGEF10L	11.6174994945833
A_23_P426809	ARHGEF11	8.10072297970833
A_24_P175783	ARHGEF12	7.05469817675
A_23_P49674	ARHGEF15	6.951544291
A_23_P114670	ARHGEF16	5.24224407454167
A_23_P76015	ARHGEF17	11.5338470279167
A_23_P332326	ARHGEF19	6.415342438625
A_33_P3327058	ARHGEF2	7.68184573345833
A_24_P289299	ARHGEF25	7.38429450129167
A_32_P5276	ARHGEF26	8.89503503825
A_21_P0000705	ARHGEF26-AS1	5.33432604
A_23_P143885	ARHGEF3	8.02445770616667
A_33_P3269670	ARHGEF33	3.688344103125
A_24_P701776	ARHGEF35	NA
A_32_P222695	ARHGEF37	6.63701495679167
A_23_P252276	ARHGEF38	4.27166714633333
A_24_P302685	ARHGEF4	7.10812553566667
A_23_P99661	ARHGEF40	11.0342646191667
A_24_P228875	ARHGEF6	6.60372357366667
A_23_P321855	ARHGEF7	9.86562788820833
A_23_P251705	ARHGEF9	9.23394510179167
A_24_P92952	ARID1A	9.71947223691667
A_23_P70701	ARID1B	7.91837165358333
A_32_P74955	ARID2	9.28680505345833
A_33_P3272921	ARID3A	11.0250577366667
A_23_P88580	ARID3B	13.23741388375
A_33_P3424187	ARID3C	4.44763670304167
A_23_P117515	ARID4A	7.058228561
A_24_P196499	ARID4B	6.986206138625
A_23_P143016	ARID5A	7.94956060670833
A_32_P18440	ARID5B	5.929990211375
A_24_P85478	ARIH1	9.06882380891667
A_23_P61881	ARIH2	11.9086278904167
A_24_P338648	ARL1	9.5790741445
A_24_P368735	ARL10	6.47640241129167
A_33_P3375553	ARL13A	3.80351393391667
A_23_P10081	ARL13B	6.09418436470833
A_23_P92161	ARL14	3.35096966279167
A_24_P303199	ARL15	5.88942135779167
A_32_P207180	ARL16	11.514877615
A_23_P371885	ARL17A	8.03731605483333
A_33_P3328511	ARL17B	7.896354554125
A_23_P98252	ARL2	11.3204947275
A_23_P15182	ARL2BP	9.80025522633333
A_24_P286935	ARL3	11.12561802625
A_23_P145761	ARL4A	6.460125085375
A_33_P3323722	ARL4C	10.3196874408333
A_33_P3392525	ARL4D	7.22585062329167
A_24_P165595	ARL5A	8.61408412808333
A_24_P943997	ARL5B	6.96511527470833
A_33_P3284596	ARL5C	5.20951312933333
A_24_P354337	ARL6	6.65030764370833
A_23_P118150	ARL6IP1	10.3258929896667
A_33_P3355055	ARL6IP4	12.0517652029167
A_24_P257348	ARL6IP5	11.47134589875
A_23_P28169	ARL6IP6	9.38681305845833
A_23_P138271	ARL8A	13.3901350958333
A_23_P385217	ARL8B	8.56107963291667
A_33_P3416882	ARL9	7.85165459195833
A_32_P234827	ARMC1	10.2306332864167
A_33_P3213432	ARMC10	9.165089687
A_24_P320604	ARMC2	4.89228895566667
A_33_P3220207	ARMC3	3.80089121804167
A_33_P3364826	ARMC4	3.99380032283333
A_33_P3221563	ARMC5	9.37322541841667
A_23_P425750	ARMC6	10.0777957070417
A_23_P15375	ARMC7	8.998721813375
A_23_P18384	ARMC8	8.72030815358333
A_23_P209731	ARMC9	8.67399117941667
A_23_P22682	ARMCX1	10.3228245270417
A_23_P73747	ARMCX2	4.22492047729167
A_24_P23411	ARMCX3	7.60994539054167
A_23_P85188	ARMCX5	8.838327860125
A_33_P3335902	ARMCX6	10.0117187760417
A_33_P3217639	ARMS2	3.97775498841667
A_24_P391568	ARNT	6.39487270995833
A_23_P83579	ARNT2	7.35274749704167
A_33_P3385567	ARNTL	5.07492347420833
A_23_P53345	ARNTL2	6.65388537429167
A_24_P72479	ARPC1A	12.1706064795833
A_23_P20196	ARPC1B	7.41529288395833
A_23_P102122	ARPC2	11.4852711645833
A_24_P167473	ARPC3	12.6870683145833
A_24_P20383	ARPC4	7.78048736829167
A_24_P37540	ARPC4-TTLL3	7.712660643875
A_33_P3420235	ARPC5	9.986663581625
A_24_P29975	ARPC5L	9.98128307375
A_23_P121447	ARPM1	4.60464465829167
A_23_P205768	ARPP19	11.1510519466667
A_33_P3303785	ARPP21	6.84696488691667
A_24_P344976	ARR3	4.00006773479167
A_24_P386622	ARRB1	7.853429350125
A_23_P158829	ARRB2	12.0013613075
A_23_P391607	ARRDC1	8.86059500725
A_24_P22976	ARRDC2	5.28845695875
A_24_P274615	ARRDC3	7.10989329525
A_23_P339818	ARRDC4	7.00188053191667
A_32_P30271	ARRDC5	3.633287761875
A_33_P3229725	ARSA	9.63457893466667
A_24_P205213	ARSB	5.014372379125
A_33_P3330099	ARSD	6.16246062291667
A_23_P256084	ARSE	4.32131607033333
A_23_P304304	ARSF	6.89722464179167
A_23_P4161	ARSG	5.84840335541667
A_33_P3373343	ARSH	4.29295328491667
A_23_P19030	ARSI	4.8297743855
A_23_P312536	ARSK	5.901422181125
A_23_P87363	ART1	4.17977487033333
A_33_P3723448	ART3	4.188341383875
A_33_P3298349	ART5	5.047633152375
A_33_P3214586	ARTN	6.70626263654167
A_23_P135995	ARV1	10.3745099191667
A_24_P416961	ARVCF	6.399200027375
A_23_P306223	ARX	5.04221974654167
A_33_P3378531	AS3MT	11.0602098379167
A_33_P3284463	ASAH1	11.2463794091667
A_23_P161171	ASAH2	6.43374272466667
A_33_P3775007	ASAP1	9.18275894770833
A_23_P146325	ASAP1-IT1	6.76004033433333
A_24_P362540	ASAP2	8.893631887125
A_23_P114689	ASAP3	7.62096709775
A_23_P165360	ASB1	7.72450384525
A_33_P3290124	ASB10	6.34453561091667
A_21_P0000151	ASB11	3.99162525079167
A_23_P96395	ASB12	4.507615107625
A_24_P278299	ASB13	8.75588777495833
A_33_P3290144	ASB14	3.91348684691667
A_33_P3290139	ASB15	4.76953248016667
A_24_P56837	ASB16	5.34593063129167
A_33_P3290162	ASB18	4.61742574170833
A_23_P205370	ASB2	6.18792652
A_23_P56833	ASB3	10.1005564206667
A_23_P501319	ASB4	5.55968915470833
A_23_P144326	ASB5	6.99756231929167
A_32_P412313	ASB6	8.15119578175
A_24_P155791	ASB7	7.26172055708333
A_24_P643587	ASB8	6.26515609091667
A_23_P1280	ASCC1	9.16903336666667
A_23_P143643	ASCC2	8.77331436620833
A_23_P30972	ASCC3	7.78373186595833
A_23_P25305	ASCL1	4.11648229270833
A_32_P171061	ASCL2	4.13927315258333
A_23_P2083	ASCL3	4.27508552
A_33_P3287303	ASCL4	3.98121488770833
A_24_P112087	ASF1A	4.93815838625
A_23_P119254	ASF1B	5.152809777375
A_23_P118722	ASGR1	7.877556086625
A_23_P130113	ASGR2	4.794181308
A_33_P3402725	ASH1L	6.22801748820833
A_23_P134827	ASH2L	10.03678949975
A_23_P120629	ASIP	3.96970460525
A_23_P26223	ASL	8.72965806816667
A_23_P159539	ASMTL	12.1010549391667
A_23_P60793	ASMTL-AS1	6.29578544054167
A_23_P27627	ASNA1	9.48593365629167
A_23_P145694	ASNS	14.3864727083333
A_23_P91001	ASNSD1	11.3072788033333
A_23_P164436	ASPA	3.67393947470833
A_24_P690811	ASPDH	4.03308306383333
A_23_P76743	ASPG	4.74380180841667
A_24_P18105	ASPH	8.16605575858333
A_33_P3314276	ASPHD1	11.7637649741667
A_24_P245815	ASPHD2	8.982367106625
A_23_P52017	ASPM	4.67316888820833
A_33_P3216059	ASPN	NA
A_23_P417383	ASPRV1	8.97760093779167
A_33_P3272117	ASPSCR1	7.248517287
A_23_P203391	ASRGL1	10.1903280678333
A_33_P3234580	ASS1	6.85047350229167
A_23_P121141	ASTE1	6.889379070375
A_33_P3231820	ASTL	4.06615470133333
A_33_P3220738	ASTN1	10.1309454385417
A_24_P83738	ASTN2	5.93152427395833
A_33_P3436316	ASXL1	8.185775866875
A_33_P3248610	ASXL2	7.01580482983333
A_23_P75288	ATAD1	12.38243960125
A_33_P3217238	ATAD2	5.80834227183333
A_32_P191004	ATAD2B	9.406630540875
A_33_P3349469	ATAD3A	11.4623032225
A_33_P3313258	ATAD3B	9.96279653983333
A_33_P3242965	ATAD3C	5.58940986120833
A_24_P113144	ATAD5	4.98485766695833
A_23_P70509	ATAT1	9.69549409029167
A_24_P40094	ATCAY	9.98955701283333
A_23_P138574	ATE1	5.76783245925
A_33_P3294252	ATF1	8.15636709670833
A_24_P246467	ATF2	7.97189165391667
A_33_P3214096	ATF3	6.59509789241667
A_23_P120933	ATF4	15.5451739670833
A_23_P119337	ATF5	8.80756833125
A_23_P62907	ATF6	8.96454217966667
A_33_P3305458	ATF6B	5.688754953875
A_21_P0000168	ATF7	5.60880176658333
A_23_P112950	ATF7IP	10.0641564679167
A_33_P3418400	ATG10	5.741296840125
A_23_P20970	ATG12	7.67519738879167
A_33_P3263696	ATG13	8.18508282395833
A_23_P309989	ATG14	4.92463771683333
A_33_P3352134	ATG16L1	8.19403401229167
A_23_P36305	ATG16L2	7.90013242558333
A_33_P3257312	ATG2A	8.968269545
A_33_P3342160	ATG2B	9.6175098125
A_23_P212706	ATG3	9.81818605391667
A_23_P217367	ATG4A	9.52354679216667
A_33_P3335137	ATG4B	9.7490150525
A_33_P3396807	ATG4C	5.275156797125
A_23_P101342	ATG4D	7.18570184166667
A_23_P111381	ATG5	8.11520630904167
A_23_P143987	ATG7	6.882260459125
A_33_P3226643	ATG9A	7.96661050395833
A_32_P154053	ATG9B	6.30845912195833
A_23_P98686	ATHL1	5.83766357645833
A_23_P68087	ATIC	9.87315488966667
A_23_P88351	ATL1	11.2943267320833
A_23_P415015	ATL2	7.54284150075
A_23_P105028	ATL3	5.960915487875
A_23_P35916	ATM	6.29949563470833
A_24_P167984	ATMIN	7.48502690804167
A_23_P13885	ATN1	10.59305907125
A_32_P78295	ATOH7	5.44640508754167
A_33_P3392740	ATOH8	4.77833087204167
A_23_P144877	ATOX1	11.8490026491667
A_33_P3298942	ATP10B	8.22585298866667
A_24_P161973	ATP11A	10.7841631341667
A_23_P212522	ATP11B	7.04399392679167
A_24_P399942	ATP11C	6.915327706
A_23_P87982	ATP12A	3.99781168241667
A_23_P5163	ATP13A1	8.95237638879167
A_33_P3393806	ATP13A2	9.02561043295833
A_33_P3225327	ATP13A3	8.26237306216667
A_23_P29394	ATP13A4	3.98775882966667
A_32_P315178	ATP13A5	3.82696908529167
A_33_P3384272	ATP1A1	7.84457182141667
A_23_P149695	ATP1A1OS	5.57580507795833
A_23_P148879	ATP1A2	5.13649600416667
A_33_P3283669	ATP1A3	14.3769720554167
A_23_P160177	ATP1A4	7.116008752625
A_23_P62932	ATP1B1	13.9293833883333
A_24_P31275	ATP1B2	10.4716703695833
A_23_P68007	ATP1B3	13.46577685375
A_24_P91832	ATP1B4	3.77010050720833
A_33_P3342720	ATP2A1	7.51281192479167
A_24_P73290	ATP2A2	8.9658309115
A_24_P202319	ATP2A3	6.15838365816667
A_33_P3267185	ATP2B1	6.98522007295833
A_23_P18152	ATP2B2	5.715277319375
A_23_P337642	ATP2B3	6.1806171645
A_23_P11841	ATP2B4	7.62648086304167
A_19_P00317360	ATP2C1	7.25092499745833
A_23_P117992	ATP2C2	5.11326184379167
A_23_P430728	ATP4A	5.537485397625
A_23_P32308	ATP4B	4.06760904975
A_24_P245358	ATP5A1	14.63607772875
A_23_P33216	ATP5B	13.23322929125
A_23_P63655	ATP5C1	11.0183040754167
A_23_P5089	ATP5D	11.4761724108333
A_23_P252322	ATP5E	11.9170579166667
A_23_P46275	ATP5F1	12.0957910116667
A_23_P164228	ATP5G1	11.7005498566667
A_23_P87616	ATP5G2	14.4799998695833
A_23_P56680	ATP5G3	14.6135671583333
A_23_P77818	ATP5H	14.0931977091667
A_24_P302998	ATP5I	13.9404458870833
A_23_P154832	ATP5J	14.26447055625
A_23_P215832	ATP5J2	12.43925248625
A_23_P75622	ATP5L	14.9785777566667
A_33_P3791123	ATP5L2	6.20700928954167
A_23_P143474	ATP5O	14.9204758316667
A_33_P3279798	ATP5S	8.408124199
A_23_P107795	ATP5SL	11.5147972545833
A_23_P337726	ATP6	15.8216142154167
A_23_P250462	ATP6AP1	12.8680985545833
A_24_P807031	ATP6AP1L	8.35449320266667
A_23_P11353	ATP6AP2	11.2733681041667
A_24_P333733	ATP6V0A1	14.3969514166667
A_23_P215111	ATP6V0A4	4.63506400629167
A_23_P137814	ATP6V0B	13.3637768883333
A_23_P54816	ATP6V0C	15.8428327975
A_33_P3365710	ATP6V0D1	9.11737034225
A_23_P146146	ATP6V0D2	4.34432773154167
A_23_P213840	ATP6V0E1	10.75963326
A_23_P61960	ATP6V0E2	9.91693695879167
A_24_P396994	ATP6V1A	13.4783728716667
A_23_P142815	ATP6V1B1	6.42596701875
A_23_P31844	ATP6V1B2	11.6840558104167
A_23_P146058	ATP6V1C1	10.43922245875
A_24_P276932	ATP6V1C2	5.08230960725
A_33_P3387463	ATP6V1D	10.184765287875
A_23_P143551	ATP6V1E1	10.15937547575
A_21_P0014708	ATP6V1E2	7.01700775833333
A_23_P93623	ATP6V1F	13.5373330320833
A_23_P20882	ATP6V1G1	13.30761963875
A_23_P500410	ATP6V1G2	12.328971945
A_23_P23797	ATP6V1G3	3.56428707829167
A_24_P363679	ATP6V1H	8.16292497666667
A_23_P217737	ATP7A	6.602697175
A_23_P205228	ATP7B	9.48226483066667
A_33_P3410700	ATP8	13.7618236008333
A_33_P3330952	ATP8A1	12.9416287879167
A_33_P3286859	ATP8A2	6.25072511895833
A_33_P3415191	ATP8B1	4.236700899875
A_24_P366749	ATP8B2	6.43422174079167
A_23_P79108	ATP8B3	9.12962206533333
A_23_P163216	ATP8B4	3.733686953375
A_24_P358245	ATP8B5P	NA
A_23_P380614	ATP9A	9.885914612
A_23_P10497	ATP9B	7.325321741
A_24_P919899	ATPAF1	8.13551796166667
A_32_P97862	ATPAF1-AS1	6.24450832175
A_23_P418493	ATPAF2	7.202241194875
A_33_P3262416	ATPBD4	4.63700352591667
A_33_P3228385	ATPIF1	13.1444952979167
A_33_P3362498	ATR	8.122859581
A_24_P371425	ATRIP	6.24012981866667
A_23_P79931	ATRN	7.96273470570833
A_23_P388379	ATRNL1	5.547186785375
A_33_P3319943	ATRX	8.76521338875
A_33_P3409099	ATXN1	6.86688258495833
A_24_P391368	ATXN10	10.7320969458333
A_33_P3369964	ATXN1L	6.63661742995833
A_33_P3256500	ATXN2	9.21406395045833
A_32_P155091	ATXN2L	9.31539756545833
A_33_P3320762	ATXN3	7.62008029575
A_33_P3233025	ATXN3L	4.02618330408333
A_33_P3320782	ATXN7	5.31658372545833
A_32_P179740	ATXN7L1	6.32775465241667
A_23_P317207	ATXN7L2	8.878743954375
A_23_P421935	ATXN7L3	9.67549787
A_24_P263956	ATXN7L3B	11.2728942020833
A_33_P3869455	ATXN8	5.391923529
A_23_P20852	AUH	10.1933481533333
A_23_P253421	AUP1	10.7360238058333
A_23_P131866	AURKA	6.43128334491667
A_33_P3240518	AURKAIP1	12.3894410379167
A_33_P3230017	AURKAPS1	7.60082578195833
A_23_P130182	AURKB	4.50555886741667
A_23_P50232	AURKC	4.91023831925
A_23_P122906	AUTS2	8.58703357595833
A_23_P100074	AVEN	9.362564036875
A_24_P419087	AVIL	5.54831385979167
A_23_P122947	AVL9	6.528225330375
A_23_P109133	AVP	5.67029371154167
A_33_P3396891	AVPI1	7.16541902408333
A_23_P72340	AVPR1B	3.9141461185
A_23_P346800	AVPR2	2.92951247058333
