probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	contrast
A_24_P257336	-0.648633066000002	6.06433391941667	-4.5724430776538	0.000231159168490083	0.00615636503885124	0.524752557129126	POPDC2	D8_50nM_12h
A_24_P257348	-0.326583163333334	11.47134589875	-3.31246242426558	0.00383652319307915	0.0438600820698909	-2.19777683732743	ARL6IP5	D8_50nM_12h
A_24_P257416	-0.342755258666667	4.559486132625	-1.95684097723145	0.0659176481179228	0.277279115381821	-4.82839096357002	CXCL2	D8_50nM_12h
A_24_P257478	-0.211692639666665	5.58996391295833	-0.698779529722926	0.49354099630098	0.784008900355286	-6.3769278459008	COL25A1	D8_50nM_12h
A_24_P257511	-0.0697991989999989	3.95740030458333	-0.210507929238186	0.835614758633036	0.94943248586183	-6.60373985150208	BHMT	D8_50nM_12h
A_24_P257579	-0.110624867333332	8.58817539933333	-1.00107845291854	0.329939729021144	0.655955964373344	-6.12117523247413	EPB41L4A	D8_50nM_12h
A_24_P257971	0.0421310259999981	8.08885255354167	0.27221531691763	0.788526785301842	0.93207463562173	-6.58834730767532	SLC27A4	D8_50nM_12h
A_24_P258051	-0.586472196999999	6.12257266441667	-3.96146258916392	0.000901386404138339	0.0163353354429182	-0.801220012387362	MASTL	D8_50nM_12h
A_24_P258235	-0.191522809333333	6.47237672304167	-0.752651849900759	0.461303163350602	0.762301146898581	-6.33755214769833	OR5L2	D8_50nM_12h
A_24_P258846	0.273004198999997	7.77625500479167	4.25218266904956	0.000470804144579211	0.0102012455909659	-0.169516905161103	NFATC1	D8_50nM_12h
A_24_P258955	-0.0574256900000005	9.82045401608333	-0.821694202889208	0.421906361059164	0.731540624896338	-6.28309207373702	ZNF317	D8_50nM_12h
A_24_P259154	-0.382760414999997	7.38668750625	-3.82632434590265	0.00121966050885913	0.019840246426055	-1.09438277942242	MGC16703	D8_50nM_12h
A_24_P259276	-0.169858735999998	8.15075485008333	-1.61029419727684	0.124575136451332	0.397393367373197	-5.37151646708195	ZDHHC24	D8_50nM_12h
A_24_P259922	-0.254466459999998	11.2945780129167	-2.52176578951341	0.021224576506381	0.138549499877853	-3.80785865073564	LANCL1	D8_50nM_12h
A_24_P260134	0.611810775	5.86891914966667	3.07931214251532	0.00641480032597498	0.0623047371998876	-2.68745411979932	NMNAT3	D8_50nM_12h
A_24_P260443	0.662183211333331	6.95315656204167	5.42024893046553	3.65824928007293e-05	0.00178800087226737	2.33013244636611	THBS4	D8_50nM_12h
A_24_P260639	0.985886261333335	7.66203138379167	6.39363743573806	4.87022138658448e-06	0.000444402475966406	4.30482075021053	HIST1H1D	D8_50nM_12h
A_24_P261005	0.333578810000002	8.47238145741667	3.49537447660017	0.00255491162209839	0.033062170742933	-1.80794601825241	C8ORF40	D8_50nM_12h
A_24_P261052	-0.155034783333331	10.9832497208333	-2.53437288739771	0.020672480597012	0.135821263897736	-3.7835594183451	MTMR9	D8_50nM_12h
A_24_P261169	-0.0501403819999986	9.32119999966667	-0.65475656101103	0.520830545505787	0.801473769990316	-6.40704728862879	SEMA4D	D8_50nM_12h
A_24_P261259	-0.0258163656666639	8.028615746	-0.244081060542308	0.809903821376747	0.939355219517418	-6.59585012723873	PFKFB3	D8_50nM_12h
A_24_P261383	0.468675234000003	8.85589170320833	3.39598932298688	0.00318737252153378	0.0385695658396868	-2.02028122156826	TAF1D	D8_50nM_12h
A_24_P261417	0.158167968000003	8.50672992941667	1.23907163829111	0.231092202166571	0.553214836185338	-5.86310516415143	DKK3	D8_50nM_12h
A_24_P261470	-0.0421358966666627	11.485895155	-0.449315232162264	0.658519596454394	0.874743689386951	-6.52260517362464	NRXN2	D8_50nM_12h
A_24_P261724	-0.233544239999997	11.0473267041667	-2.45560308393351	0.0243571107364583	0.151630930696025	-3.93443377279057	RNF10	D8_50nM_12h
A_24_P261929	-0.154503890000001	11.67659364375	-1.95393569177811	0.0662842399338981	0.278214435177308	-4.83323969273334	IFI27L1	D8_50nM_12h
A_24_P262127	0.365007328666669	5.10875570945833	1.89100893363865	0.0746830801216981	0.29831453533226	-4.93710414441971	RRAD	D8_50nM_12h
A_24_P262321	0.218092104666669	4.45603758354167	0.715246576050401	0.483550071332364	0.777180426651403	-6.36518459666057	FAM18B2-CDRT4	D8_50nM_12h
A_24_P262355	-0.0863237166666728	10.7003860966667	-1.39031874523415	0.181235290486774	0.487299975613935	-5.67519294292367	PHB	D8_50nM_12h
A_24_P262738	-0.0833670673333327	8.99430536333333	-0.796124988108271	0.436241672581781	0.742122185455934	-6.30378001560001	DDA1	D8_50nM_12h
A_24_P263310	0.0806617839999988	3.68133480675	0.187306648190827	0.853496643903958	0.955404773302305	-6.60851449341445	FAM169B	D8_50nM_12h
A_24_P263910	0.366932288000002	4.561155528	2.1286219317602	0.0472217245886289	0.226990975916536	-4.5337480742716	C14ORF182	D8_50nM_12h
A_24_P263937	-0.0147211099999964	11.90840924875	-0.163722568145953	0.871757561981784	0.961657807869148	-6.61279921749548	CCDC23	D8_50nM_12h
A_24_P263956	-0.303556866666668	11.2728942020833	-2.88310123717835	0.00983553098385406	0.0828589951454686	-3.09123408436757	ATXN7L3B	D8_50nM_12h
A_24_P264909	0.0520328213333343	8.51438563854167	0.366115533323152	0.718508447457915	0.902374360263802	-6.55745136819773	NDFIP2	D8_50nM_12h
A_24_P264943	0.0972611969999999	5.287285912375	0.472443223877111	0.642237340473498	0.867399810190471	-6.51168252691149	COMP	D8_50nM_12h
A_24_P265088	-0.273924473	7.12072638441667	-1.05367682533086	0.305846635669664	0.632795379619766	-6.06827407371729	PDZD4	D8_50nM_12h
A_24_P265506	0.0644076166666672	9.488849890125	0.328332681901924	0.746415024274261	0.914799934814311	-6.57096325208552	NTRK1	D8_50nM_12h
A_24_P265832	-0.122266614666668	4.551460852375	-0.446112166415448	0.660788728321547	0.875650581868996	-6.52407565622849	SUCNR1	D8_50nM_12h
A_24_P266728	-0.116694123666665	9.83323485079167	-1.06598148924149	0.300397309927102	0.627197015256812	-6.0555529160551	SF1	D8_50nM_12h
A_24_P267522	-0.191960568333334	7.6722130525	-2.30266972506357	0.0333313709507597	0.185270137982772	-4.22049397884078	ZNF585A	D8_50nM_12h
A_24_P267592	0.0602318170000009	5.42837273095833	0.466039347943191	0.646727540490443	0.86956089346173	-6.5147604509818	SAMHD1	D8_50nM_12h
A_24_P26792	0.129780880000001	3.485414518375	0.511058469295863	0.615466113416228	0.853582846532448	-6.49225602838217	TRPM6	D8_50nM_12h
A_24_P267997	-0.216148083333334	6.62681163175	-2.18422964838252	0.0422933392723783	0.212878476863171	-4.43518870933433	TOR1AIP1	D8_50nM_12h
A_24_P268160	0.267545283666671	9.24892711691667	2.08782201701964	0.0511646716531073	0.237929152234627	-4.60510302674194	DRAM2	D8_50nM_12h
A_24_P268196	0.334170373333334	8.95826819295833	3.63090394804112	0.00188813990495285	0.0267347324823805	-1.51673914773839	LZIC	D8_50nM_12h
A_24_P268676	-0.169355206333335	5.02929749258333	-0.606122769411816	0.551933649088615	0.821294884747553	-6.43814629173006	BHLHE40	D8_50nM_12h
A_24_P268729	-0.446242057666664	4.95310846179167	-2.21247050837495	0.0399750684863877	0.206074534699011	-4.38457422187836	HEMK1	D8_50nM_12h
A_24_P268893	0.0908854636666661	8.03356713058333	0.691093468158495	0.498245049530018	0.787235177475469	-6.3823204239891	THAP6	D8_50nM_12h
A_24_P269062	0.276259913000004	6.65436700541667	2.5801243738833	0.0187807544739178	0.127205358671541	-3.69490839140171	SPRY4	D8_50nM_12h
A_24_P269129	0.0593564759999996	9.857815532375	0.555059024211046	0.585625807631597	0.838572320702179	-6.46831702114274	ZDHHC14	D8_50nM_12h
A_24_P269432	-0.0872055156666649	7.37199966933333	-0.995598225218428	0.332524768792214	0.659128203364839	-6.12654813789235	BET1	D8_50nM_12h
A_24_P269551	-0.139354300333332	3.75304213991667	-0.309320216127424	0.760598232639936	0.919693394035347	-6.57721307541993	CLVS1	D8_50nM_12h
A_24_P269619	-0.144054170333334	8.999939225375	-1.44031939978069	0.166792413339852	0.466068353137461	-5.60922936185317	DECR1	D8_50nM_12h
A_24_P269779	-0.139408207333333	4.249418934	-0.558799092257021	0.583123250132619	0.836902131965706	-6.4661940661981	CHST3	D8_50nM_12h
A_24_P269814	0.188541146666671	10.814541535	1.85603637321452	0.0797473950463092	0.310281791136331	-4.99385234255012	PLEKHA1	D8_50nM_12h
A_24_P270033	-0.332357145666666	4.9527264085	-1.53414765383876	0.142227896582367	0.428391368431138	-5.48052292749299	MPZL3	D8_50nM_12h
A_24_P270144	0.129594003333329	14.0866674095833	2.03407769571817	0.0568138231567828	0.253484001720676	-4.69781314483011	CD63	D8_50nM_12h
A_24_P270460	-0.00141900633333147	4.70270316929167	-0.00655048379491489	0.994844917780419	0.998319620377094	-6.6266638279435	IFI27	D8_50nM_12h
A_24_P270728	0.510322063333334	4.41914100425	1.61957037876345	0.122556661500843	0.394739763697836	-5.35796686961384	NUPR1	D8_50nM_12h
A_24_P270814	-0.211027986333331	9.09855293183333	-2.32692427268314	0.0317279717089195	0.180076990524116	-4.17576607212764	CRK	D8_50nM_12h
A_24_P270829	0.0138262900000008	4.49147080675	0.0550402272515814	0.956707324500033	0.988121123678487	-6.62511558048317	GP1BA	D8_50nM_12h
A_24_P270890	-0.204987028999996	9.67965612483333	-1.83496440379618	0.0829427941822913	0.317280810922939	-5.02769964622727	SPOP	D8_50nM_12h
A_24_P270999	-0.0822391283333319	5.5349385535	-0.323612310004426	0.749927944562947	0.916332551701189	-6.57254932344703	SCN4A	D8_50nM_12h
A_24_P271014	-0.108363167333331	6.98973238808333	-0.568491066904965	0.576663421553653	0.834040808485939	-6.46062863346467	PPP4R1	D8_50nM_12h
A_24_P271049	0.0145035773333344	6.695003740625	0.0967153207516767	0.924011648503845	0.977529564553926	-6.62183777459141	C18ORF32	D8_50nM_12h
A_24_P271149	-0.0377453899999907	11.6425047229167	-0.504267584904302	0.620135518220689	0.857237522886279	-6.49577989439091	IGLON5	D8_50nM_12h
A_24_P271323	-0.0305963156666671	5.63818614816667	-0.148366699779596	0.883688116182626	0.96553070745812	-6.61528047925179	SLC2A10	D8_50nM_12h
A_24_P271363	-0.0241587053333348	9.47445510891667	-0.41593100738531	0.682333481757679	0.884096792744701	-6.53742550346905	CDS2	D8_50nM_12h
A_24_P271527	0.132177723333331	11.89378160375	1.79738009748323	0.0889218325149624	0.330865782481732	-5.08741363428276	JOSD1	D8_50nM_12h
A_24_P271696	-0.569128983666666	4.09359740958333	-2.23163258260131	0.0384691861085607	0.202407572043627	-4.35002158349945	XAGE1A	D8_50nM_12h
A_24_P271773	-0.224701163666665	4.7182843825	-1.29302556176723	0.2122074804481	0.5288025365456	-5.79811982234853	PCDHB17	D8_50nM_12h
A_24_P272160	0.0236193013333317	5.69709479483333	0.127044995560673	0.900300683449416	0.969859227753779	-6.61832173678934	NBEAL2	D8_50nM_12h
A_24_P27229	0.163930728666668	6.60335398275	0.568887398811163	0.576400041418659	0.83400622945318	-6.46039908256931	CSAD	D8_50nM_12h
A_24_P272290	0.120652910666666	4.59670367433333	0.619876782826178	0.543037914273941	0.815409252702627	-6.42958412345213	C6ORF145	D8_50nM_12h
A_24_P272310	-0.168477809333334	6.59577653420833	-0.645441843716038	0.526711100576215	0.805240327327416	-6.41318107013548	MUSTN1	D8_50nM_12h
A_24_P272313	-0.130598166666666	5.76626684429167	-0.659867974714578	0.517619256484444	0.799847591548497	-6.40364580853664	C2ORF55	D8_50nM_12h
A_24_P27234	-0.497257121999998	6.67212259845833	-3.59601078797599	0.00204117404828367	0.0283457880082032	-1.59187152915079	SOX5	D8_50nM_12h
A_24_P272845	0.106867564666667	5.59468832145833	0.467089176682767	0.645990470205696	0.869120384329233	-6.51425867582488	DOCK3	D8_50nM_12h
A_24_P272873	0.225856700000003	12.36475640875	2.20920091257645	0.0402373631406146	0.206939181841463	-4.39045307191087	RPL13AP3	D8_50nM_12h
A_24_P273143	0.481793374333335	4.93582345241667	3.02299367893626	0.00725610835908415	0.0676762420597261	-2.80422443804596	LINC00152	D8_50nM_12h
A_24_P273180	0.435788781	3.77228964770833	1.61592422403293	0.123346729617393	0.395900643422149	-5.36329966578629	PRAMEL	D8_50nM_12h
A_24_P273253	0.0208103086666656	6.40111091766667	0.16598654882435	0.870001190204043	0.961280962984211	-6.61241280089626	AHNAK2	D8_50nM_12h
A_24_P273742	-0.205702400666666	4.22663642804167	-0.581479477214562	0.568064232229984	0.83035590076183	-6.45302564024468	TTC9	D8_50nM_12h
A_24_P273756	-0.0704581760000003	4.215432994375	-0.118564253474407	0.906921999990705	0.971869241246384	-6.61940074345214	TP63	D8_50nM_12h
A_24_P27412	-0.0760068610000024	7.64869572116667	-0.857057368789498	0.402580037265105	0.717052173153941	-6.25348290982674	SNUPN	D8_50nM_12h
A_24_P274270	-0.230121723666667	5.89348406570833	-0.844637284586712	0.409301330420717	0.721784316633693	-6.26401335709713	STAT1	D8_50nM_12h
A_24_P274615	0.273752286666667	7.10989329525	1.41778144216765	0.173182454847602	0.475223563824841	-5.63919264922127	ARRDC3	D8_50nM_12h
A_24_P274640	0.330238369666665	9.353629881375	3.78407755839053	0.00134057787544175	0.0210657991203008	-1.18587989742503	GTF2H2D	D8_50nM_12h
A_24_P274831	-0.303829200333332	3.631719209375	-0.730827729730719	0.474207127270712	0.771670024474501	-6.3538354500919	GIMAP7	D8_50nM_12h
A_24_P275073	0.31179431	3.83517804270833	1.03045676624214	0.316322761380523	0.643634628166456	-6.09192426583981	ADAMTS14	D8_50nM_12h
A_24_P27513	-0.361252880333334	4.04287346333333	-1.80367035029968	0.0878956376461974	0.328239842967921	-5.07747892202492	CNTNAP4	D8_50nM_12h
A_24_P275199	0.0317575909999981	8.77312487729167	0.376350974128017	0.711016132749921	0.898650115982172	-6.55354155482068	KCNC1	D8_50nM_12h
A_24_P275828	0.161753104333332	8.75345104070833	1.90803482514865	0.0723221922743482	0.293779543359747	-4.90922225483683	PGAP3	D8_50nM_12h
A_24_P276385	-0.213976672666667	4.93071592245833	-1.37535883360031	0.185747193301051	0.493957727377421	-5.69456539239685	SPACA5	D8_50nM_12h
A_24_P276463	-0.128709503666665	4.51082296716667	-0.753947598402983	0.460543765890353	0.761867999141743	-6.3365712191267	LINC00204B	D8_50nM_12h
A_24_P276531	-0.481500683333334	6.55602667754167	-2.29782856751472	0.0336602684744347	0.186610421912635	-4.22939146440906	SNIP1	D8_50nM_12h
A_24_P276576	0.0597584436666665	4.07270048470833	0.201931063259698	0.842215021890522	0.951809284921432	-6.60556949893786	FCRLA	D8_50nM_12h
A_24_P276791	-0.0537293386666651	6.62293421929167	-0.372762121627968	0.713639765374161	0.899442471493274	-6.55492453618402	LRRC42	D8_50nM_12h
A_24_P276816	0.0643320733333326	7.958318571625	0.693303983965769	0.49688951665761	0.786390353852721	-6.38077530399084	RCOR3	D8_50nM_12h
A_24_P276932	0.194312744333333	5.08230960725	1.13240093103261	0.272194192073255	0.597357133173175	-5.98465673144764	ATP6V1C2	D8_50nM_12h
A_24_P277155	0.0745875233333368	10.4191361970833	0.771066753110625	0.450582159057851	0.75437650868013	-6.32346298312757	HLTF	D8_50nM_12h
A_24_P277295	-0.0183276803333348	7.6679413805	-0.154543931590332	0.878885181400677	0.963647674115123	-6.6143116142704	RAB43	D8_50nM_12h
A_24_P277349	0.277554019999997	10.606347145	3.06415104764485	0.00663145308980141	0.0637104944158463	-2.71895331384551	SEC31A	D8_50nM_12h
A_24_P277367	-0.0866343103333334	4.318408092	-0.212811465346849	0.833844204071622	0.948609501140867	-6.60323555319181	CXCL5	D8_50nM_12h
A_24_P277657	0.468362098333332	8.33918040216667	3.91959196729134	0.000989914347976116	0.0173763676730221	-0.892116855831665	GMPR	D8_50nM_12h
A_24_P277673	-0.118761058666667	3.59380989733333	-0.291191955248633	0.774203676233086	0.92603906387576	-6.58282874153229	HIST1H4G	D8_50nM_12h
A_24_P277747	-0.00102389166666939	8.22139122520833	-0.0111818106690317	0.991200295616909	0.99743986582313	-6.62662125036507	CNPY3	D8_50nM_12h
A_24_P277934	0.474459560000001	5.13444005875	3.82144406108619	0.00123305272582335	0.0199664386928638	-1.10495675891413	COL1A2	D8_50nM_12h
A_24_P277955	-0.175259476666666	11.4120867616667	-2.42996327196657	0.0256839489935209	0.1566167382793	-3.98304355520151	FIS1	D8_50nM_12h
A_24_P278126	-0.207301709999999	8.09705010458333	-1.31787919216641	0.203924772378651	0.518060053237245	-5.7674124856973	NBN	D8_50nM_12h
A_24_P278299	0.259574386000004	8.75588777495833	2.43563994346203	0.0253844745828177	0.155667526422061	-3.97230309334925	ASB13	D8_50nM_12h
A_24_P278367	-0.212193616666671	12.1480888970833	-2.70130302135251	0.0145318093506063	0.1075816047946	-3.45674233909891	ACTR1A	D8_50nM_12h
A_24_P278460	0.106743811999999	7.91450807845833	1.01601011413323	0.322968149941561	0.650427590647951	-6.1064024437872	FAR1	D8_50nM_12h
A_24_P278747	-0.374957963666667	5.53937670225	-1.26194617631498	0.222932945722477	0.5428716719434	-5.83583616785867	CCND2	D8_50nM_12h
A_24_P27977	0.248076150000002	5.00266832658333	1.62547876389504	0.121285501523145	0.39230096277768	-5.34930643970023	TRPM2	D8_50nM_12h
A_24_P279797	-0.0017725336666663	4.639156149625	-0.00868882347558808	0.993162132118599	0.997955745797982	-6.62664693314127	MRI1	D8_50nM_12h
A_24_P279870	-0.119105304666667	3.39275664679167	-0.465628490726013	0.647016100102781	0.869710394150927	-6.51495652390854	PDYN	D8_50nM_12h
A_24_P280029	0.0661326333333321	10.55744351125	0.634751534447991	0.533505154670883	0.809856710942286	-6.42011727065728	PDXP	D8_50nM_12h
A_24_P280113	-0.102485275666668	4.657504968625	-0.385787247611114	0.704135504430916	0.895030060593494	-6.54984303145725	IL13RA1	D8_50nM_12h
A_24_P280148	-0.178045892666665	4.04401449195833	-0.615390995089518	0.545930678538953	0.816878890591644	-6.43239685898136	GPR82	D8_50nM_12h
A_24_P280328	-0.230137778333334	3.61977424670833	-0.476909951994195	0.639113769127166	0.866041927687232	-6.50951141136493	TTTY3	D8_50nM_12h
A_24_P280333	-1.04765928666666	5.59561372329167	-2.90592173043056	0.00936135913760646	0.0804735932539521	-3.04473103266399	KRT40	D8_50nM_12h
A_24_P280378	-0.140868141999997	8.41228158495833	-1.7639083650717	0.0945600483322783	0.34277900333453	-5.1398720225859	AQR	D8_50nM_12h
A_24_P280684	0.568651177666666	3.44487308545833	1.48593769361457	0.154446785407518	0.447735629199516	-5.54744368319548	FBXO40	D8_50nM_12h
A_24_P280706	0.228505311666669	6.85859595679167	2.32186019303715	0.0320567095300152	0.181034637146536	-4.18512540636321	SUGT1	D8_50nM_12h
A_24_P280803	0.202182773333332	11.415912995	2.31008276471317	0.0328335137471284	0.183655179104893	-4.20685016729333	RPS21	D8_50nM_12h
A_24_P280833	0.306810516333335	6.95355063304167	3.82458218841403	0.00122442448695905	0.0198873101735954	-1.09815758925833	LOC100129138	D8_50nM_12h
A_24_P280846	0.538398078333334	4.84507463945833	2.91399630736541	0.00919893055162503	0.0795357716381048	-3.02824608222525	GOLT1A	D8_50nM_12h
A_24_P280868	0.0679303516666669	6.73613008291667	0.797084566115729	0.43569824188313	0.741663756659506	-6.30301461103123	FAM86B2	D8_50nM_12h
A_24_P281403	-0.260719258000002	4.50601026120833	-1.10518469874379	0.283504663553408	0.609093841128639	-6.01415930104329	OR4C46	D8_50nM_12h
A_24_P281439	0.0571142446666677	3.85662010316667	0.208478059165663	0.837175716215918	0.949808902458908	-6.60417971123904	OR2T5	D8_50nM_12h
A_24_P281801	-0.0847389706666668	6.13925133795833	-0.487891693522912	0.631463809392303	0.861717076475594	-6.50408894744323	ZNF732	D8_50nM_12h
A_24_P281872	-0.200273678666668	3.69927808979167	-0.513669855302434	0.613674997544177	0.852210589339435	-6.49088876383019	CXORF27	D8_50nM_12h
A_24_P281975	0.464335451000001	7.80807264454167	3.51914079727457	0.00242308982072658	0.0319208905363451	-1.75700699451915	GNPTAB	D8_50nM_12h
A_24_P281988	0.0738854766666677	9.06193684408333	0.94211180688358	0.358498231613222	0.682112648107832	-6.1775939721556	PLCL2	D8_50nM_12h
A_24_P282108	-0.141942818666665	9.64990030770833	-1.58078754884036	0.131183376451937	0.409979386556613	-5.41422909440198	ZZEF1	D8_50nM_12h
A_24_P282343	-0.0788973613333308	8.81654110175	-0.802500103896313	0.432639245094609	0.73959499798637	-6.29867883451865	CDKL5	D8_50nM_12h
A_24_P282383	0.0436659803333335	5.78357982320833	0.127123088718712	0.900239746593649	0.969859227753779	-6.61831145534794	MYH7	D8_50nM_12h
A_24_P282547	0.829286046	4.39123508920833	3.40648964845395	0.00311384373480099	0.0380979335356017	-1.99790285453133	CFHR4	D8_50nM_12h
A_24_P282578	-0.0733429433333299	11.48363251625	-1.04543916401122	0.309534320669963	0.637015699522222	-6.07671769741328	SSR2	D8_50nM_12h
A_24_P282751	-0.235494601333334	9.521423179375	-3.06898685139852	0.0065615869083313	0.0630962909353378	-2.70891133425369	SUPT7L	D8_50nM_12h
A_24_P282762	-0.203005112666666	4.69689337391667	-1.3721045953793	0.186740499578472	0.494973717054485	-5.69875709021024	TLK1	D8_50nM_12h
A_24_P283288	0.203861226333333	6.55012433666667	1.49109964417493	0.153098400782171	0.445649657588955	-5.54035748531381	MAPK14	D8_50nM_12h
A_24_P283324	-0.635840870666666	5.61670055525	-3.07889670168174	0.00642064409269372	0.0623330201163293	-2.68831787010539	ALDH8A1	D8_50nM_12h
A_24_P283341	-0.0554612233333316	10.1762106640833	-0.361962537664786	0.721556870687341	0.903676365784569	-6.55900747814582	MICAL1	D8_50nM_12h
A_24_P283928	-0.0462614179999985	9.2218351405	-0.4282277064306	0.673520237349663	0.880257110118955	-6.53209691406229	OBFC2B	D8_50nM_12h
A_24_P284324	-0.143464634000003	8.04233701604167	-1.63623381254441	0.11900029390734	0.388730232335742	-5.33348192982779	TMEM104	D8_50nM_12h
A_24_P284353	0.293853385666669	9.72247545895833	2.44050516175683	0.025130416083185	0.154734369054328	-3.96308803208286	TMEM107	D8_50nM_12h
A_24_P284523	-0.0157296133333311	11.2188177470833	-0.139451696977361	0.890627861404883	0.96676201443212	-6.61660924606157	MAP3K10	D8_50nM_12h
A_24_P284584	-0.390021795666661	7.475100717375	-2.31346451933021	0.0326086945248413	0.182770234587465	-4.2006181903196	ZNF559	D8_50nM_12h
A_24_P284805	0.481953835666665	8.165068350625	3.14877143548335	0.0055072878863564	0.0558725895400362	-2.54256861632024	INPP5J	D8_50nM_12h
A_24_P285032	-0.142849883999997	6.91476022504167	-1.69170551878988	0.107787158230241	0.368730936626413	-5.25065111196628	IDS	D8_50nM_12h
A_24_P285480	0.0890967133333351	10.6458018754167	0.89736975712783	0.381262505618827	0.700985106128029	-6.21833161905209	MRPL33	D8_50nM_12h
A_24_P285501	0.0621310273333338	5.339770928875	0.366031928810033	0.718569767990511	0.902374360263802	-6.55748286695108	UBR3	D8_50nM_12h
A_24_P285522	-0.32994884433333	6.416422171125	-1.04647121552574	0.309070572632106	0.636451663115472	-6.07566305159869	MAP4K3	D8_50nM_12h
A_24_P285623	-0.284439489999997	10.4447699358333	-2.50423367315292	0.0220155049683816	0.141355745102969	-3.84155567383851	DGUOK	D8_50nM_12h
A_24_P285768	-0.452836780999999	5.57010018420833	-1.97040470456084	0.064230017927115	0.273228173499078	-4.80569271413858	EDEM1	D8_50nM_12h
A_24_P286013	0.00534742666666688	12.96356062375	0.0542237526111633	0.957348865547356	0.988121123678487	-6.62516182494796	UBE2K	D8_50nM_12h
A_24_P286054	-0.0446096003333318	7.40396556179167	-0.309393212575096	0.760543606649791	0.919693394035347	-6.57718978473241	ZFYVE16	D8_50nM_12h
A_24_P286114	-0.282252513333332	4.60999288429167	-1.66897325820704	0.112267933530518	0.377977598541938	-5.284838743923	SLC1A3	D8_50nM_12h
A_24_P28619	-0.0192199789999989	7.441210069	-0.184482059656297	0.855679429298904	0.956548732652821	-6.60905789923546	ANGEL2	D8_50nM_12h
A_24_P286465	0.0681398323333369	8.42364161654167	0.631464975073633	0.535603491662048	0.810899796071124	-6.42222744144226	PURB	D8_50nM_12h
A_24_P286527	-0.406932478333334	8.10668402095833	-4.18909351998388	0.000541949093269716	0.0112194544031231	-0.306598574227216	RABL5	D8_50nM_12h
A_24_P286569	-0.524934299999998	5.06410330066667	-1.94705825017324	0.06715930416699	0.280192949892049	-4.84469913545177	LANCL2	D8_50nM_12h
A_24_P286898	-0.215863974333333	8.55151287929167	-1.84623824278453	0.0812194768055126	0.3136797995208	-5.0096233767329	MAPK8	D8_50nM_12h
A_24_P286935	-0.383778829999997	11.12561802625	-4.66924065103272	0.000186677869111913	0.00536558481626683	0.733710839717286	ARL3	D8_50nM_12h
A_24_P287043	0.0445638726666662	8.591353288375	0.13417065541526	0.894743133846943	0.968042300328162	-6.61735763716946	IFITM2	D8_50nM_12h
A_24_P287075	0.61583709766667	7.28901164333333	3.96313437436624	0.000898021312049815	0.0163082510927076	-0.797589791566847	MAP4K2	D8_50nM_12h
A_24_P28722	-0.123783175666667	4.79012941466667	-0.750615249606909	0.462498282798967	0.763089864239395	-6.33909072732776	RSAD2	D8_50nM_12h
A_24_P287473	0.0665561883333385	8.25792527425	0.782033358466662	0.444270765656413	0.749071409001282	-6.31492114539875	SAV1	D8_50nM_12h
A_24_P287691	0.0979196333333299	10.5564663541667	1.69306351408379	0.107524406375418	0.368187534860326	-5.2485981901546	AP3S2	D8_50nM_12h
A_24_P287766	0.0949633016666658	4.311341643	0.454114452937752	0.655126087293065	0.873605896377191	-6.52038267198444	ABCC12	D8_50nM_12h
A_24_P287780	-0.19856194833333	9.00844934295833	-1.56880251987654	0.133950461123682	0.414742678201802	-5.43140830893062	CHMP1A	D8_50nM_12h
A_24_P287826	-0.213309576666668	7.22736417204167	-2.30209022729635	0.033370583240755	0.185365846574873	-4.22155955984233	RFWD3	D8_50nM_12h
A_24_P287941	0.157639876666665	7.36716551941667	1.27459197785386	0.218519123416658	0.537848469895992	-5.82058203379417	PSMC3IP	D8_50nM_12h
A_24_P287974	0.366105666000001	8.28768498883333	2.42671235153565	0.0258569394798322	0.156993631836481	-3.989188788557	CUEDC1	D8_50nM_12h
A_24_P28811	0.122684579	6.48084841808333	0.859069304447512	0.401498038161255	0.716308617046777	-6.25176374948616	CYP4F30P	D8_50nM_12h
A_24_P288298	0.349875492000002	4.43760737783333	2.71030892614352	0.0142556342801298	0.106307890234398	-3.43885756405501	KIR2DL4	D8_50nM_12h
A_24_P288424	-0.0565104193333337	9.68073521879167	-0.550193583272161	0.588889447193268	0.840181085543959	-6.47105814909063	SLMO2	D8_50nM_12h
A_24_P288722	0.136967309333333	8.47855992383333	1.7782994044516	0.0920988968273505	0.337547775460489	-5.11740198414538	CASK	D8_50nM_12h
A_24_P288754	-0.034716564	8.01251668454167	-0.261831100763055	0.796397859282517	0.935935976730829	-6.59121104970618	PIGA	D8_50nM_12h
A_24_P288779	-0.135003819333333	4.14069837729167	-0.465392744435828	0.647181699085468	0.869721656689997	-6.51506895263736	XAGE5	D8_50nM_12h
A_24_P288836	0.187134903666667	4.58112645370833	0.89335779294255	0.383349850989605	0.702560226005516	-6.22189623115252	HLA-DPB2	D8_50nM_12h
A_24_P288890	0.0729397806666663	6.71382556666667	0.273271034310225	0.787727861615877	0.931996363915432	-6.58804997777891	FAM101A	D8_50nM_12h
A_24_P288954	-0.0348154653333328	8.30796468425	-0.375111289081425	0.711921987583198	0.898883798060249	-6.55402074803959	SRRD	D8_50nM_12h
A_24_P289170	0.203760590999999	5.24842468229167	1.84779319298734	0.0809842750875149	0.31299884977925	-5.00712430491807	CCDC88C	D8_50nM_12h
