dataset	Name	pathway	ES	NES	nominal_p	dataset_FDR	FWER p-val	Tag %	Gene %	leading_genes
GSE17542_SN_MPTP10	prerank	MHC class II antigen presentation	-0.4965636168223675	-2.049783139066837	0.0	0.06817213463996592	0.04	52/99	26.33%	ACTR1A;CTSO;CTSF;LGMN;TUBB3;ACTR1B;KLC1;CTSK;TUBB2A;AP2A1;DYNLL2;TUBA1A;CANX;CAPZA1;CTSD;TUBB6;KLC2;DYNC1LI2;TUBB4B;DNM2;TUBA4A;DCTN2;AP2M1;SEC31A;AP1S3;KIF5A;SAR1B;AP2S1;RACGAP1;AP1G1;KIF23;AP1B1;KIF3C;KLC4;TUBB2B;KIF11;SEC24A;AP2B1;LAG3;AP1S1;KIF2C;CTSE;CTSB;CAPZB;DCTN3;TUBB4A;SEC23A;DYNC1I1;KIF3A;KIF18A;SEC13;KLC3
GSE17542_SN_MPTP10	prerank	Prefoldin mediated transfer of substrate  to CCT/TriC	-0.6311934375081126	-1.9913492179036558	0.0	0.0916063059224542	0.109	13/25	16.94%	PFDN6;TUBB3;PFDN2;TUBB2A;TUBA1A;TUBB6;TUBB4B;PFDN5;TUBA4A;ACTB;PFDN1;TUBB2B;VBP1
GSE17542_SN_MPTP10	prerank	Processing of antigen in germinal center B cells	-0.5094014439460122	-1.9815577908075892	0.0	0.0678170714387161	0.122	35/68	26.33%	ACTR1A;CTSO;CTSF;TUBB3;ACTR1B;KLC1;CTSK;TUBB2A;DYNLL2;TUBA1A;CAPZA1;CTSD;TUBB6;KLC2;DYNC1LI2;TUBB4B;TUBA4A;DCTN2;KIF5A;RACGAP1;KIF23;KIF3C;KLC4;TUBB2B;KIF11;KIF2C;CTSE;CTSB;CAPZB;DCTN3;TUBB4A;DYNC1I1;KIF3A;KIF18A;KLC3
GSE17542_SN_MPTP10	prerank	Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	-0.6206888481195305	-1.9813523339533123	0.0	0.05112910097997444	0.122	13/26	16.94%	PFDN6;TUBB3;PFDN2;TUBB2A;TUBA1A;TUBB6;TUBB4B;PFDN5;TUBA4A;ACTB;PFDN1;TUBB2B;VBP1
GSE17542_SN_MPTP10	prerank	The role of GTSE1 in G2/M progression after G2 checkpoint	-0.5214249617061916	-1.9654017570191997	0.0	0.04963783553472518	0.15	23/53	21.69%	CDKN1A;TUBB3;FKBPL;TUBB2A;PSMA6;PSMC4;TUBA1A;PSMD2;PSMB3;TUBB6;TUBB4B;CDK1;TUBA4A;PSMB2;GTSE1;HSP90AB1;TUBB2B;PSMB4;PSMB1;PSMA4;HSP90AA1;PSMC2;PSMC5
GSE17542_SN_MPTP10	prerank	Presynaptic function of Kainate receptors	-0.6455847576224307	-1.9503113379986856	0.0	0.049708848174975145	0.179	8/20	13.79%	GRIK3;GNB3;GNB2;GNG7;GNB1;GNG8;GNG3;GNB5
GSE17542_SN_MPTP10	prerank	Expression of BMAL (ARNTL), CLOCK, and NPAS2	0.5384378530572361	1.931218834532192	0.0024096385542168677	0.5150357498550682	0.333	18/34	20.86%	NRIP1;RAI1;RORC;PPARGC1A;HDAC3;NCOA1;CREB1;RORB;EP300;MEF2C;CRTC2;TGS1;NPAS2;MED1;NR1D1;HELZ2;CLOCK;NCOR1
GSE17542_SN_MPTP10	prerank	Establishment of Sister Chromatid Cohesion	0.7061787359844308	1.9210140561314515	0.008350730688935281	0.29424137469712963	0.367	7/11	14.05%	SMC1A;CDCA5;STAG1;PDS5B;PDS5A;ESCO1;STAG2
GSE17542_SN_MPTP10	prerank	Interleukin-20 family signaling	-0.6428622344258668	-1.9178658266613586	0.0	0.06862864447014426	0.272	10/20	14.35%	IFNLR1;STAT4;STAT1;STAT5B;IL24;IL20;IL20RA;JAK3;STAT2;PTPN11
GSE17542_SN_MPTP10	prerank	Meiotic synapsis	0.538283402986946	1.9001035073085912	0.0024096385542168677	0.25268185849697	0.447	12/32	14.05%	TINF2;SMC1A;STAG3;ATR;DIDO1;STAG1;UBE2I;SYNE1;TEX12;SYCE2;ACD;STAG2
GSE17542_SN_MPTP10	prerank	Signaling by FLT3 ITD and TKD mutants	-0.6596673872015435	-1.8969948205895415	0.0	0.07735939497230507	0.335	9/16	21.57%	CDKN1A;BCL2L1;STAT5B;PIM1;NOX4;PTPN11;FLT3;GAB2;NRAS
GSE17542_SN_MPTP10	prerank	RORA,B,C and NR1D1 (REV-ERBA) regulate gene expression	0.5622990467158547	1.8627706399087587	0.0	0.28970760929347583	0.587	13/25	20.86%	NRIP1;RORC;PPARGC1A;HDAC3;SREBF1;NCOA1;EP300;TGS1;MED1;NR1D1;CPT1A;HELZ2;NCOR1
GSE17542_SN_MPTP10	prerank	RUNX2 regulates bone development	0.5418750002970328	1.8515243995913209	0.0	0.2569738230790956	0.62	10/29	10.04%	GLI2;MAPK1;UCMA;HEY2;AR;CBFB;GLI3;HDAC3;HDAC6;HES1
GSE17542_SN_MPTP10	prerank	STAT5 activation downstream of FLT3 ITD mutants	-0.7358351929025263	-1.8420063020807294	0.0	0.13942148369076363	0.565	8/10	21.03%	CDKN1A;BCL2L1;STAT5B;PIM1;NOX4;PTPN11;FLT3;GAB2
GSE17542_SN_MPTP10	prerank	G beta:gamma signalling through BTK	-0.6316779176105495	-1.8350521869629137	0.0036231884057971015	0.1365573072006817	0.596	7/17	13.79%	GNB3;GNB2;GNG7;GNB1;GNG8;GNG3;GNB5
GSE17542_SN_MPTP10	prerank	RUNX2 regulates osteoblast differentiation	0.5657342830005088	1.831978036052319	0.0	0.2614471382773673	0.693	9/22	10.04%	MAPK1;UCMA;HEY2;AR;CBFB;GLI3;HDAC3;HDAC6;HES1
GSE17542_SN_MPTP10	prerank	Cohesin Loading onto Chromatin	0.6950342297691743	1.8223544800167648	0.011061946902654867	0.24611869334120462	0.729	6/10	14.05%	SMC1A;STAG1;NIPBL;PDS5B;PDS5A;STAG2
GSE17542_SN_MPTP10	prerank	COPI-independent Golgi-to-ER retrograde traffic	-0.5102300311175001	-1.821766705613158	0.0	0.145640469458109	0.655	13/44	10.89%	ACTR1A;TUBB3;TUBB2A;DYNLL2;TUBA1A;CAPZA1;TUBB6;DYNC1LI2;TUBB4B;RAB6B;TUBA4A;DCTN2;PAFAH1B2
GSE17542_SN_MPTP10	prerank	Gap junction trafficking	-0.5322807827694165	-1.8118017938012745	0.0	0.15125692373242436	0.686	13/36	10.66%	GJA5;TUBB3;CLTB;TUBB2A;GJC2;TUBA1A;TUBB6;TUBB4B;DNM2;GJA4;TUBA4A;ACTB;AP2M1
GSE17542_SN_MPTP10	prerank	G beta:gamma signalling through PLC beta	-0.6069343322531814	-1.805740405398852	0.0035714285714285713	0.14961817049588672	0.703	7/19	13.79%	GNB3;GNB2;GNG7;GNB1;GNG8;GNG3;GNB5
GSE17542_SN_MPTP10	prerank	Maturation of nucleoprotein_9694631	0.6306862282442935	1.804119502716276	0.004424778761061947	0.2600114458995436	0.791	6/14	14.42%	PARP6;SRPK2;UBE2I;CSNK1A1;SRPK1;PARP16
GSE17542_SN_MPTP10	prerank	Uptake and actions of bacterial toxins	-0.5623032337917332	-1.7982186240817724	0.003436426116838488	0.15201777344938827	0.732	14/27	24.59%	TXNRD1;EEF2;SV2A;SV2C;SYT1;HSP90AB1;VAMP2;PDCD6IP;HSP90AA1;MAP2K3;VAMP1;MAP2K4;MAP2K6;SNAP25
GSE17542_SN_MPTP10	prerank	Post-chaperonin tubulin folding pathway	-0.6414654096440064	-1.7970080381526696	0.007312614259597806	0.14387160914642808	0.739	10/16	16.38%	ARL2;TUBB3;TUBB2A;TUBA1A;TUBB6;TUBB4B;TUBA4A;TBCD;TBCB;TUBB2B
GSE17542_SN_MPTP10	prerank	Transport of connexons to the plasma membrane	-0.6977417480874898	-1.79190724545795	0.001893939393939394	0.1438005965061781	0.763	7/12	16.38%	TUBB3;TUBB2A;TUBA1A;TUBB6;TUBB4B;TUBA4A;TUBB2B
GSE17542_SN_MPTP10	prerank	Gap junction trafficking and regulation	-0.5195582360992173	-1.788000912967373	0.0	0.1422967994185318	0.776	13/38	10.66%	GJA5;TUBB3;CLTB;TUBB2A;GJC2;TUBA1A;TUBB6;TUBB4B;DNM2;GJA4;TUBA4A;ACTB;AP2M1
GSE17542_SN_MPTP10	prerank	G beta:gamma signalling through CDC42	-0.6052895429444566	-1.7875031323393409	0.0054249547920434	0.13539743407659896	0.783	7/19	13.79%	GNB3;GNB2;GNG7;GNB1;GNG8;GNG3;GNB5
GSE17542_SN_MPTP10	prerank	ATF6 (ATF6-alpha) activates chaperone genes	-0.7234990240580597	-1.7865702792179663	0.0	0.12967281860381677	0.786	3/10	5.72%	HSPA5;NFYA;ATF4
GSE17542_SN_MPTP10	prerank	Meiosis	0.4436782672204459	1.784151855300843	0.0	0.28069045365732	0.846	18/57	14.05%	CDK2;TINF2;SMC1A;STAG3;ATR;RPA2;DIDO1;STAG1;UBE2I;RAD50;SYNE1;BLM;MLH1;TEX12;SYCE2;NBN;ACD;STAG2
GSE17542_SN_MPTP10	prerank	Prostacyclin signalling through prostacyclin receptor	-0.6117697480328347	-1.7823560507905614	0.0018148820326678765	0.12952705581593524	0.801	7/18	13.79%	GNB3;GNB2;GNG7;GNB1;GNG8;GNG3;GNB5
GSE17542_SN_MPTP10	prerank	NOTCH1 Intracellular Domain Regulates Transcription	0.4637171763856096	1.7771615597374375	0.004454342984409799	0.2684895872043762	0.856	18/44	20.86%	HEY2;HEYL;HIF1A;HES5;HDAC3;HDAC6;KAT2B;HES1;CUL1;EP300;RBX1;TLE2;FBXW7;CDK8;MYC;RBPJ;NOTCH1;NCOR1
GSE17542_SN_MPTP10	prerank	Homology Directed Repair	0.3995204821737395	1.7684564757525145	0.0	0.2664205415383451	0.881	36/94	23.14%	RMI1;TIPIN;CDK2;ATR;RAD51D;ERCC4;RAD17;RPA2;UBE2I;RAD50;LIG3;POLD3;XRCC1;BLM;POLK;WRN;RAD52;RFC4;PALB2;EME2;HERC2;SPIDR;NBN;EME1;RTEL1;ATRIP;UIMC1;SLX4;RFC5;HUS1;ABL1;CHEK1;MDC1;RNF168;RAD51AP1;PARP1
GSE17542_SN_MPTP10	prerank	Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane	-0.7064630771574241	-1.7658841066795294	0.0057361376673040155	0.147097611946355	0.854	7/11	16.38%	TUBB3;TUBB2A;TUBA1A;TUBB6;TUBB4B;TUBA4A;TUBB2B
GSE17542_SN_MPTP10	prerank	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	-0.48860408331274247	-1.7653711645766517	0.0	0.14176705271720183	0.856	16/47	13.11%	ACTR1A;TUBB3;TUBB2A;FKBP5;DNAJB1;DYNLL2;TUBA1A;CAPZA1;TUBB6;DYNC1LI2;TUBB4B;HSPA1B;TUBA4A;DCTN2;FKBP4;HSP90AB1
GSE17542_SN_MPTP10	prerank	HDR through MMEJ (alt-NHEJ)	0.6605553406550448	1.7631973887274746	0.008869179600886918	0.25653555909007575	0.887	5/11	13.38%	RAD50;LIG3;XRCC1;RAD52;NBN
GSE17542_SN_MPTP10	prerank	Phase 2 - plateau phase	0.6092906861659743	1.7589949995196565	0.013513513513513514	0.2451720829822	0.893	5/14	6.70%	KCNE2;CACNA1C;CACNG6;AKAP9;KCNQ1
GSE17542_SN_MPTP10	prerank	Mitotic Telophase/Cytokinesis	0.6168825441804355	1.7532355500119705	0.013605442176870748	0.23957711754450417	0.903	7/13	15.03%	SMC1A;STAG1;NIPBL;PDS5B;PDS5A;STAG2;KIF20A
GSE17542_SN_MPTP10	prerank	Processing of DNA double-strand break ends	0.43785313281289556	1.7458627580251378	0.0	0.23666255407072675	0.916	20/54	21.47%	RMI1;TIPIN;CDK2;ATR;RAD17;RPA2;UBE2I;RAD50;BLM;WRN;RFC4;HERC2;NBN;ATRIP;UIMC1;RFC5;HUS1;CHEK1;MDC1;RNF168
GSE17542_SN_MPTP10	prerank	ADP signalling through P2Y purinoceptor 1	-0.5515277768673467	-1.7456077259509652	0.0053285968028419185	0.16742001815453586	0.907	8/24	13.79%	GNB3;GNB2;GNA14;GNG7;GNB1;GNG8;GNG3;GNB5
GSE17542_SN_MPTP10	prerank	Protein folding	-0.41675465788651983	-1.7292337105976687	0.0	0.18907115466553048	0.934	28/87	16.94%	ARL2;PFDN6;TUBB3;PFDN2;GNB3;TUBB2A;GNB2;GNA14;TUBA1A;TUBB6;GNG7;TUBB4B;PDCL;FBXW9;GNB1;GNG8;PFDN5;SPHK1;TUBA4A;ACTB;TBCD;FBXL5;TBCB;GNG3;GNB5;PFDN1;TUBB2B;VBP1
GSE17542_SN_MPTP10	prerank	HDR through Single Strand Annealing (SSA)	0.47370510572484	1.727633784042067	0.006928406466512702	0.2600114458995436	0.951	15/37	20.92%	RMI1;ATR;ERCC4;RAD17;RPA2;RAD50;BLM;WRN;RAD52;RFC4;NBN;ATRIP;RFC5;HUS1;ABL1
GSE17542_SN_MPTP10	prerank	SUMOylation of DNA methylation proteins	0.5800880487663578	1.7218618673136372	0.02097902097902098	0.25693115234588476	0.962	9/16	18.53%	RING1;DNMT3B;CBX8;UBE2I;RNF2;SCMH1;BMI1;PHC1;PCGF2
GSE17542_SN_MPTP10	prerank	EGR2 and SOX10-mediated initiation of Schwann cell myelination	-0.5327399552186216	-1.7196035742808582	0.0	0.2005538985939497	0.951	8/27	11.73%	POU3F1;MAG;SMARCA4;HMGCR;SREBF2;DAG1;DRP2;POU3F2
GSE17542_SN_MPTP10	prerank	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	0.3922150910822029	1.7156893652204486	0.0	0.25630887081989306	0.966	32/88	21.47%	RMI1;TIPIN;CDK2;ATR;RAD51D;ERCC4;RAD17;RPA2;UBE2I;RAD50;POLD3;BLM;POLK;WRN;RAD52;RFC4;PALB2;EME2;HERC2;SPIDR;NBN;EME1;RTEL1;ATRIP;UIMC1;SLX4;RFC5;HUS1;ABL1;CHEK1;MDC1;RNF168
GSE17542_SN_MPTP10	prerank	Aggrephagy	-0.5145187915990677	-1.7108772177425828	0.005484460694698354	0.21062075972600044	0.96	11/31	12.17%	TUBB3;PARK7;TUBB2A;DYNLL2;TUBA1A;TUBB6;DYNC1LI2;TUBB4B;TUBA4A;UBE2V1;CFTR
GSE17542_SN_MPTP10	prerank	Interleukin-21 signaling	-0.6903568419449988	-1.7099432109290893	0.005484460694698354	0.2047925641875365	0.961	5/10	12.29%	STAT4;STAT1;STAT5B;JAK3;IL21
GSE17542_SN_MPTP10	prerank	ABC transporter disorders	-0.4343386513234327	-1.7057239448294874	0.0049586776859504135	0.20508704120762067	0.966	22/62	21.71%	ABCA3;DERL3;RNF5;PSMA6;PSMC4;PSMD2;PSMB3;RNF185;ABCD4;ABCA12;DERL2;ABCC6;PSMB2;CFTR;KCNJ11;ABCG8;PSMB4;PSMB1;PSMA4;PSMC2;PSMC5;SEL1L
GSE17542_SN_MPTP10	prerank	RHO GTPases activate IQGAPs	-0.5641171295845759	-1.6916621874582274	0.005494505494505495	0.2269221162746279	0.979	10/22	16.38%	MEN1;TUBB3;TUBB2A;TUBA1A;TUBB6;TUBB4B;TUBA4A;ACTB;CTNNA1;TUBB2B
GSE17542_SN_MPTP10	prerank	Thromboxane signalling through TP receptor	-0.5343707455356344	-1.6882182119024243	0.0035149384885764497	0.2275600056810112	0.983	8/23	13.79%	GNB3;GNB2;GNA14;GNG7;GNB1;GNG8;GNG3;GNB5
GSE17542_SN_MPTP10	prerank	ADP signalling through P2Y purinoceptor 12	-0.5555842713676276	-1.685341815697619	0.010752688172043012	0.22636997127424166	0.984	7/20	13.79%	GNB3;GNB2;GNG7;GNB1;GNG8;GNG3;GNB5
GSE17542_SN_MPTP10	prerank	TNFR1-induced NF-kappa-B signaling pathway	0.47505985380440835	1.6801566309085028	0.0	0.32261320135473137	0.99	11/31	17.58%	TRAF1;TAB2;MAP3K7;RNF31;USP4;RBCK1;USP2;CYLD;SPATA2;CHUK;OPTN
GSE17542_SN_MPTP10	prerank	Chaperonin-mediated protein folding	-0.40656471252608883	-1.6738891690517188	0.0016051364365971107	0.24416142948444824	0.99	25/81	16.94%	PFDN6;TUBB3;PFDN2;GNB3;TUBB2A;GNB2;GNA14;TUBA1A;TUBB6;GNG7;TUBB4B;PDCL;FBXW9;GNB1;GNG8;PFDN5;SPHK1;TUBA4A;ACTB;FBXL5;GNG3;GNB5;PFDN1;TUBB2B;VBP1
GSE17542_SN_MPTP10	prerank	NOTCH2 intracellular domain regulates transcription	0.6427319448450044	1.669094731402278	0.0211864406779661	0.3306928485425059	0.993	5/10	18.23%	HES5;CREB1;HES1;EP300;RBPJ
GSE17542_SN_MPTP10	prerank	Activation of Matrix Metalloproteinases	-0.5223327126379024	-1.6667564598754216	0.015100671140939598	0.25244993608862376	0.993	12/27	18.29%	ELANE;CTSK;MMP16;MMP2;MMP8;TPSAB1;MMP3;MMP17;MMP7;CTSG;PRSS2;MMP11
GSE17542_SN_MPTP10	prerank	Insulin receptor recycling	-0.5196500984768608	-1.6628790870814198	0.0068846815834767644	0.2542356951302038	0.994	11/27	17.18%	ATP6V0B;ATP6V0D2;ATP6AP1;ATP6V1E2;CTSD;ATP6V1G1;PTPN1;ATP6V1B2;ATP6V0D1;ATP6V0A4;ATP6V1F
GSE17542_SN_MPTP10	prerank	Synthesis, secretion, and deacylation of Ghrelin	-0.5775073694269014	-1.6609209658853736	0.018115942028985508	0.25111084058676725	0.995	8/17	24.15%	KLF4;GHRL;PCSK1;ACHE;SPCS2;IGF1;UCN;SEC11A
GSE17542_SN_MPTP10	prerank	Metabolism of nitric oxide: NOS3 activation and regulation	-0.5894338154839367	-1.6595792742428528	0.010416666666666666	0.24730151967050132	0.996	8/16	13.86%	DDAH1;NOSTRIN;NOSIP;NMT1;DNM2;CYB5B;SPR;AKT1
GSE17542_SN_MPTP10	prerank	Gap junction assembly	-0.5176202545544073	-1.6586550866421468	0.010416666666666666	0.2430647520123447	0.996	9/26	9.77%	GJA5;TUBB3;TUBB2A;GJC2;TUBA1A;TUBB6;TUBB4B;GJA4;TUBA4A
GSE17542_SN_MPTP10	prerank	Modulation of host responses by IFN-stimulated genes	-0.5967882135307404	-1.6448441051566047	0.021314387211367674	0.2687641558092077	0.998	3/15	7.19%	HSPA5;FKBP5;TRIM25
GSE17542_SN_MPTP10	prerank	Sealing of the nuclear envelope (NE) by ESCRT-III	-0.5455870566661739	-1.6416378880209608	0.014571948998178506	0.26897403122371166	0.998	11/22	23.57%	TUBB3;TUBB2A;TUBA1A;TUBB6;TUBB4B;CHMP2B;TUBA4A;SPAST;TUBB2B;VPS4A;TUBB4A
GSE17542_SN_MPTP10	prerank	Presynaptic nicotinic acetylcholine receptors	-0.6322958347014543	-1.6415440012005322	0.023297491039426525	0.26262249680443117	0.998	7/12	24.75%	CHRNA5;CHRNA3;CHRNG;CHRNA4;CHRNB2;CHRNA6;CHRNB3
GSE17542_SN_MPTP10	prerank	Dissolution of Fibrin Clot	-0.6231308630943543	-1.6402488266100754	0.028169014084507043	0.2593866586301142	0.998	6/12	13.08%	SERPINE1;SERPINF2;HRG;SERPINE2;ANXA2;PLAUR
GSE17542_SN_MPTP10	prerank	FLT3 signaling in disease	-0.5088555370442805	-1.6338362205663235	0.012612612612612612	0.2683770568304015	0.998	10/25	21.57%	CDKN1A;BCL2L1;STAT5B;PIM1;NOX4;PTPN11;MYO18A;FLT3;GAB2;NRAS
GSE17542_SN_MPTP10	prerank	G-protein activation	-0.5216916612385931	-1.6333210564584473	0.008896797153024912	0.2633990943411183	0.998	9/23	18.35%	GNB3;GNB2;GNA14;GNG7;GNB1;GNG8;GNG3;GNB5;PDYN
GSE17542_SN_MPTP10	prerank	Response of EIF2AK1 (HRI) to heme deficiency	-0.5994538490127019	-1.6321758433539875	0.01607142857142857	0.25997888987876205	0.998	7/14	18.71%	PPP1R15A;ATF4;EIF2AK1;ATF5;GRB10;CHAC1;TRIB3
GSE17542_SN_MPTP10	prerank	Processive synthesis on the C-strand of the telomere	0.5219437118462754	1.627304907008203	0.022123893805309734	0.43066453462897797	0.997	6/18	13.63%	TINF2;RPA2;POLD3;BLM;WRN;ACD
GSE17542_SN_MPTP10	prerank	Differentiation of naive CD4+ T cells to T helper 1 cells (Th1 cells)	-0.6013791832323339	-1.6271028826730431	0.025089605734767026	0.26660512237845	0.998	8/13	21.58%	STAT4;IL4;STAT1;RUNX3;CCL3;TNF;RUNX1;TBX21
GSE17542_SN_MPTP10	prerank	Cytosolic iron-sulfur cluster assembly	-0.6462438280604699	-1.6234563937495194	0.020446096654275093	0.26923825049554473	0.999	3/11	4.42%	NUBP2;CIAPIN1;CIAO1
GSE17542_SN_MPTP10	prerank	Regulation of clotting cascade	-0.43849445344756893	-1.6122569228645043	0.013816925734024179	0.2890969911793235	0.999	27/48	31.33%	SERPINE1;SDC4;F2R;CD177;SERPINA5;SERPINE2;PF4;F7;SERPINA10;SERPIND1;GPC6;APP;F8;SDC3;GPC2;GP5;SMPD1;SDC1;SERPING1;KLKB1;GPC4;GP9;GPC1;SDC2;VWF;HSPG2;F10
GSE17542_SN_MPTP10	prerank	Amino acid transport across the plasma membrane	-0.4870312698976547	-1.6118020000788065	0.017064846416382253	0.28400617809970174	0.999	19/31	35.04%	SLC43A1;SLC25A29;SLC7A9;SLC6A19;SLC43A2;SLC38A1;SLC1A4;SLC38A2;SLC38A3;SLC7A6;SLC3A1;SLC16A10;SLC6A12;SLC7A3;SLC7A5;SLC38A4;SLC6A6;SLC6A15;SLC7A1
GSE17542_SN_MPTP10	prerank	Coagulation pathway	-0.42653102711703617	-1.6117415988406745	0.008503401360544218	0.2784057807187638	0.999	30/55	31.33%	SERPINE1;SDC4;F2R;FGB;ITGB3;CD177;SERPINA5;SERPINE2;PF4;F7;SERPINA10;SERPIND1;GPC6;APP;F8;SDC3;GPC2;GP5;ITGA2B;SMPD1;SDC1;SERPING1;KLKB1;GPC4;GP9;GPC1;SDC2;VWF;HSPG2;F10
GSE17542_SN_MPTP10	prerank	Neurotoxicity of clostridium toxins	-0.6394793052827155	-1.6033896226008222	0.03296703296703297	0.2949723050703025	0.999	6/10	24.59%	SV2A;SV2C;SYT1;VAMP2;VAMP1;SNAP25
GSE17542_SN_MPTP10	prerank	TGFBR3 PTM regulation	-0.6291703130539101	-1.60108066068214	0.0176678445229682	0.2955587859344846	0.999	4/11	6.52%	PSEN1;PSENEN;PSEN2;MMP16
GSE17542_SN_MPTP10	prerank	ABC-family protein mediated transport	-0.389852471645726	-1.598909523646192	0.006389776357827476	0.2945658942676412	1.0	28/81	21.71%	ABCA3;DERL3;RNF5;PSMA6;PSMC4;ABCB8;ABCB9;PSMD2;PSMB3;RNF185;ABCA2;ABCA12;ABCC4;DERL2;ABCC6;PSMB2;CFTR;KCNJ11;ABCG8;PSMB4;ABCA6;ABCA9;ABCF1;PSMB1;PSMA4;PSMC2;PSMC5;SEL1L
GSE17542_SN_MPTP10	prerank	G beta:gamma signalling through PI3Kgamma	-0.5037638376058561	-1.5958278205253047	0.01950354609929078	0.2960624160911963	1.0	9/24	13.86%	GNB3;GNB2;GNG7;GNB1;GNG8;GNG3;GNB5;RHOA;AKT1
GSE17542_SN_MPTP10	prerank	WNT5A-dependent internalization of FZD4	-0.5784269766887845	-1.595330112753382	0.03185840707964602	0.2918619514273541	1.0	7/15	17.29%	CLTB;AP2A1;FZD4;PRKCG;AP2M1;AP2S1;AP2B1
GSE17542_SN_MPTP10	prerank	CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling	0.47081125745486546	1.5945297504143994	0.00997506234413965	0.5197755955043425	0.998	10/26	17.97%	RASGRF1;MAPK1;CAMK2D;NEFL;RPS6KA2;PDPK1;CREB1;DLG4;ACTN2;RPS6KA6
GSE17542_SN_MPTP10	prerank	Kinesins	-0.43566087995520536	-1.5910471757021811	0.005076142131979695	0.2966262540186699	1.0	27/49	28.07%	TUBB3;KLC1;TUBB2A;TUBA1A;KIF18B;TUBB6;KLC2;TUBB4B;TUBA4A;KIF5A;RACGAP1;KIF23;KIF9;KIF3C;KLC4;TUBB2B;KIF11;KIF2C;KIF21A;KIF1A;KIF12;TUBB4A;KIF3A;KIF18A;KLC3;KIF27;KIF21B
GSE17542_SN_MPTP10	prerank	Cell-extracellular matrix interactions	-0.5408724797208828	-1.5895227716288105	0.024518388791593695	0.2950004565098302	1.0	8/18	16.04%	ITGB1;FBLIM1;FLNA;FLNC;ILK;ACTB;LIMS2;PARVB
GSE17542_SN_MPTP10	prerank	Postsynaptic nicotinic acetylcholine receptors	-0.5791609257351131	-1.587708196031977	0.0351493848857645	0.2890153240380236	1.0	8/14	28.95%	CHRNA5;CHRNA3;CHRNG;CHRNA4;CHRNB2;CHRNA6;CHRNB3;CHRNA9
GSE17542_SN_MPTP10	prerank	Acetylcholine binding and downstream events	-0.5791609257351131	-1.587708196031977	0.0351493848857645	0.2890153240380236	1.0	8/14	28.95%	CHRNA5;CHRNA3;CHRNG;CHRNA4;CHRNB2;CHRNA6;CHRNB3;CHRNA9
GSE17542_SN_MPTP10	prerank	Factors involved in megakaryocyte development and platelet production	-0.3621001089668147	-1.5875741110035149	0.00315955766192733	0.2843695160789468	1.0	59/126	28.07%	GATA3;TUBB3;EHD1;KLC1;MAFG;TUBB2A;EHD2;GATA6;NFE2;RAD51B;TUBA1A;KIF18B;CAPZA1;MAFF;TUBB6;KLC2;DOCK10;TUBB4B;HMG20B;SH2B1;TUBA4A;ITPK1;ACTB;CABLES2;CABLES1;RAB5A;GATA5;KIF5A;RACGAP1;DOCK5;PRKAR1A;KIF23;KIF9;KIF3C;KLC4;PRKACB;TUBB2B;KIF11;KIF2C;RCOR1;KIF21A;CAPZB;MFN1;VPS45;KIF1A;DOCK1;KIF12;TUBB4A;DOCK6;KIF3A;MAFK;KIF18A;KLC3;HDAC1;IFNB1;GATA1;EHD3;KIF27;KIF21B
GSE17542_SN_MPTP10	prerank	Cellular hexose transport	-0.5656472475581594	-1.5866636416346072	0.028142589118198873	0.2818136628319841	1.0	7/16	15.04%	SLC5A1;SLC2A1;SLC2A8;SLC2A4;FGF21;SLC5A2;SLC5A9
GSE17542_SN_MPTP10	prerank	Keratinization	-0.36850906384496535	-1.586181355017807	0.0	0.2782240320744306	1.0	50/123	27.93%	KRT27;KRT75;KRT83;KRT80;KRT15;SPRR2F;KRT25;KRT16;KRTAP5-5;DSP;KRT81;KRTAP12-1;KRTAP3-1;PERP;KRT79;KRTAP1-5;KRT78;LCE1F;KRTAP19-1;TGM5;KRT13;KRTAP5-3;KRTAP10-4;JUP;KRT32;KRTAP5-4;KRTAP19-5;KRTAP4-2;LIPN;KRTAP19-3;SPRR2D;KRT23;KRTAP21-1;KRTAP26-1;KRTAP5-1;KRT6A;KRTAP9-3;KRTAP19-2;KRTAP13-1;DSC3;PRSS8;SPINK5;KRT2;LCE3A;KRT35;LCE1B;TGM1;LCE3C;KRT1;KRT26
GSE17542_SN_MPTP10	prerank	Translocation of SLC2A4 (GLUT4) to the plasma membrane	-0.4188340016422496	-1.5833566178228675	0.008305647840531562	0.2797668952815537	1.0	24/61	19.26%	RAB4A;TUBB3;TUBB2A;TUBA1A;C2CD5;RAB11A;YWHAG;TUBB6;RALGAPA2;LNPEP;PRKAG1;TUBB4B;ASPSCR1;TUBA4A;SLC2A4;YWHAE;ACTB;TBC1D4;VAMP2;AKT1;SNAP23;TUBB2B;MYO1C;YWHAH
GSE17542_SN_MPTP10	prerank	NOTCH2 Activation and Transmission of Signal to the Nucleus	-0.5266793090158022	-1.5830667103139686	0.02054794520547945	0.2759517384570644	1.0	5/19	12.98%	PSEN1;PSENEN;PSEN2;DLL4;MIB2
