dataset	Name	pathway	ES	NES	nominal_p	dataset_FDR	FWER p-val	Tag %	Gene %	leading_genes
human_PD_postmortem_meta	prerank	Mitochondrial protein degradation	-0.5656659087637725	-2.8733518510672655	0.0	0.0	0.0	39/82	15.41%	TIMM10;OPA1;ACAT1;NDUFA2;DLD;NDUFA13;MRPL32;IARS2;YME1L1;MDH2;FH;SSBP1;UQCRQ;PMPCA;AFG3L2;FECH;ACADSB;UQCRC2;NDUFB6;PCCB;GLUD1;SLC25A6;NDUFS3;PDHB;OXCT1;ALAS1;HSD17B10;NDUFS1;CHCHD2;TIMM17A;COX5A;SMDT1;ME2;ALDH2;MRPS10;MICU2;MRPL12;COX4I1;NDUFV1
human_PD_postmortem_meta	prerank	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	-0.6164933885741667	-2.859903548271381	0.0	0.0	0.0	29/58	13.85%	PSMD14;PSMC1;ANAPC10;PSMD8;PSMA4;PSMB7;PSMA3;CDC27;MAD2L1;UBE2E1;ANAPC15;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;CCNA1;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;UBE2D1;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	CDK-mediated phosphorylation and removal of Cdc6	-0.6088294348283322	-2.8440403575130215	0.0	0.0	0.0	30/57	14.97%	PSMD14;PSMC1;ANAPC10;PSMD8;PSMA4;PSMB7;PSMA3;CDC27;UBE2E1;ANAPC15;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;CCNA1;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;UBE2D1;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6;CCNE2;CCNE1
human_PD_postmortem_meta	prerank	APC/C:Cdc20 mediated degradation of mitotic proteins	-0.6042768653835392	-2.8438472652914033	0.0	0.0	0.0	30/60	13.85%	PSMD14;PSMC1;ANAPC10;PSMD8;PSMA4;PSMB7;PSMA3;CDC27;MAD2L1;UBE2E1;ANAPC15;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;CCNA1;PSMD13;PSMA2;CCNB1;PSMA1;PSMD1;PSMC2;PSMB4;UBE2D1;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	AUF1 (hnRNP D0) binds and destabilizes mRNA	-0.6630169709239833	-2.828336155314439	0.0	0.0	0.0	23/38	13.85%	PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;HNRNPD;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	-0.5988327806728465	-2.828295407618251	0.0	0.0	0.0	30/61	13.85%	PSMD14;PSMC1;ANAPC10;PSMD8;PSMA4;PSMB7;PSMA3;CDC27;MAD2L1;UBE2E1;ANAPC15;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;CCNA1;PSMD13;PSMA2;CCNB1;PSMA1;PSMD1;PSMC2;PSMB4;UBE2D1;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	Negative Regulation of DNA Double Strand Break Response	-0.6513546362852269	-2.8241340776796204	0.0	0.0	0.0	24/40	13.85%	PSMD14;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;RBX1;PSMC5;PSMD12;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;DDB1;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	Mitochondrial protein import	-0.5938974499052563	-2.8195756669611924	0.0	0.0	0.0	26/59	12.61%	TIMM8B;TIMM10B;TOMM20;TIMM10;SAMM50;BCS1L;MTX2;GFER;PMPCA;SLC25A4;SLC25A13;TIMM17B;PITRM1;CMC4;TIMM13;SLC25A6;TOMM70;DNAJC19;COA4;CYC1;CHCHD2;TIMM17A;IDH3G;NDUFB8;PMPCB;CMC2
human_PD_postmortem_meta	prerank	Hedgehog ligand biogenesis	-0.628282737372258	-2.809690089291596	0.0	0.0	0.0	24/49	13.85%	PSMD14;ERLEC1;PSMC1;PSMD8;PSMA4;PSMB7;PSMA3;PSMC5;PSMD12;GPC5;PSMC6;PSMB6;PSMD2;PSMD13;PSMA2;PSMA1;PSMD1;PSMC2;PSMB4;PSMC3;PSMB5;PSMA5;PSMD7;PSMD6
human_PD_postmortem_meta	prerank	Golgi-to-ER retrograde transport	-0.5165330329718137	-2.7982025269298347	0.0	0.0	0.0	60/128	15.01%	ACTR10;NAPG;RAB18;DYNC1I1;RINT1;COPG2;ARFGAP2;KIFAP3;TUBB3;KIF26B;DCTN6;KLC1;KIF22;CAPZA1;DCTN2;ARF3;ARCN1;STX18;KIF21B;TUBB4B;CAPZA2;COPE;KIF3A;PAFAH1B2;ZW10;NAPA;DCTN3;TUBA1B;DYNLL2;KIF27;KIF2A;KIF21A;TUBA1A;KIF5A;DYNC1LI1;TUBB2A;GALNT2;KIF9;PAFAH1B1;DYNC1I2;NAPB;GBF1;CAPZB;KIF3C;COPG1;DCTN5;ARF4;DYNC1H1;DYNLL1;TMED2;SEC22B;TUBA1C;COPB2;RAB1A;ACTR1A;TMED3;DCTN4;TUBA4A;RAB6B;RAB3GAP1
human_PD_postmortem_meta	prerank	PINK1-PRKN Mediated Mitophagy	-0.6984719919786279	-2.7792624309388274	0.0	0.0	0.0	19/28	19.63%	TOMM20;UBE2L3;MFN2;OPTN;MAP1LC3B;VDAC3;PINK1;MAP1LC3A;MFN1;TOMM70;VDAC2;MTERF3;UBE2D2;ATG12;UBE2N;ATG5;RPS27A;UBB;TOMM5
human_PD_postmortem_meta	prerank	COPI-independent Golgi-to-ER retrograde traffic	-0.6087308469138983	-2.776806022725534	0.0	0.0	0.0	31/48	17.63%	ACTR10;RAB18;DYNC1I1;TUBB3;DCTN6;CAPZA1;DCTN2;TUBB4B;CAPZA2;PAFAH1B2;DCTN3;TUBA1B;DYNLL2;TUBA1A;DYNC1LI1;TUBB2A;GALNT2;PAFAH1B1;DYNC1I2;CAPZB;DCTN5;DYNC1H1;DYNLL1;TUBA1C;ACTR1A;DCTN4;TUBA4A;RAB6B;RAB3GAP1;TUBB2B;DCTN1
