dataset	Name	pathway	ES	NES	nominal_p	dataset_FDR	FWER p-val	Tag %	Gene %	leading_genes
GSE17542_SN_MPTP10_limma	prerank	Apoptosis	-0.27529669643291693	-1.2451957179432491	0.0970873786407767	0.7022587940221156	1.0	42/144	26.15%	TICAM1;BCL2L1;DSP;SATB1;ACIN1;DYNLL2;DAPK3;BAD;PSMB3;TNFRSF10B;PSMC4;PAK2;CDKN2A;FNTA;DFFA;NMT1;YWHAG;PSMD2;PSMB2;DBNL;PSMA6;E2F1;AKT1;XIAP;DFFB;BMX;BAX;BIRC2;YWHAE;UACA;PSMC5;PSMA4;MAPK3;PSMB4;PSMB1;VIM;CASP6;PMAIP1;CDH1;PSMD1;PSMC2;BID
GSE17542_SN_MPTP10_limma	prerank	Interleukin-10 signaling	-0.3435088227543084	-1.2451849174143608	0.1492007104795737	0.6991927403830983	1.0	11/41	17.32%	IL1R1;CCL4;IL12B;CCL5;IL1RN;CD80;TNFRSF1B;CCL3;CSF2;TNF;IL12A
GSE17542_SN_MPTP10_limma	prerank	Inactivation, recovery and regulation of the phototransduction cascade	-0.38200870995834585	-1.2448547170885313	0.18739054290718038	0.6971160690179908	1.0	5/27	13.49%	RGS9BP;FNTA;NMT1;GNB1;GNB5
GSE17542_SN_MPTP10_limma	prerank	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	0.46313736269182393	1.2436645540451443	0.20350109409190373	0.7728886060694874	1.0	2/12	2.43%	ESR1;YY1
GSE17542_SN_MPTP10_limma	prerank	Formation of the anterior neural plate	0.49444375954058306	1.2433921559398855	0.20618556701030927	0.7677380069523294	1.0	6/10	20.56%	SOX2;PAX6;ZEB2;OTX2;GBX2;ZIC2
GSE17542_SN_MPTP10_limma	prerank	Constitutive Signaling by EGFRvIII	-0.44230660496708796	-1.2424867772191164	0.2060491493383743	0.6991433678886058	1.0	7/15	36.25%	CDC37;NRAS;HSP90AA1;SHC1;GRB2;HRAS;PIK3R1
GSE17542_SN_MPTP10_limma	prerank	Signaling by EGFRvIII in Cancer	-0.44230660496708796	-1.2424867772191164	0.2060491493383743	0.6991433678886058	1.0	7/15	36.25%	CDC37;NRAS;HSP90AA1;SHC1;GRB2;HRAS;PIK3R1
GSE17542_SN_MPTP10_limma	prerank	Lagging Strand Synthesis	0.4018579154092182	1.2388554018129994	0.17995444191343962	0.7794613271435535	1.0	4/20	9.20%	RPA2;PRIM1;POLD3;RFC4
GSE17542_SN_MPTP10_limma	prerank	Anchoring of the basal body to the plasma membrane	0.28413158604492644	1.2380346246338	0.09223300970873786	0.7761408388626381	1.0	30/92	20.94%	ALMS1;HAUS2;CEP63;SFI1;MKS1;CEP70;PCM1;AHI1;SDCCAG8;ODF2;CEP192;C2CD3;NINL;CEP83;AKAP9;CC2D2A;CEP135;PCNT;CEP57;RAB8A;NPHP1;CEP250;KIF24;TMEM216;CNTRL;TCTN1;TTBK2;CEP41;HAUS4;PRKAR2B
GSE17542_SN_MPTP10_limma	prerank	Respiratory electron transport	-0.2760596833323072	-1.237229813460192	0.11129032258064517	0.7152213425102407	1.0	39/132	24.22%	TIMMDC1;HIGD1A;COX19;TMEM126B;UQCRC1;COA3;ETFB;NDUFA8;PNKD;LYRM7;HSCB;UQCRQ;NDUFB7;COX16;UQCR10;GOT2;NDUFAF7;NDUFB2;UQCC3;COX6B1;SDHC;NDUFA2;SLC25A11;NDUFB6;ECSIT;COQ10B;UQCC1;TMEM177;COX15;COX7A1;TRAP1;SDHB;UQCR11;COA5;PET100;NDUFA3;NDUFA9;COX4I2;NDUFAB1
GSE17542_SN_MPTP10_limma	prerank	Plasma lipoprotein remodeling	-0.3671406748750161	-1.2362565773373944	0.16888045540796964	0.7158842191875434	1.0	12/32	27.28%	CIDEC;APOE;LIPG;LMF2;P4HB;FGF21;LMF1;MBTPS2;APOA5;APOA4;APOA2;ANGPTL8
GSE17542_SN_MPTP10_limma	prerank	Regulation of CDH1 Function	-0.32174584678623847	-1.2361674644613656	0.14383561643835616	0.7130790138396673	1.0	28/57	33.62%	PSMB3;PSMC4;JUP;ACTG2;PSMD2;PSMB2;BANP;ACTB;PSMA6;CTNNA1;DNM2;VCL;PSMC5;PSMA4;ACTA2;PSMB4;PSMB1;CDH1;CTSB;PSMD1;PSMC2;ACTC1;FYN;CTNNB1;ADRM1;PSMD8;PSMC3;PSMB7
GSE17542_SN_MPTP10_limma	prerank	Ca2+ pathway	-0.31287887157505756	-1.2354091952968322	0.1440972222222222	0.7126265973184461	1.0	15/60	15.40%	GNB3;GNB2;FZD2;FZD4;GNG8;GNG7;AGO3;AGO4;WNT11;GNAT2;GNB1;GNG3;GNB5;ITPR3;ITPR2
GSE17542_SN_MPTP10_limma	prerank	Attenuation phase	-0.3926816466863184	-1.2351617741695164	0.14661654135338345	0.7105451581697555	1.0	7/24	14.97%	DEDD2;HSPB1;DNAJB1;HSPA1B;FKBP4;MRPL18;HSPH1
GSE17542_SN_MPTP10_limma	prerank	Interleukin-12 family signaling	-0.3259471891897833	-1.2350624283485776	0.15985790408525755	0.7078606093529429	1.0	20/51	26.59%	STAT4;BOLA2;IL12B;CAPZA1;STAT1;CANX;PAK2;RPLP0;CFL1;ANXA2;P4HB;SNRPA1;IL12A;RAP1B;MIF;AIP;SOD2;HSPA9;VAMP7;PITPNA
GSE17542_SN_MPTP10_limma	prerank	AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)	-0.32698131234011424	-1.2346154856907403	0.14084507042253522	0.7064875703046677	1.0	19/52	25.90%	DERL3;RNF5;PSMB3;PSMC4;RNF185;DERL2;PSMD2;PSMB2;PRKAG1;PSMA6;CD274;PSMC5;PSMA4;PSMB4;PSMB1;PRKAG3;SEL1L;PSMD1;PSMC2
GSE17542_SN_MPTP10_limma	prerank	Phase 0 - rapid depolarisation	0.351920723977242	1.2344417495979916	0.17400881057268722	0.7839588737434309	1.0	9/30	14.63%	FGF14;CACNA1C;FGF12;CACNG6;CAMK2D;SCN8A;SCN3A;SCN1A;SCN7A
GSE17542_SN_MPTP10_limma	prerank	Co-inhibition by CTLA4	-0.39803834614699274	-1.2342875175439134	0.18587360594795538	0.7046609233487962	1.0	8/20	21.07%	PPP2R5B;PPP2R1B;CD80;PPP2R5A;PTPN11;AKT1;YES1;LCK
GSE17542_SN_MPTP10_limma	prerank	E3 ubiquitin ligases ubiquitinate target proteins	0.3449969624292672	1.2340855962984865	0.16435185185185186	0.7790653949127048	1.0	12/36	25.23%	HLTF;UBE2J2;RNF152;PRKDC;PEX2;CTR9;LEO1;RTF1;RNF144A;UBE2B;SHPRH;UBE2D1
GSE17542_SN_MPTP10_limma	prerank	Prolonged ERK activation events	0.4339001920351182	1.2336739549904836	0.19413092550790068	0.7747982002686234	1.0	2/14	1.45%	MAPK1;NGF
GSE17542_SN_MPTP10_limma	prerank	AUF1 (hnRNP D0) binds and destabilizes mRNA	-0.34791710851536045	-1.2333057089218589	0.15495495495495495	0.7054144062180588	1.0	19/39	36.08%	HSPB1;PSMB3;PSMC4;EIF4G1;PSMD2;PSMB2;PSMA6;PSMC5;PSMA4;PSMB4;PSMB1;PSMD1;PSMC2;ADRM1;PSMD8;PSMC3;PSMB7;PSMD13;PSMB6
GSE17542_SN_MPTP10_limma	prerank	Defective B3GAT3 causes JDSSDHD	-0.40566246787216503	-1.2331408677535862	0.18216318785578747	0.7029972066336161	1.0	10/20	31.42%	SDC4;GPC6;GPC2;SDC3;SDC1;GPC4;VCAN;GPC1;HSPG2;SDC2
GSE17542_SN_MPTP10_limma	prerank	Signaling by Interleukins	-0.24004477991497766	-1.232683754904311	0.03245749613601236	0.7016583969571925	1.0	105/401	22.59%	CDKN1A;GATA3;IFNLR1;IL1R1;BCL2L1;CCL4;STAT4;IL4;ITGB1;IL17A;IL18RAP;NOD1;BOLA2;CCL11;STAT5B;IL34;CEBPD;IL24;MMP2;IL12B;FSCN1;CAPZA1;CCL5;PIK3R2;IL20RA;SOCS1;PSMB3;STAT1;PIM1;IL2RA;PSMC4;MCL1;CANX;MYD88;MMP3;DUSP3;PAK2;PIK3CD;JAK3;PPP2R1B;RPLP0;IL1RN;IL20;CD80;NFKB2;NOS2;CFL1;MAPK9;STAT2;ANXA2;PSMD2;IL15;STAT6;UBE2V1;SMARCA4;TNFRSF1B;IL7R;PSMB2;BCL6;NLRC5;IL21;CCL3;PTPN11;LCN2;CTSG;PSMA6;IL1RAP;CSF2;VAMP2;P4HB;AKT1;ANXA1;CRKL;SNRPA1;IL13RA1;TNF;FN1;MUC1;JUNB;IL12A;AGER;MAOA;ALPK1;MAPK11;GAB2;MAP2K3;STX3;IL1RL2;YES1;BLNK;RAP1B;NANOG;PSMC5;DUSP7;PSMA4;LCK;IL1F10;MIF;MAP2K6;MAPK3;PSMB4;RPS6KA3;RAPGEF1;PSMB1;VIM
GSE17542_SN_MPTP10_limma	prerank	DNA Double-Strand Break Repair	0.25377753351566595	1.2317148336867236	0.0675	0.7764181590797923	1.0	30/159	12.58%	RMI1;TIPIN;PSMA3;CDK2;RAD17;ATR;DCLRE1C;ERCC4;RAD50;RPA2;PRKDC;RAD51D;POLD3;UBE2I;BLM;XRCC1;LIG3;RFC4;RAD52;RIF1;POLK;WRN;RBX1;SPIDR;XRCC5;NBN;PALB2;EME2;EYA4;EME1
GSE17542_SN_MPTP10_limma	prerank	FGFR2 mutant receptor activation	-0.36156975955872717	-1.2307439513490417	0.178752107925801	0.705492752457824	1.0	12/31	20.39%	FGF16;POLR2H;FGF1;POLR2J;POLR2I;POLR2G;FGF4;FGF7;POLR2F;FGF20;FGF5;NCBP2
GSE17542_SN_MPTP10_limma	prerank	Regulation of activated PAK-2p34 by proteasome mediated degradation	-0.3586503406341508	-1.230333798101531	0.17921146953405018	0.7040120388778441	1.0	18/34	36.08%	PSMB3;PSMC4;PAK2;PSMD2;PSMB2;PSMA6;PSMC5;PSMA4;PSMB4;PSMB1;PSMD1;PSMC2;ADRM1;PSMD8;PSMC3;PSMB7;PSMD13;PSMB6
GSE17542_SN_MPTP10_limma	prerank	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	0.280048054241469	1.2297555323210572	0.12093023255813953	0.7777555990267604	1.0	26/90	17.90%	MAPK1;MAP3K7;RELA;S100B;TAB2;MAP3K1;PPP2R5D;RPS6KA2;IRAK1;IKBIP;MEF2C;USP14;PELI1;TNIP2;NLRX1;PPP2CB;CUL1;BTRC;RIPK2;FBXW11;N4BP1;CHUK;CREB1;RPS6KA5;DUSP6;MEF2A
GSE17542_SN_MPTP10_limma	prerank	SUMO E3 ligases SUMOylate target proteins	0.2554026811270696	1.2291917443767857	0.085	0.7741791344880091	1.0	49/157	22.87%	ESR1;RING1;SP100;NRIP1;CBX8;AR;RELA;DNMT3B;SMC1A;NUP188;SCMH1;STAG1;RNF2;THRA;UBE2I;NSMCE2;NCOA1;BLM;SIN3A;PIAS1;NUP85;RAD52;WRN;TOP2B;EP300;PPARGC1A;NUP205;STAG2;BMI1;EIF2AK2;HERC2;SAFB;PHC1;VDR;NR3C2;SMC6;PCGF2;SMC5;NUP37;MDC1;NR2C1;L3MBTL2;TOPORS;ING2;NUP35;NUP133;RNF168;MBD1;NOP58
GSE17542_SN_MPTP10_limma	prerank	Activated NOTCH1 Transmits Signal to the Nucleus	-0.3731603880942211	-1.2286121509485113	0.1672661870503597	0.7073923448703812	1.0	8/28	15.20%	PSENEN;PSEN2;PSEN1;DLL4;ARRB1;NUMB;MIB2;DLK1
GSE17542_SN_MPTP10_limma	prerank	Clathrin-mediated endocytosis	-0.27259668215438665	-1.2275306651897997	0.10231023102310231	0.7082482150257317	1.0	50/134	29.24%	NEDD8;SH3GL1;SYT8;SLC2A8;AP2A1;CLTB;UBQLN1;ARPC4;FZD4;AVPR2;AVP;STAM2;GAPVD1;ARRB1;CFTR;RAB5B;AP2S1;SYT1;IL7R;ACTB;ARPC3;EREG;VAMP2;HIP1;TGFA;RAB5A;DNM2;EPN2;AP2B1;ACTR2;NECAP1;HGS;OCRL;TACR1;ARF6;RAB5C;GPS1;VAMP7;AP2M1;COPS7A;IGF2R;ADRB2;COPS5;ARPC1A;PACSIN1;SCARB2;UBQLN2;STAM;AP2A2;SNX18
GSE17542_SN_MPTP10_limma	prerank	Affinity selection of immunoglobulins	-0.2543241556953818	-1.2264266290089274	0.06309148264984227	0.7063991280006663	1.0	79/246	25.54%	CDKN1A;CTSO;TUBB3;CTSF;CTSK;EXOSC4;MLLT1;IL4;ITGB1;ACTR1B;ACTR1A;CD79A;TAF12;DYNLL2;CTSD;TUBB6;KLC2;EXOSC2;CAPZA1;KLC1;EXOSC5;POLR2H;POLR2J;POLR2I;BCL7B;NFKB2;TCF3;SMARCE1;DCTN2;POLR2G;STAT6;SMARCA4;BCL6;CCNK;IL21;POLR2F;ACTB;RACGAP1;DYNC1LI2;KIF23;PRDM1;TAF13;KIF3C;CD79B;TUBB2A;TUBB2B;TAF2;KLC4;PAF1;KIF11;TUBA1A;KIF5A;ICOS;CTSE;SMARCD2;WDR5;DCTN3;TAF10;TAF5;TUBB4B;CTDP1;TAF8;POLD2;IGHG3;POLI;PAX5;ELL;KLC3;BCL7A;TBP;FOSB;TUBA4A;C1D;NELFCD;KIF2C;CTSB;CAPZB;DYNC1I1;MAFK
GSE17542_SN_MPTP10_limma	prerank	Immunoglobulin maturation	-0.2543241556953818	-1.2264266290089274	0.06309148264984227	0.7063991280006663	1.0	79/246	25.54%	CDKN1A;CTSO;TUBB3;CTSF;CTSK;EXOSC4;MLLT1;IL4;ITGB1;ACTR1B;ACTR1A;CD79A;TAF12;DYNLL2;CTSD;TUBB6;KLC2;EXOSC2;CAPZA1;KLC1;EXOSC5;POLR2H;POLR2J;POLR2I;BCL7B;NFKB2;TCF3;SMARCE1;DCTN2;POLR2G;STAT6;SMARCA4;BCL6;CCNK;IL21;POLR2F;ACTB;RACGAP1;DYNC1LI2;KIF23;PRDM1;TAF13;KIF3C;CD79B;TUBB2A;TUBB2B;TAF2;KLC4;PAF1;KIF11;TUBA1A;KIF5A;ICOS;CTSE;SMARCD2;WDR5;DCTN3;TAF10;TAF5;TUBB4B;CTDP1;TAF8;POLD2;IGHG3;POLI;PAX5;ELL;KLC3;BCL7A;TBP;FOSB;TUBA4A;C1D;NELFCD;KIF2C;CTSB;CAPZB;DYNC1I1;MAFK
GSE17542_SN_MPTP10_limma	prerank	EPH-ephrin mediated repulsion of cells	-0.32289656527068494	-1.2247940967167326	0.15535714285714286	0.7089932062951091	1.0	12/49	14.51%	PSENEN;PSEN2;AP2A1;CLTB;EPHA5;MMP2;PSEN1;EPHA7;AP2S1;ACTB;VAV2;EPHA10
GSE17542_SN_MPTP10_limma	prerank	Activation of RAC1	-0.4596113365024428	-1.224780682501676	0.2038095238095238	0.7061829564617714	1.0	3/12	7.07%	ROBO1;PAK4;PAK2
GSE17542_SN_MPTP10_limma	prerank	Polymerase switching on the C-strand of the telomere	0.3728087425088804	1.2247631087280717	0.18493150684931506	0.78509677889318	1.0	9/24	26.72%	TINF2;PRIM1;POLD3;RFC4;ACD;RFC5;CTC1;TERF1;RFC3
GSE17542_SN_MPTP10_limma	prerank	Cellular Senescence	0.2617256727372518	1.2240038703144431	0.08418367346938775	0.7819647827656037	1.0	27/119	14.60%	RING1;MAPK1;TINF2;CBX8;CDK2;RELA;RAD50;TNRC6A;MOV10;ANAPC10;CDKN2C;MAPKAPK5;ASF1A;SCMH1;CDC26;RNF2;RPS6KA2;TNRC6C;TFDP2;NBN;EP400;TNIK;ACD;RBBP4;ANAPC1;ANAPC5;BMI1
GSE17542_SN_MPTP10_limma	prerank	Death Receptor Signaling	0.25721884060687916	1.2238918875007885	0.0787037037037037	0.7765444668264286	1.0	37/144	19.05%	TRAF1;ARHGEF39;TIAM1;NGF;MAP3K7;RNF31;RELA;CASP3;TAB2;FGD4;ARHGEF16;MCF2;HDAC3;USP4;RBCK1;ADAM17;ARHGEF12;SORCS3;IRAK1;ARHGEF2;ARHGEF26;PRKCI;USP2;FGD2;RAC1;CYLD;PLEKHG2;TRIO;SPATA2;RIPK2;CHUK;CASP2;APH1A;OPTN;BCL2L11;ARHGEF3;SPPL2B
GSE17542_SN_MPTP10_limma	prerank	FRS-mediated FGFR4 signaling	-0.3935535867177151	-1.2234766121398641	0.19478260869565217	0.7079162452187461	1.0	11/21	34.37%	FGF16;FGF1;FGF4;PTPN11;FGF20;NRAS;FGF6;FGFR4;FGF18;GRB2;HRAS
GSE17542_SN_MPTP10_limma	prerank	Downstream signaling of activated FGFR4	-0.3713798329482093	-1.2214506638570057	0.17064846416382254	0.712227530872115	1.0	13/26	36.25%	FGF16;FGF1;FGF4;PTPN11;FGF20;NRAS;FGF6;FGFR4;FGF18;SHC1;GRB2;HRAS;PIK3R1
GSE17542_SN_MPTP10_limma	prerank	Caspase activation via Death Receptors in the presence of ligand	-0.46510997173041446	-1.2212038064773523	0.21863117870722434	0.7102410082122171	1.0	2/13	6.19%	TICAM1;TNFRSF10B
GSE17542_SN_MPTP10_limma	prerank	Formation of the cornified envelope	-0.29260100326187005	-1.2207878500062848	0.14235500878734622	0.709047934614535	1.0	32/96	26.89%	KRT80;KRT25;DSP;KRT27;KRT16;SPRR2F;KRT15;KRT75;PERP;KRT81;KRT83;JUP;KRT78;LCE1F;KRT79;KRT13;TGM5;KRT32;KRT23;SPRR2D;LIPN;DSC3;PRSS8;KRT2;KRT6A;SPINK5;LCE1B;KRT1;KRT26;KLK8;LCE3A;LCE3C
GSE17542_SN_MPTP10_limma	prerank	EPH-Ephrin signaling	-0.28751997476576263	-1.2204789677238554	0.12563667232597622	0.7072307192700372	1.0	21/89	15.43%	PSENEN;PSEN2;AP2A1;CLTB;ARPC4;EPHA5;MMP2;PSEN1;EPHA7;PAK2;CFL1;AP2S1;MYL9;ACTB;MYH11;ARPC3;VAV2;GRIN1;EPHA10;RHOA;ARHGEF7
GSE17542_SN_MPTP10_limma	prerank	Dengue Virus Genome Translation and Replication	-0.29645633877011546	-1.2201960141642318	0.14358974358974358	0.7054761378817045	1.0	31/78	31.75%	HSPA5;DNAJB11;P4HA1;HYOU1;STT3A;DPM3;HSPA1B;CANX;P4HA2;EIF4G1;NMT1;EIF4A3;BAG2;SPCS2;P4HB;BTF3;DNAJC3;KPNA2;EIF4E;EIF4A1;VIM;DPM2;OST4;DAD1;SUN2;DPM1;ACOT2;SEC11A;EIF4G2;RPN1;ATL2
GSE17542_SN_MPTP10_limma	prerank	Retrograde transport at the Trans-Golgi-Network	0.3139842316474669	1.219696437706496	0.15280898876404495	0.786930111861146	1.0	16/46	25.06%	VPS52;RGP1;GOLGA1;RAB9B;VAMP4;GOLGA4;RHOBTB3;GCC2;RAB43;VTI1A;GCC1;NAPG;STX16;NSF;PLIN3;COG5
GSE17542_SN_MPTP10_limma	prerank	SLC-mediated transmembrane transport	-0.25404040817890494	-1.2190773138392148	0.06836248012718601	0.7066297864984008	1.0	78/219	28.92%	SLC8A2;SLC15A4;ARL2;SLC22A1;SLC32A1;SLC4A1;SLC43A1;SLC27A4;SLC2A1;SLC2A8;SLC5A8;SLC25A29;SLC5A1;SLC39A6;SLC39A5;SLC22A5;SLC16A3;SLC25A1;APOD;AVP;SLC34A1;SLC2A4;SLC43A2;SLC7A9;SLC6A19;SLC6A9;SLC6A7;SLC11A2;SLC5A6;SLC12A3;SLC9A2;SLC26A11;SLC6A5;SLC38A1;SLC13A3;SLCO4C1;BSG;SLC5A2;SLC35C1;SLC25A11;SLC38A2;SLC6A3;SLCO3A1;SLC11A1;SLC5A7;SLC22A7;FGF21;SLC4A3;SLC29A3;SLC38A3;SLC1A4;SLC4A9;SLC3A1;SLC41A1;SLC5A9;PDZD11;SLC7A6;SLC39A4;SLC6A12;SLC5A5;SLC20A2;SLC6A2;SLC1A1;SLC2A6;RUNX1;SLC39A3;SLC12A7;SLC35A3;SLC29A1;SLC35B4;SLC27A1;SLC13A1;SLC26A6;SLC24A3;SLC25A22;SLC7A3;SLC44A4;SLC4A2
GSE17542_SN_MPTP10_limma	prerank	p53-Dependent G1/S DNA damage checkpoint	-0.33022817221935713	-1.2188426461503161	0.18021201413427562	0.7019408602849135	1.0	15/47	25.90%	CDKN1A;PSMB3;PSMC4;CDKN2A;PCBP4;PSMD2;PSMB2;PSMA6;CDKN1B;PSMC5;PSMA4;PSMB4;PSMB1;PSMD1;PSMC2
GSE17542_SN_MPTP10_limma	prerank	p53-Dependent G1 DNA Damage Response	-0.33022817221935713	-1.2188426461503161	0.18021201413427562	0.7019408602849135	1.0	15/47	25.90%	CDKN1A;PSMB3;PSMC4;CDKN2A;PCBP4;PSMD2;PSMB2;PSMA6;CDKN1B;PSMC5;PSMA4;PSMB4;PSMB1;PSMD1;PSMC2
GSE17542_SN_MPTP10_limma	prerank	Uptake and function of anthrax toxins	-0.49251761117318726	-1.2180167592058295	0.2326007326007326	0.701908341616965	1.0	4/10	26.54%	MAP2K3;PDCD6IP;MAP2K6;MAP2K4
GSE17542_SN_MPTP10_limma	prerank	Formation of axial mesoderm	-0.4596865699560854	-1.2177189336455192	0.2250453720508167	0.700126951219617	1.0	2/12	1.89%	FOXA1;FOXA2
GSE17542_SN_MPTP10_limma	prerank	ER to Golgi Anterograde Transport	-0.272109097781387	-1.2157147292550554	0.11694915254237288	0.7042756381606998	1.0	51/140	26.77%	LMAN1L;TUBB3;PPP6R1;ACTR1A;KDELR1;DYNLL2;TUBB6;GBF1;CAPZA1;TRAPPC4;BET1L;TRAPPC2L;CNIH1;SEC31A;CD55;DCTN2;SPTA1;TMED3;PPP6C;CNIH2;SAR1B;F8;DYNC1LI2;YKT6;TGFA;SEC24A;ARF3;TUBB2A;COPE;TUBB2B;RAB1B;TRAPPC3;GOSR1;ANK1;TUBA1A;BET1;DCTN3;TUBB4B;TRAPPC5;MIA3;GORASP1;ARF5;COG8;TUBA4A;SEC13;CAPZB;MIA2;DYNC1I1;USO1;COG7;SEC23A
GSE17542_SN_MPTP10_limma	prerank	MyD88 dependent cascade initiated on endosome	0.27755837211384965	1.2150031881768408	0.13238770685579196	0.7994774187525892	1.0	26/91	17.90%	MAPK1;MAP3K7;RELA;S100B;TAB2;MAP3K1;PPP2R5D;RPS6KA2;IRAK1;IKBIP;MEF2C;USP14;PELI1;TNIP2;NLRX1;PPP2CB;CUL1;BTRC;RIPK2;FBXW11;N4BP1;CHUK;CREB1;RPS6KA5;DUSP6;MEF2A
GSE17542_SN_MPTP10_limma	prerank	Passive transport by Aquaporins	0.45832344342286524	1.2138747085782557	0.210989010989011	0.7979884996574558	1.0	2/11	6.13%	AQP4;AQP1
GSE17542_SN_MPTP10_limma	prerank	Interleukin-2 family signaling	-0.32870055908652823	-1.2126662085853162	0.16729323308270677	0.7123411397765275	1.0	10/44	13.40%	STAT4;STAT5B;PIK3R2;STAT1;IL2RA;PIK3CD;JAK3;IL15;IL21;CSF2
GSE17542_SN_MPTP10_limma	prerank	Antigen processing: Ub, ATP-independent proteasomal degradation	-0.40975486221082136	-1.2116029865495994	0.19636363636363635	0.7132376680090396	1.0	8/18	22.43%	PSMB3;PSMB9;PSMB2;PSMA6;PSMA4;PSMB10;PSMB4;PSMB1
GSE17542_SN_MPTP10_limma	prerank	RAB GEFs exchange GTP for GDP on RABs	-0.2910637603937626	-1.2099448634136436	0.1616871704745167	0.7165732721592963	1.0	21/84	17.24%	CHML;DENND6A;SBF1;RIN2;RIN3;RAB3A;RAB3IP;TRAPPC4;MADD;GAPVD1;TRAPPC2L;RAB5B;RAB39B;MON1A;RAB6B;DENND2A;AKT1;RAB5A;RAB21;RAB1B;TRAPPC3
GSE17542_SN_MPTP10_limma	prerank	Sphingolipid metabolism	-0.286180712350422	-1.2092352985004944	0.14586994727592267	0.71619055809334	1.0	26/94	21.22%	CERK;SMPD3;ST3GAL5;FUT1;PSAP;KDSR;ASAH2;ARSG;SPHK1;PPM1L;ACER3;B4GALT5;PLPP2;DEGS1;GALC;PRKD2;CERS4;ST8SIA5;SPHK2;CYB5B;SGMS1;GBA2;SUMF1;ST6GALNAC6;ACER2;SPTLC3
GSE17542_SN_MPTP10_limma	prerank	Regulation of PLK1 Activity at G2/M Transition	0.2842163721907039	1.2087637524688575	0.14320987654320988	0.812667836343437	1.0	23/81	17.56%	ALMS1;HAUS2;CEP63;SFI1;CEP70;PCM1;SDCCAG8;ODF2;CEP192;NINL;AKAP9;CEP135;PCNT;CEP57;RAB8A;CUL1;BTRC;CEP250;PPP1R12B;FBXW11;AJUBA;CNTRL;OPTN
GSE17542_SN_MPTP10_limma	prerank	Signaling by moderate kinase activity BRAF mutants	-0.3329316311747854	-1.2082407977339555	0.1762652705061082	0.7089044679292664	1.0	15/43	22.89%	BRAP;ITGB3;FGB;KSR1;CSK;TLN1;ARRB1;CAMK2B;ACTB;FN1;ITGA2B;VCL;RAP1B;MAPK3;NRAS
GSE17542_SN_MPTP10_limma	prerank	Signaling downstream of RAS mutants	-0.3329316311747854	-1.2082407977339555	0.1762652705061082	0.7089044679292664	1.0	15/43	22.89%	BRAP;ITGB3;FGB;KSR1;CSK;TLN1;ARRB1;CAMK2B;ACTB;FN1;ITGA2B;VCL;RAP1B;MAPK3;NRAS
GSE17542_SN_MPTP10_limma	prerank	Paradoxical activation of RAF signaling by kinase inactive BRAF	-0.3329316311747854	-1.2082407977339555	0.1762652705061082	0.7089044679292664	1.0	15/43	22.89%	BRAP;ITGB3;FGB;KSR1;CSK;TLN1;ARRB1;CAMK2B;ACTB;FN1;ITGA2B;VCL;RAP1B;MAPK3;NRAS
GSE17542_SN_MPTP10_limma	prerank	Signaling by RAS mutants	-0.3329316311747854	-1.2082407977339555	0.1762652705061082	0.7089044679292664	1.0	15/43	22.89%	BRAP;ITGB3;FGB;KSR1;CSK;TLN1;ARRB1;CAMK2B;ACTB;FN1;ITGA2B;VCL;RAP1B;MAPK3;NRAS
GSE17542_SN_MPTP10_limma	prerank	Defective B4GALT7 causes EDS, progeroid type	-0.394484596841585	-1.2075902260552187	0.22160148975791433	0.7084500901374939	1.0	10/20	31.42%	SDC4;GPC6;GPC2;SDC3;SDC1;GPC4;VCAN;GPC1;HSPG2;SDC2
GSE17542_SN_MPTP10_limma	prerank	Interleukin-15 signaling	-0.4358219720701777	-1.2072981493946053	0.2335216572504708	0.7067792251466327	1.0	8/14	34.65%	STAT5B;JAK3;IL15;GAB2;IL2RB;SHC1;GRB2;IL15RA
GSE17542_SN_MPTP10_limma	prerank	RHO GTPases activate PAKs	-0.4015318872199047	-1.2063603519710886	0.2011070110701107	0.7075186222606533	1.0	5/20	13.25%	FLNA;PAK2;MYL9;MYH11;MYLK
GSE17542_SN_MPTP10_limma	prerank	Interleukin-2 signaling	-0.44916576214600723	-1.2058428116646571	0.24528301886792453	0.7067267178820084	1.0	6/12	27.52%	STAT5B;IL2RA;JAK3;LCK;IL2RB;IL2
GSE17542_SN_MPTP10_limma	prerank	STAT3 nuclear events downstream of ALK signaling	0.452730729602818	1.205315898877958	0.22540983606557377	0.8202659426635327	1.0	4/11	11.77%	HIF1A;HDAC3;SIN3A;EP300
GSE17542_SN_MPTP10_limma	prerank	Deadenylation of mRNA	-0.3881682255681882	-1.2049429052885094	0.21660649819494585	0.7074812298818812	1.0	8/22	21.94%	TNKS1BP1;CNOT11;EIF4G1;CNOT3;EIF4A3;CNOT9;EIF4E;EIF4A1
GSE17542_SN_MPTP10_limma	prerank	RHOBTB1 GTPase cycle	0.36572734531475287	1.2031782849066535	0.2148936170212766	0.8229846192817163	1.0	4/23	8.15%	RBMX;RHOBTB1;COPS2;SRRM1
