shift	p_exact	location	accepted_95	pathway	comparison
-0.2984104822558	0.70634920634921	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.29794631245975	0.6984126984127	interior	True	R-HSA-112315	all_nonsynaptic
-0.2974821426637	0.6984126984127	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.29741182156775	0.69047619047619	interior	True	R-HSA-112315	all_nonsynaptic
-0.2973415004718	0.69047619047619	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.29706968251447	0.68253968253968	interior	True	R-HSA-112315	all_nonsynaptic
-0.29679786455713	0.68253968253968	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.29665178788177	0.67460317460317	interior	True	R-HSA-112315	all_nonsynaptic
-0.2965057112064	0.67460317460317	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.29642042804727	0.66666666666667	interior	True	R-HSA-112315	all_nonsynaptic
-0.29633514488813	0.66666666666667	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.29629250330857	0.65873015873016	interior	True	R-HSA-112315	all_nonsynaptic
-0.296249861729	0.65873015873016	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.29575801241657	0.65079365079365	interior	True	R-HSA-112315	all_nonsynaptic
-0.29526616310413	0.65079365079365	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2949943451468	0.64285714285714	interior	True	R-HSA-112315	all_nonsynaptic
-0.29472252718947	0.64285714285714	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.29468445812123	0.63492063492063	interior	True	R-HSA-112315	all_nonsynaptic
-0.294646389053	0.63492063492063	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2945077628326	0.62698412698413	interior	True	R-HSA-112315	all_nonsynaptic
-0.2943691366122	0.62698412698413	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2941000358966	0.61904761904762	interior	True	R-HSA-112315	all_nonsynaptic
-0.293830935181	0.61904761904762	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2937004779733	0.61111111111111	interior	True	R-HSA-112315	all_nonsynaptic
-0.2935700207656	0.61111111111111	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2934395635579	0.6031746031746	interior	True	R-HSA-112315	all_nonsynaptic
-0.2933091063502	0.6031746031746	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.29312968229483	0.5952380952381	interior	True	R-HSA-112315	all_nonsynaptic
-0.29295025823947	0.5952380952381	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.29272195535883	0.58730158730159	interior	True	R-HSA-112315	all_nonsynaptic
-0.2924936524782	0.58730158730159	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2924501374015	0.57936507936508	interior	True	R-HSA-112315	all_nonsynaptic
-0.2924066223248	0.57936507936508	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2923195921714	0.57142857142857	interior	True	R-HSA-112315	all_nonsynaptic
-0.292232562018	0.57142857142857	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.29212303987893	0.56349206349206	interior	True	R-HSA-112315	all_nonsynaptic
-0.29201351773985	0.56349206349206	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.29167557914032	0.55555555555556	interior	True	R-HSA-112315	all_nonsynaptic
-0.2913376405408	0.55555555555556	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2911139101715	0.54761904761905	interior	True	R-HSA-112315	all_nonsynaptic
-0.2908901798022	0.54761904761905	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.290882550337	0.53968253968254	interior	True	R-HSA-112315	all_nonsynaptic
-0.2908749208718	0.53968253968254	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.29069552039473	0.53174603174603	interior	True	R-HSA-112315	all_nonsynaptic
-0.29051611991767	0.53174603174603	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2904237024374	0.52380952380952	interior	True	R-HSA-112315	all_nonsynaptic
-0.29033128495713	0.52380952380952	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.29030393702424	0.51587301587302	interior	True	R-HSA-112315	all_nonsynaptic
-0.29027658909135	0.51587301587302	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.29023634469503	0.50793650793651	interior	True	R-HSA-112315	all_nonsynaptic
-0.2901961002987	0.50793650793651	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28991034920725	0.5	interior	True	R-HSA-112315	all_nonsynaptic
-0.2896245981158	0.5	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28950262227125	0.49206349206349	interior	True	R-HSA-112315	all_nonsynaptic
-0.2893806464267	0.49206349206349	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28932147479992	0.48412698412698	interior	True	R-HSA-112315	all_nonsynaptic
-0.28926230317313	0.48412698412698	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28916471449524	0.47619047619048	interior	True	R-HSA-112315	all_nonsynaptic
-0.28906712581735	0.47619047619048	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28889360594148	0.46825396825397	interior	True	R-HSA-112315	all_nonsynaptic
-0.2887200860656	0.46825396825397	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28838980588505	0.46031746031746	interior	True	R-HSA-112315	all_nonsynaptic
-0.2880595257045	0.46031746031746	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28803575306082	0.45238095238095	interior	True	R-HSA-112315	all_nonsynaptic
-0.28801198041713	0.45238095238095	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28789457708392	0.44444444444444	interior	True	R-HSA-112315	all_nonsynaptic
-0.2877771737507	0.44444444444444	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28766321724942	0.43650793650794	interior	True	R-HSA-112315	all_nonsynaptic
-0.28754926074813	0.43650793650794	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28752994176987	0.42857142857143	interior	True	R-HSA-112315	all_nonsynaptic
-0.2875106227916	0.42857142857143	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28737734731205	0.42063492063492	interior	True	R-HSA-112315	all_nonsynaptic
-0.2872440718325	0.42063492063492	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28668447475892	0.41269841269841	interior	True	R-HSA-112315	all_nonsynaptic
-0.28612487768533	0.41269841269841	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2860307603674	0.4047619047619	interior	True	R-HSA-112315	all_nonsynaptic
-0.28593664304947	0.4047619047619	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28578862110298	0.3968253968254	interior	True	R-HSA-112315	all_nonsynaptic
-0.2856405991565	0.3968253968254	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28507642957158	0.38888888888889	interior	True	R-HSA-112315	all_nonsynaptic
-0.28451225998667	0.38888888888889	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28440778822018	0.38095238095238	interior	True	R-HSA-112315	all_nonsynaptic
-0.2843033164537	0.38095238095238	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28409490292235	0.37301587301587	interior	True	R-HSA-112315	all_nonsynaptic
-0.283886489391	0.37301587301587	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2837536137879	0.36507936507937	interior	True	R-HSA-112315	all_nonsynaptic
-0.2836207381848	0.36507936507937	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2833458868519	0.35714285714286	interior	True	R-HSA-112315	all_nonsynaptic
-0.283071035519	0.35714285714286	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.282663308583	0.34920634920635	interior	True	R-HSA-112315	all_nonsynaptic
-0.282255581647	0.34920634920635	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28190049123207	0.34126984126984	interior	True	R-HSA-112315	all_nonsynaptic
-0.28154540081713	0.34126984126984	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.28136785560967	0.33333333333333	interior	True	R-HSA-112315	all_nonsynaptic
-0.2811903104022	0.33333333333333	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2809212096866	0.32539682539683	interior	True	R-HSA-112315	all_nonsynaptic
-0.280652108971	0.32539682539683	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.27987823993657	0.31746031746032	interior	True	R-HSA-112315	all_nonsynaptic
-0.27910437090213	0.31746031746032	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.27907650359857	0.30952380952381	interior	True	R-HSA-112315	all_nonsynaptic
-0.279048636295	0.30952380952381	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.27827019474923	0.3015873015873	interior	True	R-HSA-112315	all_nonsynaptic
-0.27749175320347	0.3015873015873	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.27726039336897	0.29365079365079	interior	True	R-HSA-112315	all_nonsynaptic
-0.27702903353447	0.29365079365079	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.27687117259608	0.28571428571429	interior	True	R-HSA-112315	all_nonsynaptic
-0.2767133116577	0.28571428571429	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.27606486374675	0.27777777777778	interior	True	R-HSA-112315	all_nonsynaptic
-0.2754164158358	0.27777777777778	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.27474083072915	0.26984126984127	interior	True	R-HSA-112315	all_nonsynaptic
-0.2740652456225	0.26984126984127	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.27383277561435	0.26190476190476	interior	True	R-HSA-112315	all_nonsynaptic
-0.2736003056062	0.26190476190476	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.27335040828867	0.25396825396825	interior	True	R-HSA-112315	all_nonsynaptic
-0.27310051097113	0.25396825396825	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2720628422873	0.24603174603175	interior	True	R-HSA-112315	all_nonsynaptic
-0.27102517360347	0.24603174603175	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.26915793415098	0.23809523809524	interior	True	R-HSA-112315	all_nonsynaptic
-0.2672906946985	0.23809523809524	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.26658280214825	0.23015873015873	interior	True	R-HSA-112315	all_nonsynaptic
-0.265874909598	0.23015873015873	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.26537333887425	0.22222222222222	interior	True	R-HSA-112315	all_nonsynaptic
-0.2648717681505	0.22222222222222	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2642031267991	0.21428571428571	interior	True	R-HSA-112315	all_nonsynaptic
-0.2635344854477	0.21428571428571	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.26330592479375	0.20634920634921	interior	True	R-HSA-112315	all_nonsynaptic
-0.2630773641398	0.20634920634921	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.261749421768	0.1984126984127	interior	True	R-HSA-112315	all_nonsynaptic
-0.2604214793962	0.1984126984127	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.25955380065183	0.19047619047619	interior	True	R-HSA-112315	all_nonsynaptic
-0.25868612190747	0.19047619047619	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.25848551335473	0.18253968253968	interior	True	R-HSA-112315	all_nonsynaptic
-0.258284904802	0.18253968253968	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2576792045054	0.17460317460317	interior	True	R-HSA-112315	all_nonsynaptic
-0.2570735042088	0.17460317460317	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2560826161355	0.16666666666667	interior	True	R-HSA-112315	all_nonsynaptic
-0.2550917280622	0.16666666666667	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2538822647882	0.15873015873016	interior	True	R-HSA-112315	all_nonsynaptic
-0.2526728015142	0.15873015873016	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2516838507601	0.15079365079365	interior	True	R-HSA-112315	all_nonsynaptic
-0.250694900006	0.15079365079365	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.24839041908585	0.14285714285714	interior	True	R-HSA-112315	all_nonsynaptic
-0.2460859381657	0.14285714285714	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.24546308636792	0.13492063492063	interior	True	R-HSA-112315	all_nonsynaptic
-0.24484023457013	0.13492063492063	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2440339257208	0.12698412698413	interior	True	R-HSA-112315	all_nonsynaptic
-0.24322761687147	0.12698412698413	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.24257025936183	0.11904761904762	interior	True	R-HSA-112315	all_nonsynaptic
-0.2419129018522	0.11904761904762	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2407034385782	0.11111111111111	interior	True	R-HSA-112315	all_nonsynaptic
-0.2394939753042	0.11111111111111	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.23916517497167	0.1031746031746	interior	True	R-HSA-112315	all_nonsynaptic
-0.23883637463913	0.1031746031746	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.23587174329742	0.095238095238095	interior	True	R-HSA-112315	all_nonsynaptic
-0.2329071119557	0.095238095238095	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2295198364937	0.087301587301587	interior	True	R-HSA-112315	all_nonsynaptic
-0.2261325610317	0.087301587301587	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.2257248340957	0.079365079365079	interior	True	R-HSA-112315	all_nonsynaptic
-0.2253171071597	0.079365079365079	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.22482717737285	0.071428571428571	interior	True	R-HSA-112315	all_nonsynaptic
-0.224337247586	0.071428571428571	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.22402544103485	0.063492063492063	interior	True	R-HSA-112315	all_nonsynaptic
-0.2237136344837	0.063492063492063	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.22042020280945	0.055555555555556	interior	True	R-HSA-112315	all_nonsynaptic
-0.2171267711352	0.055555555555556	breakpoint	True	R-HSA-112315	all_nonsynaptic
-0.21463252604245	0.047619047619048	interior	False	R-HSA-112315	all_nonsynaptic
-0.2121382809497	0.047619047619048	breakpoint	False	R-HSA-112315	all_nonsynaptic
-0.20603879763155	0.03968253968254	interior	False	R-HSA-112315	all_nonsynaptic
-0.1999393143134	0.03968253968254	breakpoint	False	R-HSA-112315	all_nonsynaptic
-0.1981486272213	0.031746031746032	interior	False	R-HSA-112315	all_nonsynaptic
-0.1963579401292	0.031746031746032	breakpoint	False	R-HSA-112315	all_nonsynaptic
-0.1823682864008	0.023809523809524	interior	False	R-HSA-112315	all_nonsynaptic
-0.1683786326724	0.023809523809524	breakpoint	False	R-HSA-112315	all_nonsynaptic
-0.1551998064624	0.015873015873016	interior	False	R-HSA-112315	all_nonsynaptic
-0.1420209802524	0.015873015873016	breakpoint	False	R-HSA-112315	all_nonsynaptic
1.4289895098738	0.0079365079365079	interior	False	R-HSA-112315	all_nonsynaptic
3	0.0079365079365079	tail_check	False	R-HSA-112315	all_nonsynaptic
-3	0.0079365079365079	tail_check	False	R-HSA-112315	matched_nonsynaptic
-1.7067020612535	0.0079365079365079	interior	False	R-HSA-112315	matched_nonsynaptic
-0.413404122507	0.015873015873016	breakpoint	False	R-HSA-112315	matched_nonsynaptic
-0.407890310019	0.015873015873016	interior	False	R-HSA-112315	matched_nonsynaptic
-0.402376497531	0.023809523809524	breakpoint	False	R-HSA-112315	matched_nonsynaptic
-0.40223834074775	0.023809523809524	interior	False	R-HSA-112315	matched_nonsynaptic
-0.4021001839645	0.031746031746032	breakpoint	False	R-HSA-112315	matched_nonsynaptic
-0.40196202718125	0.031746031746032	interior	False	R-HSA-112315	matched_nonsynaptic
-0.401823870398	0.03968253968254	breakpoint	False	R-HSA-112315	matched_nonsynaptic
-0.39631005791	0.03968253968254	interior	False	R-HSA-112315	matched_nonsynaptic
-0.390796245422	0.047619047619048	breakpoint	False	R-HSA-112315	matched_nonsynaptic
-0.38753109034475	0.047619047619048	interior	False	R-HSA-112315	matched_nonsynaptic
-0.3842659352675	0.055555555555556	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.38396916983175	0.055555555555556	interior	True	R-HSA-112315	matched_nonsynaptic
-0.383672404396	0.063492063492063	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.38121226358775	0.063492063492063	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3787521227795	0.071428571428571	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.37845535734375	0.071428571428571	interior	True	R-HSA-112315	matched_nonsynaptic
-0.378158591908	0.079365079365079	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.373331969316	0.079365079365079	interior	True	R-HSA-112315	matched_nonsynaptic
-0.368505346724	0.087301587301587	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.3676066734305	0.087301587301587	interior	True	R-HSA-112315	matched_nonsynaptic
-0.366708000137	0.095238095238095	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.3661144692655	0.095238095238095	interior	True	R-HSA-112315	matched_nonsynaptic
-0.365520938394	0.1031746031746	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.36478354277633	0.1031746031746	interior	True	R-HSA-112315	matched_nonsynaptic
-0.36404614715867	0.11111111111111	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.36384830353483	0.11111111111111	interior	True	R-HSA-112315	matched_nonsynaptic
-0.363650459911	0.11904761904762	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.36318284029025	0.11904761904762	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3627152206695	0.12698412698413	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.36151978194025	0.12698412698413	interior	True	R-HSA-112315	matched_nonsynaptic
-0.360324343211	0.13492063492063	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.3577260456195	0.13492063492063	interior	True	R-HSA-112315	matched_nonsynaptic
-0.355127748028	0.14285714285714	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.3545342171565	0.14285714285714	interior	True	R-HSA-112315	matched_nonsynaptic
-0.353940686285	0.15079365079365	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.35285082353233	0.15079365079365	interior	True	R-HSA-112315	matched_nonsynaptic
-0.35176096077967	0.15873015873016	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.35143320575817	0.15873015873016	interior	True	R-HSA-112315	matched_nonsynaptic
-0.35110545073667	0.16666666666667	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.35090760711283	0.16666666666667	interior	True	R-HSA-112315	matched_nonsynaptic
-0.350709763489	0.17460317460317	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.350690430758	0.17460317460317	interior	True	R-HSA-112315	matched_nonsynaptic
-0.350671098027	0.18253968253968	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.35037433259125	0.18253968253968	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3500775671555	0.19047619047619	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.34958593462325	0.19047619047619	interior	True	R-HSA-112315	matched_nonsynaptic
-0.349094302091	0.1984126984127	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.34858969393933	0.1984126984127	interior	True	R-HSA-112315	matched_nonsynaptic
-0.34808508578767	0.20634920634921	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.34662118566333	0.20634920634921	interior	True	R-HSA-112315	matched_nonsynaptic
-0.345157285539	0.21428571428571	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.34501912875575	0.21428571428571	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3448809719725	0.22222222222222	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.34472236332	0.22222222222222	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3445637546675	0.23015873015873	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.34442559788425	0.23015873015873	interior	True	R-HSA-112315	matched_nonsynaptic
-0.344287441101	0.23809523809524	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.34379580856875	0.23809523809524	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3433041760365	0.24603174603175	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.3413356677605	0.24603174603175	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3393671594845	0.25396825396825	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.33936377131248	0.25396825396825	interior	True	R-HSA-112315	matched_nonsynaptic
-0.33936038314045	0.26190476190476	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.33909032374906	0.26190476190476	interior	True	R-HSA-112315	matched_nonsynaptic
-0.33882026435767	0.26984126984127	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.33879694648533	0.26984126984127	interior	True	R-HSA-112315	matched_nonsynaptic
-0.338773628613	0.27777777777778	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.33695900898933	0.27777777777778	interior	True	R-HSA-112315	matched_nonsynaptic
-0.33514438936567	0.28571428571429	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.33508061518458	0.28571428571429	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3350168410035	0.29365079365079	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.33482551846025	0.29365079365079	interior	True	R-HSA-112315	matched_nonsynaptic
-0.334634195917	0.3015873015873	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.33437165416215	0.3015873015873	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3341091124073	0.30952380952381	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.33397784152987	0.30952380952381	interior	True	R-HSA-112315	matched_nonsynaptic
-0.33384657065245	0.31746031746032	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.33255331202323	0.31746031746032	interior	True	R-HSA-112315	matched_nonsynaptic
-0.331260053394	0.32539682539683	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.33096328795825	0.32539682539683	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3306665225225	0.33333333333333	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.3302806524613	0.33333333333333	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3298947824001	0.34126984126984	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.32969693877627	0.34126984126984	interior	True	R-HSA-112315	matched_nonsynaptic
-0.32949909515243	0.34920634920635	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.32910399386438	0.34920634920635	interior	True	R-HSA-112315	matched_nonsynaptic
-0.32870889257633	0.35714285714286	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.3285110489525	0.35714285714286	interior	True	R-HSA-112315	matched_nonsynaptic
-0.32831320532867	0.36507936507937	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.32752135564958	0.36507936507937	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3267295059705	0.37301587301587	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.32623787343825	0.37301587301587	interior	True	R-HSA-112315	matched_nonsynaptic
-0.325746240906	0.38095238095238	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.32560808412275	0.38095238095238	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3254699273395	0.38888888888889	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.325311318687	0.38888888888889	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3251527100345	0.3968253968254	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.32501455325125	0.3968253968254	interior	True	R-HSA-112315	matched_nonsynaptic
-0.324876396468	0.4047619047619	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.324862602504	0.4047619047619	interior	True	R-HSA-112315	matched_nonsynaptic
-0.32484880854	0.41269841269841	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.32465096491617	0.41269841269841	interior	True	R-HSA-112315	matched_nonsynaptic
-0.32445312129233	0.42063492063492	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.32402984611667	0.42063492063492	interior	True	R-HSA-112315	matched_nonsynaptic
-0.323606570941	0.42857142857143	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.32291309210848	0.42857142857143	interior	True	R-HSA-112315	matched_nonsynaptic
-0.32221961327597	0.43650793650794	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.32202176965213	0.43650793650794	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3218239260283	0.44444444444444	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.3214961710068	0.44444444444444	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3211684159853	0.45238095238095	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.32105389795065	0.45238095238095	interior	True	R-HSA-112315	matched_nonsynaptic
-0.320939379916	0.46031746031746	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.32044774738375	0.46031746031746	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3199561148515	0.46825396825397	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.31965934941575	0.46825396825397	interior	True	R-HSA-112315	matched_nonsynaptic
-0.31936258398	0.47619047619048	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.31923571186554	0.47619047619048	interior	True	R-HSA-112315	matched_nonsynaptic
-0.31910883975108	0.48412698412698	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.31882628901752	0.48412698412698	interior	True	R-HSA-112315	matched_nonsynaptic
-0.31854373828397	0.49206349206349	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.31834589466013	0.49206349206349	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3181480510363	0.5	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.3178788235287	0.5	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3176095960211	0.50793650793651	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.31744394780363	0.50793650793651	interior	True	R-HSA-112315	matched_nonsynaptic
-0.31727829958615	0.51587301587302	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.31685100289174	0.51587301587302	interior	True	R-HSA-112315	matched_nonsynaptic
-0.31642370619733	0.52380952380952	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.31621801407639	0.52380952380952	interior	True	R-HSA-112315	matched_nonsynaptic
-0.31601232195545	0.53174603174603	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.3157155565197	0.53174603174603	interior	True	R-HSA-112315	matched_nonsynaptic
-0.31541879108395	0.53968253968254	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.31467625605653	0.53968253968254	interior	True	R-HSA-112315	matched_nonsynaptic
-0.3139337210291	0.54761904761905	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.31339727570241	0.54761904761905	interior	True	R-HSA-112315	matched_nonsynaptic
-0.31286083037573	0.55555555555556	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.31280433079053	0.55555555555556	interior	True	R-HSA-112315	matched_nonsynaptic
-0.31274783120533	0.56349206349206	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.31265594807265	0.56349206349206	interior	True	R-HSA-112315	matched_nonsynaptic
-0.31256406493998	0.57142857142857	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.31256384355049	0.57142857142857	interior	True	R-HSA-112315	matched_nonsynaptic
-0.312563622161	0.57936507936508	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.31202589784633	0.57936507936508	interior	True	R-HSA-112315	matched_nonsynaptic
-0.31148817353165	0.58730158730159	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.31059875616383	0.58730158730159	interior	True	R-HSA-112315	matched_nonsynaptic
-0.309709338796	0.5952380952381	breakpoint	True	R-HSA-112315	matched_nonsynaptic
-0.30955632811529	0.5952380952381	interior	True	R-HSA-112315	matched_nonsynaptic
