NGenes	Correlation	Direction	PValue	FDR	pathway
96	0.105193841947078	Up	0.822036771725857	0.992923331100113	R-HSA-9006925
58	0.254203642065869	Up	0.823279926564854	0.992923331100113	R-HSA-9755511
37	0.282367621203391	Down	0.823762946882181	0.992923331100113	R-HSA-5387390
37	0.282367621203391	Down	0.823762946882181	0.992923331100113	R-HSA-5362768
79	0.206774949741939	Up	0.825397918261464	0.992923331100113	R-HSA-69275
79	0.206774949741939	Up	0.825397918261464	0.992923331100113	R-HSA-453274
16	0.00273396133170293	Up	0.82648118727805	0.992923331100113	R-HSA-9696264
57	0.272337934543978	Up	0.828440904078484	0.992923331100113	R-HSA-201681
11	0.525977874311577	Up	0.829223085093991	0.992923331100113	R-HSA-1839126
11	0.525977874311577	Up	0.829223085093991	0.992923331100113	R-HSA-8851708
97	0.082890536631144	Down	0.829355914607983	0.992923331100113	R-HSA-5683057
48	0.267077651405266	Up	0.830563739071369	0.992990212315562	R-HSA-9759194
15	-0.0322261715870443	Down	0.839487363573009	0.999543677069178	R-HSA-211945
52	0.215847566285605	Down	0.840155637982724	0.999543677069178	R-HSA-5621481
53	0.267753193993324	Down	0.847539539368432	0.999543677069178	R-HSA-5610787
44	0.306296890289403	Up	0.854139849580438	0.999543677069178	R-HSA-9020702
81	0.0966467936897986	Up	0.85635933723446	0.999543677069178	R-HSA-1257604
14	-0.0235917993573999	Up	0.856659606121314	0.999543677069178	R-HSA-5663084
108	0.0911557363237795	Up	0.856880986236889	0.999543677069178	R-HSA-449147
49	0.269816822931993	Up	0.857147584082664	0.999543677069178	R-HSA-9909396
20	0.0385508225485244	Down	0.860274999055133	0.999543677069178	R-HSA-3299685
33	0.00571342287781763	Down	0.860604255111566	0.999543677069178	R-HSA-9679191
54	0.302319307261198	Up	0.860773027934558	0.999543677069178	R-HSA-69481
19	0.104517082567527	Up	0.86605196891072	0.999543677069178	R-HSA-211000
10	-0.0478162777195762	Up	0.866562581754592	0.999543677069178	R-HSA-2672351
48	0.051914924830644	Up	0.866963120234054	0.999543677069178	R-HSA-6811434
36	0.344188763157413	Up	0.867506047891095	0.999543677069178	R-HSA-450408
42	0.2938042870572	Down	0.87516710611131	0.999543677069178	R-HSA-8878166
32	0.0486871801096481	Down	0.876160438227598	0.999543677069178	R-HSA-6802957
53	0.238349819219077	Up	0.876420619212485	0.999543677069178	R-HSA-69306
18	0.151100411255075	Down	0.878501785374971	0.999543677069178	R-HSA-5620924
60	0.101139238159118	Down	0.878795179598193	0.999543677069178	R-HSA-5663220
45	0.149371171966961	Down	0.883327156292247	0.999543677069178	R-HSA-382556
39	0.234890324326676	Down	0.886615721970609	0.999543677069178	R-HSA-5658442
27	0.0857597177021051	Down	0.889039174844495	0.999543677069178	R-HSA-6802952
33	0.36295472489224	Down	0.889483646620739	0.999543677069178	R-HSA-351202
44	0.288838707010282	Down	0.891507570246866	0.999543677069178	R-HSA-5607764
72	0.202109524993339	Up	0.894687824759994	0.999543677069178	R-HSA-109581
39	0.319994075322617	Up	0.897891407098751	0.999543677069178	R-HSA-9907900
17	-0.0291310117553442	Down	0.897951110353953	0.999543677069178	R-HSA-9696270
35	0.0683172056893785	Up	0.898684163309928	0.999543677069178	R-HSA-9735869
33	0.321597729780585	Down	0.900611185401241	0.999543677069178	R-HSA-9824272
33	0.327380327574726	Down	0.901185089613985	0.999543677069178	R-HSA-4608870
36	0.339673649501222	Down	0.901335912068183	0.999543677069178	R-HSA-1169091
37	0.22924540525157	Down	0.902475154444836	0.999543677069178	R-HSA-9758941
29	0.171408906036916	Up	0.905442287552717	0.999543677069178	R-HSA-5620920
40	0.0744500828956062	Up	0.911196350113576	0.999543677069178	R-HSA-9754678
31	0.413328051256474	Down	0.911550842797575	0.999543677069178	R-HSA-350562
21	0.307965371008185	Down	0.912980977656967	0.999543677069178	R-HSA-77289
26	0.183193521695059	Up	0.914711979210254	0.999543677069178	R-HSA-5620912
45	0.203669099622366	Up	0.91620119818385	0.999543677069178	R-HSA-5687128
39	0.118292373600818	Up	0.917030591438767	0.999543677069178	R-HSA-3371497
41	0.275134722953347	Down	0.917913823224425	0.999543677069178	R-HSA-9013694
13	-0.0234034226434005	Down	0.917954372079516	0.999543677069178	R-HSA-186797
23	0.0164612807526488	Up	0.919571904431524	0.999543677069178	R-HSA-156580
38	0.212315572846097	Down	0.919753934071715	0.999543677069178	R-HSA-8878159
13	0.0523037248458921	Up	0.920774251289417	0.999543677069178	R-HSA-5627123
16	0.191622953571372	Up	0.922885128022781	0.999543677069178	R-HSA-5655253
16	-0.0313591196280702	Down	0.923517353737828	0.999543677069178	R-HSA-1980143
14	0.144009829511746	Up	0.924518879052339	0.999543677069178	R-HSA-111996
38	0.357790620542205	Down	0.924653199553147	0.999543677069178	R-HSA-5610783
38	0.357790620542205	Down	0.924653199553147	0.999543677069178	R-HSA-5610785
25	0.225263359022704	Up	0.926543991021567	0.999543677069178	R-HSA-8854518
25	0.225263359022704	Up	0.926543991021567	0.999543677069178	R-HSA-380259
25	0.225263359022704	Up	0.926543991021567	0.999543677069178	R-HSA-380284
49	0.0700145436668237	Up	0.929252380269717	0.999543677069178	R-HSA-983231
24	0.263012309886351	Down	0.929925827391425	0.999543677069178	R-HSA-9646399
39	0.302314435115605	Up	0.930108890456225	0.999543677069178	R-HSA-69656
39	0.302314435115605	Up	0.930108890456225	0.999543677069178	R-HSA-69202
44	0.263527423244314	Up	0.930822836377411	0.999543677069178	R-HSA-69206
39	0.259580045733527	Up	0.93285565865995	0.999543677069178	R-HSA-5632684
14	-0.0386298364252752	Up	0.934352028116788	0.999543677069178	R-HSA-445355
37	0.353327660916238	Down	0.937770237873957	0.999543677069178	R-HSA-69601
37	0.353327660916238	Down	0.937770237873957	0.999543677069178	R-HSA-69613
98	0.0574624339983997	Up	0.939121751612568	0.999543677069178	R-HSA-1799339
45	0.182125673547943	Down	0.940113089507316	0.999543677069178	R-HSA-1236975
46	0.288598201325185	Up	0.944984880844519	0.999543677069178	R-HSA-69239
17	-0.0169431283401753	Down	0.947063729750355	0.999543677069178	R-HSA-9013407
25	0.000456714915921141	Up	0.952402367466238	0.999543677069178	R-HSA-73887
153	0.0248100431888758	Up	0.953060418235074	0.999543677069178	R-HSA-376176
36	0.379817483651271	Down	0.953272898951558	0.999543677069178	R-HSA-9604323
34	0.30451166831431	Down	0.955322757382319	0.999543677069178	R-HSA-8941858
36	0.380354406807479	Down	0.955591869663501	0.999543677069178	R-HSA-5610780
35	0.383693024608846	Down	0.956004311875529	0.999543677069178	R-HSA-180585
44	0.301881664949422	Up	0.956066399971205	0.999543677069178	R-HSA-202403
34	0.370680809187892	Up	0.956442048963649	0.999543677069178	R-HSA-169911
33	0.379891848011327	Down	0.957040446165765	0.999543677069178	R-HSA-1236978
40	0.330556672445357	Up	0.95739004568078	0.999543677069178	R-HSA-69002
34	0.375561572808825	Up	0.957859246578129	0.999543677069178	R-HSA-8939236
278	0.07529065137685	Up	0.960325769874974	0.999543677069178	R-HSA-1280218
16	-0.0156438555688587	Down	0.962682094629024	0.999543677069178	R-HSA-264876
33	0.37872181541788	Down	0.962877735813636	0.999543677069178	R-HSA-75815
16	0.0108076209447803	Up	0.963174916938805	0.999543677069178	R-HSA-204998
38	0.356963234183249	Down	0.963402083589437	0.999543677069178	R-HSA-69615
37	0.377919293142357	Down	0.964816421391539	0.999543677069178	R-HSA-9929491
11	0.0191721308323957	Down	0.965245235234841	0.999543677069178	R-HSA-5654741
11	0.0191721308323957	Down	0.965245235234841	0.999543677069178	R-HSA-5654743
12	0.00300475088457729	Up	0.965607907299253	0.999543677069178	R-HSA-5654736
17	0.118006025589612	Down	0.966270018219819	0.999543677069178	R-HSA-9696273
34	0.404326358002697	Down	0.966876234468939	0.999543677069178	R-HSA-9974237
36	0.255731698970515	Down	0.967044512073085	0.999543677069178	R-HSA-9793380
38	0.318076491396572	Down	0.96824124805428	0.999543677069178	R-HSA-8948751
10	0.187662592868179	Down	0.968718538081173	0.999543677069178	R-HSA-5578749
35	0.389078704964455	Down	0.968978238649076	0.999543677069178	R-HSA-9762114
35	0.379334255876055	Down	0.97021264693091	0.999543677069178	R-HSA-9932298
34	0.384187614879085	Down	0.971198017236691	0.999543677069178	R-HSA-174154
34	0.384187614879085	Down	0.971198017236691	0.999543677069178	R-HSA-174178
34	0.384187614879085	Down	0.971198017236691	0.999543677069178	R-HSA-174084
34	0.384187614879085	Down	0.971198017236691	0.999543677069178	R-HSA-69017
14	-0.00746505741554752	Down	0.971998912567634	0.999543677069178	R-HSA-70263
35	0.365941671725701	Down	0.972115949428918	0.999543677069178	R-HSA-1234176
37	0.343307458827868	Up	0.972526939914601	0.999543677069178	R-HSA-5607761
37	0.343307458827868	Up	0.972526939914601	0.999543677069178	R-HSA-5676590
37	0.343307458827868	Up	0.972526939914601	0.999543677069178	R-HSA-5668541
33	0.379899094893539	Down	0.972537107305505	0.999543677069178	R-HSA-4641258
32	0.383879663685968	Down	0.973283400049266	0.999543677069178	R-HSA-4641257
39	0.359437075104194	Up	0.975922336313543	0.999543677069178	R-HSA-68867
10	0.0178974314883059	Down	0.97622460053657	0.999543677069178	R-HSA-9700645
34	0.393233445549975	Down	0.978782965424928	0.999543677069178	R-HSA-8854050
34	0.393233445549975	Down	0.978782965424928	0.999543677069178	R-HSA-187577
34	0.393233445549975	Down	0.978782965424928	0.999543677069178	R-HSA-174113
11	0.0428649723773212	Down	0.978851577643269	0.999543677069178	R-HSA-9920588
43	0.334545533548968	Up	0.980854072862015	0.999543677069178	R-HSA-195253
20	0.00163978889844026	Up	0.981356240276736	0.999543677069178	R-HSA-2151201
42	0.247813167697566	Down	0.981383747322385	0.999543677069178	R-HSA-1236974
46	0.211630646602496	Up	0.981473090244146	0.999543677069178	R-HSA-453279
38	0.346340671080943	Down	0.982654100302271	0.999543677069178	R-HSA-69052
37	0.398267051130146	Down	0.985067821594835	0.999543677069178	R-HSA-2871837
36	0.345766504207592	Down	0.985304963558992	0.999543677069178	R-HSA-68949
39	0.00833490918442372	Up	0.985561530107776	0.999543677069178	R-HSA-211859
33	0.39000665694077	Down	0.986439914211603	0.999543677069178	R-HSA-180534
35	0.385422926955179	Down	0.987145995504258	0.999543677069178	R-HSA-176409
35	0.385422926955179	Down	0.987145995504258	0.999543677069178	R-HSA-179419
35	0.385422926955179	Down	0.987145995504258	0.999543677069178	R-HSA-176814
35	0.385422926955179	Down	0.987145995504258	0.999543677069178	R-HSA-174184
37	0.394329654845398	Down	0.991353712600191	0.999543677069178	R-HSA-174143
37	0.394329654845398	Down	0.991353712600191	0.999543677069178	R-HSA-176408
37	0.394329654845398	Down	0.991353712600191	0.999543677069178	R-HSA-453276
36	0.349551660093292	Up	0.992505316067304	0.999543677069178	R-HSA-8939902
14	-0.00940875346334465	Up	0.992585024511491	0.999543677069178	R-HSA-9614085
22	0.227329683901157	Down	0.993803075069775	0.999543677069178	R-HSA-983189
33	0.376136067738387	Up	0.993823461023793	0.999543677069178	R-HSA-211733
12	0.0155888438579046	Down	0.994287886878866	0.999543677069178	R-HSA-193648
43	0.0953899586961129	Down	0.994893867101241	0.999543677069178	R-HSA-9979719
63	0.130140562475136	Up	0.996069527989988	0.999543677069178	R-HSA-5619115
36	0.335680780280976	Up	0.996172253521467	0.999543677069178	R-HSA-1234174
10	0.0041119043974924	Down	0.997517961144842	0.999543677069178	R-HSA-186763
36	0.363975057619301	Up	0.998411788135066	0.999543677069178	R-HSA-9929356
38	0.367924084043964	Up	0.999189501180857	0.999543677069178	R-HSA-202424
33	0.384278203206345	Up	0.999543677069178	0.999543677069178	R-HSA-349425
33	0.384278203206345	Up	0.999543677069178	0.999543677069178	R-HSA-69541
33	0.384278203206345	Up	0.999543677069178	0.999543677069178	R-HSA-69563
33	0.384278203206345	Up	0.999543677069178	0.999543677069178	R-HSA-69580
