gene_target	source	predicted_group	n	group
Adarb1	mouse7	066 CNU-HYa HY GABA	2	471
Adarb1	mouse7	110 CNU-HYa HY MM Glut	2	472
Adarb1	mouse7	145 MH-LH TH Glut	2	473
Adarb1	mouse7	151 TH Prkcd Grin2c Glut	3	474
Adarb1	mouse7	155 MB Glut	7	475
Adarb1	mouse7	191 MB P MY GABA	4	476
Adarb1	mouse7	308 CB GABA	1	477
Adarb1	mouse70	001 L5-6 IT Glut	1	478
Adarb1	mouse70	005 L4-5 IT CTX Glut	3	479
Adarb1	mouse70	008 L2-3 IT ENT PPP RSP Glut	1	480
Adarb1	mouse70	009 L2-3 IT PIR AON ENT Glut	1	481
Adarb1	mouse70	012 MEA LA CA1 DG Glut	2	482
Adarb1	mouse70	017 CA3 CA2-FC DG Glut	2	483
Adarb1	mouse70	022 L5 ET CTX Glut	2	484
Adarb1	mouse70	027 NP-CT-L6b-OB Glut	3	485
Adarb1	mouse70	046 CTX-CGE GABA	2	486
Adarb1	mouse70	052 Pvalb Gaba	4	487
Adarb1	mouse70	053 Sst Gaba	1	488
Adarb1	mouse70	054 CNU-MGE GABA	1	489
Adarb1	mouse70	059 CNU-LGE LSX GABA	1	490
Adarb1	mouse70	110 CNU-HYa HY MM Glut	1	491
Adarb1	mouse70	145 MH-LH TH Glut	1	492
Adarb1	mouse70	151 TH Prkcd Grin2c Glut	6	493
Adarb1	mouse70	155 MB Glut	1	494
Adarb1	mouse70	191 MB P MY GABA	1	495
Adarb1	mouse72	001 L5-6 IT Glut	3	496
Adarb1	mouse72	005 L4-5 IT CTX Glut	6	497
Adarb1	mouse72	007 L2-3 IT CTX Glut	2	498
Adarb1	mouse72	008 L2-3 IT ENT PPP RSP Glut	2	499
Adarb1	mouse72	009 L2-3 IT PIR AON ENT Glut	2	500
Adarb1	mouse72	012 MEA LA CA1 DG Glut	1	501
Adarb1	mouse72	017 CA3 CA2-FC DG Glut	2	502
Adarb1	mouse72	022 L5 ET CTX Glut	2	503
Adarb1	mouse72	027 NP-CT-L6b-OB Glut	5	504
Adarb1	mouse72	046 CTX-CGE GABA	5	505
Adarb1	mouse72	052 Pvalb Gaba	3	506
Adarb1	mouse72	053 Sst Gaba	2	507
Adarb1	mouse72	054 CNU-MGE GABA	1	508
Adarb1	mouse72	059 CNU-LGE LSX GABA	3	509
Adarb1	mouse72	066 CNU-HYa HY GABA	4	510
Adarb1	mouse72	110 CNU-HYa HY MM Glut	2	511
Adarb1	mouse72	145 MH-LH TH Glut	3	512
Adarb1	mouse72	151 TH Prkcd Grin2c Glut	1	513
Adarb1	mouse72	155 MB Glut	6	514
Adarb1	mouse72	191 MB P MY GABA	1	515
Adarb1	mouse72	308 CB GABA	3	516
Adarb1	mouse73	001 L5-6 IT Glut	2	517
Adarb1	mouse73	005 L4-5 IT CTX Glut	3	518
Adarb1	mouse73	007 L2-3 IT CTX Glut	2	519
Adarb1	mouse73	008 L2-3 IT ENT PPP RSP Glut	2	520
Adarb1	mouse73	009 L2-3 IT PIR AON ENT Glut	1	521
Adarb1	mouse73	012 MEA LA CA1 DG Glut	3	522
Adarb1	mouse73	017 CA3 CA2-FC DG Glut	3	523
Adarb1	mouse73	022 L5 ET CTX Glut	2	524
Adarb1	mouse73	027 NP-CT-L6b-OB Glut	3	525
Adarb1	mouse73	046 CTX-CGE GABA	1	526
Adarb1	mouse73	052 Pvalb Gaba	3	527
Adarb1	mouse73	053 Sst Gaba	2	528
Adarb1	mouse73	054 CNU-MGE GABA	1	529
Adarb1	mouse73	059 CNU-LGE LSX GABA	3	530
Adarb1	mouse73	066 CNU-HYa HY GABA	7	531
Adarb1	mouse73	110 CNU-HYa HY MM Glut	1	532
Adarb1	mouse73	145 MH-LH TH Glut	1	533
Adarb1	mouse73	151 TH Prkcd Grin2c Glut	3	534
Adarb1	mouse73	155 MB Glut	2	535
Adarb1	mouse73	191 MB P MY GABA	2	536
Adarb1	mouse73	308 CB GABA	1	537
Adarb1	mouse74	005 L4-5 IT CTX Glut	2	538
Adarb1	mouse74	007 L2-3 IT CTX Glut	1	539
Adarb1	mouse74	008 L2-3 IT ENT PPP RSP Glut	1	540
Adarb1	mouse74	009 L2-3 IT PIR AON ENT Glut	2	541
Adarb1	mouse74	017 CA3 CA2-FC DG Glut	1	542
Adarb1	mouse74	022 L5 ET CTX Glut	2	543
Adarb1	mouse74	027 NP-CT-L6b-OB Glut	4	544
Adarb1	mouse74	046 CTX-CGE GABA	1	545
Adarb1	mouse74	052 Pvalb Gaba	2	546
Adarb1	mouse74	054 CNU-MGE GABA	1	547
Adarb1	mouse74	059 CNU-LGE LSX GABA	1	548
Adarb1	mouse74	066 CNU-HYa HY GABA	2	549
Adarb1	mouse74	145 MH-LH TH Glut	1	550
Adarb1	mouse74	151 TH Prkcd Grin2c Glut	1	551
Adarb1	mouse74	155 MB Glut	5	552
Adarb1	mouse75	001 L5-6 IT Glut	1	553
Adarb1	mouse75	005 L4-5 IT CTX Glut	1	554
Adarb1	mouse75	009 L2-3 IT PIR AON ENT Glut	1	555
Adarb1	mouse75	012 MEA LA CA1 DG Glut	1	556
Adarb1	mouse75	046 CTX-CGE GABA	1	557
Adarb1	mouse75	052 Pvalb Gaba	2	558
Adarb1	mouse75	053 Sst Gaba	3	559
Adarb1	mouse75	059 CNU-LGE LSX GABA	2	560
Adarb1	mouse75	066 CNU-HYa HY GABA	1	561
Adarb1	mouse75	110 CNU-HYa HY MM Glut	1	562
Adarb1	mouse75	145 MH-LH TH Glut	2	563
Adarb1	mouse75	151 TH Prkcd Grin2c Glut	2	564
Adarb1	mouse75	155 MB Glut	3	565
Adarb1	mouse75	191 MB P MY GABA	1	566
Adarb1	mouse75	217 P MY Pineal Glut	2	567
Adarb1	mouse75	308 CB GABA	1	568
Adarb1	mouse76	005 L4-5 IT CTX Glut	2	569
Adarb1	mouse76	007 L2-3 IT CTX Glut	2	570
Adarb1	mouse76	008 L2-3 IT ENT PPP RSP Glut	2	571
Adarb1	mouse76	009 L2-3 IT PIR AON ENT Glut	2	572
Adarb1	mouse76	017 CA3 CA2-FC DG Glut	5	573
Adarb1	mouse76	022 L5 ET CTX Glut	4	574
Adarb1	mouse76	027 NP-CT-L6b-OB Glut	3	575
Adarb1	mouse76	052 Pvalb Gaba	4	576
Adarb1	mouse76	053 Sst Gaba	1	577
Adarb1	mouse76	054 CNU-MGE GABA	2	578
Adarb1	mouse76	059 CNU-LGE LSX GABA	2	579
Adarb1	mouse76	066 CNU-HYa HY GABA	2	580
Adarb1	mouse76	110 CNU-HYa HY MM Glut	2	581
Adarb1	mouse76	145 MH-LH TH Glut	1	582
Adarb1	mouse76	151 TH Prkcd Grin2c Glut	2	583
Adarb1	mouse76	155 MB Glut	5	584
Adarb1	mouse76	191 MB P MY GABA	6	585
Adarb1	mouse76	215 MB Dopa	1	586
Adarb1	mouse76	217 P MY Pineal Glut	2	587
Adarb1	mouse76	308 CB GABA	1	588
Adarb1	mouse8	005 L4-5 IT CTX Glut	1	589
Adarb1	mouse8	007 L2-3 IT CTX Glut	4	590
Adarb1	mouse8	008 L2-3 IT ENT PPP RSP Glut	1	591
Adarb1	mouse8	009 L2-3 IT PIR AON ENT Glut	3	592
Adarb1	mouse8	022 L5 ET CTX Glut	1	593
Adarb1	mouse8	027 NP-CT-L6b-OB Glut	2	594
Adarb1	mouse8	046 CTX-CGE GABA	1	595
Adarb1	mouse8	054 CNU-MGE GABA	1	596
Adarb1	mouse8	059 CNU-LGE LSX GABA	2	597
Adarb1	mouse8	066 CNU-HYa HY GABA	5	598
Adarb1	mouse8	110 CNU-HYa HY MM Glut	3	599
Adarb1	mouse8	145 MH-LH TH Glut	1	600
Adarb1	mouse8	151 TH Prkcd Grin2c Glut	3	601
Adarb1	mouse8	155 MB Glut	2	602
Adarb1	mouse8	217 P MY Pineal Glut	1	603
Adarb1	mouse8	308 CB GABA	1	604
Adarb1	mouse9	005 L4-5 IT CTX Glut	3	605
Adarb1	mouse9	007 L2-3 IT CTX Glut	5	606
Adarb1	mouse9	009 L2-3 IT PIR AON ENT Glut	3	607
Adarb1	mouse9	012 MEA LA CA1 DG Glut	4	608
Adarb1	mouse9	027 NP-CT-L6b-OB Glut	2	609
Adarb1	mouse9	046 CTX-CGE GABA	1	610
Adarb1	mouse9	052 Pvalb Gaba	2	611
Adarb1	mouse9	053 Sst Gaba	1	612
Adarb1	mouse9	054 CNU-MGE GABA	1	613
Adarb1	mouse9	066 CNU-HYa HY GABA	2	614
Adarb1	mouse9	110 CNU-HYa HY MM Glut	1	615
Adarb1	mouse9	151 TH Prkcd Grin2c Glut	5	616
Adarb1	mouse9	155 MB Glut	5	617
Adarb1	mouse9	191 MB P MY GABA	2	618
Adarb1	mouse9	308 CB GABA	1	619
Amfr	mouse11	001 L5-6 IT Glut	1	620
Amfr	mouse11	005 L4-5 IT CTX Glut	1	621
Amfr	mouse11	009 L2-3 IT PIR AON ENT Glut	1	622
Amfr	mouse11	012 MEA LA CA1 DG Glut	2	623
Amfr	mouse11	017 CA3 CA2-FC DG Glut	1	624
Amfr	mouse11	022 L5 ET CTX Glut	2	625
Amfr	mouse11	027 NP-CT-L6b-OB Glut	1	626
Amfr	mouse11	046 CTX-CGE GABA	1	627
Amfr	mouse11	053 Sst Gaba	1	628
Amfr	mouse11	059 CNU-LGE LSX GABA	1	629
Amfr	mouse11	066 CNU-HYa HY GABA	2	630
Amfr	mouse11	110 CNU-HYa HY MM Glut	3	631
Amfr	mouse11	145 MH-LH TH Glut	1	632
Amfr	mouse11	155 MB Glut	1	633
Amfr	mouse11	215 MB Dopa	1	634
Amfr	mouse11	308 CB GABA	2	635
Amfr	mouse18	001 L5-6 IT Glut	1	636
Amfr	mouse18	005 L4-5 IT CTX Glut	1	637
Amfr	mouse18	007 L2-3 IT CTX Glut	1	638
Amfr	mouse18	012 MEA LA CA1 DG Glut	2	639
Amfr	mouse18	022 L5 ET CTX Glut	1	640
Amfr	mouse18	027 NP-CT-L6b-OB Glut	1	641
Amfr	mouse18	052 Pvalb Gaba	1	642
Amfr	mouse18	053 Sst Gaba	1	643
Amfr	mouse18	054 CNU-MGE GABA	3	644
Amfr	mouse18	059 CNU-LGE LSX GABA	2	645
Amfr	mouse18	066 CNU-HYa HY GABA	3	646
Amfr	mouse18	110 CNU-HYa HY MM Glut	1	647
Amfr	mouse18	145 MH-LH TH Glut	1	648
Amfr	mouse18	151 TH Prkcd Grin2c Glut	1	649
Amfr	mouse18	155 MB Glut	4	650
Amfr	mouse18	191 MB P MY GABA	1	651
Amfr	mouse18	308 CB GABA	1	652
Amfr	mouse19	001 L5-6 IT Glut	1	653
Amfr	mouse19	005 L4-5 IT CTX Glut	1	654
Amfr	mouse19	008 L2-3 IT ENT PPP RSP Glut	1	655
Amfr	mouse19	009 L2-3 IT PIR AON ENT Glut	1	656
Amfr	mouse19	022 L5 ET CTX Glut	1	657
Amfr	mouse19	027 NP-CT-L6b-OB Glut	1	658
Amfr	mouse19	053 Sst Gaba	1	659
Amfr	mouse19	066 CNU-HYa HY GABA	1	660
Amfr	mouse19	145 MH-LH TH Glut	1	661
Amfr	mouse19	151 TH Prkcd Grin2c Glut	6	662
Amfr	mouse19	155 MB Glut	2	663
Amfr	mouse19	191 MB P MY GABA	2	664
Amfr	mouse19	217 P MY Pineal Glut	1	665
Amfr	mouse23	001 L5-6 IT Glut	2	666
Amfr	mouse23	005 L4-5 IT CTX Glut	3	667
Amfr	mouse23	007 L2-3 IT CTX Glut	1	668
Amfr	mouse23	009 L2-3 IT PIR AON ENT Glut	2	669
Amfr	mouse23	022 L5 ET CTX Glut	1	670
Amfr	mouse23	027 NP-CT-L6b-OB Glut	2	671
Amfr	mouse23	046 CTX-CGE GABA	2	672
Amfr	mouse23	052 Pvalb Gaba	2	673
Amfr	mouse23	053 Sst Gaba	1	674
Amfr	mouse23	054 CNU-MGE GABA	2	675
Amfr	mouse23	059 CNU-LGE LSX GABA	1	676
Amfr	mouse23	066 CNU-HYa HY GABA	1	677
Amfr	mouse23	110 CNU-HYa HY MM Glut	1	678
Amfr	mouse23	145 MH-LH TH Glut	2	679
Amfr	mouse23	151 TH Prkcd Grin2c Glut	4	680
Amfr	mouse23	155 MB Glut	2	681
Amfr	mouse23	215 MB Dopa	1	682
Amfr	mouse23	308 CB GABA	2	683
Amfr	mouse38	001 L5-6 IT Glut	1	684
Amfr	mouse38	009 L2-3 IT PIR AON ENT Glut	1	685
Amfr	mouse38	012 MEA LA CA1 DG Glut	2	686
Amfr	mouse38	046 CTX-CGE GABA	1	687
Amfr	mouse38	052 Pvalb Gaba	1	688
Amfr	mouse38	059 CNU-LGE LSX GABA	3	689
Amfr	mouse38	066 CNU-HYa HY GABA	1	690
Amfr	mouse38	110 CNU-HYa HY MM Glut	3	691
Amfr	mouse38	151 TH Prkcd Grin2c Glut	4	692
Amfr	mouse38	155 MB Glut	4	693
Amfr	mouse38	217 P MY Pineal Glut	1	694
Amfr	mouse52	005 L4-5 IT CTX Glut	5	695
Amfr	mouse52	007 L2-3 IT CTX Glut	2	696
Amfr	mouse52	009 L2-3 IT PIR AON ENT Glut	1	697
Amfr	mouse52	012 MEA LA CA1 DG Glut	2	698
Amfr	mouse52	017 CA3 CA2-FC DG Glut	3	699
Amfr	mouse52	022 L5 ET CTX Glut	4	700
Amfr	mouse52	046 CTX-CGE GABA	1	701
Amfr	mouse52	052 Pvalb Gaba	1	702
Amfr	mouse52	053 Sst Gaba	2	703
Amfr	mouse52	054 CNU-MGE GABA	1	704
Amfr	mouse52	059 CNU-LGE LSX GABA	1	705
Amfr	mouse52	066 CNU-HYa HY GABA	1	706
Amfr	mouse52	110 CNU-HYa HY MM Glut	2	707
Amfr	mouse52	145 MH-LH TH Glut	1	708
Amfr	mouse52	151 TH Prkcd Grin2c Glut	1	709
Amfr	mouse52	155 MB Glut	3	710
Amfr	mouse52	191 MB P MY GABA	2	711
Amfr	mouse52	308 CB GABA	1	712
Amfr	mouse55	001 L5-6 IT Glut	1	713
Amfr	mouse55	005 L4-5 IT CTX Glut	5	714
Amfr	mouse55	008 L2-3 IT ENT PPP RSP Glut	2	715
Amfr	mouse55	012 MEA LA CA1 DG Glut	3	716
Amfr	mouse55	017 CA3 CA2-FC DG Glut	1	717
Amfr	mouse55	027 NP-CT-L6b-OB Glut	1	718
Amfr	mouse55	052 Pvalb Gaba	3	719
Amfr	mouse55	066 CNU-HYa HY GABA	2	720
Amfr	mouse55	151 TH Prkcd Grin2c Glut	1	721
Amfr	mouse55	155 MB Glut	4	722
Amfr	mouse55	191 MB P MY GABA	1	723
Amfr	mouse60	001 L5-6 IT Glut	1	724
Amfr	mouse60	007 L2-3 IT CTX Glut	2	725
Amfr	mouse60	008 L2-3 IT ENT PPP RSP Glut	2	726
Amfr	mouse60	009 L2-3 IT PIR AON ENT Glut	3	727
Amfr	mouse60	017 CA3 CA2-FC DG Glut	1	728
Amfr	mouse60	022 L5 ET CTX Glut	1	729
Amfr	mouse60	046 CTX-CGE GABA	1	730
Amfr	mouse60	052 Pvalb Gaba	2	731
Amfr	mouse60	053 Sst Gaba	1	732
Amfr	mouse60	066 CNU-HYa HY GABA	2	733
Amfr	mouse60	145 MH-LH TH Glut	1	734
Amfr	mouse60	151 TH Prkcd Grin2c Glut	2	735
Amfr	mouse60	155 MB Glut	2	736
Amfr	mouse60	308 CB GABA	3	737
Amfr	mouse62	001 L5-6 IT Glut	1	738
Amfr	mouse62	005 L4-5 IT CTX Glut	2	739
Amfr	mouse62	007 L2-3 IT CTX Glut	1	740
Amfr	mouse62	008 L2-3 IT ENT PPP RSP Glut	1	741
Amfr	mouse62	009 L2-3 IT PIR AON ENT Glut	2	742
Amfr	mouse62	012 MEA LA CA1 DG Glut	1	743
Amfr	mouse62	017 CA3 CA2-FC DG Glut	3	744
Amfr	mouse62	022 L5 ET CTX Glut	2	745
Amfr	mouse62	027 NP-CT-L6b-OB Glut	2	746
Amfr	mouse62	046 CTX-CGE GABA	6	747
Amfr	mouse62	052 Pvalb Gaba	3	748
Amfr	mouse62	053 Sst Gaba	3	749
Amfr	mouse62	054 CNU-MGE GABA	1	750
Amfr	mouse62	110 CNU-HYa HY MM Glut	2	751
Amfr	mouse62	145 MH-LH TH Glut	2	752
Amfr	mouse62	151 TH Prkcd Grin2c Glut	5	753
Amfr	mouse62	155 MB Glut	1	754
Amfr	mouse62	191 MB P MY GABA	1	755
Amfr	mouse62	215 MB Dopa	3	756
Amfr	mouse62	217 P MY Pineal Glut	1	757
Amfr	mouse63	001 L5-6 IT Glut	1	758
Amfr	mouse63	005 L4-5 IT CTX Glut	2	759
Amfr	mouse63	007 L2-3 IT CTX Glut	1	760
Amfr	mouse63	008 L2-3 IT ENT PPP RSP Glut	2	761
Amfr	mouse63	009 L2-3 IT PIR AON ENT Glut	2	762
Amfr	mouse63	012 MEA LA CA1 DG Glut	2	763
Amfr	mouse63	052 Pvalb Gaba	2	764
Amfr	mouse63	053 Sst Gaba	2	765
Amfr	mouse63	066 CNU-HYa HY GABA	2	766
Amfr	mouse63	151 TH Prkcd Grin2c Glut	2	767
Amfr	mouse63	155 MB Glut	3	768
Amfr	mouse63	191 MB P MY GABA	1	769
Amfr	mouse63	215 MB Dopa	1	770
Amfr	mouse63	308 CB GABA	1	771
Amfr	mouse67	001 L5-6 IT Glut	1	772
Amfr	mouse67	012 MEA LA CA1 DG Glut	2	773
Amfr	mouse67	017 CA3 CA2-FC DG Glut	3	774
Amfr	mouse67	022 L5 ET CTX Glut	2	775
Amfr	mouse67	027 NP-CT-L6b-OB Glut	1	776
Amfr	mouse67	046 CTX-CGE GABA	1	777
Amfr	mouse67	052 Pvalb Gaba	2	778
Amfr	mouse67	059 CNU-LGE LSX GABA	1	779
Amfr	mouse67	066 CNU-HYa HY GABA	1	780
Amfr	mouse67	110 CNU-HYa HY MM Glut	2	781
Amfr	mouse67	151 TH Prkcd Grin2c Glut	3	782
Amfr	mouse67	155 MB Glut	4	783
Amfr	mouse67	191 MB P MY GABA	1	784
Amfr	mouse67	308 CB GABA	3	785
Amfr	mouse68	001 L5-6 IT Glut	2	786
Amfr	mouse68	005 L4-5 IT CTX Glut	1	787
Amfr	mouse68	008 L2-3 IT ENT PPP RSP Glut	1	788
Amfr	mouse68	009 L2-3 IT PIR AON ENT Glut	1	789
Amfr	mouse68	012 MEA LA CA1 DG Glut	3	790
Amfr	mouse68	017 CA3 CA2-FC DG Glut	3	791
Amfr	mouse68	022 L5 ET CTX Glut	2	792
Amfr	mouse68	046 CTX-CGE GABA	1	793
Amfr	mouse68	052 Pvalb Gaba	4	794
Amfr	mouse68	053 Sst Gaba	1	795
Amfr	mouse68	054 CNU-MGE GABA	3	796
Amfr	mouse68	059 CNU-LGE LSX GABA	2	797
Amfr	mouse68	066 CNU-HYa HY GABA	2	798
Amfr	mouse68	145 MH-LH TH Glut	2	799
Amfr	mouse68	151 TH Prkcd Grin2c Glut	5	800
Amfr	mouse68	155 MB Glut	3	801
Amfr	mouse68	191 MB P MY GABA	2	802
Amfr	mouse70	005 L4-5 IT CTX Glut	3	803
Amfr	mouse70	007 L2-3 IT CTX Glut	1	804
Amfr	mouse70	008 L2-3 IT ENT PPP RSP Glut	2	805
Amfr	mouse70	012 MEA LA CA1 DG Glut	2	806
Amfr	mouse70	027 NP-CT-L6b-OB Glut	1	807
Amfr	mouse70	046 CTX-CGE GABA	1	808
Amfr	mouse70	052 Pvalb Gaba	3	809
Amfr	mouse70	059 CNU-LGE LSX GABA	1	810
Amfr	mouse70	110 CNU-HYa HY MM Glut	1	811
Amfr	mouse70	151 TH Prkcd Grin2c Glut	5	812
Amfr	mouse70	155 MB Glut	1	813
Amfr	mouse70	191 MB P MY GABA	3	814
Amfr	mouse70	308 CB GABA	1	815
Amfr	mouse72	001 L5-6 IT Glut	1	816
Amfr	mouse72	005 L4-5 IT CTX Glut	3	817
Amfr	mouse72	007 L2-3 IT CTX Glut	2	818
Amfr	mouse72	008 L2-3 IT ENT PPP RSP Glut	4	819
Amfr	mouse72	009 L2-3 IT PIR AON ENT Glut	3	820
Amfr	mouse72	012 MEA LA CA1 DG Glut	1	821
Amfr	mouse72	017 CA3 CA2-FC DG Glut	2	822
Amfr	mouse72	022 L5 ET CTX Glut	4	823
Amfr	mouse72	027 NP-CT-L6b-OB Glut	1	824
Amfr	mouse72	052 Pvalb Gaba	2	825
Amfr	mouse72	053 Sst Gaba	1	826
Amfr	mouse72	054 CNU-MGE GABA	1	827
Amfr	mouse72	059 CNU-LGE LSX GABA	2	828
Amfr	mouse72	066 CNU-HYa HY GABA	1	829
Amfr	mouse72	145 MH-LH TH Glut	1	830
Amfr	mouse72	151 TH Prkcd Grin2c Glut	6	831
Amfr	mouse72	155 MB Glut	1	832
Amfr	mouse72	191 MB P MY GABA	2	833
Amfr	mouse72	308 CB GABA	4	834
Amfr	mouse73	005 L4-5 IT CTX Glut	2	835
Amfr	mouse73	007 L2-3 IT CTX Glut	1	836
Amfr	mouse73	008 L2-3 IT ENT PPP RSP Glut	2	837
Amfr	mouse73	009 L2-3 IT PIR AON ENT Glut	3	838
Amfr	mouse73	017 CA3 CA2-FC DG Glut	1	839
Amfr	mouse73	022 L5 ET CTX Glut	1	840
Amfr	mouse73	046 CTX-CGE GABA	1	841
Amfr	mouse73	052 Pvalb Gaba	2	842
Amfr	mouse73	066 CNU-HYa HY GABA	1	843
Amfr	mouse73	110 CNU-HYa HY MM Glut	3	844
Amfr	mouse73	145 MH-LH TH Glut	2	845
Amfr	mouse73	151 TH Prkcd Grin2c Glut	3	846
Amfr	mouse73	155 MB Glut	1	847
Amfr	mouse73	217 P MY Pineal Glut	1	848
Amfr	mouse74	007 L2-3 IT CTX Glut	1	849
Amfr	mouse74	009 L2-3 IT PIR AON ENT Glut	1	850
Amfr	mouse74	012 MEA LA CA1 DG Glut	2	851
Amfr	mouse74	017 CA3 CA2-FC DG Glut	2	852
Amfr	mouse74	022 L5 ET CTX Glut	1	853
Amfr	mouse74	046 CTX-CGE GABA	2	854
Amfr	mouse74	052 Pvalb Gaba	1	855
Amfr	mouse74	054 CNU-MGE GABA	1	856
Amfr	mouse74	066 CNU-HYa HY GABA	1	857
Amfr	mouse74	110 CNU-HYa HY MM Glut	1	858
Amfr	mouse74	145 MH-LH TH Glut	1	859
Amfr	mouse74	151 TH Prkcd Grin2c Glut	7	860
Amfr	mouse74	155 MB Glut	1	861
Amfr	mouse74	191 MB P MY GABA	1	862
Amfr	mouse76	005 L4-5 IT CTX Glut	2	863
Amfr	mouse76	008 L2-3 IT ENT PPP RSP Glut	1	864
Amfr	mouse76	009 L2-3 IT PIR AON ENT Glut	3	865
Amfr	mouse76	012 MEA LA CA1 DG Glut	2	866
Amfr	mouse76	017 CA3 CA2-FC DG Glut	4	867
Amfr	mouse76	022 L5 ET CTX Glut	1	868
Amfr	mouse76	027 NP-CT-L6b-OB Glut	1	869
Amfr	mouse76	050 Lamp5 PV-chandelier Gaba	1	870
Amfr	mouse76	052 Pvalb Gaba	3	871
Amfr	mouse76	053 Sst Gaba	1	872
Amfr	mouse76	054 CNU-MGE GABA	1	873
Amfr	mouse76	059 CNU-LGE LSX GABA	1	874
Amfr	mouse76	110 CNU-HYa HY MM Glut	2	875
Amfr	mouse76	145 MH-LH TH Glut	1	876
Amfr	mouse76	151 TH Prkcd Grin2c Glut	4	877
Amfr	mouse76	155 MB Glut	7	878
Amfr	mouse76	191 MB P MY GABA	1	879
Amfr	mouse76	217 P MY Pineal Glut	1	880
Amfr	mouse76	308 CB GABA	2	881
Amfr	mouse9	001 L5-6 IT Glut	1	882
Amfr	mouse9	005 L4-5 IT CTX Glut	2	883
Amfr	mouse9	007 L2-3 IT CTX Glut	1	884
Amfr	mouse9	008 L2-3 IT ENT PPP RSP Glut	1	885
Amfr	mouse9	009 L2-3 IT PIR AON ENT Glut	2	886
Amfr	mouse9	012 MEA LA CA1 DG Glut	1	887
Amfr	mouse9	017 CA3 CA2-FC DG Glut	3	888
Amfr	mouse9	027 NP-CT-L6b-OB Glut	3	889
Amfr	mouse9	052 Pvalb Gaba	1	890
Amfr	mouse9	054 CNU-MGE GABA	1	891
Amfr	mouse9	059 CNU-LGE LSX GABA	1	892
Amfr	mouse9	110 CNU-HYa HY MM Glut	1	893
Amfr	mouse9	151 TH Prkcd Grin2c Glut	5	894
Amfr	mouse9	155 MB Glut	2	895
Amfr	mouse9	191 MB P MY GABA	2	896
Amfr	mouse9	217 P MY Pineal Glut	1	897
Amfr	mouse9	308 CB GABA	1	898
Ap4s1	mouse11	001 L5-6 IT Glut	1	899
Ap4s1	mouse11	005 L4-5 IT CTX Glut	2	900
Ap4s1	mouse11	007 L2-3 IT CTX Glut	1	901
Ap4s1	mouse11	008 L2-3 IT ENT PPP RSP Glut	2	902
Ap4s1	mouse11	009 L2-3 IT PIR AON ENT Glut	1	903
Ap4s1	mouse11	012 MEA LA CA1 DG Glut	1	904
Ap4s1	mouse11	017 CA3 CA2-FC DG Glut	1	905
Ap4s1	mouse11	027 NP-CT-L6b-OB Glut	1	906
Ap4s1	mouse11	046 CTX-CGE GABA	3	907
Ap4s1	mouse11	052 Pvalb Gaba	1	908
Ap4s1	mouse11	054 CNU-MGE GABA	2	909
Ap4s1	mouse11	059 CNU-LGE LSX GABA	1	910
Ap4s1	mouse11	066 CNU-HYa HY GABA	1	911
Ap4s1	mouse11	151 TH Prkcd Grin2c Glut	2	912
Ap4s1	mouse11	155 MB Glut	3	913
Ap4s1	mouse11	191 MB P MY GABA	2	914
Ap4s1	mouse11	215 MB Dopa	1	915
Ap4s1	mouse11	217 P MY Pineal Glut	2	916
Ap4s1	mouse11	308 CB GABA	1	917
Ap4s1	mouse13	005 L4-5 IT CTX Glut	3	918
Ap4s1	mouse13	007 L2-3 IT CTX Glut	6	919
Ap4s1	mouse13	009 L2-3 IT PIR AON ENT Glut	1	920
Ap4s1	mouse13	012 MEA LA CA1 DG Glut	1	921
Ap4s1	mouse13	022 L5 ET CTX Glut	1	922
Ap4s1	mouse13	052 Pvalb Gaba	1	923
Ap4s1	mouse13	110 CNU-HYa HY MM Glut	1	924
Ap4s1	mouse13	145 MH-LH TH Glut	1	925
Ap4s1	mouse13	151 TH Prkcd Grin2c Glut	3	926
Ap4s1	mouse13	155 MB Glut	3	927
Ap4s1	mouse13	191 MB P MY GABA	3	928
Ap4s1	mouse13	308 CB GABA	1	929
Ap4s1	mouse15	005 L4-5 IT CTX Glut	3	930
Ap4s1	mouse15	009 L2-3 IT PIR AON ENT Glut	2	931
Ap4s1	mouse15	017 CA3 CA2-FC DG Glut	1	932
Ap4s1	mouse15	022 L5 ET CTX Glut	1	933
Ap4s1	mouse15	027 NP-CT-L6b-OB Glut	1	934
Ap4s1	mouse15	052 Pvalb Gaba	2	935
Ap4s1	mouse15	053 Sst Gaba	1	936
Ap4s1	mouse15	054 CNU-MGE GABA	2	937
Ap4s1	mouse15	110 CNU-HYa HY MM Glut	1	938
Ap4s1	mouse15	145 MH-LH TH Glut	2	939
Ap4s1	mouse15	155 MB Glut	2	940
Ap4s1	mouse15	191 MB P MY GABA	1	941
Ap4s1	mouse15	217 P MY Pineal Glut	1	942
Ap4s1	mouse15	308 CB GABA	1	943
Ap4s1	mouse18	001 L5-6 IT Glut	1	944
Ap4s1	mouse18	009 L2-3 IT PIR AON ENT Glut	3	945
Ap4s1	mouse18	012 MEA LA CA1 DG Glut	2	946
Ap4s1	mouse18	046 CTX-CGE GABA	1	947
Ap4s1	mouse18	052 Pvalb Gaba	3	948
Ap4s1	mouse18	053 Sst Gaba	1	949
Ap4s1	mouse18	066 CNU-HYa HY GABA	1	950
Ap4s1	mouse18	110 CNU-HYa HY MM Glut	3	951
