gene	NTC_01	NTC_02	NTC_03	NTC_04	NTC_05	NAA25_06	NAA25_07	NAA25_08	NAA25_09	NAA25_10
ARL3	-0.245752088041	-0.0662898616535	-0.148666812774	-0.0389682344252	0.0755585111836	-0.142751872842	0.785128864469	0.356694442534	0.0783931103677	0.0251617112486
ARL6	0.569123177663	-0.0840791727348	-0.267843547748	-0.194707551112	0.0660418612671	0.0258505012952	NA	0.517552398058	0.0983497962958	-0.0904383052378
ARL6IP1	0.454650015944	0.121199303114	0.321156749044	0.6270659497	-0.00260938112976	-0.0363014894785	NA	-2.3590595563	-0.0772923561487	-1.35003332204
ARL6IP5	-0.195684946815	-0.0242654211689	0.128703346767	0.507062158016	-0.212482712884	0.0814024938162	-0.428982620087	0.232716087503	0.0575614268443	-0.00900758503364
ARL8A	0.248459837985	0.0201931516	0.0471523093911	0.506892957964	0.0058136041427	-0.176776077798	-0.668930854442	-0.972095939135	-0.343911920093	0.00481375825952
ARL8B	0.240986135564	0.0315084775881	0.362829685875	0.374400533305	-0.206838459691	0.180754074849	-0.418484615247	-0.526134358766	-0.0330374782431	-0.0233475382736
ARMC1	-0.495264908898	-0.00507580421738	-0.833217036027	0.18872455605	0.882060586716	-0.779810168572	NA	0.0269557872986	-0.992658581841	0.252988959438
ARMC10	0	-0.391094196337	-0.292642251264	-0.796729183082	0.0924427277447	0.127224181206	NA	-0.215064318442	0.152840292832	0.38951983192
ARMC8	-0.895512981913	-0.168415227444	-0.378959970398	0.188219693428	0.305602636623	-0.0130723926152	NA	0.432072688577	0.0383718098928	0.67555336074
ARMCX1	-0.153786494325	0.148710690108	-0.540811439394	-0.384767761882	-0.273556198006	0.190189438765	-2.24656587106	0.499040715015	0.313435459051	0.240616432754
ARMCX3	-0.60761079936	-0.0887132604493	-0.637727210995	0.158008240664	0.0203036114956	0.00293750866987	-0.745881456034	0.34245471904	0.163620688214	0.550422429076
ARMT1	-0.0903653674922	0.107480273228	-0.00631816290812	0.803225235964	-0.492964254123	0.0229010632023	2.08296133662	-0.147458565002	0.0958778288375	-0.0875556912859
ARPC1A	0.0268607986484	-0.0490513703745	-0.0233961840471	0.362166245895	0.0115192019163	-0.456194307054	0.11863338501	0.0833017986882	-0.269962783015	-0.293712139463
ARPC2	0.312815209358	0.204288780505	0.263671382199	0.383905101474	0.0939780242042	-0.128107330992	-0.346173567416	-0.165936611389	-0.111955917671	-0.195079612121
ARPC3	0.032072807708	0.224496565331	0.269857455143	0.681116052341	0.202296024247	-0.00622230641275	-0.415361877318	-0.274488870345	-0.118415886526	-0.0828588269012
ARPC4	0.0206948015196	0.0356997636199	0.0113910158391	0.0452995129869	0.293155989066	-0.112526756428	-2.00322108449	-0.0254662222369	0.0177131930527	-0.195988979938
ARPC5	-0.0161185223914	-0.120118427167	0.0628222774404	0.205515949068	0.0135091412616	-0.357725347708	0.119396958209	0.134395183073	-0.181783445844	-0.169000738582
ARPC5L	0.135275165006	-0.0138238702584	0.0230547589082	-0.0792484131904	-0.0324081436269	0.0151028474768	-3.46054789123	0.237690280068	0.119122421462	0.021984809573
ARRB1	0.0165420791721	-0.0216178833895	-0.0396935421807	0.172158636196	0.303628817946	-0.384258577149	0.877319871335	0.203793908227	-0.317976980232	-0.158288645775
ARRB2	0	-0.0345941748097	-0.0429378851197	-0.0127485735736	-0.00260938112976	0.082823301822	0.630220977099	0.0670926497769	0.0151535237818	-0.197646140331
ARSA	-0.815560069826	-0.0819222921912	-0.739379155926	-1.09211800441	-0.00260938112976	0.268333032624	NA	0.423453978051	0.248627895683	0.62146645117
ARSB	0.094444954925	0.0342939590938	-0.0641390210325	-0.0863090490795	-0.105197692631	0.0838869179504	-0.112682108766	-0.0879925947542	-0.000997953418421	0.104829476588
ARSK	-0.360096706493	0.0155778360345	-0.0299212412529	-0.473900125274	-1.03979383827	0.567858040032	-1.82881096611	0.939861834664	0.152252716033	0.723146964502
ARVCF	0.0349701585525	-0.157309294186	-0.149272502279	0.0922509077313	-0.00258659804804	0.264207071464	0.437376793043	-0.0865964200061	0.00151522604952	0.0132139604503
ASAH1	0.282296157599	0.028197359447	0.233634562569	0.127036385679	-0.0485622643991	0.0330594565551	-1.00914289202	-0.00561936524213	0.00128855999798	-0.200061701306
ASAP1	-0.0199105358261	-0.115695647141	0.132655550732	0.0154004822401	0.0287020220795	0.0457610371213	0.247660776174	-0.0777085180998	-0.0977243416698	-0.308753995737
ASAP2	0.557133089378	-0.0961549473997	0.218198683742	0.71473866349	-0.067783262289	0.0258505012952	NA	-0.461569139545	0.0419052382996	-0.31390770797
ASB1	0.739139393792	0.287273951586	0.828508843837	0.239089745812	-0.0482928133009	-0.109324435648	NA	0.00158959001776	-0.539630102267	-0.325471362022
ASCC3	-0.0573060322129	-0.300307691689	0.00125873160919	0.264458339553	0.0435487173639	0.0516648753499	-1.90506144167	-0.00893674259248	-0.149240264233	0.0502076884468
ASH2L	-0.154954045997	0.0956375491933	-0.239825936638	-0.127756620119	0.120238500149	-0.441510765518	0.372439741391	0.678465983996	-0.079511458707	0.255203973878
ASIC1	0.317684110358	-0.00507580421738	0.260098894243	0.266565615493	0.14765764388	-0.433267919179	NA	-0.53497257571	-0.615801420321	-0.169053214283
ASIC4	-2.22545607215	1.67163646581	1.91909387987	-1.4016016567	-0.226724004629	0.528890255328	NA	-1.27460582966	1.56063079	0.013236743532
ASMTL	0.357199747466	0.22660840017	0.181032986135	-0.16940947872	0.036582938364	-0.201035720251	2.53434111883	-0.097089222758	-0.000820509600992	-0.393808650727
ASNA1	-0.188335689936	-0.226650812292	-0.180827494224	-0.445961326207	-0.0298883061624	0.0531294263279	0.567100309423	0.0847287118295	0.104876240825	0.0666192812154
ASNS	-0.0645687590797	0.0133125811351	-0.0276559863535	0.0281218893487	-0.0869457397072	-0.240191619813	0.17612778455	0.475798316969	-0.0106180540781	0.182022349972
ASPH	0.537158875101	-0.0940850072061	0.214526221066	0.0314663940114	0.0182626238446	0.0328078362867	-0.92592395813	-0.512200196617	0.0314144749013	-0.0306976484996
ASRGL1	-0.0388091527976	0.0308880903961	-0.0791745930232	0.307325121175	0.0498943255568	-0.424888401069	0.662914459791	0.132851846009	-0.0225644089015	-0.0227271510815
ASS1	-0.0700968111617	0.0126223671025	-0.026965772321	-0.0495982633942	0.127338361759	-0.104743334539	-0.560051113474	0.306565660979	0.0676333646396	0.214122778269
ASTN1	0.293214369679	-0.0248162964429	-0.128716349732	0.550588582753	0.290853645972	0.0447590034707	0.474561703693	-0.358289174427	0.0194633077173	-0.0534251907303
ASTN2	0.0299734504184	0.0854165902366	0.352484519998	-0.409893927497	0.383545925691	-1.05687335848	NA	0.00158959001776	-0.795745142432	-0.73389452511
ATAD1	-0.7426058525	-0.270598166343	-1.16303834771	-0.187443281549	0.0878587019718	0.0374373353888	0.225799024855	0.829802872278	0.0267849757992	0.476832596166
ATAD2B	-0.0154161116804	-0.170217207118	-1.13473836767	NA	-0.00260938112976	0.205861534627	-0.42333753548	1.12148192005	0.662231610859	0.806476616038
ATAD3A	-0.0253602747164	-0.00391467177769	0.164546619229	-0.0426654640862	-0.197350554649	0.218486876254	0.940219419489	-0.183774659616	0.0372106774531	0.0227347814713
ATAT1	0.24363385663	0.042770249102	-0.229863099104	0.16905013838	-0.486649375064	-0.12347341153	-2.7044661268	0.0767316229755	-0.00947424342661	0.0858014866054
ATCAY	0.313028852482	0.238325507901	0.296699760929	0.304899759053	-0.00260938112976	-0.109990318543	NA	-0.191297704642	-0.00340338420161	-0.449404941989
ATE1	-0.0246218203107	-0.336418512283	-0.28431618145	-0.157902337579	0.528887599575	-0.14906295401	0.377603737683	0.423703584087	0.0629936302034	0.147982905522
ATF2	0.858532402649	-0.0536601690475	1.67077017948	1.74839086408	-0.032574138094	0.542792088401	NA	-0.695168868314	-0.547234917477	0.013236743532
ATG2B	-0.617494436771	-0.00507580421738	0.081629076095	-0.0812775810903	0.229197568926	-0.113207183708	NA	0.364200293913	0.0767810598674	-0.242178895744
ATG4B	-0.565603059477	-0.241774245819	-0.213156080927	-0.230785413654	-0.00260938112976	0.094070831225	NA	0.991840618914	0.306928525728	0.399493379949
ATG7	0.358409288943	-0.847343455108	-0.156094378221	1.1047637515	-0.0774637910715	0.212499335035	1.01913096449	-0.0906497390351	0.113226219835	-0.651153959032
ATG9A	0.614573255919	0.714458008535	0.742237476799	-0.020797902502	-0.00260938112976	-0.278806428616	NA	-1.48076425198	-0.101272949718	-1.43271873364
ATIC	-0.0603358955993	-0.0166247497898	-0.0940549960192	-0.215836819789	-0.00159468460085	0.0248358047663	0.567120410314	0.222799384901	0.0740921323166	0.0377142566314
ATL1	-0.16519305252	-0.0155478406914	-0.240221713958	0.132091603983	0.00354627382197	0.194277448555	-0.664264490514	0.246389836148	0.0383718098928	0.013236743532
ATL2	0	-0.188423632457	-0.00926760100104	-0.000508102013974	-0.00260938112976	0.211030945123	-1.23857220804	-0.0804313103823	0.0383718098928	0.0704216569427
ATL3	-0.684833081822	-0.826401763679	-0.00926760100104	0.0285083274642	-0.233579241974	0.279319722465	NA	-0.0523791858495	0.369914442917	0.101123774041
ATM	-0.285903029987	-0.158731100826	-0.0498709067005	0.0118038721031	-0.0414565199415	0.228300399613	-0.547358844747	0.38671262256	0.337497688488	0.443780321191
ATMIN	0.00814729627445	-4.95007469541	-0.0590809816396	0.0591894427975	-0.339378172307	0.140011355451	1.19036566701	-0.244137327224	0.0302245136183	0.0302716867061
ATOX1	0.231231232498	-0.0115635174947	-0.180604952934	-0.248981017635	0.0439019328176	0.0323382145726	-0.619179211891	0.480502031472	0.310667393731	-0.167581462405
ATP11A	-0.340204229151	0.303592522426	0.33104608071	0.525076514701	0.161109782186	-0.253698410523	0.650278197596	-1.2735712742	-0.286023667601	-0.150482419783
ATP11C	0.0974546367203	0.124275444686	0.260141869248	0.450084332017	-0.238448072763	-0.145279843451	0.678296902508	-0.25118544431	-0.0951574178428	-0.0842178931883
ATP13A1	0.00280164883178	-0.00787745304917	0.262061892767	0.0671705864925	-0.0203326637858	0.0350335034216	0.15625570765	-0.610782043799	-0.144786502348	-0.0271099883696
ATP13A2	0.117148888111	0.423355825531	0.454982025113	0.45916102148	0.202883741424	-0.0912983868161	-0.985800981993	-0.379113260529	-0.366042705199	-0.387176661549
ATP1A1	0.446811573332	0.272648536949	0.505393529339	0.546187385376	-0.0124114276722	0.0356525478377	-0.374875736142	-0.948959537971	-0.30338014492	-0.639445192151
ATP1A2	0.141670888545	0.60091207467	0.69255136739	0.388075261532	-0.144280269674	-0.416061571753	2.05307557047	-1.12463996716	-0.99772474735	-0.76797955664
ATP1A3	0.216206468929	0.166178999405	0.336425225888	0.471131316099	-0.122034111505	-0.435909862509	-0.130161431706	-1.04083314382	-0.50868368682	-0.841948721896
ATP1B1	0.250640533046	0.230956216298	0.52146688415	0.45797885243	-0.356688969332	-0.21018151922	0.488615092952	-1.18991980131	-0.263887060747	-0.728779841924
ATP1B2	0.302299617733	0.114943007371	0.560650992098	0.440415773472	-0.122628192718	-0.318743510623	0.675292976947	-1.27316346977	-0.521858554628	-0.888056578468
ATP1B3	0.176821693945	0.17882023077	0.389319703935	0.685641558515	0.0066705315929	-0.525058766146	-0.258866074804	-1.59509107244	-0.95415279295	-1.19198574824
ATP2A2	0.314873432306	0.0756332674529	0.239078842736	0.600582822342	0.123656400634	-0.09028084312	-0.384037221591	-0.457133265425	-0.249895862934	-0.0674723281383
ATP2B1	0.0836109730693	0.259321423744	0.1924037234	0.411185411874	0.066689213887	-0.163835137235	-0.318884757098	-0.619737178213	-0.363805817055	-0.351780053559
ATP2C1	0.0294267730785	0.0517986821382	0.138930426748	0.397177245332	0.13059330841	-0.00357627178324	-0.90431454019	-0.614163762902	-0.226387289005	-0.138739358591
ATP5A1	0.138719405829	0.0200223192498	0.278612126324	0.277091778736	-0.00735884861716	0.0305999687826	-0.592410388554	-0.322316038844	-0.193139491989	-0.00629294405545
ATP5B	0.156769763643	0.0181187263179	0.316753753021	0.353020857281	0.00912585527246	0.014115264893	-1.07602111293	-0.255898158097	-0.0799835128108	-0.117698437845
ATP5C1	0.29796332423	0.2271747056	0.48282671272	0.492453228992	-0.0452450031598	0.0350583664785	-0.809668143328	-0.412755555972	0.0291639447095	-0.163961591639
ATP5D	0.118079310092	-0.0365893117926	0.00154452893304	0.262719620047	0.0062723268105	-0.0974371514687	-0.364857037698	-0.0916383458509	0.0294901019525	0.213321571117
ATP5F1	0.390899920561	0.0619351369209	0.21524126993	0.405680161039	0.0027950601702	0.0204460599953	-0.371161635157	-0.684487873107	-0.283654916591	-0.282207284338
ATP5H	-0.00896084873351	0.0563299465518	0.214667867297	-0.0180824179751	-0.115538688815	0.0698217403033	0.718397725448	-0.931455715851	-0.161524048356	-0.17379955136
ATP5I	0.0529676723242	-0.344153871406	-0.0622352733253	0.0950883041588	-0.153361615004	0.0898192702935	0.966438903424	-0.259777285068	-0.156145641573	0.136752912828
ATP5J	-0.59944050525	-0.0275177684505	0.222971482279	-0.0358259691983	0.21320042476	0.0708023068286	0.642986973651	-0.856958446723	-0.376911700927	0.0220194460217
ATP5J2	0.479267633471	0.0499841073317	0.395784632927	0.0145048383039	-0.513580160722	-0.0156976037173	0.32100992744	-0.74541466531	-0.180137622168	-0.556603963485
ATP5L	0.235861655135	0.179391354261	0.504009969364	0.576880315117	0.0667091232479	-0.0434680030824	-2.07107399171	-0.71730370333	-0.16703500749	-0.368440902784
ATP5O	0.0267937766046	0.16679808446	0.352377766102	0.215291014701	-0.0393758878811	-0.000943275309331	0.0783269738842	-0.843677001149	-0.205888150563	-0.250291055206
ATP5S	0.118348057551	0.0565239637019	0.317443160124	0.399471830816	-0.0396847206333	0.0629258407988	-0.582502037871	-0.756621751305	-0.123741116734	-0.227498672738
ATP6AP1	0.044109904206	0.380205529173	0.373818594705	0.138396381079	-0.0467192853358	-0.23175050686	0.303382372566	-1.07086500341	-0.325282911744	-0.383866538677
ATP6AP2	-0.163337784435	0.179751923474	0.110747029886	0.249172975875	0.157631083036	-0.103427674357	0.397423493312	-0.832188512956	-0.0816428209944	-0.242308452399
ATP6V0A1	0.427894158018	0.188574460238	0.576315186859	0.364461062987	0.0294446904002	-0.00620357023475	-1.68940174323	-0.752790885879	-0.406140966521	-0.291296581307
ATP6V0A2	0.349575407225	0.395092896178	0.47651866387	0.517406306587	-0.00260938112976	-0.482293894185	NA	-0.880452128197	-0.869052875312	-0.653752205567
ATP6V0C	0.299079948193	0.411021801678	0.227113963385	0.407147253702	-0.0317867906008	-0.675316535145	NA	-1.77256934527	0.0383718098928	-0.557981197156
ATP6V0D1	0.275126740674	0.215152457081	0.336761906274	0.398592012254	0.114131411039	-0.0908902908737	-0.60829964869	-0.741793050165	-0.0910069148293	-0.239152129818
ATP6V1A	0.182441185639	0.0389156923467	0.167700510576	0.0385019978968	-0.00302064789302	-0.0975662732069	-0.795884936218	0.00200085678102	-0.176737704631	-0.0750616642526
ATP6V1B2	-0.0593633982536	0.295016408805	0.210602075337	0.272756091232	0.404989328103	-0.231319127609	-0.190222763828	-0.087507926349	-0.263584451523	-0.111257082618
ATP6V1C1	0.222715928385	0.3331587515	0.393216416034	0.0866327631673	0.0516622180101	-0.0592165544647	-0.303857761222	-0.329035887626	-0.244275720873	-0.21038097112
ATP6V1D	0.187340291779	-0.00300409199901	0.0899387601985	0.0785780746223	-0.258627711994	0.0237787890769	-1.11601657013	0.0122267133934	-0.114790829033	-0.20741353556
ATP6V1E1	0.127721843967	-0.0773133124106	-0.061829605371	0.00957762563428	-0.00960139065313	-0.212951328726	-0.18142883435	0.129100473312	-0.121141273864	0.0202287530553
ATP6V1F	0.0670961148789	-0.0185067319446	0.0041633267262	-0.0109129037067	0.115279754137	-0.17943637558	-0.987204191538	0.298509275618	-0.425642116964	-0.137731113324
ATP6V1G1	0.288186627129	-0.190590103255	0.062315970685	0.0513836857859	-0.0547191506929	-0.130565751507	1.50810269225	0.0172041241234	-0.139820756608	-0.00237779057368
ATP6V1G2	0	0.215385437682	0.367182806815	-1.92555189321	-0.808223296873	0.215414988834	NA	-1.10614411604	-0.774523469565	0.328690870532
ATP6V1H	0.0986245817927	0.0724884122222	0.0987603898475	0.0159666334046	-0.00260938112976	-0.120871411913	-1.3192645722	0.00158959001776	-0.19889918027	-0.216275124979
ATP7A	0.499103356899	0.552324453956	0.00108677682801	0.508328529367	-0.0129637589588	-0.050110644887	1.14788706158	-0.424186069019	0.00730867640561	-0.0828249619733
ATP8A1	0.476121554319	0.529522268383	0.723818935963	0.707264016485	0.200995766291	-0.177754646126	-1.95395411834	-0.649358318387	-0.373411653811	-0.36685784092
ATP8A2	0.122740147218	0.209093691435	0.219478090755	0.277434600894	-0.125349528348	-0.356039787587	-0.0864538823568	-1.22037044436	-0.702033487919	-0.878846791681
ATP8B1	0.723290339095	-0.758746678937	0.628454239091	2.39942188351	-0.185734968608	0.278823090709	-0.744611821338	-1.08284041173	0.221497397371	-0.440677823057
ATP9A	0.387976410395	0.407648331604	0.624782030875	0.549040688703	0.141005138283	-0.175487950073	-0.393200681495	-0.91156519027	-0.333753727027	-0.342798312424
ATPAF1	0.425285830629	-0.100720394624	0.0974667226326	0.258717483171	-0.174788858296	0.120129136519	-0.174920403491	-1.03458538153	-0.0362939486978	-0.233133328941
ATPAF2	0	0.236927823507	0.346942172027	0.211852550688	0.199172303987	-0.829315654756	NA	-0.986728940868	-1.07278536974	-0.429931328807
ATPIF1	0.0688470889482	-0.0739228931656	1.44114407806	1.59953621925	0.264027881042	-0.915490568705	0.720558525738	-0.259013453162	-0.84780349285	-0.48670322848
ATRAID	0	0.282426111391	0.453636524052	0.726217145207	0.0526647732915	-0.366358616844	NA	-1.31360660715	-0.593604142105	-0.48968277735
ATRN	0.130991902352	0.230403750932	0.406619580764	0.683002713999	0.110293736644	-0.189914207364	-0.605230086645	-0.541496568989	-0.0745313078812	-0.823627812446
ATRNL1	0.484857871096	0.322090367171	0.820392162023	-0.0611211876724	-0.0953999928519	0.059928422259	0.0484876685905	-0.544158874112	-0.105827371745	-0.169009546418
ATRX	-0.483503838103	-0.0188925893692	-0.507880900943	-0.125553458961	0.187550294318	0.039667286447	0.458069810758	0.155021318215	0.0118962784166	0.428471921732
ATXN10	-0.223859807423	0.0171503898673	-0.296468381665	-0.163029563764	-0.0248355752144	0.0923252041645	-0.349635134457	1.06885823632	0.0750037975599	0.202819307438
ATXN2L	-0.337088119256	-0.0908821851079	-0.542778813124	-0.470515104609	-0.218743089902	0.111656882186	-0.163547069628	0.778755507908	0.257742015524	0.61470941365
AUH	0.00995692631768	-0.402765762055	-0.0192245273187	0.53973614652	0.135253147019	-0.0637769825502	2.11663306428	-0.301633009659	-0.0396552288331	0.1176162924
AURKAIP1	0.514635975878	-0.329598847814	0.441833693042	0.0872658618137	0.215019156739	-0.733876626933	1.32470891837	-0.371381954146	-0.581347568101	-0.10107238499
B3GALNT1	0.768740450597	0.240347408189	0.146251528486	-0.277940494379	-0.250229722638	0.16987642323	0.284371709176	-0.630677595967	-0.105654112042	-0.163325745183
B3GALT1	0.31723502145	0.161319260834	0.235727985738	0.42865511212	-0.210693275351	-0.376787318944	NA	NA	-0.510553378587	-0.153158321519
B3GALT6	0	0.396859351414	0.471205678772	0.119715643231	0.254204995261	-0.219697865171	NA	-0.528625142841	-0.510048653291	-0.453861204227
B3GAT3	-0.12653905803	0.182981420898	0.117271457029	0.541685996063	0.192582973626	-0.495117341308	0.62969127882	-0.472670290251	-0.782588588256	-0.153730510935
B3GLCT	0.00116286934318	-0.00623867356057	0.0671191909203	0.294190054509	0.0586554298861	-0.519417797378	0.220244248072	-0.919614510107	-0.392063881993	-0.384203909359
B4GALNT1	-0.0853380570043	0.052461396974	0.406145060205	0.348432333061	0.0281551080074	-0.476877704727	0.411237455592	-0.171005543522	-0.489789043467	-0.0175277456052
B4GALNT4	0.369375872327	-0.143899271544	0.246905836943	0.334493603635	-0.181290699007	0.214494588004	NA	-0.288053293135	0.0383718098928	-0.0277708721865
B4GALT7	0	-0.0612826147459	0.103499610959	1.21257327694	1.35030284174	-0.158764586407	NA	-0.387056448311	-0.0869964322273	1.00373083871
B4GAT1	0.000101227506701	0.180930287673	0.173409661027	0.16122493941	0.295801741175	-0.0389856705374	-0.249687389588	-0.757428199352	-0.0848219298393	-0.167057702745
BABAM1	0.00886772383949	0.0554015477376	-0.130087497596	0.452275250022	0.330187889192	-0.563454136628	-0.258453885921	-1.98082473387	-0.32473198438	0.312229572222
BABAM2	0.016780040105	0.260362547864	0.120682195809	-0.450041216946	-0.079132862467	0.00363286019236	0.0957588482741	0.289133488639	-0.419504596863	-0.00354329657303
BAG1	0.315775961664	-0.074886694876	-0.25156164622	-0.840895819627	-0.173761139821	0.440749503479	1.04428280274	-0.0383918357821	0.455868861314	0.0532181693318
BAG5	-0.193529636222	-0.00496706400606	-0.0223743843741	0.122251075511	-0.00250064091843	0.0257417610839	0.450387400996	0.0732569541721	-0.0676138976835	-0.195281590657
BAG6	-0.448862640232	-0.0182951854764	-0.381022024832	-0.353027405334	0.0106100001293	0.00720381903113	0.309016603844	0.420062291299	0.200929514745	0.216357948001
BAIAP2	0.0553863264177	-0.115522975477	0.459667577918	0.151037354506	0.185577564137	-0.0295358251224	-0.947961024203	0.683246267262	-0.214721145703	-0.298004367296
BANF1	0.143905666786	-0.00803000446977	0.115118496103	0.208619928624	0.000344819122634	0.250956828528	-0.309323419559	-0.161130944235	-0.070325680972	-0.175321632103
BASP1	-0.317633375702	0.758379156377	-0.712643964749	0.743832898558	0.278592081624	0.0186116611719	1.00481990916	0.00882843014109	-0.576635206991	-0.00828374461423
BAX	0.016934846607	0.454845599212	0.500389959544	0.0557249702317	-0.00260938112976	-0.477107273646	NA	-0.538867049273	-0.614730168829	-0.398491628571
BAZ1A	-0.220400055898	0.117904973017	0.0492409074748	-0.767773383857	-0.0611178896056	0.872624418499	0.968576653611	-0.123616539715	0.806226080374	-0.323199089673
BAZ1B	-0.226842776273	-0.106968115047	-0.125838434168	0.124255059692	-0.126570210316	0.288397515296	-1.42944536106	0.103481900848	0.341470675332	0.331761989033
BBC3	-0.236543909219	-0.275293319779	NA	-0.121565324988	-0.0776694735199	0.926839797714	NA	0.0766496824079	0.770781717662	0.831477651901
BCAP29	0.721604970111	-0.264697917258	-0.557099923301	-0.0270432667086	-0.46064889145	1.87391502221	NA	-5.4654758066	1.24483878858	2.6663858955
BCAP31	0.00389268083131	-0.109973712728	-0.808154030257	-0.301043216573	0.0817590102369	0.229166662873	-1.2491651762	0.415165771267	0.0344791290615	0.365136256201
BCAS2	-0.344406629758	-0.00507580421738	-0.189772579058	-0.908654191982	-0.0705229038441	0.13613961762	NA	0.228193517509	0.249499112208	0.329415858591
BCAT1	0.477873590057	0.377208341668	0.420141716174	0.0692846102589	0.116927329041	-0.244096409339	-1.57353948917	-0.0947382869497	-0.151133358595	-0.39831661646
BCAT2	0.162296250646	0.0464727672604	0.179214350259	-0.0270432667086	-0.261401944177	0.0258505012952	-1.36494139662	-0.592196003167	0.0383718098928	0.0539786851648
BCCIP	0.632698701041	NA	NA	0.0444820392755	0.386302523045	0.639060336657	-1.18947665036	-0.415007209041	-0.0331534960913	-0.154383759885
BCKDHA	0.591088613594	0.123765512077	0.429545862367	-0.0364282315532	-0.37799271207	0.102657438522	-0.240201197237	-1.03336447961	0.0207630300065	-0.52232567148
BCKDHB	0.232467520677	0.574664820973	1.01510514337	0.700289818392	0.337406924947	-0.902554032519	-0.482053682759	-1.35400057725	-0.22481327712	-0.465324957108
BCKDK	0.495552321126	-0.123489205604	0.489239082242	-0.0349128148688	-0.121153420164	0.154451790654	NA	-0.352384414002	0.0838306092285	0.013236743532
BCL11B	-0.287550165613	0.299632183531	-0.118938998283	0.0802074818505	0.23667261963	0.188119081724	-0.640726575263	0.0968998227875	-0.624111885566	-0.0820734892378
BCL2L1	-0.452544865539	NA	-0.778050690657	-0.895254921321	-0.435131231971	0.0418277575547	0.273175925085	0.405872465547	0.228667567255	0.013236743532
BCLAF1	-1.85905599164	-1.87454013962	-2.93708275844	NA	-0.80536220028	0.0258505012952	-0.0849739781519	2.3457866508	0.394687482846	0.796948261912
BCR	-0.360317147205	-0.00507580421738	-0.891124083284	-0.55129356637	-0.179618694324	0.667846722672	NA	1.03640336064	0.448118742122	0.62120392071
BCS1L	0.138331287531	0.126645717882	0.507068198953	0.380000368427	-0.0563731010873	0.0664365114448	-2.67419569482	-0.611383851931	-0.102377314234	-0.0273492666176
BDH1	0.0926520198178	0.00433109074486	0.524354767583	0.748239610188	0.245365048437	-0.584654031926	-0.258993057044	-0.828068846023	-0.45298789452	-0.235915684546
BDH2	-1.01783070098	-0.495640706664	-1.30829772981	-0.189100657318	-0.703240139908	0.187907891905	0.271074303386	0.618993497205	0.386064281062	0.367445694274
BDNF	0.525534466108	0.165316485678	0.618184647882	0.163646479481	-0.888753026362	0.379508348744	-0.836137044761	-0.98533932257	-0.132020480003	-0.333723803494
BECN1	0.385271990144	0.20383618403	0.371024836548	0.139092981387	-0.0104766068814	-0.00223459268984	NA	-0.646770591647	-0.942761216151	0.013236743532
BEND7	-0.0684371838511	0.087746136141	0.318566002229	0.470189137222	-0.0459528879106	0.0420984048956	NA	-0.60515345359	0.0383718098928	-0.456790154803
BET1	-0.14927620219	0.0251624153423	0.291284778182	NA	0.0193988307336	0.0038422894319	NA	0.189447294968	-0.241322307317	-1.11305708873
BID	0.0660693482379	0.0922007072218	-0.00926760100104	-0.191660485462	-0.43798822369	0.0258505012952	NA	0.220809382617	0.0383718098928	0.00439413807136
BIN1	-0.325850225301	0.0548954565098	-0.307809182537	-0.416953751633	-0.367168686176	0.10874383301	1.54711920433	0.10990890669	-0.0215994508344	0.102997351494
BIRC6	-0.328080573977	-0.460656958638	-0.854027286951	-0.0446602939986	0.154452169663	-0.0426235037561	2.24189753862	0.124257925605	0.0559888371828	0.219875812783
BLMH	0.251255523903	0.17804685649	0.232060500431	0.0049572701528	-0.0346099179912	-0.117276298628	-1.89621375011	-0.0822556357303	0.0703723467542	-0.0434687438973
BLOC1S2	0.24233690782	0.27306336153	-0.115333833198	0.0190149238563	0.137393582035	0.298529715555	-0.54485381112	-0.0792012871702	-0.00768638067212	-0.709735025894
BLVRA	-0.102391954013	0.169792618395	-0.157996597972	-0.0204012216938	0.32423016643	-0.132423606431	-0.0154591834419	0.231905837517	-0.14795684972	0.00659469851719
BMS1	-0.0855363470161	0.0381418496621	0.214326971751	0.234784918129	-0.618661340091	0.157562416871	1.87054588742	-0.215158660859	-0.157506103245	-0.0299809103475
BOLA2	0.998867126685	0.187150106723	-0.250986122568	-0.31784041213	0.0833296024408	-0.115502466555	1.79386487883	0.410711943233	-0.0475671736778	-0.248533052885
BOP1	0.141097893157	-0.218647952264	0.0424892425085	0.37254371266	0.304305904263	-0.3903750437	NA	0.00158959001776	-0.254587119284	-0.42909686611
BORCS5	-0.365059217577	0.121581965326	0.00422467701074	-0.219274644647	-0.0161016591415	0.103079275555	0.89779162278	0.296397105545	-0.135620721195	-0.247592071182
BPGM	0.0201148127554	-1.01672334721	-1.72318218296	-1.05999450825	-1.25582582895	0.00573568853987	1.97511337237	2.00946697255	0.845083005632	0.293804289764
BPHL	0.441735184138	0.051382505102	0.466505479072	0.293982067188	-0.0590676904492	-0.0674803417763	0.281419796848	-0.467145090099	-0.216886478112	-0.425262488174
BPNT1	-0.21891098389	-0.181175343819	-0.246987557898	0.0362304577138	-0.249229307922	-0.0374232231272	-0.0371287141271	0.537276279971	0.30599292078	0.256652656159
BPTF	0.992280474143	-0.323704146528	-0.612193264846	-0.234028610488	-1.54949868515	0.407472087292	-1.48217068389	0.801621179756	0.245357153673	0.234446722906
