gene	NTC_01	NTC_02	NTC_03	NTC_04	NTC_05	NAA25_06	NAA25_07	NAA25_08	NAA25_09	NAA25_10
ACAA1	-0.0342578988868	0.0452056029559	0.424514834509	0.108759896362	0.122533894893	-0.177161274375	1.33364555883	-0.608775092245	-0.488059007601	-0.066658217977
ACAA2	0.177124482571	-0.191507525083	0.20033252619	0.37289020686	-0.00752259702056	0.018962207523	0.863508329185	-0.346704921588	-0.142451230239	-0.112510554074
ACACA	0.0720197289838	-0.0282933594998	-0.0993499792059	-0.0910849993958	0.0205531902722	-0.0399398504738	0.170357367117	0.285161231222	-0.0644289225942	0.0933702248427
ACAD9	0.331240506554	0.228144376801	0.6115075421	0.481413300247	0.199079777928	-0.187640167426	-0.323225852255	-0.740817246385	-0.463520855302	-0.222558039347
ACADM	0.0779837660226	-0.065040020998	0.243035815301	0.0199581667946	-0.256151189789	0.145367055292	1.01619030716	-0.612087362667	-0.11591475949	-0.0495081323335
ACADSB	0.11106004539	-0.00464004748282	0.235387321158	0.459531067766	0.13123734321	-0.446352714623	-0.0816713297072	-1.08835222076	-0.651767031925	-0.35019900517
ACADVL	0.123390837155	-0.20927784351	0.141650638415	0.142925409989	-0.291401554766	0.0905014044414	0.450276512656	-0.770892242057	-0.129658689534	-0.0733599274646
ACAT1	-0.0179459883671	0.0288936924362	0.198688428759	0.252076054107	0.115361706836	-0.0876682580479	0.41729071545	-0.725098254502	-0.222907709327	-0.322287191649
ACAT2	-0.0643115640297	-0.100037248834	-0.406327005121	0.00544652770331	-1.17481708584e-06	-0.11339681863	-0.0849915527829	0.308739199928	0.0244599674165	-0.000486275000574
ACBD3	0.0129586665317	-0.0020109624627	0.295589650779	0.56545247934	0.210729819403	-0.34672454489	0.273745938564	-0.0984454981756	-0.0745012070409	-0.0296178576435
ACIN1	0.143498686231	-0.299486848995	-0.123349841365	-1.01453196392	-0.171928294028	0.12081623054	1.48795528679	0.178460098696	0.00882547863321	0.0149160104373
ACLY	0.00551586991049	0.0303545669259	-0.0645674515801	-0.000497496440024	0.0819997484512	-0.222889766094	-0.407739875604	0.192677791702	0.000790680386916	0.0039445863294
ACO2	0.123015309077	0.161393298466	0.45387961383	0.613929589568	0.257554540027	-0.0928878252781	-0.580880632214	-0.458666275003	-0.315828220873	-0.236969922389
ACOT13	0.0123202947227	-0.727954557619	-1.02325105839	-0.0288842534395	-0.693586029847	0.676943950197	1.98589857705	-0.113584839275	0.51250919073	0.423232764795
ACOT7	-0.290528420082	0.0427812859624	-0.372859533862	0.417487704361	0.474585316656	-0.420586531372	1.21665786946	-0.0489873945312	-0.299917547004	0.0646892796259
ACOT9	0.170439246625	-0.0367191187501	0.0529154878874	0.155776697682	-0.180882023027	0.055347843556	-0.0261980638137	-0.609915597157	-0.16845690242	-0.270724893073
ACOX1	0.193791857451	0.0248442616582	0.406219957641	0.123723396917	-0.075844903149	0.180709431249	-0.227205913425	-0.442012167649	-0.0208325188584	-0.0268825644114
ACOX3	0.270303754971	0.365292499028	0.660948763715	0.597670697048	0.21654071176	-0.205101101257	-0.614004502994	-1.3775269177	-0.536681791432	-0.46283047125
ACP2	-0.0945359667114	0.095867447258	0.196806212928	0.0755813106849	-0.0174163098815	-0.204321100885	-0.0760841816121	-0.0786109911221	-0.303687615089	0.0383566092196
ACSL1	-0.275348454649	-0.315651214226	-0.38015225779	-0.346719968201	-0.17282376166	0.491908119449	2.90490949464	0.47987686653	0.563052569712	0.163596344603
ACSL3	-0.173267096387	-0.188385677475	-0.737619574507	-0.0808535912887	-0.131502051738	0.237872623406	0.117640914508	0.14480652112	0.0785706654025	0.164640005975
ACSL4	0.148088155396	0.0584226141367	0.289346216743	0.212837015928	0.0137206684227	-0.00228105792028	-0.233858253218	-0.61670629937	-0.19242756171	-0.221736868416
