beta_PD	se_PD	t_PD	df_residual	p_one_sided_down	p_two_sided	ci95_low	ci95_high	model	analysis	cohort	gene	FDR_BH
-0.21618238222043917	0.15634159726242977	-1.382756643182829	9	0.10004029066335018	0.20008058132670037	-0.5698516463109569	0.13748688187007857	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMD1	0.3201289301227206
0.30909090631835356	0.32733137262238	0.9442752274006158	9	0.815156648772712	0.3696867024545761	-0.4313841028679316	1.0495659155046386	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMD10	0.49169928333298496
-0.4223665226069828	0.2337935200575942	-1.8065792520807862	9	0.0521492607897977	0.1042985215795954	-0.9512442086210754	0.10651116340710975	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMD11	0.2085970431591908
-0.5220615625625706	0.281376006542408	-1.8553876322922627	9	0.0482598652422998	0.0965197304845996	-1.1585783112020334	0.1144551860768922	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMD12	0.2085970431591908
-0.738337603773414	0.24984265676162432	-2.955210344556431	9	0.008042090896806074	0.016084181793612148	-1.3035209593392558	-0.1731542482075722	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMD13	0.11029153229905472
-0.5180387743991592	0.23201033616669609	-2.2328262738559883	9	0.026227086750582183	0.05245417350116437	-1.0428826182018702	0.0068050694035517445	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMD14	0.16322654411029158
-0.2177336800331351	0.39978542085385305	-0.5446263637330852	9	0.29962170107155794	0.5992434021431159	-1.1221111333999736	0.6866437733337034	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMD2	0.6390525914242821
-0.17751572643214653	0.3211587364766354	-0.5527351626165741	9	0.2969525137014206	0.5939050274028412	-0.9040272625479884	0.5489958096836953	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMD3	0.6390525914242821
-0.5618212296970815	0.25281856281653003	-2.22223092892429	9	0.026684683698406087	0.053369367396812174	-1.1337365524608427	0.010094093066679855	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMD4	0.16322654411029158
-0.4491548851691216	0.27690627858842004	-1.6220465908493302	9	0.06962144050257751	0.13924288100515503	-1.0755604067017113	0.17725063636346794	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMD5	0.2673463315298976
-0.4983587669785643	0.3302244384992753	-1.5091516825447127	9	0.08276875922339319	0.16553751844678638	-1.2453783458607153	0.24866081190358658	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMD6	0.29730453002797264
-0.6513674970766195	0.331273235425824	-1.966254521707258	9	0.0404137802927376	0.0808275605854752	-1.4007596194384833	0.09802462528524436	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMD7	0.19804059210779515
-0.46108004525925494	0.3256511768751002	-1.4158709625548105	9	0.09523800779555887	0.19047601559111774	-1.1977541876009279	0.2755940970824181	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMD8	0.3201289301227206
-0.6966626728589747	0.3622840591054238	-1.9229735765333453	9	0.04332137952358019	0.08664275904716039	-1.5162061521319172	0.12288080641396792	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMD9	0.19804059210779515
0.026662042838512923	0.5657756550818515	0.047124761553509566	9	0.5182785357777693	0.9634429284444614	-1.253211407841744	1.3065354935187699	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSME1	0.9634429284444614
-0.2977092266689212	0.21501756143089165	-1.3845809834682146	9	0.0997704159508411	0.1995408319016822	-0.7841127433872157	0.18869429004937338	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSME2	0.3201289301227206
-0.22340607378089405	0.31387695599161847	-0.7117632228689631	9	0.24732304583244022	0.49464609166488044	-0.9334450780146307	0.4866329304528426	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSME3	0.5653098190455776
0.27121349201446066	0.14917492413725078	1.8180903632632408	9	0.9487935126198886	0.10241297476022261	-0.06624363113250004	0.6086706151614214	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSME4	0.2085970431591908
-0.5102228774689719	0.2301951721423454	-2.2164794887768813	9	0.02693633634488574	0.05387267268977148	-1.0309605349723443	0.01051478003440054	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMF1	0.16322654411029158
-0.2831937353629681	0.31464553670489376	-0.9000405291894406	9	0.19577243735426592	0.39154487470853183	-0.994971389962429	0.42858391923649275	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMG1	0.49458299963182967
0.521528385016552	0.18608259305123537	2.802671525933412	9	0.9896887816441294	0.02062243671174112	0.1005803142736364	0.9424764557594676	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMG2	0.12373462027044671
0.3055590557790755	0.8330600549528626	0.36679115024470244	9	0.6388749012030257	0.7222501975939486	-1.5789537145736088	2.19007182613176	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMG3	0.7376172230746708
0.23498054502844612	0.4477817889817732	0.5247657470902886	9	0.6937872999425315	0.612425400114937	-0.7779722362872663	1.2479333263441585	pathway_score ~ PD + age + sex + pmi	GSE178265_primary_adjusted	GSE178265	PSMG4	0.6390525914242821
-0.19786960386933017	0.4995970285291526	-0.3960584082172619	12	0.3495068794512452	0.6990137589024904	-1.2863980192922722	0.8906588115536118	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	ADRM1	0.7456146761626564
-1.1661661053091548	0.2514743001109167	-4.637317231998653	12	0.0002864133134259838	0.0005728266268519676	-1.7140815367224072	-0.6182506738959025	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PAAF1	0.01941528029789713
-0.8332701081364065	0.5238407380573515	-1.5906935974979055	12	0.06883177997448074	0.13766355994896148	-1.9746210289181139	0.30808081264530096	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	POMP	0.2863555439798837
-0.5695245556340591	0.21590079852156532	-2.637899255278447	12	0.010828792002841108	0.021657584005682216	-1.039931985388245	-0.0991171258798732	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMA3	0.10008809144583941
-0.751604070534865	0.36953451559710887	-2.033921159760659	12	0.03234006767383191	0.06468013534766381	-1.5567506141227103	0.05354247305298032	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMA4	0.1724803609271035
-1.2727114575589498	0.28674358734201966	-4.438500157427742	12	0.0004044850062061902	0.0008089700124123804	-1.8974720644845475	-0.6479508506333519	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMA5	0.01941528029789713
-0.46174648335176727	0.1423432141877462	-3.2438952990252012	12	0.0035178139829927075	0.007035627965985415	-0.7718857046400989	-0.1516072620634356	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMA6	0.08238957712713053
-0.9292792455672183	0.5466999811402747	-1.6997974714193005	12	0.05745939914979619	0.11491879829959238	-2.1204361784544807	0.26187768732004413	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMA7	0.250731923562747
0.550452135557553	0.22122379161790834	2.488214000546012	12	0.9857373198592445	0.02852536028151109	0.06844690015282484	1.0324573709622813	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMA8	0.11410144112604435
-0.37834336892289855	0.3030818314545888	-1.2483208482247354	12	0.11786033398654729	0.23572066797309457	-1.038701951735197	0.2820152138894	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMB1	0.3649868407325335
0.07366248488816929	0.7622474987034711	0.09663853933724145	12	0.5376956607721017	0.9246086784557966	-1.5871321446687077	1.7344571144450462	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMB10	0.9246086784557966
-0.510281044603103	0.2943921900895682	-1.7333375740975026	12	0.054314379659730364	0.10862875931946073	-1.1517065253240877	0.13114443611788174	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMB2	0.2482943070159102
-0.7473676552868013	0.5077365877317354	-1.471959424128946	12	0.0833835539779776	0.1667671079559552	-1.8536306467281665	0.35889533615456404	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMB3	0.2964748585883648
0.38223726438530303	0.5627377617991308	0.6792458056542198	12	0.7450641152155493	0.5098717695689013	-0.843862990760864	1.60833751953147	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMB4	0.5969230473001772
-0.5205219964994598	0.465547897316782	-1.1180847330629673	12	0.14270745675197788	0.28541491350395576	-1.5348637279978659	0.49381973499894616	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMB5	0.41514896509666294
-0.8703539315261668	0.7126739232833427	-1.2212512666611688	12	0.122721183138731	0.245442366277462	-2.4231370189451917	0.6824291558928584	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMB6	0.368163549416193
-0.4339351277296313	0.21676425823675877	-2.001875822423038	12	0.03421470919035544	0.06842941838071089	-0.9062238745891815	0.038353619129918914	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMB7	0.17287432011969064
0.34555978300102996	0.6220886012192038	0.55548322590027	12	0.7056147917659474	0.5887704164681051	-1.0098548425251117	1.7009744085271716	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMB8	0.6728804759635487
0.321536665765897	0.6579359890564226	0.4887050885102487	12	0.683070097213089	0.6338598055738219	-1.1119827082900335	1.7550560398218278	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMB9	0.7075644341289175
-1.1379672090993347	0.4364018885174448	-2.607612934410675	12	0.011451102881990914	0.022902205763981828	-2.088805242692151	-0.1871291755065183	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMC1	0.10008809144583941
-0.5396967675450572	0.2308490563460873	-2.337877295612366	12	0.018764998778808602	0.037529997557617205	-1.0426736532284853	-0.03671988186162933	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMC2	0.13857229867427892
-0.5355288608224797	0.6183499930290228	-0.8660610768331394	12	0.20172022789387123	0.40344045578774246	-1.8827977588587559	0.8117400372137964	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMC3	0.5233822129138281
-0.31778314749744085	0.44011481227420607	-0.7220460176183561	12	0.24204976416912452	0.48409952833824904	-1.2767109470070648	0.6411446520121831	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMC4	0.5953643561363536
-0.4513858660892338	0.6431015944119428	-0.7018888928459035	12	0.2480684817234807	0.4961369634469614	-1.8525838707734252	0.9498121385949576	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMC5	0.5953643561363536
-0.6107634055873512	0.2119992597115172	-2.880969520452389	12	0.006902860284397586	0.013805720568795171	-1.0726701125267597	-0.14885669864794276	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMC6	0.09466779818602403
-0.2832547269986363	0.14933354168800067	-1.8967924004001342	12	0.041089501295724806	0.08217900259144961	-0.608624563528098	0.04211510953082548	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMD1	0.19722960621947908
0.17568129403484467	0.43297998747566385	0.40574922425189236	12	0.6539658693168986	0.6920682613662027	-0.7677010576662876	1.1190636457359768	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMD10	0.7456146761626564
-0.20168902755041174	0.1869402890307951	-1.0788954515694957	12	0.1509217333902479	0.3018434667804958	-0.6089969276724079	0.20561887257158445	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMD11	0.4261319531018764
-0.5388593115694866	0.3537504334286526	-1.523275339472251	12	0.07679969293100296	0.15359938586200592	-1.3096152944241777	0.23189667128520441	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMD12	0.2912491478107842
-0.6773307833445041	0.24451750966186628	-2.7700706762520135	12	0.008479839924726475	0.01695967984945295	-1.2100886704740588	-0.1445728962149494	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMD13	0.10008809144583941
-0.448117352781642	0.2196955249244974	-2.039719984900221	12	0.03201120937304556	0.06402241874609112	-0.9267927811076133	0.03055807554432932	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMD14	0.1724803609271035
-0.07547775932411804	0.4326411268358964	-0.17445812393315824	12	0.4322070858646616	0.8644141717293232	-1.0181217971158558	0.8671662784676196	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMD2	0.8828059626171811
-0.2930797422229061	0.32042879593662194	-0.9146485769677042	12	0.18919427303313655	0.3783885460662731	-0.9912341138044403	0.40507462935862804	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMD3	0.5189328631766031
-0.4423019190800812	0.28232595224728735	-1.5666357115220921	12	0.07158888599497093	0.14317777198994186	-1.057437325984488	0.17283348782432573	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMD4	0.2863555439798837
-1.0958418357934232	0.32342025885155085	-3.388290639815523	12	0.002692495554386848	0.005384991108773696	-1.8005140451534782	-0.39116962643336817	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMD5	0.08238957712713053
-0.8733864617589195	0.3350425012456071	-2.606793044201496	12	0.011468427144835766	0.022936854289671533	-1.6033813619566466	-0.14339156156119248	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMD6	0.10008809144583941
-0.8309697650861934	0.3929415336173528	-2.114741492039356	12	0.028028480867636686	0.05605696173527337	-1.6871158198407983	0.025176289668411456	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMD7	0.16817088520582013
-0.4363276666220237	0.5015358578699453	-0.8699829927916523	12	0.20068873475499235	0.4013774695099847	-1.5290804282872201	0.6564250950431727	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMD8	0.5233822129138281
-0.7268879145497061	0.2472808250939488	-2.939523977540682	12	0.006191460349565196	0.012382920699130393	-1.2656665487950998	-0.1881092803043125	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMD9	0.09466779818602403
-0.8962127434856624	0.6872874189199698	-1.303985376153118	12	0.10834891219302965	0.2166978243860593	-2.393683389497368	0.6012579025260429	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSME1	0.3586722610527878
-0.8042970691308192	0.3802122278729574	-2.115389801191675	12	0.027996179252479984	0.05599235850495997	-1.6327083492167787	0.024114210955140103	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSME2	0.16817088520582013
-0.46784121023528513	0.33969118178709484	-1.3772545044413598	12	0.09679031418016423	0.19358062836032847	-1.2079647152378301	0.27228229476725985	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSME3	0.3318525057605631
0.20498910483185817	0.13605456128722207	1.5066683754843746	12	0.9211200224679126	0.15775995506417476	-0.09144831883548749	0.5014265284992039	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSME4	0.2912491478107842
-0.4068141411623847	0.18851804841048148	-2.1579585858887245	12	0.0259501393414845	0.051900278682969	-0.8175596836629694	0.003931401338200025	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMF1	0.16817088520582013
-0.36284506462396515	0.2869127647422224	-1.2646529161920153	12	0.11500271196077481	0.23000542392154963	-0.9879742774396145	0.2622841481916842	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMG1	0.3649868407325335
0.49637055633445026	0.15823940072315812	3.1368328878017997	12	0.9957088761912953	0.00858224761740943	0.15159651987997963	0.841144592788921	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMG2	0.08238957712713053
0.17475323314072866	0.7713904886500156	0.22654315254334856	12	0.5877039628605175	0.824592074278965	-1.505962260213198	1.8554687264946552	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMG3	0.8604439035954417
-0.3136199538373414	0.41106745693213675	-0.7629403606355466	12	0.23011737127945342	0.46023474255890684	-1.2092590028597618	0.582019095185079	pathway_score ~ PD	GSE178265_primary_unadjusted	GSE178265	PSMG4	0.5813491484954613
-0.27853687204540956	0.44899238318546153	-0.6203599047032311	10	0.27444834162113635	0.5488966832422727	-1.278954245266845	0.7218805011760259	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	ADRM1	0.9731994509698274
0.7563059689054659	0.38778759757548087	1.9503098439301034	10	0.9601463207204336	0.07970735855913276	-0.10773864357088125	1.620350581381813	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PAAF1	0.9583075040399853
-0.26288843745885426	0.2521390201067573	-1.0426328988965912	10	0.16083431434151202	0.32166862868302404	-0.8246891842604686	0.29891230934276003	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	POMP	0.9731994509698274
0.1571494290661375	0.7121457709793312	0.22067031143080185	10	0.5851053286358545	0.8297893427282909	-1.4296102315306294	1.7439090896629044	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMA1	0.9731994509698274
0.4669180173273966	0.40445525652484876	1.1544367635106016	10	0.8624182916659002	0.27516341666819966	-0.4342644536256939	1.368100488280487	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMA3	0.9731994509698274
0.2884111377288954	0.15320018236509017	1.8825769870272413	10	0.9554275579516286	0.08914488409674282	-0.05294014073014447	0.6297624161879352	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMA4	0.9583075040399853
-0.11115951821081094	0.36593814361459254	-0.30376586904229524	10	0.383766293855439	0.767532587710878	-0.9265205134222174	0.7042014770005955	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMA5	0.9731994509698274
-0.49114942818266893	0.35338616310702864	-1.3898377453842654	10	0.09736990916959866	0.19473981833919732	-1.2785428679557977	0.29624401159046	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMA7	0.9731994509698274
-0.21027887503372167	0.4530629590382377	-0.4641272715829645	10	0.32624791780455403	0.6524958356091081	-1.2197660564626849	0.7992083063952415	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMB1	0.9731994509698274
0.03750745100563524	0.21161670124050014	0.17724239526354027	10	0.5685717165150445	0.8628565669699111	-0.43400394275749504	0.5090188447687656	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMB2	0.9731994509698274
0.37003951825041437	0.4013238964133094	0.9220470586414412	10	0.810893521869334	0.3782129562613319	-0.5241658475785952	1.264244884079424	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMB3	0.9731994509698274
-0.22908153222198058	0.3401080659166436	-0.6735551290280946	10	0.2579296198484372	0.5158592396968744	-0.9868895277647628	0.5287264633208016	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMB4	0.9731994509698274
-0.033659190521900584	0.2428572743387781	-0.13859659181938727	10	0.4462601147251371	0.8925202294502742	-0.5747789189636212	0.50746053791982	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMB5	0.9731994509698274
-0.2083247072154828	0.571807819072503	-0.36432644022495964	10	0.3616000310290679	0.7232000620581358	-1.4823919247604647	1.065742510329499	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMB6	0.9731994509698274
-0.0077517909676858565	0.2308120606523339	-0.033584860972071015	10	0.48693455078396136	0.9738691015679227	-0.5220331108141634	0.5065295288787917	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMB7	0.9738691015679227
-0.3569159437468574	0.42483853047236086	-0.8401214064788731	10	0.2102363714707855	0.420472742941571	-1.3035151793130793	0.5896832918193644	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMC1	0.9731994509698274
-0.19498404140828285	0.3067065361872293	-0.6357348748813577	10	0.2696124591742694	0.5392249183485388	-0.8783687908451826	0.4884007080286169	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMC2	0.9731994509698274
0.42922031519646797	0.278407496839573	1.5416981226040691	10	0.922913233718331	0.15417353256333802	-0.19111024519603037	1.0495508755889662	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMC3	0.9731994509698274
0.2950913293203974	0.3584821558291898	0.823168809163832	10	0.7851973371846441	0.4296053256307117	-0.5036566898264181	1.0938393484672129	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMC4	0.9731994509698274
-0.4636225741887734	0.5145565386725498	-0.9010138621206222	10	0.1943827059255152	0.3887654118510304	-1.6101259895486593	0.6828808411711125	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMC5	0.9731994509698274
0.013196362872441636	0.15175821728926459	0.08695649638060918	10	0.5337886659589812	0.9324226680820374	-0.32494201717794385	0.3513347429228271	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMC6	0.9731994509698274
-0.714273028802348	0.20381364009140576	-3.5045398751624908	10	0.002841620808145554	0.005683241616291108	-1.1683981188547565	-0.2601479387499395	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMD1	0.24437938950051763
0.12701486432080777	0.3693159735833196	0.34391922745294573	10	0.6309855065175954	0.7380289869648091	-0.695872405079323	0.9499021337209386	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMD10	0.9731994509698274
0.009287975327892273	0.11034859148709084	0.08416940536099937	10	0.5327085422120514	0.9345829155758972	-0.23658400862645662	0.25515995928224117	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMD11	0.9731994509698274
-0.22974042865433297	0.4886923271206932	-0.4701126166803793	10	0.32417968299770433	0.6483593659954087	-1.318614789379535	0.8591339320708691	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMD12	0.9731994509698274
-0.27928167435970597	0.2545582701816301	-1.0971227694171377	10	0.14915166899483526	0.2983033379896705	-0.846472846245815	0.28790949752640305	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMD13	0.9731994509698274
0.03596346531518213	0.2049266373237225	0.17549434170615247	10	0.5679030542673351	0.8641938914653298	-0.4206415371127044	0.49256846774306867	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMD14	0.9731994509698274
-0.2532345689080495	0.12468368104703807	-2.0310161424614535	10	0.034843085062685325	0.06968617012537065	-0.5310471228576197	0.024577985041520645	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMD2	0.9583075040399853
-0.24300795383368	0.3743227990577298	-0.6491935688806446	10	0.2654200897643125	0.530840179528625	-1.0770511255984587	0.5910352179310988	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMD3	0.9731994509698274
-0.038819644611338244	0.37112589690726866	-0.10459966532876554	10	0.45938085940379025	0.9187617188075805	-0.8657396744886761	0.7881003852659996	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMD4	0.9731994509698274
0.12408576337861721	0.3599930612582055	0.34468931969112737	10	0.6312663496779504	0.7374673006440993	-0.6780287628562652	0.9262002896134996	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMD5	0.9731994509698274
0.3550610794217812	0.3336103039705918	1.06429889963195	10	0.8438914231418373	0.3122171537163253	-0.3882690002780451	1.0983911591216076	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMD6	0.9731994509698274
-0.22441446352732042	0.16970391661454842	-1.3223882394950086	10	0.1077424732496188	0.2154849464992376	-0.6025383534704347	0.15370942641579388	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMD7	0.9731994509698274
0.07510817102476874	0.29377801458891467	0.2556630084448901	10	0.5983035307999556	0.803392938400089	-0.5794700371401824	0.7296863791897199	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMD8	0.9731994509698274
-0.18299872421489072	0.5495219127383097	-0.3330144257632859	10	0.37299994877211645	0.7459998975442329	-1.4074098480049295	1.041412399575148	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSME1	0.9731994509698274
0.19305344991741524	0.3544673360350604	0.5446297311251277	10	0.7010285831836462	0.5979428336327076	-0.5967489932623771	0.9828558930972076	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSME3	0.9731994509698274
0.20937339260867116	0.3050728797986317	0.686306146737368	10	0.7459399562912687	0.5081200874174625	-0.4703713435579986	0.8891181287753409	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSME4	0.9731994509698274
0.18327019576061376	0.5823994026090004	0.3146812907767593	10	0.6202643809273181	0.7594712381453639	-1.114396540566096	1.4809369320873236	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMF1	0.9731994509698274
0.49828029951305464	0.6168029775237945	0.8078435378399781	10	0.7810124675655536	0.4379750648688927	-0.8760423787285285	1.8726029777546378	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMG1	0.9731994509698274
0.4655363509324424	0.48958353357656126	0.9508823704334035	10	0.8179600028808205	0.364079994238359	-0.6253237415222201	1.556396443387105	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMG2	0.9731994509698274
0.40265281392427843	0.4194526667152298	0.9599481559563979	10	0.8201418437439498	0.35971631251210023	-0.5319459693531748	1.3372515972017318	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMG3	0.9731994509698274
-0.034317114175367536	0.5398485536257427	-0.06356803948975352	10	0.4752834527992181	0.9505669055984362	-1.2371746506974803	1.1685404223467453	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	PSMG4	0.9731994509698274
-0.2630025384181298	0.40969960791232896	-0.6419399319376683	10	0.2676748331374022	0.5353496662748044	-1.175870152451133	0.6498650756148734	pathway_score ~ PD + age + sex + pmi	GSE243639_replication_adjusted	GSE243639	SEM1	0.9731994509698274
-0.31194037726461765	0.42798610911353707	-0.7288563124413588	13	0.23950760653367456	0.4790152130673491	-1.2365481527949673	0.612667398265732	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	ADRM1	0.797015615331253
0.704245938489934	0.35618854999946564	1.9771717493192595	13	0.9651877110463524	0.06962457790729525	-0.06525264071984138	1.4737445176997093	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	PAAF1	0.797015615331253
-0.29487136113663803	0.24063500666545432	-1.2253884637266699	13	0.12108342666774617	0.24216685333549234	-0.8147316871844004	0.2249889649111243	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	POMP	0.797015615331253
0.4138890455565485	0.6239173882246228	0.6633715510546728	13	0.7406581726357268	0.5186836547285465	-0.9340025241860537	1.7617806152991506	pathway_score ~ PD	GSE243639_replication_unadjusted	GSE243639	PSMA1	0.797015615331253
