gene	peptide_backbones	n_control	n_knockdown	log2_difference	ratio	standard_error	df	ci_low	ci_high	p_two_sided	FDR_BH
NDC1	4	5	4	-0.555858976228	0.680251917734	0.213516024557	4.87134259913	-1.10910824728	-0.00260970518002	0.0492773845481	0.145773783362
NDRG3	2	5	5	0.0621309762891	1.04400670415	0.299618888082	4.08250114518	-0.763156277759	0.887418230337	0.845657828674	0.9007548246
NDRG4	5	5	5	-0.192744548681	0.8749396727	0.1045230264	5.10821862292	-0.45972646727	0.0742373699084	0.123263463002	0.253883013754
NDST1	5	5	4	-0.428188310754	0.743194478888	0.111342794724	4.288188561	-0.729301854836	-0.127074766673	0.0161256646817	0.08122472068
NDUFA10	12	5	5	-0.591457692457	0.663671997019	0.152123110973	7.62265006848	-0.945300071985	-0.237615312929	0.00507553837741	0.0474207952359
NDUFA11	3	5	5	-1.36104108952	0.389301257652	0.54594173496	4.52812674016	-2.80957842432	0.0874962452874	0.0600494029331	0.163250291388
NDUFA12	6	5	5	-0.541062988171	0.68726434112	0.147455613055	4.34503007401	-0.93795744428	-0.144168532061	0.0185173830962	0.0866497768104
NDUFA13	7	5	5	-1.15415589871	0.449329005853	0.558612419218	4.15804276188	-2.6821381774	0.373826379983	0.105049981655	0.231188306427
NDUFA2	4	5	5	-0.780527940587	0.58215372061	0.240623364324	7.0031582315	-1.34945977087	-0.211596110309	0.0141699568352	0.0756849404419
NDUFA4	5	5	5	-0.935936627169	0.522703010216	0.235895435656	4.91160377139	-1.54562241043	-0.32625084391	0.011048762208	0.0673384973814
NDUFA5	6	5	5	-0.0513523435209	0.965031310431	0.114240708827	4.78404100589	-0.349049837316	0.246345150274	0.672693379994	0.781070294303
NDUFA6	9	5	5	-0.855941916393	0.552504486053	0.31697979736	4.68313649813	-1.68762923512	-0.0242545976649	0.0457771754314	0.139300216021
NDUFA7	3	5	5	-0.847853710417	0.555610700514	0.20562083974	5.75322871786	-1.35626762752	-0.339439793312	0.00677759984215	0.0535702701809
NDUFA8	6	5	5	-0.49907385824	0.707560855919	0.154983328696	5.7172955711	-0.882896629975	-0.115251086506	0.0194039726922	0.0893491122276
NDUFA9	18	5	5	-0.90292093583	0.534802851997	0.284081827993	5.21506248167	-1.62421096787	-0.181630903794	0.0231856586908	0.0977907353137
NDUFAF1	3	5	4	-0.692531782658	0.618767023595	0.149550079762	6.68898324004	-1.04952221673	-0.335541348585	0.00269740276233	0.0363007466345
NDUFAF2	5	5	5	-0.608187940693	0.656020161614	0.109821826464	6.9794469403	-0.868030399219	-0.348345482167	0.000879692484949	0.0265555994592
NDUFAF3	3	5	5	-0.293971950112	0.815653351689	0.145904900186	7.62471620943	-0.633333696702	0.0453897964777	0.0804374967548	0.196028338616
NDUFAF4	6	5	5	-0.186336294019	0.878834679571	0.145396159857	6.97257082726	-0.530417944349	0.157745356312	0.240960650317	0.387484860478
NDUFAF6	5	5	4	-0.186326090878	0.878840894956	0.221539696208	5.56641448707	-0.738816049555	0.366163867799	0.434952528431	0.57597864741
NDUFAF7	2	5	4	-1.50596368415	0.352094919631	0.157476934675	6.10666461473	-1.88967022073	-1.12225714756	6.71854486169e-05	0.0139943337384
NDUFB1	3	5	5	-0.705908129815	0.61305646795	0.245314344869	7.43217164916	-1.27921608764	-0.132600171994	0.0222520094309	0.0962123614802
NDUFB10	5	5	5	-1.15333228652	0.449585594036	0.807198945312	4.20773496292	-3.35150694974	1.0448423767	0.222887071306	0.369184447261
NDUFB11	3	5	5	-1.3876944473	0.382175063622	0.463711584417	4.61133596578	-2.61056477594	-0.164824118653	0.0336029559708	0.118160940509
NDUFB3	3	5	5	-0.9409092754	0.520904470813	0.402535802437	5.53650828691	-1.9462163186	0.0643977677988	0.0616057279018	0.166269727516
NDUFB4	4	5	5	-0.72105171829	0.60665503213	0.217194971964	5.88629066184	-1.25500724467	-0.187096191909	0.0164681195585	0.0817906002891
NDUFB5	3	5	5	-1.43321882341	0.370303778741	0.523579642193	4.31349124433	-2.84617592388	-0.0202617229514	0.0479426766467	0.14362522674
NDUFB6	6	5	5	-1.34473039449	0.393727559759	0.301127683785	7.91104454084	-2.0404935469	-0.648967242077	0.00215421421292	0.0343791375435
NDUFB7	2	5	5	-0.295189920836	0.814965040823	0.227171788865	7.9777077859	-0.819303913395	0.228924071723	0.230092989946	0.377126823911
NDUFB8	2	5	5	-0.221255232567	0.857818757084	0.456065862439	4.46683960799	-1.43697494641	0.994464481276	0.650422718712	0.763642853766
NDUFB9	3	5	5	-0.495367247906	0.709381077301	0.170492819819	7.94783149662	-0.888974042168	-0.101760453645	0.0198627961733	0.0908074147827
NDUFC2	5	5	5	-0.248770744106	0.841613210796	0.245049582961	7.99992937125	-0.813856964141	0.316315475928	0.339733587906	0.4866491241
NDUFS1	27	5	5	-0.30953394265	0.806902383983	0.194626859289	5.39257546779	-0.799079335358	0.180011450058	0.168370955247	0.309146510531
NDUFS2	14	5	5	-0.562337131436	0.677204220015	0.158021539453	7.83449311726	-0.928079765123	-0.196594497749	0.00767305333981	0.0545715581649
NDUFS3	11	5	5	-0.524218656093	0.695335592212	0.125307314984	7.97363923211	-0.813344209198	-0.235093102987	0.00308750296311	0.0382267750895
NDUFS4	6	5	5	-0.174007407931	0.886377147826	0.320060324173	4.67495730702	-1.01425568842	0.666240872562	0.611572577216	0.730236822142
NDUFS5	4	5	5	-0.451570743413	0.731246265381	0.247094554857	5.89673436098	-1.05876526579	0.155623778968	0.118251010943	0.247618475747
NDUFS6	3	5	5	-0.325867555735	0.797818478871	0.616722463448	4.22235274277	-2.00318154911	1.35144643764	0.623791536587	0.740477985603
NDUFS7	5	5	5	-0.192732464843	0.874947001119	0.183955348223	4.90253940632	-0.668446241223	0.282981311536	0.343650529491	0.490992734551
NDUFS8	5	5	5	-1.05357171239	0.481773948258	0.184174936138	6.45333131017	-1.49666771923	-0.61047570554	0.000960230037275	0.0265555994592
NDUFV1	14	5	5	-0.603796641661	0.658020008675	0.197516648344	6.77303188501	-1.07404088664	-0.13355239668	0.0191668839597	0.0884875307707
NDUFV2	10	5	5	-0.449864871319	0.732111417292	0.265448366628	4.45530088568	-1.15809374232	0.258363999684	0.158019280149	0.294498037372
NDUFV3	2	5	5	-1.1109141645	0.463000557419	0.190853985199	6.70803255845	-1.5662247674	-0.655603561598	0.000758667655744	0.0263312820632
NECAB2	2	5	4	0.209617376815	1.15638145447	0.0992970064523	6.20376794217	-0.0314321791847	0.450666932815	0.0777458866008	0.192113178265
NECAP1	3	5	5	-1.60197431012	0.329425853924	0.303436532922	4.24227563119	-2.42580919441	-0.778139425829	0.00523203388502	0.0476263033081
NEDD4L	9	5	5	-0.105615743982	0.929408185418	0.100628236656	7.49901684944	-0.340391173278	0.129159685314	0.32656229183	0.47256112602
NEFL	20	5	5	0.295449292258	1.22726712022	0.210027235165	4.96772729253	-0.245499555693	0.836398140209	0.218882296423	0.365146162965
NEFM	39	5	5	0.0507241055877	1.03578466589	0.162995244028	4.3999385265	-0.386053047722	0.487501258897	0.769843068971	0.851600333647
NELFA	2	5	4	0.664046545968	1.58452074275	0.509190073664	6.34782377882	-0.565533374084	1.89362646602	0.237483067253	0.3841605944
NELFB	5	5	5	1.03312723848	2.04645541864	0.31748505879	5.14098410271	0.223691872456	1.84256260451	0.0217010303431	0.095576304036
NELFCD	3	5	5	-0.142129156602	0.906180809221	0.297549145258	5.00984600493	-0.906551667895	0.62229335469	0.653000811461	0.765654262709
NELL2	2	5	4	-0.502501647757	0.705881713341	0.429467988652	5.86903315436	-1.55908257508	0.554079279562	0.287288213854	0.43566919283
NEMF	5	5	5	0.468402626455	1.38357670288	0.284680639395	6.1520733809	-0.224033086995	1.16083833991	0.149773139542	0.285286007057
NEO1	3	5	5	0.634977499609	1.55291353045	0.462190421609	4.81142938853	-0.56726380729	1.83721880651	0.230037962883	0.377126823911
NES	3	5	5	0.401022017702	1.32044299281	0.2877239846	4.73984244075	-0.350974699116	1.15301873452	0.225199436707	0.371936196539
NF1	7	5	5	-0.0163003053974	0.988765077734	0.335238864361	5.2859584507	-0.864224244895	0.8316236341	0.963003917419	0.976237295041
NF2	4	5	4	-0.360229177977	0.779040816027	0.193279315956	3.71979843492	-0.913182688315	0.19272433236	0.141171165168	0.274512408489
NFASC	2	5	5	-0.041863934812	0.971399106981	0.276449686371	5.836159436	-0.722941990849	0.639214121225	0.884731693556	0.925505148267
NFS1	2	5	5	-0.595835799458	0.661661022713	0.181667247001	5.73869399018	-1.04531241359	-0.146359185321	0.0179498380831	0.0852015772819
NFU1	4	5	5	0.0550860728636	1.03892108469	0.280624330005	4.04247285575	-0.720834121254	0.831006266981	0.853850650409	0.904964128434
NFYC	3	5	4	-0.512799082247	0.700861323599	0.186989454576	4.44497657934	-1.01209664741	-0.0135015170838	0.0461525401016	0.139799952523
NHEJ1	2	5	4	0.284534307807	1.21801703256	0.188041870622	6.86759107329	-0.161857864889	0.730926480503	0.174821949738	0.31535635457
NHLRC3	3	5	4	-0.182115672409	0.88140948542	0.141056223333	6.99884557682	-0.5156717921	0.151440447282	0.237679664121	0.384303055093
NIF3L1	5	5	5	0.0510390730501	1.03601082185	0.209662573713	4.52738831136	-0.505285596107	0.607363742207	0.818308808536	0.88207960153
NIFK	4	5	5	0.0243144699089	1.01699632782	0.108923649254	7.68889236892	-0.228643997376	0.277272937194	0.829176303657	0.888116543028
NIP7	2	5	4	0.324704479801	1.25240787038	0.314349195619	4.04755186752	-0.54403982207	1.19344878167	0.359352567718	0.506324907562
NIPBL	6	5	5	0.297648609621	1.22913945513	0.191395652525	5.70756651858	-0.176558169526	0.771855388768	0.173416601662	0.314262122049
NIPSNAP1	10	5	5	-0.728174982888	0.60366707319	0.101764970109	5.22171866329	-0.986464308957	-0.469885656819	0.000689905449353	0.0254749251597
NIPSNAP2	7	5	5	-0.913471119557	0.530906194762	0.17969166865	7.33623824105	-1.33445827953	-0.492483959588	0.00123649754991	0.0277116317989
NIPSNAP3A	8	5	5	-0.925844714592	0.526372230719	0.208923117493	7.75467557589	-1.41028818962	-0.441401239563	0.00236625474197	0.0356095474017
NIPSNAP3B	6	5	5	-0.288741679544	0.818615744971	0.281572516248	4.70655222578	-1.02633339849	0.448850039399	0.354931017801	0.502222352478
NISCH	2	5	5	-0.127252997337	0.915573113418	0.259848074247	6.36695357707	-0.754300192078	0.499794197405	0.640748813421	0.75478760756
NIT1	2	5	4	-0.250017536384	0.840886193972	0.244069866321	6.74882166457	-0.831534089008	0.33149901624	0.340969037386	0.487946354135
NLN	16	5	5	-0.322841316424	0.799493762694	0.0714068420335	7.87370178832	-0.487966678547	-0.157715954301	0.00202702113161	0.0337334072598
NME2	14	5	5	0.0347363254446	1.02436958673	0.214339826662	4.45711203873	-0.537052214516	0.606524865405	0.878343186518	0.922364538393
NME3	5	5	5	0.863045205896	1.81887349591	0.900383695927	4.04064514015	-1.62693464764	3.35302505943	0.39156719872	0.536464849397
NME4	2	5	4	-0.6761762151	0.625821784909	0.135699925018	6.61260315294	-1.00090598225	-0.351446447952	0.00188436150476	0.033232342238
NMT1	8	5	5	0.399335855142	1.31890061492	0.08330846792	6.48006363012	0.199092719231	0.599578991053	0.00244969947691	0.0356767509569
NNT	32	5	5	-0.283668556922	0.821499409392	0.185497637925	5.488692229	-0.748014286774	0.180677172929	0.181606230007	0.322528376752
NOC2L	3	5	5	0.0121292506991	1.00844279699	0.155495799664	6.37510162683	-0.362993884871	0.387252386269	0.940216231606	0.959730664779
NOC3L	2	5	4	0.0114639631995	1.00797786872	0.418517985062	6.56766597613	-0.991534403527	1.01446232993	0.978960819542	0.987257072789
NOC4L	3	5	5	0.227027597201	1.17042103015	0.414972246391	4.93587393171	-0.843874397625	1.29792959203	0.608130780834	0.726879014703
NOL11	4	5	5	0.0470359706761	1.03314014662	0.133201827581	6.01849250123	-0.278654555582	0.372726496934	0.736038949432	0.829144136685
NOL9	8	5	5	0.149009882971	1.10880823931	0.177980876328	7.44511541638	-0.266800640687	0.56482040663	0.42852038074	0.570019033885
NONO	17	5	5	1.60680708089	3.04577016771	0.350316502023	7.96593652077	0.798374098428	2.41524006335	0.00180609177318	0.0327895974512
NOP16	2	5	5	0.627430653456	1.54481133317	0.301651866407	5.01600680484	-0.147246478407	1.40210778532	0.0918853638536	0.212134722506
NOP2	8	5	5	0.122728545398	1.08879213112	0.131399383555	5.3183750568	-0.209052219095	0.454509309891	0.390735213141	0.536068729071
NOP56	20	5	5	0.559438556261	1.47369559767	0.100401611267	7.72953576863	0.326494267749	0.792382844774	0.000595090484579	0.0242208667344
NOP58	15	5	5	0.320695692745	1.24893266086	0.305074005429	4.43425087152	-0.494593652241	1.13598503773	0.347042000672	0.494318473201
NOVA1	10	5	5	1.10750957678	2.15473369516	0.325729832621	6.21646140101	0.317156743673	1.89786240988	0.0137223302756	0.0752789543286
NOVA2	3	5	5	1.7329514235	3.3240715208	0.531281719166	6.14989476231	0.440594068167	3.02530877884	0.0166121274305	0.0820412039491
NPC1	7	5	5	-1.01486446295	0.49487481809	0.148923620787	6.56686614559	-1.37177652736	-0.657952398537	0.000331573427489	0.0205982720481
NPC2	2	5	5	0.0508703304531	1.03588965353	0.172582654772	7.80831411004	-0.348812998205	0.450553659112	0.775862239748	0.856666102571
NPEPPS	33	5	5	0.0714238985	1.05075323523	0.0854138989917	6.38906821127	-0.134529685281	0.277377482281	0.433192932961	0.575499151411
NPLOC4	6	5	5	0.202162850838	1.15042174517	0.110290935809	5.64863142057	-0.0718313167088	0.476157018384	0.119554802417	0.249025620799
NPM1	9	5	5	0.869985711781	1.82764479967	0.226900556638	7.96032572419	0.346297820049	1.39367360351	0.00503488454225	0.0474207952359
NPTN	9	5	5	-0.327227175996	0.797066955393	0.703964288495	4.80612698226	-2.15900276635	1.50454841435	0.662345004543	0.773646406923
NPTX2	4	5	5	-0.0502062458065	0.965798249794	0.305270641245	5.16702295634	-0.827360921323	0.72694842971	0.875606491822	0.920309464988
NPTXR	3	5	5	0.00731011868789	1.00507984705	0.327137633245	4.41921305031	-0.867977995109	0.882598232485	0.983145359223	0.988729825904
NRBP1	2	5	5	0.243385102102	1.18376696538	0.280664976974	5.09637245172	-0.474002918938	0.960773123141	0.424786393052	0.566755319442
NRCAM	4	5	5	0.354686427292	1.27870762136	0.417607764561	4.32641627478	-0.771080431757	1.48045328634	0.440148896273	0.579276465142
NRDC	11	5	5	-0.0028295367034	0.998040636675	0.11608075345	5.56218871909	-0.292377430977	0.286718357571	0.981403726963	0.988501915602
NRF1	2	5	4	0.151045055568	1.11037351021	0.165730651999	3.3762152167	-0.344645042019	0.646735153156	0.422412508873	0.565933671555
NRM	2	5	4	-1.59866734813	0.330181833716	0.271118215639	3.60712863421	-2.38487469012	-0.812460006151	0.00569071333357	0.0492849481464
NRXN1	4	5	5	-0.917820796375	0.529307941069	0.243734684115	6.15194243465	-1.51066562749	-0.324975965262	0.0089139123155	0.0588958205263
NRXN2	3	5	4	-0.914042238332	0.530696066857	0.188992853835	3.86039962128	-1.44633939504	-0.38174508162	0.00920513056635	0.0601641102853
NSDHL	13	5	5	-0.638947176414	0.642181417228	0.140742246446	6.57613468112	-0.976147949134	-0.301746403695	0.00312484454359	0.0384894502012
NSF	26	5	5	0.0185156755926	1.0129167987	0.0939116279924	7.97551396565	-0.198160711714	0.235192062899	0.848633679547	0.901823427078
NSFL1C	3	5	5	0.648245173407	1.56726069352	0.257196660501	7.98748925746	0.054986873417	1.2415034734	0.0358283381486	0.121187086729
NSMCE3	2	5	4	0.503835608641	1.41797845151	0.136937939886	6.13045056521	0.170481330065	0.837189887217	0.00995124287374	0.0630364061107
NSUN2	10	5	5	0.966070434	1.95351242828	0.155242068758	7.26834575587	0.601710894662	1.33042997334	0.000374350359508	0.0213345590209
NT5C2	12	5	5	-0.784461327007	0.580568689271	0.52884074747	4.0495204591	-2.2457044158	0.676781761792	0.211283800629	0.356774410123
NT5C3A	3	5	5	0.494481367851	1.40881421172	0.212774610063	5.68093270479	-0.0333304127498	1.02229314845	0.061526090712	0.166212964253
NT5DC2	20	5	5	-0.633824814739	0.64446556741	0.215821437468	5.46725759021	-1.1746490602	-0.0930005692735	0.0290842395374	0.108099746277
NT5DC3	4	5	5	-0.233542108952	0.850544067914	0.197620604955	7.36109883348	-0.696233521508	0.229149303604	0.274063464148	0.423226657893
NTPCR	5	5	5	0.704072558212	1.62909705711	0.249600497582	6.13350626111	0.0965302213255	1.3116148951	0.0296105086791	0.109052392823
NUBPL	3	5	5	0.43019848967	1.34741894546	0.47181812413	5.09963299765	-0.77555600494	1.63595298428	0.402923201861	0.547486975361
NUCB1	25	5	5	-0.0635978174109	0.956874870575	0.0798689224084	4.32366951796	-0.27895361234	0.151757977518	0.467313239787	0.60162207534
NUCB2	17	5	5	-0.0533564803478	0.963691656521	0.281252150893	4.08831278944	-0.827629995845	0.720917035149	0.858583966682	0.908620988052
NUDC	12	5	5	0.272251155912	1.20769081768	0.145328755636	6.6575663622	-0.0750125876392	0.619514899462	0.105332326563	0.231521892217
NUDCD1	3	5	4	-0.460032162668	0.7269700518	0.13185145619	6.92181299167	-0.772526663688	-0.147537661649	0.0103257855579	0.064714348072
NUDCD3	2	5	4	0.0787404789353	1.05609563113	0.248968755175	6.67509561955	-0.515836138694	0.673317096564	0.76145935373	0.846836548856
NUDT16	3	5	5	-1.01096495242	0.496214241795	0.509566707429	4.66195236776	-2.34993853988	0.32800863504	0.10818724087	0.234737144558
NUDT16L1	6	5	5	-0.234906186116	0.849740253256	0.129931939452	7.16020884258	-0.540758301056	0.0709459288234	0.112609062157	0.240065435942
NUDT21	9	5	5	0.178020617975	1.13133063091	0.133922192252	7.72709050412	-0.132713406076	0.488754642027	0.221659093583	0.368149554586
NUDT3	2	5	4	-0.211743835916	0.863492866249	0.150772687505	3.9244111388	-0.633555055821	0.210067383989	0.23418756035	0.38091784621
NUDT5	7	5	5	-0.074575544978	0.949621467799	0.0615148741988	7.92645916918	-0.216658511317	0.0675074213615	0.260285040514	0.408903872432
NUDT9	3	5	5	0.334722720912	1.26113500142	0.419102213743	5.45645223111	-0.716062973563	1.38550841539	0.45782508343	0.59565188945
NUMA1	14	5	5	1.07037819902	2.09998380077	0.274956339397	7.66454754952	0.431464789281	1.70929160875	0.00498833208298	0.0473557209272
NUP107	7	5	5	0.662784574353	1.58313531767	0.396142816069	6.04080751734	-0.304956911059	1.63052605977	0.145001188495	0.27933488061
NUP133	11	5	5	0.615241060924	1.53181392757	0.168199228706	7.60725475365	0.223859563987	1.00662255786	0.00700407070095	0.0540335824663
NUP155	9	5	5	0.861654552594	1.81712107862	0.283230530604	4.23719725175	0.0923409874692	1.63096811772	0.0355431598689	0.120943761637
NUP188	4	5	5	0.702290426647	1.62708590938	0.264934573926	6.72505856367	0.0705900919817	1.33399076131	0.0341331131834	0.11884498897
NUP205	14	5	5	0.609725123548	1.52596843874	0.217122332159	7.87972867483	0.107706784985	1.11174346211	0.0232526278866	0.0977907353137
NUP210	23	5	5	-0.13827839808	0.908602765688	0.198775524604	6.96632292753	-0.608768842284	0.332212046124	0.509181369627	0.643820458206
NUP214	4	5	5	1.20876054385	2.31138974059	0.239396847465	7.94590093924	0.656055505594	1.7614655821	0.00101086506356	0.0265631240162
NUP37	3	5	5	0.324231799718	1.2519976026	0.327116919406	4.94952582512	-0.5192347692	1.16769836864	0.367547994749	0.51362072257
NUP43	3	5	5	0.825830997379	1.77255574251	0.242572598743	4.79799515908	0.194298695511	1.45736329925	0.020436157665	0.092301574352
NUP85	5	5	4	0.835789217167	1.78483315348	0.243181979721	5.00272353002	0.210772384229	1.4608060501	0.0184813919314	0.0866497768104
NUP93	3	5	4	1.42461217698	2.68442328609	0.334580249547	6.9982208263	0.633414828768	2.21580952518	0.00375845020706	0.041983193007
NUP98	5	5	5	0.970988240014	1.96018285238	0.350366655139	7.27418723131	0.148791442594	1.79318503743	0.0266025351406	0.103915782412
NUTF2	3	5	5	0.403514250241	1.32272600827	0.25044809097	4.90531806422	-0.244038689269	1.05106718975	0.169182637785	0.309759938158
