target	mouse	guide	cells
Dnajb4	mouse25	Dnajb4_1	1
Dnajb4	mouse25	Dnajb4_2	3
Dnajb4	mouse25	Dnajb4_3	6
Dnajb4	mouse25	Dnajb4_4	6
Dnajb4	mouse26	Dnajb4_2	4
Dnajb4	mouse26	Dnajb4_3	3
Dnajb4	mouse26	Dnajb4_4	7
Dnajb4	mouse27	Dnajb4_2	2
Dnajb4	mouse29	Dnajb4_2	2
Dnajb4	mouse29	Dnajb4_3	3
Dnajb4	mouse29	Dnajb4_4	6
Dnajb4	mouse3	Dnajb4_2	2
Dnajb4	mouse3	Dnajb4_3	1
Dnajb4	mouse3	Dnajb4_4	1
Dnajb4	mouse30	Dnajb4_1	1
Dnajb4	mouse30	Dnajb4_2	2
Dnajb4	mouse30	Dnajb4_4	2
Dnajb4	mouse31	Dnajb4_2	1
Dnajb4	mouse31	Dnajb4_3	2
Dnajb4	mouse31	Dnajb4_4	6
Dnajb4	mouse32	Dnajb4_2	1
Dnajb4	mouse32	Dnajb4_3	3
Dnajb4	mouse32	Dnajb4_4	5
Dnajb4	mouse33	Dnajb4_2	6
Dnajb4	mouse33	Dnajb4_3	1
Dnajb4	mouse33	Dnajb4_4	4
Dnajb4	mouse34	Dnajb4_1	1
Dnajb4	mouse34	Dnajb4_2	2
Dnajb4	mouse34	Dnajb4_3	4
Dnajb4	mouse34	Dnajb4_4	7
Dnajb4	mouse35	Dnajb4_2	2
Dnajb4	mouse35	Dnajb4_3	4
Dnajb4	mouse35	Dnajb4_4	5
Dnajb4	mouse36	Dnajb4_2	2
Dnajb4	mouse36	Dnajb4_3	2
Dnajb4	mouse36	Dnajb4_4	5
Dnajb4	mouse37	Dnajb4_1	1
Dnajb4	mouse37	Dnajb4_2	1
Dnajb4	mouse37	Dnajb4_3	1
Dnajb4	mouse37	Dnajb4_4	4
Dnajb4	mouse38	Dnajb4_2	3
Dnajb4	mouse38	Dnajb4_3	4
Dnajb4	mouse38	Dnajb4_4	11
Dnajb4	mouse39	Dnajb4_2	1
Dnajb4	mouse39	Dnajb4_4	3
Dnajb4	mouse4	Dnajb4_2	3
Dnajb4	mouse4	Dnajb4_3	4
Dnajb4	mouse4	Dnajb4_4	5
Dnajb4	mouse40	Dnajb4_2	2
Dnajb4	mouse40	Dnajb4_3	1
Dnajb4	mouse40	Dnajb4_4	1
Dnajb4	mouse41	Dnajb4_2	2
Dnajb4	mouse41	Dnajb4_3	7
Dnajb4	mouse41	Dnajb4_4	4
Dnajb4	mouse42	Dnajb4_4	2
Dnajb4	mouse44	Dnajb4_2	3
Dnajb4	mouse44	Dnajb4_3	5
Dnajb4	mouse44	Dnajb4_4	10
Dnajb4	mouse45	Dnajb4_1	1
Dnajb4	mouse45	Dnajb4_2	10
Dnajb4	mouse45	Dnajb4_3	2
Dnajb4	mouse45	Dnajb4_4	10
Dnajb4	mouse46	Dnajb4_2	3
Dnajb4	mouse46	Dnajb4_3	1
Dnajb4	mouse46	Dnajb4_4	3
Dnajb4	mouse47	Dnajb4_3	3
Dnajb4	mouse47	Dnajb4_4	2
Dnajb4	mouse48	Dnajb4_3	1
Dnajb4	mouse48	Dnajb4_4	2
Dnajb4	mouse49	Dnajb4_3	1
Dnajb4	mouse5	Dnajb4_2	1
Dnajb4	mouse5	Dnajb4_3	1
Dnajb4	mouse5	Dnajb4_4	1
Dnajb4	mouse50	Dnajb4_2	2
Dnajb4	mouse50	Dnajb4_3	1
Dnajb4	mouse50	Dnajb4_4	1
Dnajb4	mouse51	Dnajb4_2	3
Dnajb4	mouse51	Dnajb4_4	2
Dnajb4	mouse52	Dnajb4_1	1
Dnajb4	mouse52	Dnajb4_2	4
Dnajb4	mouse52	Dnajb4_3	7
Dnajb4	mouse52	Dnajb4_4	9
Dnajb4	mouse53	Dnajb4_2	1
Dnajb4	mouse53	Dnajb4_3	1
Dnajb4	mouse53	Dnajb4_4	2
Dnajb4	mouse54	Dnajb4_1	2
Dnajb4	mouse54	Dnajb4_2	6
Dnajb4	mouse54	Dnajb4_3	11
Dnajb4	mouse54	Dnajb4_4	15
Dnajb4	mouse55	Dnajb4_1	1
Dnajb4	mouse55	Dnajb4_2	8
Dnajb4	mouse55	Dnajb4_3	12
Dnajb4	mouse55	Dnajb4_4	8
Dnajb4	mouse56	Dnajb4_1	1
Dnajb4	mouse56	Dnajb4_2	4
Dnajb4	mouse56	Dnajb4_3	2
Dnajb4	mouse56	Dnajb4_4	3
Dnajb4	mouse57	Dnajb4_2	2
Dnajb4	mouse57	Dnajb4_3	8
Dnajb4	mouse57	Dnajb4_4	1
Dnajb4	mouse58	Dnajb4_2	2
Dnajb4	mouse58	Dnajb4_3	2
Dnajb4	mouse58	Dnajb4_4	3
Dnajb4	mouse59	Dnajb4_2	1
Dnajb4	mouse59	Dnajb4_3	1
Dnajb4	mouse59	Dnajb4_4	4
Dnajb4	mouse6	Dnajb4_2	4
Dnajb4	mouse6	Dnajb4_3	3
Dnajb4	mouse6	Dnajb4_4	4
Dnajb4	mouse60	Dnajb4_1	2
Dnajb4	mouse60	Dnajb4_2	6
Dnajb4	mouse60	Dnajb4_3	4
Dnajb4	mouse60	Dnajb4_4	16
Dnajb4	mouse61	Dnajb4_1	1
Dnajb4	mouse61	Dnajb4_2	2
Dnajb4	mouse61	Dnajb4_3	1
Dnajb4	mouse61	Dnajb4_4	2
Dnajb4	mouse62	Dnajb4_1	2
Dnajb4	mouse62	Dnajb4_2	9
Dnajb4	mouse62	Dnajb4_3	9
Dnajb4	mouse62	Dnajb4_4	31
Dnajb4	mouse63	Dnajb4_2	9
Dnajb4	mouse63	Dnajb4_3	11
Dnajb4	mouse63	Dnajb4_4	14
Dnajb4	mouse64	Dnajb4_2	2
Dnajb4	mouse64	Dnajb4_3	2
Dnajb4	mouse64	Dnajb4_4	3
Dnajb4	mouse66	Dnajb4_2	2
Dnajb4	mouse66	Dnajb4_3	3
Dnajb4	mouse66	Dnajb4_4	3
Dnajb4	mouse67	Dnajb4_1	1
Dnajb4	mouse67	Dnajb4_2	3
Dnajb4	mouse67	Dnajb4_3	3
Dnajb4	mouse67	Dnajb4_4	16
Dnajb4	mouse68	Dnajb4_1	3
Dnajb4	mouse68	Dnajb4_2	9
Dnajb4	mouse68	Dnajb4_3	10
Dnajb4	mouse68	Dnajb4_4	17
Dnajb4	mouse69	Dnajb4_1	1
Dnajb4	mouse69	Dnajb4_2	3
Dnajb4	mouse69	Dnajb4_3	4
Dnajb4	mouse69	Dnajb4_4	11
Dnajb4	mouse7	Dnajb4_2	4
Dnajb4	mouse7	Dnajb4_3	5
Dnajb4	mouse7	Dnajb4_4	18
Dnajb4	mouse70	Dnajb4_1	2
Dnajb4	mouse70	Dnajb4_2	6
Dnajb4	mouse70	Dnajb4_3	6
Dnajb4	mouse70	Dnajb4_4	12
Dnajb4	mouse71	Dnajb4_2	3
Dnajb4	mouse71	Dnajb4_3	2
Dnajb4	mouse71	Dnajb4_4	4
Dnajb4	mouse72	Dnajb4_2	12
Dnajb4	mouse72	Dnajb4_3	11
Dnajb4	mouse72	Dnajb4_4	20
Dnajb4	mouse73	Dnajb4_1	1
Dnajb4	mouse73	Dnajb4_2	8
Dnajb4	mouse73	Dnajb4_3	8
Dnajb4	mouse73	Dnajb4_4	12
Dnajb4	mouse74	Dnajb4_1	3
Dnajb4	mouse74	Dnajb4_2	3
Dnajb4	mouse74	Dnajb4_3	7
Dnajb4	mouse74	Dnajb4_4	9
Dnajb4	mouse75	Dnajb4_1	2
Dnajb4	mouse75	Dnajb4_2	3
Dnajb4	mouse75	Dnajb4_3	5
Dnajb4	mouse75	Dnajb4_4	6
Dnajb4	mouse76	Dnajb4_1	1
Dnajb4	mouse76	Dnajb4_2	7
Dnajb4	mouse76	Dnajb4_3	8
Dnajb4	mouse76	Dnajb4_4	24
Dnajb4	mouse8	Dnajb4_2	1
Dnajb4	mouse8	Dnajb4_3	2
Dnajb4	mouse8	Dnajb4_4	11
Dnajb4	mouse9	Dnajb4_2	6
Dnajb4	mouse9	Dnajb4_3	8
Dnajb4	mouse9	Dnajb4_4	16
Erf	mouse1	Erf_1	4
Erf	mouse1	Erf_2	3
Erf	mouse1	Erf_3	3
Erf	mouse1	Erf_4	1
Erf	mouse10	Erf_1	5
Erf	mouse10	Erf_2	6
Erf	mouse10	Erf_3	8
Erf	mouse10	Erf_4	7
Erf	mouse11	Erf_1	5
Erf	mouse11	Erf_2	13
Erf	mouse11	Erf_3	8
Erf	mouse11	Erf_4	6
Erf	mouse12	Erf_1	6
Erf	mouse12	Erf_2	8
Erf	mouse12	Erf_3	8
Erf	mouse12	Erf_4	6
Erf	mouse13	Erf_1	6
Erf	mouse13	Erf_2	13
Erf	mouse13	Erf_3	14
Erf	mouse13	Erf_4	5
Erf	mouse14	Erf_1	7
Erf	mouse14	Erf_2	8
Erf	mouse14	Erf_3	3
Erf	mouse14	Erf_4	5
Erf	mouse15	Erf_1	12
Erf	mouse15	Erf_2	10
Erf	mouse15	Erf_3	9
Erf	mouse15	Erf_4	10
Erf	mouse16	Erf_1	5
Erf	mouse16	Erf_2	6
Erf	mouse16	Erf_3	1
Erf	mouse16	Erf_4	3
Erf	mouse17	Erf_1	5
Erf	mouse17	Erf_2	10
Erf	mouse17	Erf_3	1
Erf	mouse17	Erf_4	7
Erf	mouse18	Erf_1	3
Erf	mouse18	Erf_2	13
Erf	mouse18	Erf_3	6
Erf	mouse18	Erf_4	8
Erf	mouse19	Erf_1	1
Erf	mouse19	Erf_2	12
Erf	mouse19	Erf_3	3
Erf	mouse19	Erf_4	6
Erf	mouse2	Erf_1	3
Erf	mouse2	Erf_2	1
Erf	mouse2	Erf_3	1
Erf	mouse2	Erf_4	1
Erf	mouse20	Erf_1	8
Erf	mouse20	Erf_2	9
Erf	mouse20	Erf_3	5
Erf	mouse20	Erf_4	2
Erf	mouse21	Erf_1	5
Erf	mouse21	Erf_2	10
Erf	mouse21	Erf_3	14
Erf	mouse21	Erf_4	4
Erf	mouse22	Erf_1	4
Erf	mouse22	Erf_2	3
Erf	mouse22	Erf_3	9
Erf	mouse22	Erf_4	5
Erf	mouse23	Erf_1	6
Erf	mouse23	Erf_2	13
Erf	mouse23	Erf_3	14
Erf	mouse23	Erf_4	14
Erf	mouse24	Erf_1	2
Erf	mouse24	Erf_2	3
Erf	mouse24	Erf_3	3
Erf	mouse25	Erf_1	6
Erf	mouse25	Erf_2	8
Erf	mouse25	Erf_3	4
Erf	mouse25	Erf_4	4
Erf	mouse26	Erf_1	2
Erf	mouse26	Erf_2	9
Erf	mouse26	Erf_3	11
Erf	mouse26	Erf_4	4
Erf	mouse27	Erf_1	1
Erf	mouse27	Erf_4	1
Erf	mouse29	Erf_1	3
Erf	mouse29	Erf_2	3
Erf	mouse29	Erf_3	4
Erf	mouse29	Erf_4	2
Erf	mouse3	Erf_1	3
Erf	mouse3	Erf_2	2
Erf	mouse3	Erf_3	2
Erf	mouse3	Erf_4	6
Erf	mouse30	Erf_1	1
Erf	mouse30	Erf_2	1
Erf	mouse30	Erf_4	1
Erf	mouse31	Erf_1	1
Erf	mouse31	Erf_2	8
Erf	mouse31	Erf_3	4
Erf	mouse31	Erf_4	3
Erf	mouse32	Erf_1	1
Erf	mouse32	Erf_2	6
Erf	mouse32	Erf_3	4
Erf	mouse32	Erf_4	1
Erf	mouse33	Erf_1	1
Erf	mouse33	Erf_2	7
Erf	mouse33	Erf_3	2
Erf	mouse34	Erf_1	6
Erf	mouse34	Erf_2	15
Erf	mouse34	Erf_3	9
Erf	mouse34	Erf_4	11
Erf	mouse35	Erf_1	4
Erf	mouse35	Erf_2	11
Erf	mouse35	Erf_3	8
Erf	mouse35	Erf_4	3
Erf	mouse36	Erf_1	3
Erf	mouse36	Erf_2	7
Erf	mouse36	Erf_3	14
Erf	mouse36	Erf_4	6
Erf	mouse37	Erf_2	2
Erf	mouse37	Erf_3	4
Erf	mouse37	Erf_4	2
Erf	mouse38	Erf_1	7
Erf	mouse38	Erf_2	8
Erf	mouse38	Erf_3	6
Erf	mouse38	Erf_4	2
Erf	mouse39	Erf_1	2
Erf	mouse39	Erf_2	2
Erf	mouse39	Erf_4	2
Erf	mouse4	Erf_1	6
Erf	mouse4	Erf_2	9
Erf	mouse4	Erf_3	9
Erf	mouse4	Erf_4	8
Erf	mouse40	Erf_1	1
Erf	mouse40	Erf_2	3
Erf	mouse40	Erf_3	1
Erf	mouse41	Erf_1	2
Erf	mouse41	Erf_2	3
Erf	mouse41	Erf_3	4
Erf	mouse41	Erf_4	3
Erf	mouse42	Erf_1	4
Erf	mouse42	Erf_2	7
Erf	mouse42	Erf_3	5
Erf	mouse42	Erf_4	3
Erf	mouse44	Erf_1	5
Erf	mouse44	Erf_2	10
Erf	mouse44	Erf_3	5
Erf	mouse44	Erf_4	5
Erf	mouse45	Erf_1	10
Erf	mouse45	Erf_2	8
Erf	mouse45	Erf_3	7
Erf	mouse45	Erf_4	13
Erf	mouse46	Erf_1	3
Erf	mouse46	Erf_2	5
Erf	mouse46	Erf_3	5
Erf	mouse46	Erf_4	1
Erf	mouse47	Erf_2	1
Erf	mouse47	Erf_3	2
Erf	mouse47	Erf_4	4
Erf	mouse48	Erf_1	2
Erf	mouse48	Erf_2	1
Erf	mouse48	Erf_3	2
Erf	mouse48	Erf_4	2
Erf	mouse49	Erf_1	2
Erf	mouse49	Erf_2	1
Erf	mouse49	Erf_3	2
Erf	mouse5	Erf_1	2
Erf	mouse5	Erf_2	5
Erf	mouse5	Erf_3	2
Erf	mouse5	Erf_4	2
Erf	mouse50	Erf_1	2
Erf	mouse50	Erf_2	2
Erf	mouse50	Erf_3	2
Erf	mouse50	Erf_4	2
Erf	mouse51	Erf_1	1
Erf	mouse51	Erf_2	1
Erf	mouse51	Erf_3	4
Erf	mouse51	Erf_4	1
Erf	mouse52	Erf_1	7
Erf	mouse52	Erf_2	8
Erf	mouse52	Erf_3	8
Erf	mouse52	Erf_4	3
Erf	mouse53	Erf_1	3
Erf	mouse53	Erf_2	3
Erf	mouse53	Erf_4	3
Erf	mouse54	Erf_1	6
Erf	mouse54	Erf_2	5
Erf	mouse54	Erf_3	7
Erf	mouse54	Erf_4	3
Erf	mouse55	Erf_1	3
Erf	mouse55	Erf_2	11
Erf	mouse55	Erf_3	10
Erf	mouse55	Erf_4	7
Erf	mouse56	Erf_1	4
Erf	mouse56	Erf_2	4
Erf	mouse56	Erf_3	3
Erf	mouse56	Erf_4	4
Erf	mouse57	Erf_1	5
Erf	mouse57	Erf_2	4
Erf	mouse57	Erf_3	4
Erf	mouse57	Erf_4	2
Erf	mouse58	Erf_1	1
Erf	mouse58	Erf_2	2
Erf	mouse58	Erf_3	2
Erf	mouse58	Erf_4	3
Erf	mouse59	Erf_1	1
Erf	mouse59	Erf_2	2
Erf	mouse59	Erf_3	3
Erf	mouse59	Erf_4	1
Erf	mouse6	Erf_1	4
Erf	mouse6	Erf_2	5
Erf	mouse6	Erf_3	15
Erf	mouse6	Erf_4	7
Erf	mouse60	Erf_1	11
Erf	mouse60	Erf_2	14
Erf	mouse60	Erf_3	18
Erf	mouse60	Erf_4	15
Erf	mouse61	Erf_1	3
Erf	mouse61	Erf_2	2
Erf	mouse61	Erf_3	3
Erf	mouse61	Erf_4	4
Erf	mouse62	Erf_1	11
Erf	mouse62	Erf_2	17
Erf	mouse62	Erf_3	19
Erf	mouse62	Erf_4	12
Erf	mouse63	Erf_1	10
Erf	mouse63	Erf_2	19
Erf	mouse63	Erf_3	20
Erf	mouse63	Erf_4	12
Erf	mouse64	Erf_1	4
Erf	mouse64	Erf_2	2
Erf	mouse64	Erf_3	2
Erf	mouse64	Erf_4	2
Erf	mouse66	Erf_1	4
Erf	mouse66	Erf_3	1
Erf	mouse66	Erf_4	1
Erf	mouse67	Erf_1	10
Erf	mouse67	Erf_2	15
Erf	mouse67	Erf_3	14
Erf	mouse67	Erf_4	6
Erf	mouse68	Erf_1	7
Erf	mouse68	Erf_2	18
Erf	mouse68	Erf_3	24
Erf	mouse68	Erf_4	13
Erf	mouse69	Erf_1	4
Erf	mouse69	Erf_2	10
Erf	mouse69	Erf_3	11
Erf	mouse69	Erf_4	9
Erf	mouse7	Erf_1	6
Erf	mouse7	Erf_2	9
Erf	mouse7	Erf_3	2
Erf	mouse7	Erf_4	5
Erf	mouse70	Erf_1	8
Erf	mouse70	Erf_2	8
Erf	mouse70	Erf_3	12
Erf	mouse70	Erf_4	12
Erf	mouse71	Erf_1	3
Erf	mouse71	Erf_2	6
Erf	mouse71	Erf_3	1
Erf	mouse71	Erf_4	5
Erf	mouse72	Erf_1	11
Erf	mouse72	Erf_2	20
Erf	mouse72	Erf_3	27
Erf	mouse72	Erf_4	16
Erf	mouse73	Erf_1	16
Erf	mouse73	Erf_2	10
Erf	mouse73	Erf_3	11
Erf	mouse73	Erf_4	5
Erf	mouse74	Erf_1	7
Erf	mouse74	Erf_2	4
Erf	mouse74	Erf_3	9
Erf	mouse74	Erf_4	6
Erf	mouse75	Erf_1	4
Erf	mouse75	Erf_2	8
Erf	mouse75	Erf_3	5
Erf	mouse75	Erf_4	7
Erf	mouse76	Erf_1	9
Erf	mouse76	Erf_2	12
Erf	mouse76	Erf_3	16
Erf	mouse76	Erf_4	10
Erf	mouse8	Erf_1	7
Erf	mouse8	Erf_2	13
Erf	mouse8	Erf_3	8
Erf	mouse8	Erf_4	5
Erf	mouse9	Erf_1	12
Erf	mouse9	Erf_2	9
Erf	mouse9	Erf_3	10
Erf	mouse9	Erf_4	9
Fnip1	mouse1	Fnip1_1	3
Fnip1	mouse1	Fnip1_2	1
Fnip1	mouse1	Fnip1_4	1
Fnip1	mouse10	Fnip1_1	10
Fnip1	mouse10	Fnip1_2	2
Fnip1	mouse10	Fnip1_3	5
Fnip1	mouse10	Fnip1_4	1
Fnip1	mouse11	Fnip1_1	11
Fnip1	mouse11	Fnip1_2	3
Fnip1	mouse11	Fnip1_3	6
Fnip1	mouse11	Fnip1_4	3
Fnip1	mouse12	Fnip1_1	7
Fnip1	mouse12	Fnip1_3	2
Fnip1	mouse12	Fnip1_4	1
Fnip1	mouse13	Fnip1_1	10
Fnip1	mouse13	Fnip1_2	3
Fnip1	mouse13	Fnip1_3	8
Fnip1	mouse13	Fnip1_4	3
Fnip1	mouse14	Fnip1_1	5
Fnip1	mouse14	Fnip1_2	2
Fnip1	mouse14	Fnip1_3	4
Fnip1	mouse14	Fnip1_4	7
Fnip1	mouse15	Fnip1_1	9
Fnip1	mouse15	Fnip1_2	2
Fnip1	mouse15	Fnip1_3	6
Fnip1	mouse15	Fnip1_4	3
Fnip1	mouse16	Fnip1_1	4
Fnip1	mouse16	Fnip1_2	1
Fnip1	mouse16	Fnip1_3	3
Fnip1	mouse16	Fnip1_4	4
Fnip1	mouse17	Fnip1_1	6
Fnip1	mouse17	Fnip1_2	4
Fnip1	mouse17	Fnip1_3	4
Fnip1	mouse17	Fnip1_4	4
Fnip1	mouse18	Fnip1_1	11
Fnip1	mouse18	Fnip1_2	2
Fnip1	mouse18	Fnip1_3	4
Fnip1	mouse18	Fnip1_4	11
Fnip1	mouse19	Fnip1_1	7
Fnip1	mouse19	Fnip1_2	3
Fnip1	mouse19	Fnip1_3	5
Fnip1	mouse19	Fnip1_4	2
Fnip1	mouse2	Fnip1_1	1
Fnip1	mouse2	Fnip1_2	2
Fnip1	mouse2	Fnip1_3	2
Fnip1	mouse20	Fnip1_1	12
Fnip1	mouse20	Fnip1_2	7
Fnip1	mouse20	Fnip1_3	9
Fnip1	mouse20	Fnip1_4	1
Fnip1	mouse21	Fnip1_1	16
Fnip1	mouse21	Fnip1_2	2
Fnip1	mouse21	Fnip1_3	2
Fnip1	mouse21	Fnip1_4	2
Fnip1	mouse22	Fnip1_1	4
Fnip1	mouse22	Fnip1_2	4
Fnip1	mouse22	Fnip1_3	2
Fnip1	mouse22	Fnip1_4	4
Fnip1	mouse23	Fnip1_1	13
Fnip1	mouse23	Fnip1_2	6
Fnip1	mouse23	Fnip1_3	9
Fnip1	mouse23	Fnip1_4	4
Fnip1	mouse24	Fnip1_1	5
Fnip1	mouse24	Fnip1_2	1
Fnip1	mouse24	Fnip1_3	4
Fnip1	mouse24	Fnip1_4	1
Fnip1	mouse25	Fnip1_1	4
Fnip1	mouse25	Fnip1_2	1
Fnip1	mouse25	Fnip1_3	3
Fnip1	mouse25	Fnip1_4	3
Fnip1	mouse26	Fnip1_1	9
Fnip1	mouse26	Fnip1_2	2
Fnip1	mouse26	Fnip1_3	4
Fnip1	mouse26	Fnip1_4	4
Fnip1	mouse29	Fnip1_1	2
Fnip1	mouse29	Fnip1_2	2
Fnip1	mouse29	Fnip1_3	1
Fnip1	mouse3	Fnip1_1	4
Fnip1	mouse3	Fnip1_3	1
Fnip1	mouse3	Fnip1_4	2
Fnip1	mouse30	Fnip1_1	1
Fnip1	mouse30	Fnip1_2	2
Fnip1	mouse30	Fnip1_3	1
Fnip1	mouse31	Fnip1_1	4
Fnip1	mouse31	Fnip1_2	3
Fnip1	mouse31	Fnip1_3	4
Fnip1	mouse31	Fnip1_4	3
Fnip1	mouse32	Fnip1_1	5
Fnip1	mouse32	Fnip1_3	1
Fnip1	mouse32	Fnip1_4	1
Fnip1	mouse33	Fnip1_1	9
Fnip1	mouse33	Fnip1_2	2
Fnip1	mouse33	Fnip1_3	1
Fnip1	mouse33	Fnip1_4	2
Fnip1	mouse34	Fnip1_1	10
Fnip1	mouse34	Fnip1_2	2
Fnip1	mouse34	Fnip1_3	3
Fnip1	mouse34	Fnip1_4	4
Fnip1	mouse35	Fnip1_1	8
Fnip1	mouse35	Fnip1_2	1
Fnip1	mouse35	Fnip1_3	3
Fnip1	mouse35	Fnip1_4	2
Fnip1	mouse36	Fnip1_1	7
Fnip1	mouse36	Fnip1_2	1
Fnip1	mouse36	Fnip1_3	2
Fnip1	mouse36	Fnip1_4	2
Fnip1	mouse37	Fnip1_1	7
Fnip1	mouse37	Fnip1_2	2
Fnip1	mouse37	Fnip1_3	2
Fnip1	mouse37	Fnip1_4	3
Fnip1	mouse38	Fnip1_1	9
Fnip1	mouse38	Fnip1_2	8
Fnip1	mouse38	Fnip1_3	4
Fnip1	mouse38	Fnip1_4	1
Fnip1	mouse39	Fnip1_1	1
Fnip1	mouse39	Fnip1_2	2
Fnip1	mouse39	Fnip1_3	1
Fnip1	mouse39	Fnip1_4	2
Fnip1	mouse4	Fnip1_1	8
Fnip1	mouse4	Fnip1_2	7
Fnip1	mouse4	Fnip1_3	4
Fnip1	mouse4	Fnip1_4	6
Fnip1	mouse40	Fnip1_1	3
Fnip1	mouse40	Fnip1_2	4
Fnip1	mouse40	Fnip1_3	1
Fnip1	mouse40	Fnip1_4	1
Fnip1	mouse41	Fnip1_1	7
Fnip1	mouse41	Fnip1_3	4
Fnip1	mouse42	Fnip1_1	5
Fnip1	mouse42	Fnip1_2	1
Fnip1	mouse42	Fnip1_3	1
Fnip1	mouse44	Fnip1_1	8
Fnip1	mouse44	Fnip1_2	4
Fnip1	mouse44	Fnip1_3	3
Fnip1	mouse44	Fnip1_4	5
Fnip1	mouse45	Fnip1_1	12
Fnip1	mouse45	Fnip1_2	1
Fnip1	mouse45	Fnip1_3	6
Fnip1	mouse45	Fnip1_4	2
Fnip1	mouse46	Fnip1_2	1
Fnip1	mouse46	Fnip1_3	1
Fnip1	mouse46	Fnip1_4	1
Fnip1	mouse47	Fnip1_1	1
Fnip1	mouse47	Fnip1_2	1
Fnip1	mouse47	Fnip1_3	2
Fnip1	mouse48	Fnip1_1	3
Fnip1	mouse48	Fnip1_3	2
Fnip1	mouse48	Fnip1_4	3
Fnip1	mouse49	Fnip1_2	1
Fnip1	mouse5	Fnip1_1	3
Fnip1	mouse5	Fnip1_3	1
Fnip1	mouse5	Fnip1_4	1
Fnip1	mouse51	Fnip1_2	1
Fnip1	mouse51	Fnip1_3	1
Fnip1	mouse51	Fnip1_4	1
Fnip1	mouse52	Fnip1_1	6
Fnip1	mouse52	Fnip1_2	5
Fnip1	mouse52	Fnip1_3	2
Fnip1	mouse52	Fnip1_4	3
Fnip1	mouse53	Fnip1_1	3
Fnip1	mouse53	Fnip1_3	1
Fnip1	mouse53	Fnip1_4	1
Fnip1	mouse54	Fnip1_1	14
Fnip1	mouse54	Fnip1_2	7
Fnip1	mouse54	Fnip1_3	5
Fnip1	mouse54	Fnip1_4	1
Fnip1	mouse55	Fnip1_1	4
Fnip1	mouse55	Fnip1_2	2
Fnip1	mouse55	Fnip1_3	7
Fnip1	mouse55	Fnip1_4	4
Fnip1	mouse56	Fnip1_1	5
Fnip1	mouse56	Fnip1_3	3
Fnip1	mouse56	Fnip1_4	1
Fnip1	mouse57	Fnip1_1	2
Fnip1	mouse57	Fnip1_2	5
Fnip1	mouse57	Fnip1_3	1
Fnip1	mouse57	Fnip1_4	2
Fnip1	mouse58	Fnip1_1	4
Fnip1	mouse58	Fnip1_2	1
Fnip1	mouse58	Fnip1_3	2
Fnip1	mouse58	Fnip1_4	1
Fnip1	mouse59	Fnip1_3	1
Fnip1	mouse6	Fnip1_1	10
Fnip1	mouse6	Fnip1_2	1
Fnip1	mouse6	Fnip1_3	3
Fnip1	mouse6	Fnip1_4	3
Fnip1	mouse60	Fnip1_1	18
Fnip1	mouse60	Fnip1_2	6
Fnip1	mouse60	Fnip1_3	9
Fnip1	mouse60	Fnip1_4	7
Fnip1	mouse61	Fnip1_1	4
Fnip1	mouse61	Fnip1_2	2
Fnip1	mouse61	Fnip1_3	2
Fnip1	mouse61	Fnip1_4	2
Fnip1	mouse62	Fnip1_1	15
Fnip1	mouse62	Fnip1_2	8
Fnip1	mouse62	Fnip1_3	5
Fnip1	mouse62	Fnip1_4	6
Fnip1	mouse63	Fnip1_1	14
Fnip1	mouse63	Fnip1_2	6
Fnip1	mouse63	Fnip1_3	9
Fnip1	mouse63	Fnip1_4	9
Fnip1	mouse64	Fnip1_1	3
Fnip1	mouse64	Fnip1_2	1
Fnip1	mouse64	Fnip1_3	1
Fnip1	mouse66	Fnip1_1	6
Fnip1	mouse66	Fnip1_2	1
Fnip1	mouse66	Fnip1_3	1
Fnip1	mouse66	Fnip1_4	1
Fnip1	mouse67	Fnip1_1	14
Fnip1	mouse67	Fnip1_2	8
Fnip1	mouse67	Fnip1_3	13
Fnip1	mouse67	Fnip1_4	6
Fnip1	mouse68	Fnip1_1	15
Fnip1	mouse68	Fnip1_2	12
Fnip1	mouse68	Fnip1_3	8
Fnip1	mouse68	Fnip1_4	8
Fnip1	mouse69	Fnip1_1	11
Fnip1	mouse69	Fnip1_2	5
Fnip1	mouse69	Fnip1_3	5
Fnip1	mouse69	Fnip1_4	5
Fnip1	mouse7	Fnip1_1	6
Fnip1	mouse7	Fnip1_2	6
Fnip1	mouse7	Fnip1_3	3
Fnip1	mouse7	Fnip1_4	3
Fnip1	mouse70	Fnip1_1	11
Fnip1	mouse70	Fnip1_2	2
Fnip1	mouse70	Fnip1_3	10
Fnip1	mouse70	Fnip1_4	8
Fnip1	mouse71	Fnip1_1	2
Fnip1	mouse71	Fnip1_2	2
Fnip1	mouse71	Fnip1_3	2
Fnip1	mouse71	Fnip1_4	2
Fnip1	mouse72	Fnip1_1	15
Fnip1	mouse72	Fnip1_2	5
Fnip1	mouse72	Fnip1_3	10
Fnip1	mouse72	Fnip1_4	14
Fnip1	mouse73	Fnip1_1	7
Fnip1	mouse73	Fnip1_2	7
Fnip1	mouse73	Fnip1_3	7
Fnip1	mouse73	Fnip1_4	7
Fnip1	mouse74	Fnip1_1	12
Fnip1	mouse74	Fnip1_2	6
Fnip1	mouse74	Fnip1_3	4
Fnip1	mouse74	Fnip1_4	7
Fnip1	mouse75	Fnip1_1	6
