pseudo	source	weighted	cells	original	retention	effect
89	mouse16	-0.18634199969	34	34	1	-0.00548064704971
89	mouse17	0.122822396179	23	23	1	0.00534010418168
89	mouse18	0.547901683618	50	50	1	0.0109580336724
89	mouse19	0.277006608528	38	38	1	0.00728964759285
89	mouse20	0.0963284692033	58	58	1	0.00166083567592
89	mouse21	0.246318922797	44	44	1	0.00559815733628
89	mouse22	0.0877934146138	35	35	1	0.00250838327468
89	mouse23	0.338032218549	55	55	1	0.00614604033725
89	mouse25	0.181021006848	29	29	1	0.00624210368441
89	mouse26	0.670158673707	24	25	0.96	0.0279232780711
89	mouse3	-0.034049663719	30	30	1	-0.00113498879063
89	mouse31	-0.313361944502	25	25	1	-0.0125344777801
89	mouse34	0.335202490521	40	40	1	0.00838006226302
89	mouse35	-0.272021175292	42	43	0.976744186047	-0.0064766946498
89	mouse36	0.285773931897	34	34	1	0.00840511564402
89	mouse37	-0.170702192778	20	20	1	-0.00853510963891
89	mouse38	-0.596349806594	45	45	1	-0.0132522179243
89	mouse4	0.317764893544	38	38	1	0.00836223404064
89	mouse41	0.169240259943	28	28	1	0.00604429499795
89	mouse42	-0.167624111767	24	24	1	-0.00698433799031
89	mouse44	-0.81325926218	40	40	1	-0.0203314815545
89	mouse45	0.391198590112	37	37	1	0.0105729348679
89	mouse52	-0.797585798167	44	45	0.977777777778	-0.0181269499583
89	mouse54	-0.139778910983	33	33	1	-0.00423572457525
89	mouse55	0.39041003951	39	39	1	0.0100105138336
89	mouse6	-0.0452139336936	27	27	1	-0.0016745901368
89	mouse60	0.157989422522	62	63	0.984126984127	0.00254821649229
89	mouse61	-0.675138104786	25	25	1	-0.0270055241914
89	mouse62	-0.0850027877644	79	79	1	-0.00107598465525
89	mouse63	1.01065115069	86	86	1	0.0117517575662
89	mouse67	-0.137747198987	49	50	0.98	-0.00281116732626
89	mouse68	1.18164165346	95	95	1	0.0124383331943
89	mouse69	0.383048905683	44	44	1	0.00870565694735
89	mouse7	1.16306676624	55	55	1	0.0211466684772
89	mouse70	-0.589580102142	61	62	0.983870967742	-0.0096652475761
89	mouse72	-0.717329650727	87	87	1	-0.00824516839917
89	mouse73	0.0179326501826	58	58	1	0.000309183623839
89	mouse74	-0.203182461272	31	31	1	-0.00655427294426
89	mouse75	-0.419231676424	24	24	1	-0.0174679865177
89	mouse76	-0.410383504165	74	74	1	-0.00554572302925
89	mouse8	-0.711540077992	46	46	1	-0.015468262565
89	mouse9	-0.187067409063	59	59	1	-0.00317063405191
90	mouse10	-0.0594532001981	25	25	1	-0.00237812800792
90	mouse11	-0.280204507415	44	44	1	-0.00636828425943
90	mouse12	0.327892289745	33	33	1	0.00993612999226
90	mouse13	0.202518070816	47	47	1	0.00430889512375
90	mouse14	-0.0201212285265	23	24	0.958333333333	-0.000874836022889
90	mouse15	-0.937630089172	31	31	1	-0.0302461319088
90	mouse16	0.522752759599	22	23	0.95652173913	0.0237614890727
90	mouse18	0.500912183873	34	34	1	0.0147327112904
90	mouse19	-0.0587103156172	21	21	1	-0.00279572931511
90	mouse20	0.336776734269	35	35	1	0.00962219240768
90	mouse21	-0.549314466974	32	32	1	-0.0171660770929
90	mouse22	0.625215491642	30	30	1	0.0208405163881
90	mouse23	0.529421193866	63	63	1	0.00840351101374
90	mouse26	-0.589629272425	32	32	1	-0.0184259147633
90	mouse34	-0.464178240943	28	28	1	-0.0165777943194
90	mouse35	-0.242231950039	20	20	1	-0.012111597502
90	mouse36	-0.427062886122	21	21	1	-0.0203363279106
90	mouse38	0.558174889527	36	36	1	0.0155048580424
90	mouse4	-0.0992883428742	25	25	1	-0.00397153371497
90	mouse41	-0.0815903093625	21	22	0.954545454545	-0.00388525282679
90	mouse44	0.867831531089	30	30	1	0.028927717703
90	mouse45	-0.340833904373	33	34	0.970588235294	-0.0103283001325
90	mouse52	-0.0286752357559	26	28	0.928571428571	-0.00110289368292
90	mouse55	0.422808019768	41	42	0.97619047619	0.010312390726
90	mouse6	0.281606387355	24	24	1	0.0117335994731
90	mouse60	-0.283557567861	56	56	1	-0.00506352799752
90	mouse61	0.0978966361865	21	21	1	0.00466174458031
90	mouse62	-1.20398339582	58	58	1	-0.0207583344107
90	mouse63	0.344013354875	56	57	0.982456140351	0.00614309562276
90	mouse67	-0.64315543636	37	37	1	-0.0173825793611
90	mouse68	0.734959195995	53	53	1	0.0138671546414
90	mouse69	0.182458113872	27	27	1	0.00675770792119
90	mouse7	-0.0671236951383	31	31	1	-0.00216528048833
90	mouse70	0.474428455449	46	46	1	0.010313662075
90	mouse71	-0.410903732385	21	21	1	-0.0195668443993
90	mouse72	0.868964777583	55	55	1	0.0157993595924
90	mouse73	1.12229544737	44	45	0.977777777778	0.025506714713
90	mouse74	0.0295489353598	33	33	1	0.000895422283632
90	mouse75	-0.312199160794	23	23	1	-0.0135738765563
90	mouse76	0.252561345946	47	47	1	0.00537364565843
90	mouse8	-0.20689922432	32	32	1	-0.00646560075999
90	mouse9	-0.66851239178	36	37	0.972972972973	-0.0185697886606
91	mouse11	0.842258500954	52	52	1	0.0161972788645
91	mouse12	0.109438665535	33	33	1	0.00331632319802
91	mouse13	0.0735495525242	47	48	0.979166666667	0.00156488409626
91	mouse14	0.551056044073	27	27	1	0.0204094831138
91	mouse15	-0.591131241962	36	36	1	-0.0164203122767
91	mouse16	-0.184442152814	29	29	1	-0.00636007423498
91	mouse17	-0.202850108348	27	27	1	-0.00751296697585
91	mouse18	-0.439819552153	44	47	0.936170212766	-0.00999589891257
91	mouse19	0.202335547306	28	28	1	0.00722626954664
91	mouse20	0.942234585	53	53	1	0.0177780110377
91	mouse21	0.0388704257443	30	30	1	0.00129568085814
91	mouse22	0.392172984764	45	45	1	0.00871495521698
91	mouse23	-0.0952644611613	61	61	1	-0.00156171247805
91	mouse24	0.0251239542323	25	26	0.961538461538	0.00100495816929
91	mouse25	0.222642678866	36	36	1	0.00618451885738
91	mouse26	0.939821660289	38	38	1	0.024732148955
91	mouse29	-0.144064325672	22	22	1	-0.00654837843965
91	mouse32	0.495375253321	21	23	0.913043478261	0.0235892977772
91	mouse33	-0.218592947281	22	22	1	-0.00993604305823
91	mouse34	0.077046827407	38	38	1	0.00202754808966
91	mouse35	0.420167205269	40	40	1	0.0105041801317
91	mouse36	0.0288259285345	33	34	0.970588235294	0.000873512985894
91	mouse38	0.0910831056218	29	29	1	0.00314079674558
91	mouse4	-0.756933981846	47	47	1	-0.0161049783371
91	mouse41	0.0493203512416	26	26	1	0.00189693658622
91	mouse44	-0.243785567943	43	43	1	-0.00566943181264
91	mouse45	1.08992839663	34	34	1	0.0320567175481
91	mouse52	-0.0419957436468	50	50	1	-0.000839914872936
91	mouse54	0.967551314972	40	40	1	0.0241887828743
91	mouse55	0.189397387661	49	50	0.98	0.00386525280941
91	mouse6	-0.291597141627	32	32	1	-0.00911241067585
91	mouse60	0.771931079894	63	63	1	0.012252874284
91	mouse62	0.811499686721	80	80	1	0.010143746084
91	mouse63	0.150401581123	89	89	1	0.00168990540587
91	mouse66	0.168522915763	21	21	1	0.00802490075062
91	mouse67	-0.329642087474	69	69	1	-0.00477742155759
91	mouse68	0.467162333866	88	88	1	0.00530866288484
91	mouse69	-0.774944535375	50	50	1	-0.0154988907075
91	mouse7	0.29837846379	51	51	1	0.00585055811354
91	mouse70	-0.352105165017	72	72	1	-0.00489034951413
91	mouse71	-0.332005087597	22	22	1	-0.0150911403453
91	mouse72	-0.711642669976	88	88	1	-0.00808684852245
91	mouse73	1.17249985089	73	74	0.986486486486	0.0160616417931
91	mouse74	-0.0239233288008	49	49	1	-0.000488231200016
91	mouse75	0.390967570221	33	33	1	0.0118475021279
91	mouse76	-0.441143457994	95	95	1	-0.00464361534731
91	mouse8	0.250320695588	35	35	1	0.00715201987394
91	mouse9	0.192245672057	56	56	1	0.0034329584296
92	mouse11	0.103367953622	41	41	1	0.00252116960055
92	mouse12	0.0443084802058	33	34	0.970588235294	0.00134268121836
92	mouse13	-0.475908932039	43	43	1	-0.0110676495823
92	mouse14	0.238135402536	27	28	0.964285714286	0.00881982972356
92	mouse15	-0.794042406557	27	27	1	-0.0294089780206
92	mouse16	-0.509237516467	28	29	0.965517241379	-0.0181870541595
92	mouse17	0.388340855902	23	23	1	0.0168843850392
92	mouse18	-0.837484359352	42	42	1	-0.0199401037941
92	mouse19	0.10480833598	39	39	1	0.00268739323027
92	mouse20	-0.0901583411593	39	39	1	-0.00231175233742
92	mouse21	-0.928867363494	28	28	1	-0.0331738344105
92	mouse22	0.279217831632	27	28	0.964285714286	0.0103414011715
92	mouse23	0.310791750937	66	66	1	0.00470896592329
92	mouse24	0.315007170842	32	32	1	0.00984397408883
92	mouse26	-0.321254750817	24	24	1	-0.0133856146174
92	mouse31	-0.419516048072	22	22	1	-0.019068911276
92	mouse34	-0.912177239158	32	32	1	-0.0285055387237
92	mouse35	0.66766162836	29	31	0.935483870968	0.023022814771
92	mouse36	-0.464621869677	26	26	1	-0.0178700719106
92	mouse37	0.202727483239	20	20	1	0.010136374162
92	mouse38	-0.427264185489	44	44	1	-0.00971054967021
92	mouse4	0.0965298061643	33	33	1	0.00292514564134
92	mouse41	0.453169845157	29	30	0.966666666667	0.0156265463847
92	mouse44	0.0837001623033	32	32	1	0.00261563007198
92	mouse45	-0.229321480123	28	28	1	-0.00819005286155
92	mouse52	-0.255357744465	33	33	1	-0.00773811346863
92	mouse54	-0.80075869434	43	43	1	-0.0186222952172
92	mouse55	0.369251146133	44	44	1	0.00839207150302
92	mouse57	0.0264431848358	20	20	1	0.00132215924179
92	mouse6	0.153268035793	27	27	1	0.00567659391826
92	mouse60	-0.172940598158	61	61	1	-0.00283509177308
92	mouse61	0.410185604479	20	20	1	0.0205092802239
92	mouse62	0.0491541320273	56	56	1	0.00087775235763
92	mouse63	0.890862934593	67	68	0.985294117647	0.0132964617104
92	mouse67	0.876452074997	62	62	1	0.0141363237903
92	mouse68	1.29618396697	77	78	0.987179487179	0.0168335580126
92	mouse69	0.288805851344	33	33	1	0.00875169246497
92	mouse7	0.023990912938	35	35	1	0.000685454655372
92	mouse70	-0.484608764516	47	47	1	-0.0103108247769
92	mouse71	-0.284594378452	23	23	1	-0.0123736686283
92	mouse72	0.204977174879	79	79	1	0.00259464778328
92	mouse73	-0.434824901888	62	62	1	-0.00701330486916
92	mouse74	0.00231934540157	40	40	1	5.79836350392e-05
92	mouse75	0.00107641132838	29	29	1	3.7117632013e-05
92	mouse76	-0.0875757716953	56	56	1	-0.00156385306599
92	mouse8	0.97605944364	37	37	1	0.0263799849632
92	mouse9	0.124190647106	51	51	1	0.00243511072757
93	mouse10	0.193155403368	22	22	1	0.0087797910622
93	mouse11	0.273579024307	65	65	1	0.00420890806627
93	mouse12	-0.166454322476	30	31	0.967741935484	-0.00554847741587
93	mouse13	0.477952123733	33	33	1	0.0144833976889
93	mouse14	0.0877626317156	20	21	0.952380952381	0.00438813158578
93	mouse15	-0.137966518449	36	36	1	-0.00383240329026
93	mouse16	0.158665244947	21	22	0.954545454545	0.00755548785464
93	mouse17	-0.71805844353	25	26	0.961538461538	-0.0287223377412
93	mouse18	-0.267117894075	37	37	1	-0.00721940254256
93	mouse19	0.776721876822	30	30	1	0.0258907292274
93	mouse20	0.390643636362	41	41	1	0.0095278935698
93	mouse21	0.148195854432	34	34	1	0.00435870160094
93	mouse22	0.256419810442	37	37	1	0.00693026514707
93	mouse23	1.06826795412	62	62	1	0.0172301282923
93	mouse26	-0.808377276276	26	26	1	-0.0310914337029
93	mouse33	-0.417059672585	23	24	0.958333333333	-0.0181330292428
93	mouse34	-0.559828450497	40	40	1	-0.0139957112624
93	mouse35	0.094003498545	32	32	1	0.00293760932953
93	mouse36	0.282025001178	27	27	1	0.010445370414
93	mouse37	-0.696128135731	22	22	1	-0.0316421879878
93	mouse38	-0.476526419096	24	24	1	-0.0198552674623
93	mouse4	0.441383116667	33	33	1	0.0133752459596
93	mouse44	0.350472395244	29	29	1	0.0120852550084
93	mouse45	0.253321546388	36	36	1	0.00703670962188
93	mouse52	-0.662107948679	40	40	1	-0.016552698717
93	mouse54	-0.0609677479319	30	30	1	-0.0020322582644
93	mouse55	-0.11970705985	38	40	0.95	-0.00315018578552
93	mouse6	0.301242262749	31	31	1	0.00971749234674
93	mouse60	-0.393988225621	49	49	1	-0.00804057603309
93	mouse62	-0.444421271429	72	72	1	-0.00617251765874
93	mouse63	0.0572039092309	63	64	0.984375	0.000907998559221
93	mouse67	-0.192354046942	50	50	1	-0.00384708093883
93	mouse68	-0.793754306115	85	85	1	-0.00933828595429
93	mouse69	-0.596081420183	27	27	1	-0.0220770896364
93	mouse7	0.700926598764	37	37	1	0.0189439621288
93	mouse70	-0.304329698712	48	48	1	-0.00634020205651
93	mouse72	0.0638900867678	79	79	1	0.000808735275542
93	mouse73	0.13610397459	52	52	1	0.00261738412673
93	mouse74	-0.333302340804	35	35	1	-0.00952292402296
93	mouse75	0.204576686227	35	35	1	0.00584504817791
93	mouse76	-0.298025724338	55	55	1	-0.00541864953342
93	mouse8	-0.48234205519	37	38	0.973684210526	-0.0130362717619
93	mouse9	0.0409168537074	37	37	1	0.00110586091101
94	mouse10	-0.646181638858	22	24	0.916666666667	-0.0293718926754
94	mouse11	-0.705406710231	51	52	0.980769230769	-0.0138315041222
94	mouse12	-0.221502727613	29	29	1	-0.00763802509011
94	mouse13	-0.573296220847	46	46	1	-0.0124629613228
94	mouse14	0.28122038567	25	25	1	0.0112488154268
94	mouse15	-0.594816413111	35	35	1	-0.0169947546603
94	mouse16	0.0894485463927	30	30	1	0.00298161821309
94	mouse18	1.29101272034	45	45	1	0.028689171563
94	mouse20	0.466481201243	50	50	1	0.00932962402486
94	mouse21	-1.66949364045	30	30	1	-0.0556497880149
94	mouse22	-0.201485276602	45	45	1	-0.00447745059117
94	mouse23	0.388614706617	73	73	1	0.00532348913173
94	mouse26	0.451264626054	32	32	1	0.0141020195642
94	mouse29	-0.0808103353277	20	20	1	-0.00404051676639
94	mouse33	0.461974108117	23	23	1	0.0200858307877
94	mouse34	0.00123903212886	32	34	0.941176470588	3.87197540268e-05
94	mouse35	0.904449664278	34	36	0.944444444444	0.0266014607141
94	mouse38	-0.827567716445	44	44	1	-0.0188083571919
94	mouse4	-0.072386443749	28	29	0.965517241379	-0.00258523013389
94	mouse41	-0.0130103806954	24	24	1	-0.000542099195643
94	mouse44	0.103971903757	23	24	0.958333333333	0.00452051755464
94	mouse45	-0.519700829737	39	39	1	-0.0133256623009
94	mouse52	-1.2128792305	49	49	1	-0.0247526373572
94	mouse54	0.243779495391	42	42	1	0.00580427369979
94	mouse55	-0.402353496072	41	41	1	-0.0098134999042
94	mouse56	-0.613829136594	20	21	0.952380952381	-0.0306914568297
94	mouse57	-0.703777272796	20	22	0.909090909091	-0.0351888636398
94	mouse6	-0.841659958634	30	30	1	-0.0280553319545
94	mouse60	-0.770846148055	63	63	1	-0.0122356531437
94	mouse62	-1.30769856704	70	70	1	-0.0186814081006
94	mouse63	-0.0616554043388	47	48	0.979166666667	-0.00131181711359
94	mouse67	-0.47526521069	61	61	1	-0.00779123296213
94	mouse68	-0.931588010474	84	84	1	-0.011090333458
94	mouse69	1.37499671187	37	37	1	0.0371620732938
94	mouse7	-0.38989393265	34	34	1	-0.0114674686074
94	mouse70	-0.508515371367	57	57	1	-0.00892132230469
94	mouse72	0.727905801322	85	85	1	0.00856359766261
94	mouse73	-1.26436575087	59	59	1	-0.0214299279809
94	mouse74	0.130775020676	42	43	0.976744186047	0.00311369096847
94	mouse75	0.787950638133	27	27	1	0.0291833569679
94	mouse76	-0.413404777988	77	77	1	-0.00536889322062
94	mouse8	0.152154337858	28	28	1	0.00543408349494
94	mouse9	-0.374191988546	46	46	1	-0.00813460844666
95	mouse10	0.855608628824	50	50	1	0.0171121725765
95	mouse11	-0.61259132615	87	87	1	-0.00704127961092
95	mouse12	0.405325918332	40	40	1	0.0101331479583
95	mouse13	0.082574613802	65	66	0.984848484848	0.00127037867388
95	mouse14	-0.155826784361	49	50	0.98	-0.00318013845635
95	mouse15	-0.960242448141	58	58	1	-0.0165559042783
95	mouse16	0.225840798495	42	42	1	0.00537716186892
95	mouse17	0.0662025230328	33	33	1	0.0020061370616
95	mouse18	-0.197826591447	63	64	0.984375	-0.00314010462614
95	mouse19	-0.00228963427976	36	36	1	-6.36009522156e-05
95	mouse20	0.0011171011475	85	85	1	1.31423664411e-05
95	mouse21	-0.77074241553	51	52	0.980769230769	-0.0151125963829
95	mouse22	-0.9005066292	47	48	0.979166666667	-0.0191597155149
95	mouse23	-0.946612897136	84	84	1	-0.0112692011564
95	mouse24	0.630669907527	25	25	1	0.0252267963011
95	mouse25	-0.00477870457876	29	29	1	-0.000164782916509
95	mouse26	-0.229968807513	41	41	1	-0.00560899530519
95	mouse29	0.262897468308	26	26	1	0.0101114410888
95	mouse3	0.648907856117	24	24	1	0.0270378273382
95	mouse31	-0.966639070221	38	38	1	-0.025437870269
95	mouse33	-0.475850370521	35	35	1	-0.013595724872
95	mouse34	-1.01386426609	63	63	1	-0.0160930835887
95	mouse35	0.545901960642	35	35	1	0.0155971988755
95	mouse36	-0.63069239694	30	30	1	-0.021023079898
95	mouse37	-0.11245683787	25	25	1	-0.00449827351478
95	mouse38	-0.758810408531	55	55	1	-0.0137965528824
95	mouse4	0.0304194150714	56	57	0.982456140351	0.000543203840561
95	mouse41	0.364473373427	31	31	1	0.0117572055944
95	mouse44	-0.266934264483	50	50	1	-0.00533868528967
95	mouse45	-0.187467510325	49	49	1	-0.00382586755765
95	mouse52	-0.281894163097	65	65	1	-0.00433683327841
95	mouse54	-0.0458199725701	42	42	1	-0.00109095172786
95	mouse55	0.151916520153	61	61	1	0.00249043475661
95	mouse56	0.617984145864	31	31	1	0.0199349724472
95	mouse57	-0.136020040839	31	31	1	-0.00438774325286
95	mouse6	-0.0504994713176	44	44	1	-0.00114771525722
95	mouse60	-0.59264447425	68	68	1	-0.00871535991544
95	mouse62	-0.460457636299	107	107	1	-0.00430334239532
95	mouse63	-0.0857505843843	122	122	1	-0.000702873642495
95	mouse67	-0.30704518638	70	71	0.985915492958	-0.00438635980543
95	mouse68	-0.592018138	111	112	0.991071428571	-0.00533349673874
95	mouse69	-0.7691338846	51	51	1	-0.0150810565608
95	mouse7	0.369937805087	44	44	1	0.00840767738833
95	mouse70	1.90082442415	73	73	1	0.0260386907418
95	mouse71	-0.114980146331	22	22	1	-0.00522637028777
95	mouse72	1.37613477018	111	111	1	0.0123976105422
95	mouse73	0.184127918032	70	70	1	0.00263039882903
95	mouse74	0.65602638671	60	61	0.983606557377	0.0109337731118
95	mouse75	0.130432854329	40	40	1	0.00326082135822
95	mouse76	0.814409215589	113	113	1	0.0072071611999
95	mouse8	-0.0436021264283	54	54	1	-0.00080744678571
95	mouse9	0.831979719267	73	74	0.986486486486	0.0113969824557
96	mouse10	-0.781181330942	26	26	1	-0.0300454358054
96	mouse11	0.100084778632	48	48	1	0.00208509955482
96	mouse12	0.346255926964	24	24	1	0.0144273302902
96	mouse13	0.27617537238	33	33	1	0.00836895067818
96	mouse14	-0.624618816278	21	21	1	-0.0297437531561
96	mouse15	0.598889377367	37	37	1	0.0161861993883
96	mouse16	-0.326242117277	20	21	0.952380952381	-0.0163121058639
96	mouse18	0.825433690936	32	32	1	0.0257948028418
96	mouse19	-0.373498545084	31	32	0.96875	-0.012048340164
96	mouse20	-0.968931737596	40	40	1	-0.0242232934399
96	mouse22	0.50012205762	26	27	0.962962962963	0.0192354637546
96	mouse23	-0.948748244069	46	47	0.978723404255	-0.0206249618276
96	mouse24	-0.0949768066837	25	26	0.961538461538	-0.00379907226735
96	mouse25	0.577068420892	24	24	1	0.0240445175372
96	mouse26	-0.0520814375769	22	22	1	-0.00236733807168
96	mouse34	-0.308889876836	35	35	1	-0.00882542505247
96	mouse35	0.377086131949	25	26	0.961538461538	0.015083445278
96	mouse38	-0.371886357145	25	25	1	-0.0148754542858
96	mouse4	0.71716152443	36	36	1	0.0199211534564
96	mouse41	-0.0617294689377	20	20	1	-0.00308647344688
96	mouse45	-0.262903784123	38	38	1	-0.00691852063481
96	mouse52	-0.310933770152	27	27	1	-0.0115160655612
96	mouse54	0.155995018156	32	32	1	0.00487484431737
96	mouse55	0.141359298756	27	27	1	0.00523552958357
96	mouse6	-0.391014696405	27	28	0.964285714286	-0.0144820257928
96	mouse60	-0.57644843985	63	63	1	-0.00914997523572
96	mouse61	-0.124932612615	23	23	1	-0.00543185272238
96	mouse62	-1.558013395	64	64	1	-0.0243439592968
96	mouse63	-0.14912009167	53	53	1	-0.00281358663528
96	mouse67	0.113301853361	42	42	1	0.00269766317525
96	mouse68	0.394384339506	65	65	1	0.00606745137702
96	mouse69	0.519971192211	34	34	1	0.0152932703591
96	mouse7	0.135525089534	26	27	0.962962962963	0.00521250344363
96	mouse70	0.175676101614	51	51	1	0.00344462944342
96	mouse72	-0.681454788165	71	71	1	-0.00959795476288
96	mouse73	-0.143288753051	45	45	1	-0.00318419451225
96	mouse74	0.153659105695	35	35	1	0.00439026016271
96	mouse75	0.11022841869	26	26	1	0.00423955456499
96	mouse76	-0.0702989810276	60	60	1	-0.00117164968379
96	mouse8	0.648010035277	32	32	1	0.0202503136024
96	mouse9	-0.695289283712	59	59	1	-0.0117845641307
97	mouse11	-0.0870296038328	46	46	1	-0.00189194790941
97	mouse13	0.530779036632	36	37	0.972972972973	0.0147438621287
97	mouse15	-0.160742133972	28	28	1	-0.00574079049899
97	mouse18	-0.780890852866	50	50	1	-0.0156178170573
97	mouse19	0.246239453579	21	21	1	0.0117256882657
97	mouse20	0.512400770108	34	34	1	0.0150706108855
97	mouse21	-0.191040549449	35	35	1	-0.00545830141283
97	mouse22	0.00456163339384	26	27	0.962962962963	0.000175447438224
97	mouse23	1.51055863957	58	58	1	0.0260441144753
97	mouse24	-0.399688603718	23	23	1	-0.0173777653791
97	mouse26	-0.259672264607	22	22	1	-0.0118032847549
97	mouse31	-0.633515543318	21	21	1	-0.0301674068247
97	mouse34	0.197061642973	43	44	0.977272727273	0.00458282890636
97	mouse35	-0.188820117368	22	23	0.95652173913	-0.00858273260765
97	mouse36	-0.0555052897052	21	21	1	-0.00264310903358
