target	mouse	readout	difference	primary	min10	target_cells
Arl3	mouse37	synapse_without_Syt1	-0.0201793252004	True	True	22
Arl3	mouse37	gene_Syp	-0.0889891024689	True	True	22
Arl3	mouse37	gene_Syt1	-0.0190608703219	True	True	22
Arl3	mouse37	gene_Snca	0.0527303652535	True	True	22
Arl3	mouse37	gene_Naa20	-0.0626318438238	True	True	22
Arl3	mouse37	gene_Naa25	-0.154992870182	True	True	22
Arl3	mouse37	gene_Pomp	-0.0406686032664	True	True	22
Arl3	mouse37	gene_Psmb4	0.0293415833896	True	True	22
Arl3	mouse37	gene_Psmc5	0.0324636992206	True	True	22
Arl3	mouse38	synapse	-0.00965358173973	True	True	29
Arl3	mouse38	proteasome	0.0222836374596	True	True	29
Arl3	mouse38	synapse_without_Syt1	-0.00893767386033	True	True	29
Arl3	mouse38	gene_Syp	-0.0557986709662	True	True	29
Arl3	mouse38	gene_Syt1	-0.0697898436093	True	True	29
Arl3	mouse38	gene_Snca	-0.0969249165747	True	True	29
Arl3	mouse38	gene_Naa20	-0.144324874387	True	True	29
Arl3	mouse38	gene_Naa25	-0.107712388285	True	True	29
Arl3	mouse38	gene_Pomp	-0.0555430369679	True	True	29
Arl3	mouse38	gene_Psmb4	0.0114727098564	True	True	29
Arl3	mouse38	gene_Psmc5	-0.147525537299	True	True	29
Arl3	mouse39	synapse	0.0124974775296	False	False	6
Arl3	mouse39	proteasome	0.0282255180906	False	False	6
Arl3	mouse39	synapse_without_Syt1	0.00615635247418	False	False	6
Arl3	mouse39	gene_Syp	-0.239991545718	False	False	6
Arl3	mouse39	gene_Syt1	0.545151982189	False	False	6
Arl3	mouse39	gene_Snca	0.255380736846	False	False	6
Arl3	mouse39	gene_Naa20	0.397855660064	False	False	6
Arl3	mouse39	gene_Naa25	-0.0658454691495	False	False	6
Arl3	mouse39	gene_Pomp	-0.0219055976788	False	False	6
Arl3	mouse39	gene_Psmb4	0.0396796352368	False	False	6
Arl3	mouse39	gene_Psmc5	-0.262681314392	False	False	6
Arl3	mouse4	synapse	-0.0261924021486	True	True	28
Arl3	mouse4	proteasome	0.00668831268667	True	True	28
Arl3	mouse4	synapse_without_Syt1	-0.0270593291881	True	True	28
Arl3	mouse4	gene_Syp	-0.0360901100058	True	True	28
Arl3	mouse4	gene_Syt1	0.0466294691735	True	True	28
Arl3	mouse4	gene_Snca	-0.0643966212731	True	True	28
Arl3	mouse4	gene_Naa20	0.0884934013255	True	True	28
Arl3	mouse4	gene_Naa25	-0.0885146622898	True	True	28
Arl3	mouse4	gene_Pomp	-0.0421991148088	True	True	28
Arl3	mouse4	gene_Psmb4	0.0475431745156	True	True	28
Arl3	mouse4	gene_Psmc5	-0.0869978652037	True	True	28
Arl3	mouse40	synapse	-0.0428219475733	False	False	7
Arl3	mouse40	proteasome	-0.0409623324427	False	False	7
Arl3	mouse40	synapse_without_Syt1	-0.0411162388037	False	False	7
Arl3	mouse40	gene_Syp	-0.237044117622	False	False	7
Arl3	mouse40	gene_Syt1	-0.186101484219	False	False	7
Arl3	mouse40	gene_Snca	0.227416606046	False	False	7
Arl3	mouse40	gene_Naa20	0.0450149557017	False	False	7
Arl3	mouse40	gene_Naa25	-0.282201698764	False	False	7
Arl3	mouse40	gene_Pomp	0.161291232447	False	False	7
Arl3	mouse40	gene_Psmb4	0.148756967627	False	False	7
Arl3	mouse40	gene_Psmc5	-0.0616657015168	False	False	7
Arl3	mouse41	synapse	0.00398912646583	True	True	33
Arl3	mouse41	proteasome	-0.00507321287611	True	True	33
Arl3	mouse41	synapse_without_Syt1	0.00589909225714	True	True	33
Arl3	mouse41	gene_Syp	0.0722124445596	True	True	33
Arl3	mouse41	gene_Syt1	-0.156448000004	True	True	33
Arl3	mouse41	gene_Snca	0.0363752327999	True	True	33
Arl3	mouse41	gene_Naa20	-0.0225503223459	True	True	33
Arl3	mouse41	gene_Naa25	0.116189831539	True	True	33
Arl3	mouse41	gene_Pomp	0.0896885055963	True	True	33
Arl3	mouse41	gene_Psmb4	0.0148218791504	True	True	33
Arl3	mouse41	gene_Psmc5	0.0122840737857	True	True	33
Arl3	mouse42	synapse	0.0321068754922	False	False	7
Arl3	mouse42	proteasome	-0.0078460235432	False	False	7
Arl3	mouse42	synapse_without_Syt1	0.0312719533259	False	False	7
Arl3	mouse42	gene_Syp	0.100660194718	False	False	7
Arl3	mouse42	gene_Syt1	0.10224033746	False	False	7
Arl3	mouse42	gene_Snca	-0.0371529444031	False	False	7
Arl3	mouse42	gene_Naa20	-0.105863790806	False	False	7
Arl3	mouse42	gene_Naa25	0.11286255117	False	False	7
Arl3	mouse42	gene_Pomp	0.017054499655	False	False	7
Arl3	mouse42	gene_Psmb4	-0.0615658537682	False	False	7
Arl3	mouse42	gene_Psmc5	-0.227914722539	False	False	7
Arl3	mouse44	synapse	-0.0133240149996	True	True	28
Arl3	mouse44	proteasome	0.0185264092282	True	True	28
Arl3	mouse44	synapse_without_Syt1	-0.013344145811	True	True	28
Arl3	mouse44	gene_Syp	0.0985092677634	True	True	28
Arl3	mouse44	gene_Syt1	-0.0116330268447	True	True	28
Arl3	mouse44	gene_Snca	-0.101529841819	True	True	28
Arl3	mouse44	gene_Naa20	0.0332657459743	True	True	28
Arl3	mouse44	gene_Naa25	0.167159009907	True	True	28
Arl3	mouse44	gene_Pomp	-0.0625936837506	True	True	28
Arl3	mouse44	gene_Psmb4	0.0217875111091	True	True	28
Arl3	mouse44	gene_Psmc5	0.118349394125	True	True	28
Arl3	mouse45	synapse	-0.0022984593098	True	True	28
Arl3	mouse45	proteasome	-0.00472106967643	True	True	28
Arl3	mouse45	synapse_without_Syt1	-0.000419603177068	True	True	28
Arl3	mouse45	gene_Syp	0.0209843311038	True	True	28
Arl3	mouse45	gene_Syt1	-0.160122374459	True	True	28
Arl3	mouse45	gene_Snca	0.0650304162506	True	True	28
Arl3	mouse45	gene_Naa20	0.0104847711748	True	True	28
Arl3	mouse45	gene_Naa25	-0.029207261452	True	True	28
Arl3	mouse45	gene_Pomp	0.0555361330324	True	True	28
Arl3	mouse45	gene_Psmb4	0.013437506404	True	True	28
Arl3	mouse45	gene_Psmc5	-0.0774090318122	True	True	28
Arl3	mouse46	synapse	0.0163304865639	False	True	11
Arl3	mouse46	proteasome	0.00259227465562	False	True	11
Arl3	mouse46	synapse_without_Syt1	0.0197752495753	False	True	11
Arl3	mouse46	gene_Syp	-0.0935853586996	False	True	11
Arl3	mouse46	gene_Syt1	-0.273029606396	False	True	11
Arl3	mouse46	gene_Snca	-0.0649615073492	False	True	11
Arl3	mouse46	gene_Naa20	-0.0940266804985	False	True	11
Arl3	mouse46	gene_Naa25	0.0250491709843	False	True	11
Arl3	mouse46	gene_Pomp	0.161344515538	False	True	11
Arl3	mouse46	gene_Psmb4	0.167037629273	False	True	11
Arl3	mouse46	gene_Psmc5	-0.121148828624	False	True	11
Arl3	mouse47	synapse	0.00917495611824	False	False	8
Arl3	mouse47	proteasome	0.0046065652096	False	False	8
Arl3	mouse47	synapse_without_Syt1	0.00979506677561	False	False	8
Arl3	mouse47	gene_Syp	-0.0508488650899	False	False	8
Arl3	mouse47	gene_Syt1	-0.0429143391012	False	False	8
Arl3	mouse47	gene_Snca	0.0893990081735	False	False	8
Arl3	mouse47	gene_Naa20	-0.0286696297359	False	False	8
Arl3	mouse47	gene_Naa25	-0.0831029731634	False	False	8
Arl3	mouse47	gene_Pomp	0.0214719890359	False	False	8
Arl3	mouse47	gene_Psmb4	-0.0183397806375	False	False	8
Arl3	mouse47	gene_Psmc5	0.16912788651	False	False	8
Arl3	mouse48	synapse	0.0299762254451	False	False	7
Arl3	mouse48	proteasome	-0.00861389671626	False	False	7
Arl3	mouse48	synapse_without_Syt1	0.0263853130765	False	False	7
Arl3	mouse48	gene_Syp	0.0506311600065	False	False	7
Arl3	mouse48	gene_Syt1	0.331612864406	False	False	7
Arl3	mouse48	gene_Snca	-0.310002837093	False	False	7
Arl3	mouse48	gene_Naa20	-0.134277668703	False	False	7
Arl3	mouse48	gene_Naa25	-0.0378004855924	False	False	7
Arl3	mouse48	gene_Pomp	-0.191292220075	False	False	7
Arl3	mouse48	gene_Psmb4	-0.0659914701929	False	False	7
Arl3	mouse48	gene_Psmc5	-0.286022109807	False	False	7
Arl3	mouse49	synapse	-0.0619690586538	False	False	3
Arl3	mouse49	proteasome	-0.026066813462	False	False	3
Arl3	mouse49	synapse_without_Syt1	-0.0650485488667	False	False	3
Arl3	mouse49	gene_Syp	-0.77941941542	False	False	3
Arl3	mouse49	gene_Syt1	0.196708119228	False	False	3
Arl3	mouse49	gene_Snca	0.0500103870246	False	False	3
Arl3	mouse49	gene_Naa20	-0.457871277214	False	False	3
Arl3	mouse49	gene_Naa25	-0.468731893425	False	False	3
Arl3	mouse49	gene_Pomp	0.371819711723	False	False	3
Arl3	mouse49	gene_Psmb4	0.0714230894055	False	False	3
Arl3	mouse49	gene_Psmc5	0.0837555576103	False	False	3
Arl3	mouse5	synapse	-0.0329458909257	False	True	10
Arl3	mouse5	proteasome	-0.0509012230544	False	True	10
Arl3	mouse5	synapse_without_Syt1	-0.0335279463465	False	True	10
Arl3	mouse5	gene_Syp	-0.0113716593427	False	True	10
Arl3	mouse5	gene_Syt1	0.0159467644256	False	True	10
Arl3	mouse5	gene_Snca	-0.0437516867842	False	True	10
Arl3	mouse5	gene_Naa20	0.102091404782	False	True	10
Arl3	mouse5	gene_Naa25	0.0032228735933	False	True	10
Arl3	mouse5	gene_Pomp	-0.198017938123	False	True	10
Arl3	mouse5	gene_Psmb4	-0.0363411849677	False	True	10
Arl3	mouse5	gene_Psmc5	0.00627171952266	False	True	10
Arl3	mouse50	synapse	0.0135252794874	False	False	6
Arl3	mouse50	proteasome	0.0105705745513	False	False	6
Arl3	mouse50	synapse_without_Syt1	0.0118780798312	False	False	6
Arl3	mouse50	gene_Syp	-0.116261352252	False	False	6
Arl3	mouse50	gene_Syt1	0.151890050607	False	False	6
Arl3	mouse50	gene_Snca	0.0673143986045	False	False	6
Arl3	mouse50	gene_Naa20	-0.100717652692	False	False	6
Arl3	mouse50	gene_Naa25	-0.318624866618	False	False	6
Arl3	mouse50	gene_Pomp	0.0182554132968	False	False	6
Arl3	mouse50	gene_Psmb4	0.0341511068971	False	False	6
Arl3	mouse50	gene_Psmc5	0.288252593435	False	False	6
Arl3	mouse51	synapse	-0.0143780098525	False	False	3
Arl3	mouse51	proteasome	-0.061244771265	False	False	3
Arl3	mouse51	synapse_without_Syt1	-0.013605102801	False	False	3
Arl3	mouse51	gene_Syp	0.157798480664	False	False	3
Arl3	mouse51	gene_Syt1	-0.079302202181	False	False	3
Arl3	mouse51	gene_Snca	0.274935904539	False	False	3
Arl3	mouse51	gene_Naa20	0.0389624807842	False	False	3
Arl3	mouse51	gene_Naa25	-0.266994377924	False	False	3
Arl3	mouse51	gene_Pomp	-0.0133610259274	False	False	3
Arl3	mouse51	gene_Psmb4	0.13106202373	False	False	3
Arl3	mouse51	gene_Psmc5	-0.120084777031	False	False	3
Arl3	mouse52	synapse	0.00558031892291	True	True	34
Arl3	mouse52	proteasome	0.0112058976413	True	True	34
Arl3	mouse52	synapse_without_Syt1	0.00318802286971	True	True	34
Arl3	mouse52	gene_Syp	0.022349314576	True	True	34
Arl3	mouse52	gene_Syt1	0.206533187392	True	True	34
Arl3	mouse52	gene_Snca	0.0820281596647	True	True	34
Arl3	mouse52	gene_Naa20	-0.138492666345	True	True	34
Arl3	mouse52	gene_Naa25	-0.0990607286668	True	True	34
Arl3	mouse52	gene_Pomp	-0.0786815954459	True	True	34
Arl3	mouse52	gene_Psmb4	-0.00916286574825	True	True	34
Arl3	mouse52	gene_Psmc5	-0.0288475109896	True	True	34
Arl3	mouse53	synapse	-0.0376411661898	False	False	8
Arl3	mouse53	proteasome	0.0117553441432	False	False	8
Arl3	mouse53	synapse_without_Syt1	-0.0365919930246	False	False	8
Arl3	mouse53	gene_Syp	-0.0838477360543	False	False	8
Arl3	mouse53	gene_Syt1	-0.125771712062	False	False	8
Arl3	mouse53	gene_Snca	-0.153229471517	False	False	8
Arl3	mouse53	gene_Naa20	0.232025659681	False	False	8
Arl3	mouse53	gene_Naa25	0.0638150677452	False	False	8
Arl3	mouse53	gene_Pomp	-0.0465441114767	False	False	8
Arl3	mouse53	gene_Psmb4	-0.0602351785766	False	False	8
Arl3	mouse53	gene_Psmc5	-0.229758066649	False	False	8
Arl3	mouse54	synapse	-0.0118961198913	True	True	32
Arl3	mouse54	proteasome	-0.0176380115084	True	True	32
Arl3	mouse54	synapse_without_Syt1	-0.0111370948327	True	True	32
Arl3	mouse54	gene_Syp	0.0723662360321	True	True	32
Arl3	mouse54	gene_Syt1	-0.0756542248139	True	True	32
Arl3	mouse54	gene_Snca	-0.115261349505	True	True	32
Arl3	mouse54	gene_Naa20	-0.0813287703157	True	True	32
Arl3	mouse54	gene_Naa25	-0.0201613493986	True	True	32
Arl3	mouse54	gene_Pomp	0.0114162616197	True	True	32
Arl3	mouse54	gene_Psmb4	-0.0279310553046	True	True	32
Arl3	mouse54	gene_Psmc5	-0.138799445967	True	True	32
Arl3	mouse55	synapse	0.0330397864492	True	True	33
Arl3	mouse55	proteasome	0.0101984464234	True	True	33
Arl3	mouse55	synapse_without_Syt1	0.0319248738341	True	True	33
Arl3	mouse55	gene_Syp	0.0823628768299	True	True	33
Arl3	mouse55	gene_Syt1	0.126692446119	True	True	33
Arl3	mouse55	gene_Snca	-0.079178288516	True	True	33
Arl3	mouse55	gene_Naa20	0.0555624645657	True	True	33
Arl3	mouse55	gene_Naa25	-0.0276851648033	True	True	33
Arl3	mouse55	gene_Pomp	0.107652550631	True	True	33
Arl3	mouse55	gene_Psmb4	0.0580107970453	True	True	33
Arl3	mouse55	gene_Psmc5	0.00984790185195	True	True	33
Arl3	mouse56	synapse	0.00646589743414	False	True	15
Arl3	mouse56	proteasome	-0.0423119933394	False	True	15
Arl3	mouse56	synapse_without_Syt1	0.00507002554164	False	True	15
Arl3	mouse56	gene_Syp	0.0522501723723	False	True	15
Arl3	mouse56	gene_Syt1	0.123719136404	False	True	15
Arl3	mouse56	gene_Snca	0.061680783111	False	True	15
Arl3	mouse56	gene_Naa20	0.221933954195	False	True	15
Arl3	mouse56	gene_Naa25	-0.256620324726	False	True	15
Arl3	mouse56	gene_Pomp	0.0336581018148	False	True	15
Arl3	mouse56	gene_Psmb4	-0.0558430024353	False	True	15
Arl3	mouse56	gene_Psmc5	-0.0750821697376	False	True	15
Arl3	mouse57	synapse	-0.017375807243	False	True	14
Arl3	mouse57	proteasome	-0.0122275058012	False	True	14
Arl3	mouse57	synapse_without_Syt1	-0.0151180803141	False	True	14
Arl3	mouse57	gene_Syp	-0.0740444982172	False	True	14
Arl3	mouse57	gene_Syt1	-0.20702486927	False	True	14
Arl3	mouse57	gene_Snca	0.0786856222826	False	True	14
Arl3	mouse57	gene_Naa20	-0.10149129105	False	True	14
Arl3	mouse57	gene_Naa25	0.00723605680148	False	True	14
Arl3	mouse57	gene_Pomp	0.154073954064	False	True	14
Arl3	mouse57	gene_Psmb4	-0.063363785206	False	True	14
Arl3	mouse57	gene_Psmc5	-0.0994589348613	False	True	14
Arl3	mouse58	synapse	-0.0214665061196	False	False	9
Arl3	mouse58	proteasome	-0.0135957465274	False	False	9
Arl3	mouse58	synapse_without_Syt1	-0.0192541833939	False	False	9
Arl3	mouse58	gene_Syp	-0.12728909541	False	False	9
Arl3	mouse58	gene_Syt1	-0.207301615082	False	False	9
Arl3	mouse58	gene_Snca	-0.0685370058962	False	False	9
Arl3	mouse58	gene_Naa20	0.192073954822	False	False	9
Arl3	mouse58	gene_Naa25	-0.0310493393962	False	False	9
Arl3	mouse58	gene_Pomp	-0.065675594633	False	False	9
Arl3	mouse58	gene_Psmb4	-0.0629954829395	False	False	9
Arl3	mouse58	gene_Psmc5	-0.0900620797588	False	False	9
Arl3	mouse59	synapse	0.0319480504146	False	False	4
Arl3	mouse59	proteasome	-0.00751516757557	False	False	4
Arl3	mouse59	synapse_without_Syt1	0.0272310996837	False	False	4
Arl3	mouse59	gene_Syp	0.289514818333	False	False	4
Arl3	mouse59	gene_Syt1	0.428171911804	False	False	4
Arl3	mouse59	gene_Snca	0.297830385518	False	False	4
Arl3	mouse59	gene_Naa20	-0.349561646989	False	False	4
Arl3	mouse59	gene_Naa25	0.263532166119	False	False	4
Arl3	mouse59	gene_Pomp	-0.0527881037362	False	False	4
Arl3	mouse59	gene_Psmb4	0.0774972990854	False	False	4
Arl3	mouse59	gene_Psmc5	0.106886533322	False	False	4
Arl3	mouse6	synapse	-0.0288694616923	True	True	27
Arl3	mouse6	proteasome	-0.0271981159301	True	True	27
Arl3	mouse6	synapse_without_Syt1	-0.0286525810952	True	True	27
Arl3	mouse6	gene_Syp	-0.201830639929	True	True	27
Arl3	mouse6	gene_Syt1	-0.0470874318477	True	True	27
Arl3	mouse6	gene_Snca	-0.0583398327558	True	True	27
Arl3	mouse6	gene_Naa20	-0.109261979734	True	True	27
Arl3	mouse6	gene_Naa25	-0.0725106380157	True	True	27
Arl3	mouse6	gene_Pomp	0.103393438372	True	True	27
Arl3	mouse6	gene_Psmb4	-0.00106567575171	True	True	27
Arl3	mouse6	gene_Psmc5	-0.0913155012605	True	True	27
Arl3	mouse60	synapse	0.0206115261796	True	True	53
Arl3	mouse60	proteasome	0.0146402370882	True	True	53
Arl3	mouse60	synapse_without_Syt1	0.0213913615735	True	True	53
Arl3	mouse60	gene_Syp	0.038492400893	True	True	53
Arl3	mouse60	gene_Syt1	-0.0448946469003	True	True	53
Arl3	mouse60	gene_Snca	-0.000947717242853	True	True	53
Arl3	mouse60	gene_Naa20	-0.104659932926	True	True	53
Arl3	mouse60	gene_Naa25	0.0577861416423	True	True	53
Arl3	mouse60	gene_Pomp	-0.0104593588676	True	True	53
Arl3	mouse60	gene_Psmb4	0.0532537605975	True	True	53
Arl3	mouse60	gene_Psmc5	-0.0260271959473	True	True	53
Arl3	mouse61	synapse	0.0225251620543	False	True	11
Arl3	mouse61	proteasome	0.0155951758155	False	True	11
Arl3	mouse61	synapse_without_Syt1	0.0230302300545	False	True	11
Arl3	mouse61	gene_Syp	0.0131289301438	False	True	11
Arl3	mouse61	gene_Syt1	-0.0199005499623	False	True	11
Arl3	mouse61	gene_Snca	0.113873297394	False	True	11
Arl3	mouse61	gene_Naa20	-0.299327486624	False	True	11
Arl3	mouse61	gene_Naa25	-0.132869802164	False	True	11
Arl3	mouse61	gene_Pomp	-0.0592970755368	False	True	11
Arl3	mouse61	gene_Psmb4	-0.0378450001496	False	True	11
Arl3	mouse61	gene_Psmc5	0.102647708267	False	True	11
Arl3	mouse62	synapse	9.23381798127e-05	True	True	61
Arl3	mouse62	proteasome	0.00130904795902	True	True	61
Arl3	mouse62	synapse_without_Syt1	-0.000804312263983	True	True	61
Arl3	mouse62	gene_Syp	0.0945472748279	True	True	61
Arl3	mouse62	gene_Syt1	0.0754109754587	True	True	61
Arl3	mouse62	gene_Snca	-0.00245564564467	True	True	61
Arl3	mouse62	gene_Naa20	-0.0651580622895	True	True	61
Arl3	mouse62	gene_Naa25	-0.0275916892774	True	True	61
Arl3	mouse62	gene_Pomp	0.0126063150585	True	True	61
Arl3	mouse62	gene_Psmb4	0.0279863098578	True	True	61
Arl3	mouse62	gene_Psmc5	-0.0376257059422	True	True	61
Arl3	mouse63	synapse	0.00804508689252	True	True	60
Arl3	mouse63	proteasome	0.0122382590255	True	True	60
Arl3	mouse63	synapse_without_Syt1	0.00969393171845	True	True	60
Arl3	mouse63	gene_Syp	-0.0423661881418	True	True	60
Arl3	mouse63	gene_Syt1	-0.130457878486	True	True	60
Arl3	mouse63	gene_Snca	0.00411236815466	True	True	60
Arl3	mouse63	gene_Naa20	-0.0261106021664	True	True	60
Arl3	mouse63	gene_Naa25	0.00758192423082	True	True	60
Arl3	mouse63	gene_Pomp	-0.00600628943745	True	True	60
Arl3	mouse63	gene_Psmb4	-0.0278151924599	True	True	60
Arl3	mouse63	gene_Psmc5	0.0108568139373	True	True	60
Arl3	mouse64	synapse	-0.0473118069816	False	True	14
Arl3	mouse64	proteasome	-0.0132419711226	False	True	14
Arl3	mouse64	synapse_without_Syt1	-0.0446394036409	False	True	14
Arl3	mouse64	gene_Syp	-0.221965648444	False	True	14
Arl3	mouse64	gene_Syt1	-0.271793687599	False	True	14
Arl3	mouse64	gene_Snca	0.0197076939765	False	True	14
Arl3	mouse64	gene_Naa20	-0.158363903112	False	True	14
Arl3	mouse64	gene_Naa25	0.0327793622842	False	True	14
Arl3	mouse64	gene_Pomp	-7.67006799325e-06	False	True	14
Arl3	mouse64	gene_Psmb4	-0.0207016643848	False	True	14
Arl3	mouse64	gene_Psmc5	-0.133814831942	False	True	14
Arl3	mouse66	synapse	0.0068556389041	False	False	9
Arl3	mouse66	proteasome	-0.012471723717	False	False	9
Arl3	mouse66	synapse_without_Syt1	0.00865919291298	False	False	9
Arl3	mouse66	gene_Syp	-0.203350542336	False	False	9
Arl3	mouse66	gene_Syt1	-0.144642897842	False	False	9
Arl3	mouse66	gene_Snca	0.0257099569415	False	False	9
Arl3	mouse66	gene_Naa20	-0.0111851051092	False	False	9
Arl3	mouse66	gene_Naa25	0.212046381773	False	False	9
Arl3	mouse66	gene_Pomp	-0.183905072313	False	False	9
Arl3	mouse66	gene_Psmb4	-0.0473541027533	False	False	9
Arl3	mouse66	gene_Psmc5	-0.140103732136	False	False	9
Arl3	mouse67	synapse	-0.0119727971124	True	True	51
Arl3	mouse67	proteasome	-0.0279867830653	True	True	51
Arl3	mouse67	synapse_without_Syt1	-0.0117345256387	True	True	51
Arl3	mouse67	gene_Syp	3.13555489303e-06	True	True	51
Arl3	mouse67	gene_Syt1	-0.0319876009056	True	True	51
Arl3	mouse67	gene_Snca	0.0725917224389	True	True	51
Arl3	mouse67	gene_Naa20	-0.0853088021413	True	True	51
Arl3	mouse67	gene_Naa25	0.0541709478397	True	True	51
Arl3	mouse67	gene_Pomp	-0.037924020346	True	True	51
Arl3	mouse67	gene_Psmb4	-0.049850998742	True	True	51
Arl3	mouse67	gene_Psmc5	-0.0750359673836	True	True	51
Arl3	mouse68	synapse	0.00992143597511	True	True	64
Arl3	mouse68	proteasome	-0.00261380525603	True	True	64
Arl3	mouse68	synapse_without_Syt1	0.00952386706324	True	True	64
Arl3	mouse68	gene_Syp	0.0574428451544	True	True	64
Arl3	mouse68	gene_Syt1	0.0433172245717	True	True	64
Arl3	mouse68	gene_Snca	0.0380621825373	True	True	64
Arl3	mouse68	gene_Naa20	0.0368393306376	True	True	64
Arl3	mouse68	gene_Naa25	0.0316198046718	True	True	64
Arl3	mouse68	gene_Pomp	-0.0178377045778	True	True	64
Arl3	mouse68	gene_Psmb4	0.00726001439381	True	True	64
Arl3	mouse68	gene_Psmc5	-0.0958239434614	True	True	64
Arl3	mouse69	synapse	-0.00504916365947	True	True	31
Arl3	mouse69	proteasome	5.11594009935e-05	True	True	31
Arl3	mouse69	synapse_without_Syt1	-0.00334831802701	True	True	31
Arl3	mouse69	gene_Syp	-0.0514241242829	True	True	31
Arl3	mouse69	gene_Syt1	-0.147920196786	True	True	31
Arl3	mouse69	gene_Snca	0.0548930555056	True	True	31
Arl3	mouse69	gene_Naa20	-0.00715618620219	True	True	31
Arl3	mouse69	gene_Naa25	-0.00705910507936	True	True	31
Arl3	mouse69	gene_Pomp	-0.0467074222091	True	True	31
Arl3	mouse69	gene_Psmb4	0.0112098666116	True	True	31
Arl3	mouse69	gene_Psmc5	0.117010212979	True	True	31
Arl3	mouse7	synapse	-0.0394749274665	True	True	33
Arl3	mouse7	proteasome	-0.00435671341157	True	True	33
Arl3	mouse7	synapse_without_Syt1	-0.0378025875774	True	True	33
Arl3	mouse7	gene_Syp	-0.0317259612694	True	True	33
Arl3	mouse7	gene_Syt1	-0.179951478151	True	True	33
Arl3	mouse7	gene_Snca	-0.032328777772	True	True	33
Arl3	mouse7	gene_Naa20	-0.00250330787853	True	True	33
Arl3	mouse7	gene_Naa25	0.0857467101361	True	True	33
Arl3	mouse7	gene_Pomp	0.0872620924802	True	True	33
Arl3	mouse7	gene_Psmb4	-0.0544919695399	True	True	33
Arl3	mouse7	gene_Psmc5	0.0678686781398	True	True	33
Arl3	mouse70	synapse	-0.0165237307967	True	True	49
Arl3	mouse70	proteasome	-0.0157502156779	True	True	49
Arl3	mouse70	synapse_without_Syt1	-0.0172786897069	True	True	49
Arl3	mouse70	gene_Syp	-0.0290098827591	True	True	49
Arl3	mouse70	gene_Syt1	0.0468928176617	True	True	49
Arl3	mouse70	gene_Snca	-0.135547639378	True	True	49
Arl3	mouse70	gene_Naa20	-0.0153823291935	True	True	49
Arl3	mouse70	gene_Naa25	0.0218873391761	True	True	49
Arl3	mouse70	gene_Pomp	0.0443247470405	True	True	49
Arl3	mouse70	gene_Psmb4	-0.0230364685998	True	True	49
Arl3	mouse70	gene_Psmc5	-0.0507534242507	True	True	49
Arl3	mouse71	synapse	0.0153212102601	False	True	14
Arl3	mouse71	proteasome	0.0162140734385	False	True	14
Arl3	mouse71	synapse_without_Syt1	0.0131697951645	False	True	14
Arl3	mouse71	gene_Syp	0.11211553985	False	True	14
Arl3	mouse71	gene_Syt1	0.196040078286	False	True	14
Arl3	mouse71	gene_Snca	-0.120299564757	False	True	14
Arl3	mouse71	gene_Naa20	-0.0830497793052	False	True	14
Arl3	mouse71	gene_Naa25	0.173849228906	False	True	14
Arl3	mouse71	gene_Pomp	0.0995481845222	False	True	14
Arl3	mouse71	gene_Psmb4	-0.0413975345817	False	True	14
Arl3	mouse71	gene_Psmc5	0.113772911517	False	True	14
Arl3	mouse72	synapse	0.00234855752041	True	True	82
Arl3	mouse72	proteasome	0.00276887633542	True	True	82
Arl3	mouse72	synapse_without_Syt1	0.00291543239814	True	True	82
Arl3	mouse72	gene_Syp	-0.00349383608478	True	True	82
Arl3	mouse72	gene_Syt1	-0.0452689322092	True	True	82
Arl3	mouse72	gene_Snca	-0.0276249155687	True	True	82
Arl3	mouse72	gene_Naa20	-0.0604658232002	True	True	82
Arl3	mouse72	gene_Naa25	-0.014495725153	True	True	82
Arl3	mouse72	gene_Pomp	0.0193788881412	True	True	82
Arl3	mouse72	gene_Psmb4	-0.0287101307134	True	True	82
Arl3	mouse72	gene_Psmc5	0.0170771954768	True	True	82
Arl3	mouse73	synapse	0.0023801973418	True	True	54
Arl3	mouse73	proteasome	-0.00780903433946	True	True	54
Arl3	mouse73	synapse_without_Syt1	0.00270462189225	True	True	54
Arl3	mouse73	gene_Syp	0.0087443405054	True	True	54
Arl3	mouse73	gene_Syt1	-0.0248714648962	True	True	54
Arl3	mouse73	gene_Snca	0.0338596937703	True	True	54
Arl3	mouse73	gene_Naa20	-0.117331751355	True	True	54
Arl3	mouse73	gene_Naa25	0.0424693401112	True	True	54
Arl3	mouse73	gene_Pomp	-0.0474953024968	True	True	54
Arl3	mouse73	gene_Psmb4	-0.0452836831259	True	True	54
Arl3	mouse73	gene_Psmc5	-0.0819761633447	True	True	54
Arl3	mouse74	synapse	0.0150079350212	True	True	42
Arl3	mouse74	proteasome	-0.00134284941456	True	True	42
Arl3	mouse74	synapse_without_Syt1	0.0154316996699	True	True	42
Arl3	mouse74	gene_Syp	0.0497046838762	True	True	42
Arl3	mouse74	gene_Syt1	-0.0205882954719	True	True	42
Arl3	mouse74	gene_Snca	-0.101301774383	True	True	42
Arl3	mouse74	gene_Naa20	0.141127442605	True	True	42
Arl3	mouse74	gene_Naa25	-0.0596733534488	True	True	42
Arl3	mouse74	gene_Pomp	0.0727075825901	True	True	42
Arl3	mouse74	gene_Psmb4	0.0299876092807	True	True	42
